Sample,ID1,ID2,ID3,ID4,ID5,ID6,ID8,ID9,ID11
Kidney-RCC::S.84,0.0,0.0,17.136313314788065,0.0,354.9606406881426,0.0,103.262323833091,98.82701743608008,23.221357617681555
Kidney-RCC::S.85,57.371515588652194,0.49695283297405113,0.0,1.8932300685196912,337.4425076714842,40.98429808814465,107.62652123778624,299.2284067419298,0.0
Kidney-RCC::S.86,0.0,10.451139077883214,26.7211324154941,44.59668987939833,354.9568554001607,0.0,136.678443244943,388.27636236058026,89.26330891384181
Kidney-RCC::S.87,0.0,0.0,0.0,0.0,560.5461855907594,0.0,253.59261073963032,165.54765111365577,0.0
Kidney-RCC::S.88,0.0,0.0,95.46446660816436,19.396691933240568,410.48989151729705,0.0,298.3572223471613,0.0,32.078255943061286
Kidney-RCC::S.89,0.04966673494549905,39.67637051929661,179.33326029782208,20.58690458245974,340.8521449118612,2.554694070752732,36.393539245327815,21.080316122542165,30.02746694025289
Kidney-RCC::S.90,47.19816048290278,0.0,5.312019798234729,30.927507838683212,11.763961217352902,7.6278861245053315,66.32750513589095,281.34018837808225,67.81166378543811
Kidney-RCC::S.91,163.04684386291598,0.0,60.08047790497681,10.521304144650882,495.88722570568575,0.0,123.97095944939089,0.0,75.62819232385993
Kidney-RCC::S.92,122.37723578365609,0.0,1.3524290369845007,0.0,427.401474547169,0.0,50.10663960254648,39.57902658446111,4.083499641435217
Kidney-RCC::S.93,91.92485986852473,0.11255352994813073,15.650219093021654,27.360674694799368,255.30748144274042,16.247070196548233,169.07912286857055,15.846302439753929,28.81372388310434
Kidney-RCC::S.94,5.7811281453006105,82.28842227014928,91.32644397521246,2.9179264852482873,187.71109423829193,7.022463516173676,184.8876898275386,0.0,4.504799269278565
Kidney-RCC::S.95,0.0,23.66158775578497,146.9486256835889,10.918600586037119,262.86069761958623,1.10349307346981,117.44312427102895,0.0,4.8024806086996845
Kidney-RCC::S.96,0.0,1.0250604067666833,27.930689798624613,1.8784442428766412,344.4803554123143,0.0,127.12024427698245,23.878294517691224,114.01864815705062
Kidney-RCC::S.97,52.66241974065215,0.0,13.923457462987283,75.89498881303417,436.2065604791401,0.0,241.34924035364776,0.0,7.634256485853563
Kidney-RCC::S.98,2.525981348823869,34.48619566206803,120.42028534828351,19.149511808529073,316.50863669133827,26.56269435277322,66.39537034525078,1.7242162536793102,17.99974006695183
Kidney-RCC::S.99,0.0,0.0,35.83037744380509,1.0948500317962564,373.9143869543288,0.0,205.63257302031099,104.18609661387909,43.80770800159107
