Sample,SBS1,SBS4,SBS5,SBS9,SBS12,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS22,SBS24,SBS29,SBS30,SBS31,SBS35,SBS40
Liver-HCC::S.11,189.0092904441557,239.68986688022306,7518.046300396249,0.0,595.433543428001,0.0,0.0,38.16373570481016,0.0,387.1495804650895,0.0,0.0,212.11754706512338,362.91674457928355,0.0,0.0,386.729943420474
Liver-HCC::S.12,143.00777348783438,1329.9240541820536,13139.221544175702,0.0,3888.513778235785,1018.4095160883143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.6540251275562,324.39439418930147,0.0,1532.4069096349945
Liver-HCC::S.13,246.39629983568315,0.0,9405.075250949129,286.3583568581523,2776.681767884422,0.0,0.0,0.0,592.8505063292585,0.0,0.0,692.6813199298748,0.0,852.877664143359,0.0,0.0,1105.9694522178463
Liver-HCC::S.14,0.0,0.0,6927.454560971856,605.6110917579641,2267.85811713352,0.0,0.0,0.0,0.0,0.0,3839.944269072944,427.76434394182286,2023.0981019961293,1083.3311993133204,0.0,0.0,733.9520896291243
Liver-HCC::S.15,145.87302902132285,421.03302653179054,2764.5326172577747,0.0,221.78575363698513,0.0,0.0,0.0,106.78869274846673,94.61840312208709,0.0,183.76311033009748,1123.1425555384303,0.0,0.0,0.0,1021.8802702388199
Liver-HCC::S.16,215.5391807521338,1412.5508003241882,1916.4131651907903,344.2408929627493,7982.8222802283,0.0,0.0,0.0,0.0,214.20976616722277,0.0,0.0,0.0,413.4558215605605,0.0,0.0,1190.3405357768193
Liver-HCC::S.17,128.48385353468544,0.0,5854.403467134488,185.37654984666838,236.40072291634874,0.0,0.0,53.51461291600669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6460.123671455466
Liver-HCC::S.18,0.0,0.0,2700.5494703414115,0.0,0.0,81.51184593602831,0.0,42.224884923969896,0.0,0.0,0.0,0.0,0.0,74.3074622322262,0.0,0.0,4437.280609729067
Liver-HCC::S.19,73.33314203876863,0.0,1840.6720536311918,0.0,5786.366910916401,0.0,0.0,40.009375051710876,0.0,0.0,109.7039395813795,0.0,146.98708720341006,272.3143559097975,0.0,0.0,0.0
Liver-HCC::S.20,184.41181323520937,0.0,9694.287082945672,0.0,2634.1977599248426,0.0,124.68044512729682,56.291359877242584,742.3161152389245,254.13382305536874,0.0,627.5343398175067,0.0,0.0,0.0,376.3742690670286,1489.4303111392592
Liver-HCC::S.21,0.0,0.0,5507.782795452262,0.0,2635.064430614953,0.0,94.20210793358014,0.0,0.0,0.0,0.0,0.0,133.17942637024984,0.0,0.0,0.0,0.0
Liver-HCC::S.22,145.2206213473692,3452.6668236865125,6246.726770666694,0.0,1145.5268495389362,0.0,128.30830865358698,35.793922036951656,0.0,0.0,173.26921744800413,1046.065442783351,1867.2451395713172,0.0,0.0,0.0,0.0
Liver-HCC::S.23,176.93377016426484,0.0,7731.6143846589175,0.0,0.0,1144.6581594687339,122.81143724905363,144.0137297401041,0.0,202.04659233907574,0.0,254.45882423242418,0.0,278.14031461802205,0.0,0.0,0.0
Liver-HCC::S.24,0.0,0.0,4461.476364458167,0.0,2578.0159982917817,425.01203155558557,0.0,0.0,0.0,0.0,0.0,140.6561656735546,0.0,390.6367291008931,0.0,0.0,459.9338724951246
Liver-HCC::S.25,120.64223281985764,0.0,6022.851092894968,0.0,1062.3872303401392,116.75354260909083,44.209209924696545,0.0,0.0,0.0,71.01367474310923,0.0,0.0,0.0,0.0,0.0,450.5783425304295
Liver-HCC::S.26,297.3571861938825,3913.411766490948,14191.695266434781,0.0,0.0,707.2526450884534,0.0,0.0,416.04958538569247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liver-HCC::S.27,0.0,2939.7360911582864,11340.893493820942,0.0,7594.170541205985,0.0,0.0,0.0,440.42826626847193,0.0,289.48868295140784,1372.459449105106,0.0,770.4029259572196,0.0,0.0,4109.552347573867
Liver-HCC::S.28,276.69890923139195,1672.741867546965,8344.574009301807,0.0,1484.133893096536,0.0,0.0,70.0600664704581,0.0,0.0,124.89035085115412,0.0,0.0,0.0,0.0,0.0,0.0
Liver-HCC::S.29,167.0988636292637,0.0,8930.49058392827,0.0,5605.898136749516,2839.3847415082782,0.0,0.0,260.8319980532949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liver-HCC::S.30,0.0,0.0,4758.687985957422,168.61543820913548,0.0,0.0,0.0,0.0,457.1908216121454,0.0,0.0,0.0,1557.9028697534734,0.0,0.0,273.06670994566707,1754.6012113871295
Liver-HCC::S.31,0.0,2772.8046781663743,13169.804134548576,0.0,0.0,2727.446469618794,314.60819529278217,735.0145471380481,276.6246604439451,0.0,0.0,0.0,0.0,792.679486238149,0.0,0.0,3720.8008274568783
Liver-HCC::S.32,221.19234260912734,0.0,10313.417173777287,0.0,3302.110178432065,479.5368983430261,0.0,0.0,0.0,0.0,0.0,298.683068369436,609.4160374021595,0.0,0.0,0.0,0.0
Liver-HCC::S.33,0.0,0.0,7130.664944834967,0.0,2663.6509288008324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.86474302875362,0.0,0.0,0.0
Liver-HCC::S.34,299.31260892637965,1322.797421740846,5406.825111971214,192.11416215368834,0.0,213.34389335483277,41.82443586935576,0.0,206.75995942190514,0.0,0.0,0.0,2005.5527476202649,427.22710914329525,0.0,270.5696025049998,0.0
Liver-HCC::S.35,169.51493012942427,0.0,11446.961171527631,808.6098503740251,2201.895924023605,1272.5666054815658,0.0,90.61941011410029,0.0,0.0,380.61612946795304,0.0,231.1357919400382,642.5972821484022,0.0,0.0,801.6828697534545
Liver-HCC::S.36,244.14662520893972,0.0,2883.4099048349653,146.08527599655073,298.08535146057096,769.843048236365,149.84589818362602,45.76057969564614,216.39242194870002,105.07882597869562,0.0,250.71231235907064,0.0,362.70896750943774,0.0,0.0,0.0
Liver-HCC::S.37,67.13116468402866,0.0,8419.253392307326,0.0,315.1160434450801,0.0,0.0,0.0,354.7966279979078,0.0,0.0,0.0,0.0,178.0048183668446,0.0,0.0,0.0
Liver-HCC::S.38,0.0,213.5702686539491,11530.300899285085,0.0,711.9332940458079,373.9841816905683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.51657245156403,0.0,0.0,0.0
Liver-HCC::S.39,107.16128650396605,0.0,7102.13818213976,0.0,203.4866014465136,492.6251929945148,0.0,0.0,0.0,119.50629514835086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liver-HCC::S.40,0.0,0.0,5093.820852133024,0.0,2425.3110519718034,659.1894156841786,0.0,0.0,0.0,0.0,0.0,1196.474583641423,2452.3119779926205,0.0,0.0,13707.171518495565,0.0
Liver-HCC::S.41,0.0,0.0,6398.144403031721,0.0,4463.990313838239,530.8763048787488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.61529321397018,0.0
Liver-HCC::S.42,536.728578715362,0.0,16798.82463078789,0.0,6009.904559701672,3360.3721559156884,0.0,0.0,0.0,496.9480935946288,249.46989328752508,0.0,0.0,0.0,0.0,0.0,0.0
Liver-HCC::S.43,0.0,2962.752272196939,3593.6538708881662,0.0,3570.5504123222404,649.779378710391,0.0,0.0,675.7037789294997,0.0,0.0,0.0,1195.8078464051666,0.0,0.0,0.0,0.0
Liver-HCC::S.44,46.66357224990073,2474.9071872297377,5376.919435226324,0.0,1681.245428501652,0.0,0.0,34.29292716651815,0.0,99.82789443302411,76.2304461252674,0.0,0.0,240.94873486903253,0.0,0.0,0.0
Liver-HCC::S.45,443.13219467394833,0.0,3707.3441270842495,193.70057673653886,794.0349570588832,1293.0981302681485,0.0,53.54995281389476,0.0,166.7764309296951,0.0,0.0,161.11165886912792,566.8816897670886,471.9819969341889,0.0,1465.1689329124156
Liver-HCC::S.46,127.33676862677883,4025.734261464841,4285.842416150966,0.0,208.17625029050618,396.29368853335006,0.0,0.0,0.0,328.31671695971204,0.0,0.0,0.0,0.0,0.0,139.12353483514698,402.64011031990344
Liver-HCC::S.47,0.0,0.0,13386.858856092973,0.0,2751.925958460003,0.0,117.59091206219988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liver-HCC::S.48,65.43338222352465,0.0,4449.140414527215,0.0,0.0,362.1782320396554,51.84618498877356,0.0,0.0,85.18089054212221,38.07297254018846,0.0,0.0,0.0,0.0,0.0,379.0198133241857
Liver-HCC::S.49,39.44214353301064,0.0,3860.4555186380176,0.0,77.78743638224525,0.0,20.45887408298521,40.85701349987975,0.0,72.62024527161775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liver-HCC::S.50,85.77554094558867,4233.43669569969,4428.090776214821,0.0,522.0509450059682,0.0,104.53546548215165,0.0,521.3276496653918,409.04361205848136,0.0,0.0,0.0,0.0,0.0,0.0,1081.9251496286597
Liver-HCC::S.51,0.0,0.0,10442.45989964973,0.0,0.0,195.9342094965303,0.0,0.0,0.0,3053.427257656942,0.0,0.0,0.0,298.0828511867578,0.0,0.0,0.0
Liver-HCC::S.52,208.51303897363323,0.0,1526.4643191812568,0.0,2604.8241977353423,0.0,0.0,0.0,616.6070749714753,177.07002320424274,7347.1773927226905,540.9720418041392,0.0,274.1301164151063,0.0,958.8709086876893,0.0
Liver-HCC::S.53,147.5823873860781,2137.798644836139,8429.250359411351,0.0,952.5913652706505,0.0,0.0,0.0,400.9509969565351,0.0,0.0,0.0,397.70569236511807,199.55192986652364,553.4908208868346,0.0,0.0
Liver-HCC::S.54,218.70030181571747,0.0,8474.899106811503,0.0,250.14205639145234,181.800808593835,150.8587127596061,0.0,0.0,253.95352619501907,0.0,0.0,1066.8735475967242,0.0,268.0090774181523,0.0,0.0
Liver-HCC::S.55,113.91651517657364,0.0,7055.122317144623,0.0,265.7705206915773,0.0,147.24348578706235,0.0,308.4832170902176,0.0,0.0,798.9901449302672,914.7255344540768,210.73493775534737,0.0,0.0,8684.566212903816
Liver-HCC::S.56,432.127671571772,3745.9213422359676,2559.054473808733,0.0,4469.991700299699,0.0,0.0,0.0,0.0,141.24006335395794,0.0,0.0,0.0,121.67588215791567,0.0,140.2822324585976,731.7304488647999
Liver-HCC::S.57,184.67837187044665,262.016472941469,12736.836922086404,0.0,0.0,137.7845252811284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.3972316711995,0.0,0.0,0.0
Liver-HCC::S.58,0.0,0.0,6740.450545055219,0.0,341.70199311661673,104.43728146454681,108.92816640000882,112.34296790394363,638.7420503387559,0.0,0.0,356.1376195070293,1563.238659477328,0.0,0.0,542.4196864699363,6646.375923676582
Liver-HCC::S.59,0.0,1455.3917056386415,5550.66641896952,0.0,2224.8531698513157,1217.7146242557676,267.201189697013,0.0,0.0,172.39247319940614,223.15133438035753,564.4471824487543,562.7208357006901,0.0,0.0,2663.0125153555136,0.0
Liver-HCC::S.60,0.0,2832.0285680330326,8150.914240543735,0.0,2457.5197783995914,0.0,0.0,0.0,324.7911570793585,0.0,332.7178903073072,193.29785151754535,0.0,0.0,0.0,0.0,0.0
Liver-HCC::S.61,240.33053716549333,0.0,9634.66159117097,0.0,7025.6039858999675,1573.150055203212,0.0,73.97570170688114,0.0,537.2412972686603,0.0,582.7621186978483,0.0,321.9155857685885,0.0,0.0,0.0
Liver-HCC::S.62,80.41515844005455,1347.733850154266,13840.108620143934,0.0,2759.8965942607874,0.0,99.71708671472281,0.0,0.0,0.0,0.0,561.8956239774948,0.0,0.0,0.0,0.0,0.0
Liver-HCC::S.63,92.63379743309748,0.0,7215.477486918772,358.56472014957023,3052.6421329378627,0.0,0.0,0.0,0.0,399.1750359968059,0.0,0.0,0.0,195.50809176830293,0.0,0.0,351.1855837861473
Liver-HCC::S.64,165.5209951101341,973.6739940044275,7786.451814398785,0.0,164.62652321938904,2099.377284435341,0.0,52.372935161779196,0.0,0.0,108.26787101454264,0.0,1651.1082153675281,0.0,0.0,0.0,0.0
Liver-HCC::S.65,209.57721396627957,0.0,3410.3679579169784,0.0,318.1610104028265,0.0,0.0,0.0,0.0,107.27400201490985,243.36333366761224,0.0,0.0,276.9092762022579,0.0,2380.650240176341,1342.6300182713096
Liver-HCC::S.66,0.0,0.0,6214.792991726292,0.0,356.6820820212858,0.0,0.0,0.0,0.0,0.0,74.02361193066213,0.0,227.64647349652014,0.0,0.0,0.0,0.0
Liver-HCC::S.67,139.74061194155072,3270.2415632132843,8652.513251597402,0.0,3504.4087664994577,0.0,0.0,446.402092310427,305.18026027366966,0.0,152.58579521374517,0.0,0.0,602.119545623618,0.0,0.0,0.0
Liver-HCC::S.68,65.35759368998069,1188.6554126320593,1414.865369760094,0.0,343.5326162817943,0.0,0.0,0.0,217.4657719135448,0.0,0.0,473.13821796337515,1213.7239597115606,213.07158199857614,0.0,0.0,714.1939757916283
Liver-HCC::S.69,0.0,0.0,1538.346229450389,0.0,1508.5009501991767,0.0,0.0,0.0,0.0,303.3012937124092,422.94115644370805,570.1486413316892,186.43801685537,0.0,0.0,3352.3761089709283,0.0
Liver-HCC::S.70,145.52311157683232,0.0,3751.209272727059,0.0,4234.266235128449,0.0,0.0,63.97515471285896,347.5671768899946,0.0,0.0,0.0,0.0,0.0,257.70579201993104,2308.5126592029615,8124.655868261402
Liver-HCC::S.71,111.2245174544865,392.81472103834926,4778.447799227659,0.0,3640.928105594946,968.348922918437,0.0,0.0,0.0,0.0,674.5139168541493,625.0267899331593,1195.7971359881922,740.0732151738522,0.0,3916.7499806926817,2262.0027770560164
Liver-HCC::S.72,68.88400159717939,0.0,2715.491047060608,0.0,0.0,37.46838350281229,25.66185276482541,35.06709202670793,0.0,29.957534084128508,21.71012616477935,81.9541999579404,0.0,182.60366615082398,0.0,0.0,0.0
Liver-HCC::S.73,0.0,0.0,15272.176351057047,0.0,370.21984554262855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.92748604490794,0.0,0.0
Liver-HCC::S.74,229.35364961744202,1017.0559412547009,15264.055575604973,589.7100220884984,4545.255786053744,0.0,241.2572347727393,0.0,419.746740701509,0.0,0.0,261.8859291839546,0.0,1006.9759125884403,0.0,624.012541729102,0.0
Liver-HCC::S.75,288.4797735189931,0.0,10785.403713820982,0.0,0.0,858.9293090024377,0.0,0.0,311.63794598861074,0.0,166.25042620744412,0.0,2060.539701658754,439.81374628510935,0.0,0.0,0.0
Liver-HCC::S.76,237.32446268979047,0.0,12132.328064749849,392.307310394919,399.7238384255391,0.0,0.0,0.0,0.0,186.3762962034013,135.36372085491183,0.0,443.05112872851157,0.0,0.0,0.0,0.0
Liver-HCC::S.77,77.75397591911735,472.0915977237104,6253.565410588103,0.0,209.8105025484913,990.2186688681336,220.0860225236924,130.39823347047616,353.76208451184345,0.0,0.0,0.0,898.428083532646,416.07264855235337,0.0,0.0,0.0
Liver-HCC::S.78,103.08214743292284,0.0,6392.128955026901,165.3597303428107,519.9595352766339,0.0,0.0,0.0,0.0,0.0,0.0,454.4473704053951,273.7535808629552,0.0,0.0,0.0,363.17651066978874
Liver-HCC::S.79,0.0,6824.310717380357,822.4606188110508,0.0,350.83331204450593,196.57438133992596,0.0,72.3649801830461,0.0,0.0,0.0,0.0,0.0,334.0966850409877,0.0,416.6167551917168,2920.610844472293
Liver-HCC::S.80,189.45612221756386,1304.1994891551992,7334.361619617058,0.0,2676.1368616724926,1497.1695285771295,54.4773024367304,0.0,166.35931122289838,0.0,0.0,0.0,0.0,177.8209893311741,189.1842269522784,465.1333375847369,0.0
Liver-HCC::S.81,0.0,0.0,10466.679746891597,0.0,5514.350145003961,0.0,316.4580515199883,56.01572550940996,162.9066290369576,0.0,0.0,0.0,0.0,396.3427971932343,0.0,0.0,0.0
Liver-HCC::S.82,159.1740141510356,0.0,10313.63826187528,0.0,221.26005073992226,0.0,0.0,0.0,248.39116912645147,184.0570459235929,104.44331302414476,475.25413123507974,0.0,0.0,0.0,0.0,0.0
Liver-HCC::S.83,58.244879250822756,2249.7414633715216,3976.646867679862,483.85494211251796,0.0,0.0,0.0,0.0,801.5164622902197,370.184929262433,64.70529221184105,0.0,0.0,0.0,0.0,311.29005302322724,0.0
Liver-HCC::S.84,62.82842335961979,0.0,12830.290811591281,0.0,2924.153385332409,622.3524030731955,389.66001066793996,79.43180713944936,256.3459783148934,0.0,0.0,448.89863980387025,748.6541617537204,0.0,0.0,0.0,0.0
Liver-HCC::S.85,0.0,4545.984911661828,1667.1631774366836,0.0,4415.500950220324,562.3895947117331,0.0,0.0,322.56803285875594,0.0,0.0,0.0,0.0,0.0,350.06497113814663,0.0,870.6479848957875
Liver-HCC::S.86,0.0,0.0,10711.822719569238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.95961853526134,0.0,0.0,663.5738637859394
Liver-HCC::S.87,0.0,1711.3929585665805,4998.585582876437,0.0,1946.6509207301824,0.0,0.0,0.0,359.30315853248976,275.2332339569608,121.20210804070591,0.0,0.0,109.79834446443067,0.0,0.0,2270.7140625500588
Liver-HCC::S.88,0.0,0.0,7249.474846039516,0.0,3855.2955523232818,0.0,0.0,0.0,227.78037960625858,0.0,0.0,0.0,887.1541671720887,0.0,0.0,0.0,0.0
Liver-HCC::S.89,61.476290752105506,0.0,1958.2736399654154,0.0,2982.1595040367547,0.0,0.0,0.0,158.24514750916768,228.3069280078749,0.0,0.0,403.2298358880522,0.0,0.0,0.0,0.0
Liver-HCC::S.90,305.2828877099847,0.0,5426.9080872500035,0.0,6592.465082869107,0.0,256.997665826389,0.0,0.0,159.6738778949556,0.0,1470.6897771185004,0.0,866.9038972060922,0.0,0.0,2898.1458567082414
Liver-HCC::S.91,73.02457515004939,2773.1556003560413,8752.1774957871,0.0,0.0,0.0,322.3902255419165,0.0,0.0,0.0,0.0,0.0,0.0,114.67963547130641,0.0,0.0,526.9216935122575
Liver-HCC::S.92,0.0,0.0,6719.596414977837,0.0,2694.9618457994184,1934.059163346673,0.0,0.0,0.0,229.67406610905084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liver-HCC::S.93,455.8262966027501,0.0,4830.371952864113,0.0,1518.7720569431299,0.0,0.0,0.0,2036.6953779922635,0.0,0.0,0.0,0.0,0.0,168.22938526661292,0.0,690.6389146312542
Liver-HCC::S.94,0.0,2307.114839319691,6770.668491609854,0.0,2953.8187357313727,0.0,0.0,0.0,0.0,0.0,0.0,658.745384038799,0.0,0.0,0.0,0.0,1592.3613209119164
Liver-HCC::S.95,74.01448892503906,1925.0803738338159,1912.7695527683225,201.797974480282,3321.7319085870954,943.1271055128267,0.0,0.0,179.1517527282326,0.0,0.0,0.0,0.0,321.9551714968715,0.0,0.0,0.0
Liver-HCC::S.96,131.17895669531887,0.0,14001.388682490671,0.0,0.0,1117.5911474606503,0.0,0.0,0.0,0.0,0.0,0.0,1081.2004896740157,0.0,0.0,0.0,0.0
Liver-HCC::S.97,0.0,0.0,5851.426513663357,0.0,2194.6047300689165,0.0,0.0,76.84386643543016,0.0,0.0,0.0,0.0,500.92204150374306,0.0,0.0,166.6384704701044,524.5817473948553
Liver-HCC::S.98,296.0165173030698,472.74089547932795,7203.4006035091925,0.0,4055.4111043701773,217.08311990508622,0.0,0.0,0.0,0.0,0.0,353.8514431058302,2242.776182453199,0.0,0.0,0.0,0.0
Liver-HCC::S.99,83.05311293739145,0.0,6125.582893646826,240.7848180049406,169.71395718127687,0.0,0.0,0.0,0.0,0.0,71.31603288768449,0.0,0.0,228.19310524783674,0.0,209.463045419532,813.8044228839628
