,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS10a,SBS10b,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22,SBS23,SBS25,SBS26,SBS28,SBS30,SBS32,SBS33,SBS34,SBS36,SBS37,SBS39,SBS40,SBS41,SBS42,SBS44,SBS45,SBS46,SBS50,SBS51,SBS52,SBS53,SBS54,SBS57,SBS58,SBS59,SBS288P
10,0.03957417264522101,0.0499884286044897,0.0,0.0,0.0,0.0745197870863226,0.0,0.04142559592686878,0.0,0.0,0.06479981485767183,0.013191390881740338,0.009025688498032862,0.0,0.08447118722517935,0.0,0.0,0.17472807220550798,0.01920851654709558,0.0,0.10900254570701226,0.0,0.0,0.02499421430224485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018282804906271696,0.0,0.0,0.07405693126591067,0.18583661189539458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016894237445035872,0.0
11,0.09935602575896964,0.05407339261985076,0.0,0.0,0.08126341613002147,0.0,0.0,0.0,0.0,0.0,0.08085454359603393,0.004395379740365941,0.010221813349688235,0.0,0.06746396810794235,0.0,0.0,0.015537156291526117,0.0,0.0,0.13564346315036288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04548706940611264,0.0,0.0,0.0,0.0,0.04436266993764694,0.08065010732904017,0.19871205151793928,0.03966063579679035,0.0,0.04231830726770929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.05207703601347267,0.10242680715087658,0.0,0.0,0.0535452111581311,0.07280421452629761,0.0,0.0,0.0,0.0,0.129372139217549,0.011313584938250281,0.009154503843164349,0.0,0.10104499525002159,0.0,0.0,0.0,0.0,0.0,0.1302357716555834,0.019604456343380258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05959063822437171,0.0,0.01545902064081527,0.020295362293807757,0.0,0.09361775628292598,0.12945850246135246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.028217588963787427,0.03754506976015049,0.0,0.0,0.0,0.060354287505878665,0.0,0.03245022730835554,0.0,0.010659978052986362,0.11475152845273554,0.008778805455400532,0.0,0.049067251920363694,0.04530490672519204,0.0,0.0,0.03527198620473428,0.0,0.0,0.07759836965041543,0.0,0.019830694466217276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02061451638187804,0.0,0.04334535193604013,0.11968960652139835,0.2639912211945446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03252860949992162,0.0,0.0
14,0.08912256507498707,0.146354076883296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125754180313739,0.0,0.01344595759351836,0.07800379244957766,0.12833994138941562,0.0,0.02120324082054818,0.04559558696776418,0.006119634545767971,0.018789863816583346,0.07903809687984831,0.023875193932080676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07274607826236856,0.0,0.0,0.0,0.0,0.0,0.07964144113083951,0.0,0.03671780727460783,0.0,0.03525254266505775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.17030335284725917,0.03033528472591804,0.2586482171367749,0.0,0.042398438885932234,0.0,0.0,0.0,0.0,0.0,0.0,0.012950150789427,0.009224764945893206,0.0,0.07344332091538053,0.028916090118857547,0.0,0.0,0.0,0.00869256696824552,0.08763526698598545,0.0,0.0,0.0,0.0,0.0,0.0,0.05712258293418485,0.0,0.047897817988291645,0.0,0.0,0.0,0.0,0.0,0.07007273372361185,0.0,0.10235941103423807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.07586116224033658,0.023534052064159875,0.0,0.0,0.041940573231659214,0.0,0.0,0.020510123586642125,0.0,0.01590849329476729,0.12371811727583487,0.015382592689981593,0.0076255587693925845,0.0,0.02300815145937418,0.0,0.0,0.01630291874835656,0.09439915855903235,0.34617407310018405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05627136471206942,0.0,0.13936366026820932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.04899013869113537,0.028687443969835996,0.0,0.0,0.11079470547909086,0.026999947265727995,0.0,0.0,0.0,0.0,0.12635131572008648,0.0,0.0,0.05036122976322312,0.060064335811844116,0.0,0.0,0.03301165427411275,0.0,0.0,0.17623793703527924,0.01845699520118125,0.0,0.0,0.034699150978220746,0.0,0.0,0.0660233085482255,0.0,0.042292886146706746,0.0,0.0,0.015029267520961873,0.0,0.0,0.11079470547909086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018562463745188,0.0,0.032642514370089123
18,0.05259886566700334,0.03208763887809805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1481625359334939,0.009012508740579598,0.004506254370289799,0.05026804444099137,0.06984694273949188,0.0,0.02260896589231606,0.0,0.0,0.0,0.21233781368969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05733820215989434,0.0,0.014373397560407116,0.0,0.0,0.08523036283117084,0.16012741822702198,0.0,0.0815010488695517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.07804878048780488,0.04203730272596844,0.0,0.0,0.000860832137733142,0.0703012912482066,0.0,0.040459110473457675,0.0,0.014347202295552367,0.0,0.027977044476327116,0.010760401721664276,0.03931133428981349,0.025107604017216643,0.0,0.0,0.025107604017216643,0.0,0.0,0.22840746054519367,0.0,0.03170731707317073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033285509325681494,0.0,0.0,0.0,0.3322812051649928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.07726512072675114,0.1310542672722926,0.0,0.0,0.0,0.047430074109490794,0.0,0.0,0.0,0.0,0.12522113315802055,0.006502510160172125,0.012526894573272771,0.06354291178579967,0.16141525221133157,0.02008128137700215,0.0,0.0,0.0,0.017403777193401866,0.13865646665072914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03753287114511116,0.0,0.0,0.022376284962945255,0.0,0.05995696868276357,0.0790341859909156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.10856481481481481,0.07777777777777778,0.0,0.0,0.18333333333333332,0.07916666666666666,0.0,0.030787037037037036,0.0,0.0,0.09097222222222222,0.0,0.013888888888888888,0.0,0.10185185185185185,0.018055555555555554,0.0,0.0,0.0,0.00949074074074074,0.13518518518518519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01597222222222222,0.030555555555555555,0.0,0.10439814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.15586034912718205,0.007855361596009976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09401496259351622,0.00860349127182045,0.013466334164588529,0.0,0.017456359102244388,0.0,0.0,0.024189526184538655,0.0,0.0,0.1325436408977556,0.0,0.0,0.028678304239401497,0.0,0.0,0.0,0.0,0.0,0.030922693266832918,0.0,0.0,0.0,0.0,0.0,0.07830423940149626,0.35785536159601,0.0,0.0,0.05024937655860349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.034985995774163434,0.07095474423861235,0.0,0.0,0.06265048400569996,0.0,0.0,0.0,0.0,0.0,0.1623507444351629,0.007911159156798192,0.0,0.0,0.1423517271878532,0.0,0.0,0.0,0.008058572060341015,0.0119404451869687,0.044027320524789935,0.0,0.023192963490737555,0.0,0.0,0.0,0.0,0.0,0.0,0.04515748611861825,0.0,0.0,0.0,0.0,0.07311680015724042,0.22642621984177683,0.0,0.042356640951304605,0.030170507591764532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014348189278168149,0.0,0.0,0.0,0.0
24,0.1423659511197844,0.021838119133909487,0.0,0.0,0.06570021373478302,0.1126289378310566,0.0,0.02532292537868228,0.0,0.0,0.0,0.0,0.0,0.0,0.012034197565282036,0.03048043862094601,0.06263358423938295,0.0,0.0071090047393364926,0.008595855403772884,0.11123501533314747,0.0,0.11890158907164762,0.0,0.0,0.0,0.0,0.09655236502183812,0.0,0.0,0.0,0.0,0.02313911346529133,0.0,0.0,0.0,0.0,0.0,0.0,0.13502462596412973,0.0,0.0,0.0,0.0,0.0,0.0,0.02643806337700957,0.0,0.0,0.0,0.0
25,0.09013700825254387,0.049034532489383865,0.0,0.0,0.15543626311994233,0.02860347728547392,0.027722137649226826,0.0,0.0,0.0,0.0981491867638811,0.0,0.0,0.0,0.09774857783831424,0.019068984856982614,0.0,0.0,0.0,0.0,0.12426888871084048,0.016985818444034934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025398605880939028,0.029084207996154153,0.0,0.0,0.05961060812434901,0.11385305664610207,0.0,0.06489864594183159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.1022995283018868,0.10996462264150944,0.20548349056603774,0.0,0.17909787735849056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01658313679245283,0.0,0.16855837264150944,0.0,0.024764150943396228,0.0,0.0,0.0,0.10841686320754718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015993514150943397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631191037735849,0.0,0.0,0.042526533018867926
27,0.0609375,0.04747023809523809,0.0,0.0,0.14813988095238095,0.0,0.011458333333333333,0.014955357142857144,0.0,0.00818452380952381,0.13541666666666666,0.011235119047619048,0.0,0.0,0.07849702380952381,0.0,0.031101190476190477,0.0,0.020982142857142855,0.0537202380952381,0.0646577380952381,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027157738095238096,0.0,0.0,0.0,0.09985119047619048,0.0,0.05305059523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10461309523809524
28,0.10950437317784256,0.17049562682215744,0.0,0.0,0.23067055393586006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01924198250728863,0.0,0.28104956268221576,0.0,0.0,0.0,0.0,0.0,0.119067055393586,0.022740524781341108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04723032069970846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.08958975190530241,0.08991405869952976,0.0,0.0,0.20585373763580347,0.0,0.0,0.0,0.0,0.0,0.12696610994000324,0.008107669855683477,0.014350575644559754,0.0,0.07596886654775417,0.0,0.0,0.0,0.0,0.0,0.1471542078806551,0.02878222798767634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035916977460677804,0.0,0.0,0.0,0.0,0.0,0.07450948597373115,0.0,0.06469920544835414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03818712502026918,0.0,0.0
30,0.06645211794381142,0.13046881795250936,0.2291032443246064,0.0,0.15812820735844133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20405323127772462,0.02452813777507176,0.0,0.0,0.0,0.0,0.15195268330868922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01417761155083935,0.0,0.0,0.0,0.021135948508306513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.09519337488260907,0.13941774097157006,0.0,0.0,0.12925808930248442,0.04704174848458977,0.0,0.0,0.0,0.0,0.08136258857679501,0.0,0.02518569111243917,0.06889780585674038,0.2258174677708529,0.0,0.0,0.0,0.0,0.0,0.061982412703833346,0.028344574404507814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03005207888670708,0.0,0.0,0.011611030478955007,0.0,0.0,0.05583539656791599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.08958975190530241,0.08991405869952976,0.0,0.0,0.20585373763580347,0.0,0.0,0.0,0.0,0.0,0.12696610994000324,0.008107669855683477,0.014350575644559754,0.0,0.07596886654775417,0.0,0.0,0.0,0.0,0.0,0.1471542078806551,0.02878222798767634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035916977460677804,0.0,0.0,0.0,0.0,0.0,0.07450948597373115,0.0,0.06469920544835414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03818712502026918,0.0,0.0
33,0.09935602575896964,0.05407339261985076,0.0,0.0,0.08126341613002147,0.0,0.0,0.0,0.0,0.0,0.08085454359603393,0.004395379740365941,0.010221813349688235,0.0,0.06746396810794235,0.0,0.0,0.015537156291526117,0.0,0.0,0.13564346315036288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04548706940611264,0.0,0.0,0.0,0.0,0.04436266993764694,0.08065010732904017,0.19871205151793928,0.03966063579679035,0.0,0.04231830726770929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0036431079022322317,0.055309001788434786,0.0,0.0,0.027422666754984434,0.05153341723521229,0.0,0.0,0.0,0.0,0.17632642246804,0.0,0.0,0.0,0.17453798767967146,0.0,0.0,0.0,0.0,0.0,0.05193084718818308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04828773928595085,0.0,0.0,0.0,0.0,0.12611777174273034,0.2636285354706233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021262502483937205,0.0,0.0,0.0,0.0
35,0.05495356037151703,0.08526831785345718,0.20872033023735811,0.0,0.40350877192982454,0.0,0.025928792569659444,0.0,0.0,0.015092879256965945,0.0,0.0,0.0,0.0,0.16963364293085656,0.0,0.0,0.0,0.0,0.015350877192982455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021542827657378742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.05297820823244552,0.08285714285714285,0.0,0.0,0.0,0.047845036319612594,0.0,0.0,0.0,0.019612590799031476,0.0,0.0,0.0,0.08295399515738498,0.10813559322033899,0.0,0.0,0.0,0.0,0.0,0.06605326876513318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2798547215496368,0.0,0.0,0.01588377723970944,0.0,0.0,0.06,0.18382566585956417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.06322886297376093,0.009293002915451895,0.0,0.0,0.036807580174927114,0.0,0.0,0.0,0.0,0.0,0.1162536443148688,0.014395043731778426,0.00564868804664723,0.0,0.02295918367346939,0.0,0.04427842565597668,0.11388483965014577,0.0,0.0,0.12736880466472303,0.0,0.0,0.019314868804664723,0.0,0.0,0.0,0.0,0.0,0.049927113702623906,0.0,0.0,0.01913265306122449,0.0,0.045553935860058306,0.08345481049562682,0.20134839650145772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027150145772594753,0.0,0.0
38,0.028342245989304814,0.18618538324420678,0.0,0.0,0.08172905525846702,0.0,0.0,0.0,0.0,0.0,0.07192513368983958,0.0,0.0,0.0,0.3298573975044563,0.0,0.0,0.07085561497326204,0.0,0.0,0.054367201426024955,0.01702317290552585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05641711229946524,0.07281639928698752,0.0,0.0,0.0,0.03048128342245989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.030635215816775963,0.04355485954781247,0.0,0.0,0.01703043946363903,0.033179994127434664,0.022805128707056865,0.011451502397964178,0.0,0.008759909953998238,0.13913086033082117,0.0,0.0,0.0,0.07722423411960458,0.02510521679553685,0.0,0.0,0.0,0.0,0.10453166291474993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020896544974062837,0.02755211901732407,0.0,0.0,0.0,0.08906724087305472,0.2654399530194773,0.04164627581481844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04198884212586865,0.0,0.0
40,0.0648446564393451,0.04640969446951141,0.0,0.0,0.2462292123243522,0.0,0.0,0.0,0.0,0.0,0.13549052468737915,0.011344591981436123,0.0,0.0,0.11396158308624468,0.0,0.0,0.0,0.0,0.0,0.08985432512569293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06677839370890808,0.12324352198014696,0.0,0.06316875080572386,0.03867474539125951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.08450216450216451,0.058095238095238096,0.0,0.0,0.08597402597402598,0.0,0.0,0.0,0.0,0.0,0.0,0.009956709956709957,0.012207792207792207,0.04155844155844156,0.07411255411255412,0.018614718614718615,0.03385281385281385,0.0,0.0,0.0,0.08545454545454545,0.0,0.0,0.020086580086580087,0.025108225108225107,0.0,0.0,0.0,0.0,0.027532467532467533,0.0,0.0,0.019913419913419914,0.0,0.0,0.044848484848484846,0.33515151515151514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02303030303030303,0.0,0.0
42,0.07309908484916959,0.039656535984634506,0.0,0.0,0.10755846796972093,0.0,0.0,0.02124053779233985,0.0,0.0,0.0,0.0044062817760705,0.0161563665122585,0.06801491356908825,0.04971189696079539,0.022935261552366963,0.06394757654502316,0.09863292283357812,0.0,0.011072195232177156,0.0659812450570557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018980906112303693,0.0,0.034233419952547736,0.0,0.0,0.06417353971302678,0.19918653259518698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041012314992656194,0.0,0.0
43,0.09649973074851911,0.15455035002692516,0.0,0.0,0.18077544426494346,0.0,0.0,0.0,0.0,0.0,0.11852450188476037,0.005654281098546042,0.0115239633817986,0.0,0.18470651588583736,0.0,0.0,0.0,0.009262250942380184,0.018686052773290253,0.046634356488960686,0.025848142164781908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07345180398492192,0.0,0.07388260635433495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.09935602575896964,0.05407339261985076,0.0,0.0,0.08126341613002147,0.0,0.0,0.0,0.0,0.0,0.08085454359603393,0.004395379740365941,0.010221813349688235,0.0,0.06746396810794235,0.0,0.0,0.015537156291526117,0.0,0.0,0.13564346315036288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04548706940611264,0.0,0.0,0.0,0.0,0.04436266993764694,0.08065010732904017,0.19871205151793928,0.03966063579679035,0.0,0.04231830726770929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.08716043229036863,0.014681559689149692,0.0,0.0,0.0,0.13519269547092008,0.0,0.025647416000181254,0.0,0.0,0.0,0.011464304325169358,0.0,0.0,0.011351020685592586,0.09604186963318757,0.08720574574619934,0.0,0.0,0.008813467159072887,0.0,0.0,0.15920882706119582,0.0,0.0,0.0,0.0,0.10118494686997304,0.0,0.0,0.0,0.0,0.018465233251013888,0.0,0.0,0.0,0.10666787502548881,0.0,0.0,0.11441647597254005,0.0,0.0,0.0,0.0,0.0,0.0,0.022498130819946983,0.0,0.0,0.0,0.0
46,0.05515273980744086,0.10737350925155513,0.0,0.0,0.2748524109513055,0.0,0.0,0.0,0.0,0.0,0.058163952613019536,0.0,0.0,0.0,0.13138396925393242,0.019572883236261343,0.018503110265858394,0.0,0.02143508062918499,0.04390031300764689,0.0738143349578034,0.02298030825310036,0.0,0.024208566108007448,0.0,0.0,0.0,0.0,0.01133166924204604,0.0,0.0,0.0,0.023574626569990886,0.0,0.0,0.056143270335591744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05760925551725504
47,0.0663902837790494,0.07806843396006073,0.0,0.0,0.0686675230643466,0.0395889291136284,0.0,0.0,0.0,0.0,0.16997547588461986,0.006306201097746117,0.008525049632138269,0.06236132196660049,0.07935303047997197,0.0,0.02937054770524349,0.0,0.008992175639378722,0.021137451827630504,0.06831717855891627,0.016933317762466427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03503445054303398,0.0,0.0,0.0,0.0,0.06417143524465725,0.12016816536260656,0.0,0.05663902837790494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
