Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ColoRect-AdenoCA::S.27	17449	0.989	3322.86	19.043%	866.031	14.742%	0.03606	0.988
ColoRect-AdenoCA::S.28	17169	0.981	3140.257	18.29%	471.703	19.464%	0.02852	0.96
ColoRect-AdenoCA::S.29	9119	0.964	2143.61	23.507%	388.66	26.633%	0.04619	0.938
ColoRect-AdenoCA::S.30	22391	0.971	4823.405	21.542%	847.203	23.998%	0.05135	0.95
ColoRect-AdenoCA::S.31	15854	0.952	4341.187	27.382%	834.145	30.727%	0.06403	0.924
ColoRect-AdenoCA::S.32	4076	0.98	990.32	24.296%	182.996	19.856%	0.04754	0.976
ColoRect-AdenoCA::S.33	14238	0.975	2861.421	20.097%	421.822	22.187%	0.03041	0.939
ColoRect-AdenoCA::S.34	13236	0.958	3353.414	25.336%	540.298	28.709%	0.05247	0.913
ColoRect-AdenoCA::S.35	11194	0.981	2322.905	20.751%	507.479	19.526%	0.03033	0.976
ColoRect-AdenoCA::S.36	16527	0.973	3584.994	21.692%	746.512	22.993%	0.04668	0.963
ColoRect-AdenoCA::S.37	21519	0.978	4053.878	18.839%	710.691	20.95%	0.03463	0.962
ColoRect-AdenoCA::S.38	10774	0.982	2323.839	21.569%	406.714	19.246%	0.04841	0.975
ColoRect-AdenoCA::S.39	18579	0.977	3661.452	19.707%	697.916	21.384%	0.03338	0.965
ColoRect-AdenoCA::S.40	7449	0.983	1469.41	19.726%	317.159	18.187%	0.03327	0.979
ColoRect-AdenoCA::S.41	18076	0.959	4984.779	27.577%	724.491	28.762%	0.05614	0.911
ColoRect-AdenoCA::S.42	16361	0.985	2589.927	15.83%	397.908	17.488%	0.02116	0.966
ColoRect-AdenoCA::S.43	19195	0.986	3071.325	16.001%	459.962	16.632%	0.02261	0.972
ColoRect-AdenoCA::S.44	22468	0.969	4026.367	17.92%	733.626	24.693%	0.02754	0.923
ColoRect-AdenoCA::S.45	18112	0.984	2985.266	16.482%	420.584	17.893%	0.02074	0.957
ColoRect-AdenoCA::S.46	9914	0.969	2183.193	22.021%	393.96	24.93%	0.0387	0.947
ColoRect-AdenoCA::S.47	15650	0.975	3170.688	20.26%	576.455	22.132%	0.03158	0.96
ColoRect-AdenoCA::S.48	24389	0.966	5443.486	22.319%	819.347	26.235%	0.04007	0.906
ColoRect-AdenoCA::S.49	17333	0.983	3175.782	18.322%	451.764	18.519%	0.02479	0.964
ColoRect-AdenoCA::S.50	16486	0.982	3144.24	19.072%	603.934	19.243%	0.03017	0.974
ColoRect-AdenoCA::S.51	8917	0.977	1856.137	20.816%	336.49	21.65%	0.03814	0.965
ColoRect-AdenoCA::S.52	7317	0.981	1548.913	21.169%	358.62	19.404%	0.0331	0.977
ColoRect-AdenoCA::S.53	18330	0.96	4901.29	26.739%	712.509	27.893%	0.05243	0.913
ColoRect-AdenoCA::S.54	13000	0.975	2724.189	20.955%	469.218	22.248%	0.03893	0.958
ColoRect-AdenoCA::S.55	16273	0.989	4358.102	26.781%	1155.81	16.338%	0.05257	0.989
ColoRect-AdenoCA::S.56	11622	0.98	2113.827	18.188%	410.235	19.767%	0.0235	0.971
ColoRect-AdenoCA::S.57	13405	0.977	2540.872	18.955%	426.642	21.518%	0.02869	0.955
ColoRect-AdenoCA::S.58	10641	0.943	2987.483	28.075%	809.305	33.465%	0.05674	0.928
ColoRect-AdenoCA::S.59	16090	0.981	2903.719	18.047%	537.524	19.628%	0.02941	0.969
ColoRect-AdenoCA::S.60	14578	0.974	3036.076	20.826%	453.226	22.843%	0.03377	0.939
ColoRect-AdenoCA::S.61	13211	0.969	2664.68	20.17%	432.139	24.879%	0.02934	0.921
ColoRect-AdenoCA::S.62	21862	0.979	3941.918	18.031%	625.182	20.381%	0.02412	0.955
ColoRect-AdenoCA::S.63	19973	0.976	4122.362	20.64%	653.578	22.256%	0.034	0.954
ColoRect-AdenoCA::S.64	18528	0.97	4141.952	22.355%	571.261	24.338%	0.03534	0.914
ColoRect-AdenoCA::S.65	15701	0.983	2920.707	18.602%	444.686	18.52%	0.03266	0.971
ColoRect-AdenoCA::S.66	10107	0.982	1897.005	18.769%	268.556	18.978%	0.03183	0.961
ColoRect-AdenoCA::S.67	12420	0.956	2930.811	23.598%	655.93	29.202%	0.04892	0.936
ColoRect-AdenoCA::S.68	15242	0.967	3710.896	24.347%	591.695	25.852%	0.04704	0.939
ColoRect-AdenoCA::S.69	17069	0.95	3754.783	21.998%	838.221	31.387%	0.04443	0.91
ColoRect-AdenoCA::S.70	22088	0.973	4126.644	18.683%	762.765	23.021%	0.02601	0.951
ColoRect-AdenoCA::POLE.S.1	804331	0.994	127764.206	15.885%	22108.279	11.889%	0.02494	0.992
ColoRect-AdenoCA::POLE.S.2	613804	0.996	78014.185	12.71%	13887.687	9.12%	0.01898	0.995
ColoRect-AdenoCA::POLE.S.3	580001	0.997	69635.08	12.006%	14381.48	7.232%	0.01877	0.997
ColoRect-AdenoCA::POLE.S.4	1326624	0.986	246183.669	18.557%	68644.223	17.639%	0.0382	0.984
ColoRect-AdenoCA::POLE.S.5	1578449	0.994	303896.572	19.253%	82881.395	12.75%	0.03357	0.994
ColoRect-AdenoCA::POLE.S.6	884588	0.997	93282.209	10.545%	24127.874	7.611%	0.0154	0.997
ColoRect-AdenoCA::POLE.S.7	1456974	0.999	149667.289	10.272%	26932.427	4.753%	0.01477	0.999
ColoRect-AdenoCA::POLE.S.8	1593677	0.999	142066.765	8.914%	31876.25	4.737%	0.01159	0.999
ColoRect-AdenoCA::POLE.S.9	1072099	0.993	198386.791	18.505%	32899.084	12.024%	0.03545	0.992
ColoRect-AdenoCA::POLE.S.10	1063801	0.994	210253.218	19.764%	57140.59	11.501%	0.05935	0.994
ColoRect-AdenoCA::POLE.S.11	327410	0.993	59265.891	18.101%	12451.787	11.896%	0.03558	0.993
ColoRect-AdenoCA::POLE.S.12	1672226	0.999	133073.979	7.958%	23643.629	3.268%	0.01058	0.999
ColoRect-AdenoCA::POLE.S.13	607401	0.998	69886.165	11.506%	13413.418	6.251%	0.01737	0.998
ColoRect-AdenoCA::POLE.S.14	934511	0.997	139717.337	14.951%	28284.158	9.094%	0.02451	0.997
