Sample,SBS1,SBS2,SBS3,SBS5,SBS8,SBS9,SBS13,SBS17a,SBS17b,SBS18,SBS37,SBS40,SBS41
Breast-AdenoCA::S.17,647.6088076779757,130.2658295591868,0.0,1479.2071379457861,0.0,0.0,0.0,0.0,0.0,616.2579023944003,0.0,0.0,0.0
Breast-AdenoCA::S.18,169.6397945831009,92.07123878945765,0.0,2059.8051499080066,0.0,0.0,383.2850229815548,0.0,0.0,1269.5247226163706,0.0,0.0,0.0
Breast-AdenoCA::S.19,219.9409778051591,0.0,0.0,3419.2453346995744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.20,194.59414219930343,0.0,2283.6134577822263,1032.7314487167482,0.0,0.0,201.49670604444762,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.21,264.17720507214995,852.0729381877283,0.0,3768.972157758024,0.0,0.0,1115.9624926263248,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.22,95.54996953545498,0.0,0.0,2263.897585134038,0.0,533.5418499233082,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.23,298.459761885557,978.8223444270637,3841.2468928904955,2965.4624221055537,0.0,0.0,2229.7950871868647,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.24,619.6072265721283,3600.893513360066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861.5999232171341,0.0,0.0,0.0
Breast-AdenoCA::S.25,564.1589172663784,1249.6300063900178,0.0,2453.062614973842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.26,281.8168746898175,1606.1307204745558,0.0,1790.1335197918195,0.0,0.0,2003.0336564299837,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.27,1037.3049033714744,1266.0718746566172,2939.9721016304084,0.0,0.0,0.0,1427.474312434383,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.28,584.431658811803,469.7932333435859,3980.477948830145,1983.064694507631,0.0,0.0,2503.7343582855947,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.29,509.5612802196803,263.35876157849043,0.0,4654.803595435794,0.0,0.0,986.4945597910821,0.0,0.0,0.0,0.0,0.0,621.2513070861937
Breast-AdenoCA::S.30,0.0,721.6230959129971,0.0,4437.023002638392,0.0,0.0,4933.3685099094055,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.31,468.1181444401518,338.5753023653361,0.0,2049.493539845746,0.0,0.0,876.2071966389012,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.32,286.5853826904443,0.0,0.0,2588.624829769468,0.0,0.0,0.0,0.0,0.0,352.1898695153074,0.0,0.0,0.0
Breast-AdenoCA::S.33,527.9478246355044,0.0,0.0,1149.718797336838,0.0,0.0,1232.9744176012493,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.34,577.7413302482872,0.0,0.0,3196.2921215959686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.35,126.23372896531401,0.0,0.0,1483.0699392870943,0.0,0.0,97.16814640034025,0.0,0.0,300.32567426347697,0.0,0.0,0.0
Breast-AdenoCA::S.36,0.0,572.9316163474168,4217.76225277705,2526.8500745445385,0.0,0.0,1410.1775517280598,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.37,293.9079167751846,2809.9607264625497,3675.5408567325167,2090.270386162668,0.0,0.0,291.4661275861045,0.0,0.0,913.2765887189919,0.0,0.0,0.0
Breast-AdenoCA::S.38,847.6888993652854,149.01416209969963,0.0,687.1098023012489,0.0,0.0,0.0,0.0,0.0,154.3430000616686,0.0,0.0,0.0
Breast-AdenoCA::S.39,0.0,0.0,3420.704711942969,2742.7183321939433,0.0,7622.15981305177,3376.94763201652,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.40,417.89779832575863,249.07478701831556,0.0,1782.0482239184132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.41,412.19547400339803,0.0,9616.26195321031,4450.09806033877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.42,435.25721797840805,0.0,0.0,4211.106491830556,0.0,0.0,126.56835384022384,0.0,0.0,643.0719968901942,0.0,0.0,0.0
Breast-AdenoCA::S.43,196.87982387110014,0.0,2586.649445312204,1193.4865396047594,0.0,0.0,776.3963930034319,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.44,0.0,5157.396227348861,0.0,4526.969398240672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.45,674.3586225402589,0.0,0.0,790.0749430160213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.46,356.50133526725114,829.8635586290399,5740.355677826812,3184.3568634719445,0.0,0.0,949.0542534446025,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.47,1345.0446721794267,266.20063313622285,6072.677815260411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.48,445.08608330156017,405.05875167728004,2447.8017353531536,2441.635650553396,0.0,0.0,2138.4871666437566,0.0,0.0,749.6570104408381,0.0,0.0,0.0
Breast-AdenoCA::S.49,0.0,8428.459450335868,0.0,0.0,0.0,0.0,4671.64789878211,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.50,393.37738459588945,2449.2602566555015,8779.183666502118,0.0,0.0,0.0,302.6412881419974,0.0,0.0,0.0,0.0,0.0,1190.2395703497368
Breast-AdenoCA::S.51,200.98456269306232,525.6715361835426,0.0,3439.7699629333897,0.0,0.0,632.3739270556655,0.0,0.0,0.0,492.032116897223,0.0,0.0
Breast-AdenoCA::S.52,421.17127333889215,4389.491730195337,6688.197534465592,1920.7158757562136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.53,355.57738989888304,51.99067120785968,0.0,1862.847443552524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.54,408.9425254837448,3281.283980545689,11243.561434835268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.55,534.7256055856878,2957.894609760433,5300.966755132143,0.0,0.0,0.0,1058.9800354203092,0.0,0.0,689.9287356020287,0.0,0.0,0.0
Breast-AdenoCA::S.56,345.84850305546433,170.6278126330565,0.0,948.5499635405565,0.0,0.0,276.00310394140746,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.57,270.89191635586053,580.7999016682011,0.0,1884.8543909872092,0.0,0.0,1121.4453739776195,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.58,683.4222239532453,0.0,9203.93390027727,0.0,0.0,0.0,5857.086492566657,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.59,518.2902813093783,0.0,0.0,2330.4723926181787,0.0,0.0,2930.632424673011,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.60,0.0,1216.6332847607928,0.0,0.0,0.0,0.0,14630.744801666759,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.61,597.2860813490524,646.4430357021058,0.0,3322.09420259094,0.0,0.0,2102.8137524222016,0.0,4161.984921639753,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.62,176.33682871632107,0.0,0.0,898.0295292437127,0.0,0.0,165.61916142268495,0.0,0.0,74.37556107963474,0.0,0.0,0.0
Breast-AdenoCA::S.63,478.70512849320784,446.31148505942235,3504.295818194476,6237.87783754618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.64,247.3323032435418,1651.9492698048869,0.0,3331.5275434592004,0.0,0.0,2650.7244902504917,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.65,371.93982377280634,896.3991784009979,0.0,0.0,0.0,0.0,4337.803393993405,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.66,411.885156751912,1474.8826121368472,0.0,1648.4671496612286,0.0,0.0,1498.3440988386576,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.67,612.0366037762653,879.7652914007284,7754.648391188658,0.0,0.0,0.0,3413.8090211914546,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.68,421.0362992559589,955.1120094484701,1583.1274020370372,2259.3361315803127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.69,0.0,0.0,0.0,2246.972473090973,0.0,0.0,5385.8703532258805,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.70,676.7655352054328,0.0,0.0,1750.523438852613,0.0,0.0,124.46620515292565,0.0,0.0,829.8929642881465,0.0,0.0,0.0
Breast-AdenoCA::S.71,655.8590579302507,933.4748983800965,0.0,2982.7271514563,0.0,0.0,1535.4874899433319,0.0,0.0,532.8967488871049,0.0,0.0,0.0
Breast-AdenoCA::S.72,685.5751394245133,142.27962031699394,0.0,1532.670867633821,0.0,0.0,445.8627934190166,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.73,498.06537927063874,125.14690139865039,0.0,444.2259650080398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.74,0.0,3842.492666964419,0.0,0.0,0.0,0.0,9142.737814929014,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.75,198.83086511045053,0.0,0.0,3641.5669806866804,0.0,0.0,122.66696831921543,0.0,0.0,468.452899323874,0.0,0.0,0.0
Breast-AdenoCA::S.76,609.3444825185445,0.0,7610.086183073857,0.0,0.0,0.0,5619.500064033615,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.77,181.25792195708905,288.64932231301714,2556.1213761588447,2304.846691896666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.78,329.6847055520909,871.5202490734894,0.0,1885.618780179287,0.0,0.0,4139.221610490837,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.79,0.0,3025.351180338857,0.0,1789.7735776879526,0.0,0.0,3185.95740788271,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.80,0.0,3110.981648566782,0.0,4764.375320658463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.81,274.7601317988135,0.0,0.0,3004.189583211764,0.0,0.0,2316.7458790103383,0.0,0.0,692.6019470592175,0.0,0.0,0.0
Breast-AdenoCA::S.82,0.0,0.0,0.0,0.0,0.0,0.0,9011.166066792748,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.83,249.48851863428084,1290.9365896863105,5190.933365760283,2654.446218415289,0.0,0.0,1476.8777166654972,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.84,319.7055755017452,0.0,0.0,2230.787270027559,0.0,0.0,0.0,0.0,0.0,509.6668345285307,0.0,0.0,0.0
Breast-AdenoCA::S.85,688.323644427833,460.7479668643018,0.0,3616.2377183598273,2226.230922821971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.86,0.0,5643.118727269919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.87,0.0,295.168465805351,12282.778396786436,0.0,0.0,0.0,2867.92077754435,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.88,0.0,5735.581246888493,0.0,0.0,0.0,0.0,5295.384191163609,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.89,456.88489946364524,275.6237899298528,0.0,1613.7679967946801,0.0,0.0,121.7125271416886,0.0,0.0,697.0126601075432,0.0,0.0,0.0
Breast-AdenoCA::S.90,355.5564951935915,0.0,0.0,1353.285211335995,0.0,2650.855660038876,1174.6738475773445,0.0,0.0,316.59584281785004,0.0,0.0,0.0
Breast-AdenoCA::S.91,551.6516419499258,3712.6826441614094,8856.027459134675,0.0,0.0,0.0,2206.5758286438754,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.92,181.53804682511628,385.80840728226156,4587.440279094198,1990.2172800076698,0.0,0.0,0.0,152.80498548327068,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.93,293.50041653368015,1473.6486800858388,2884.727981081534,5066.390421811649,0.0,0.0,1252.6119929721337,1229.417854625343,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.94,244.12056670121135,135.61591589237077,0.0,2314.1675927321044,0.0,0.0,559.2961053278693,0.0,0.0,616.181908366695,0.0,0.0,399.9249757662973
Breast-AdenoCA::S.95,407.0464426334148,0.0,3307.236520697922,2022.750471668778,0.0,0.0,0.0,0.0,0.0,1882.1705670100168,0.0,0.0,0.0
Breast-AdenoCA::S.96,722.8626494902512,0.0,0.0,2985.561460064556,0.0,0.0,4063.709147296728,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.97,452.99221389897485,414.67113449343407,0.0,1093.703925853312,0.0,0.0,1261.6656094873313,0.0,0.0,549.7786034734514,0.0,0.0,0.0
Breast-AdenoCA::S.98,243.9092280297107,1507.781103324117,0.0,655.7484000466554,0.0,0.0,133.08153395188336,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.99,741.5681866616906,2622.2123433655074,0.0,3871.545047837403,0.0,0.0,2786.9727615197135,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.100,430.7175456546275,1087.0185075515517,0.0,2563.672325714466,0.0,0.0,830.3445765769295,0.0,0.0,0.0,0.0,0.0,0.0
