Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
Ovary-AdenoCA::S.31	11525	0.966	2599.723	22.557%	360.096	25.991%	0.04505	0.88
Ovary-AdenoCA::S.32	3965	0.976	794.035	20.026%	116.436	21.812%	0.03447	0.942
Ovary-AdenoCA::S.33	9070	0.966	1958.436	21.592%	277.51	25.683%	0.03634	0.867
Ovary-AdenoCA::S.34	8880	0.966	1832.613	20.638%	267.37	25.718%	0.03488	0.853
Ovary-AdenoCA::S.35	13763	0.981	2239.973	16.275%	311.416	19.313%	0.02153	0.919
Ovary-AdenoCA::S.36	17927	0.976	3469.344	19.353%	463.0	21.644%	0.02954	0.91
Ovary-AdenoCA::S.37	15301	0.97	3295.877	21.54%	448.385	24.247%	0.03617	0.894
Ovary-AdenoCA::S.38	16090	0.972	3157.038	19.621%	438.666	23.465%	0.03407	0.877
Ovary-AdenoCA::S.39	7438	0.947	1787.092	24.027%	300.091	32.111%	0.04855	0.836
Ovary-AdenoCA::S.40	10108	0.987	1753.043	17.343%	244.816	16.242%	0.02491	0.975
Ovary-AdenoCA::S.41	10174	0.974	1836.216	18.048%	290.458	22.474%	0.0249	0.926
Ovary-AdenoCA::S.42	6614	0.972	1326.075	20.05%	190.697	23.485%	0.03145	0.907
Ovary-AdenoCA::S.43	6193	0.973	1228.449	19.836%	184.796	22.996%	0.03297	0.928
Ovary-AdenoCA::S.44	10879	0.941	2883.112	26.502%	486.918	35.344%	0.05338	0.847
Ovary-AdenoCA::S.45	3122	0.975	810.127	25.949%	146.6	22.078%	0.05163	0.968
Ovary-AdenoCA::S.46	12307	0.958	3009.676	24.455%	441.828	28.797%	0.04832	0.866
Ovary-AdenoCA::S.47	4422	0.978	855.095	19.337%	126.109	20.811%	0.0324	0.95
Ovary-AdenoCA::S.48	11763	0.981	1881.41	15.994%	269.689	19.292%	0.0218	0.926
Ovary-AdenoCA::S.49	7928	0.964	1751.853	22.097%	266.282	26.716%	0.03758	0.891
Ovary-AdenoCA::S.50	4858	0.974	947.485	19.504%	140.671	22.693%	0.03097	0.927
Ovary-AdenoCA::S.51	12350	0.955	3003.826	24.322%	444.158	30.071%	0.05042	0.838
Ovary-AdenoCA::S.52	7511	0.971	1601.026	21.316%	222.01	24.079%	0.03548	0.903
Ovary-AdenoCA::S.53	7167	0.981	1360.137	18.978%	186.661	19.709%	0.02911	0.952
Ovary-AdenoCA::S.54	6615	0.97	1337.516	20.219%	211.347	24.463%	0.03801	0.921
Ovary-AdenoCA::S.55	7664	0.972	1546.392	20.177%	219.222	23.322%	0.03263	0.907
Ovary-AdenoCA::S.56	6119	0.971	1395.559	22.807%	189.752	23.88%	0.04415	0.923
Ovary-AdenoCA::S.57	5433	0.972	1196.358	22.02%	174.775	23.611%	0.0375	0.934
Ovary-AdenoCA::S.58	14299	0.975	2893.974	20.239%	411.996	22.309%	0.0359	0.933
Ovary-AdenoCA::S.59	6387	0.974	1264.671	19.801%	175.691	22.584%	0.03058	0.911
Ovary-AdenoCA::S.60	5189	0.967	1319.758	25.434%	183.393	25.318%	0.05013	0.929
Ovary-AdenoCA::S.61	12372	0.965	2826.48	22.846%	394.231	26.341%	0.04288	0.871
Ovary-AdenoCA::S.62	5200	0.974	1112.635	21.397%	156.687	22.849%	0.03911	0.933
Ovary-AdenoCA::S.63	20084	0.954	5294.579	26.362%	711.481	29.892%	0.05199	0.811
Ovary-AdenoCA::S.64	8227	0.974	1647.892	20.03%	225.564	22.537%	0.03272	0.912
Ovary-AdenoCA::S.65	6545	0.976	1400.154	21.393%	193.134	21.778%	0.0375	0.944
Ovary-AdenoCA::S.66	7895	0.948	2110.411	26.731%	303.629	31.829%	0.05796	0.806
Ovary-AdenoCA::S.67	11526	0.974	2268.731	19.684%	303.366	22.666%	0.02771	0.884
Ovary-AdenoCA::S.68	8080	0.966	1901.292	23.531%	250.233	26.168%	0.04837	0.871
Ovary-AdenoCA::S.69	2924	0.963	751.043	25.685%	104.744	27.087%	0.04815	0.905
Ovary-AdenoCA::S.70	5397	0.98	1030.851	19.1%	137.757	19.814%	0.03008	0.946
Ovary-AdenoCA::S.71	9997	0.976	1987.597	19.882%	283.533	21.75%	0.03294	0.939
Ovary-AdenoCA::S.72	8853	0.968	1998.135	22.57%	276.2	25.224%	0.03795	0.895
Ovary-AdenoCA::S.73	5351	0.939	1498.309	28.001%	225.194	34.437%	0.06567	0.78
Ovary-AdenoCA::S.74	11028	0.979	2082.664	18.885%	284.205	20.254%	0.03037	0.941
Ovary-AdenoCA::S.75	2350	0.931	890.454	37.892%	213.671	37.503%	0.16499	0.916
Ovary-AdenoCA::S.76	5205	0.952	1336.607	25.679%	196.438	30.614%	0.04871	0.838
Ovary-AdenoCA::S.77	6395	0.955	1608.579	25.154%	233.418	29.811%	0.04771	0.844
Ovary-AdenoCA::S.78	8446	0.973	1685.182	19.952%	225.667	22.912%	0.03026	0.881
Ovary-AdenoCA::S.79	6399	0.967	1409.205	22.022%	203.183	25.503%	0.03869	0.895
Ovary-AdenoCA::S.80	6934	0.953	1767.025	25.483%	256.076	30.406%	0.05387	0.828
Ovary-AdenoCA::S.81	3916	0.955	997.23	25.466%	143.794	29.623%	0.05333	0.853
Ovary-AdenoCA::S.82	8408	0.969	1806.152	21.481%	263.324	24.723%	0.03435	0.912
Ovary-AdenoCA::S.83	6835	0.964	1608.61	23.535%	219.619	26.706%	0.03948	0.864
Ovary-AdenoCA::S.84	14002	0.984	2154.225	15.385%	306.716	18.044%	0.01953	0.943
Ovary-AdenoCA::S.85	4150	0.975	849.18	20.462%	115.252	22.023%	0.03195	0.927
Ovary-AdenoCA::S.86	12663	0.965	2929.322	23.133%	401.824	26.611%	0.03984	0.873
Ovary-AdenoCA::S.87	11239	0.973	2287.089	20.35%	323.179	23.114%	0.03197	0.918
Ovary-AdenoCA::S.88	8424	0.98	1601.713	19.014%	220.586	20.088%	0.02792	0.947
Ovary-AdenoCA::S.89	8400	0.976	1578.282	18.789%	236.04	21.794%	0.02713	0.935
Ovary-AdenoCA::S.90	5182	0.973	995.974	19.22%	146.983	23.243%	0.03606	0.907
Ovary-AdenoCA::S.91	5024	0.976	974.898	19.405%	143.464	21.894%	0.03104	0.936
Ovary-AdenoCA::S.92	2650	0.972	644.046	24.304%	99.975	23.569%	0.05221	0.952
Ovary-AdenoCA::S.93	7116	0.976	1494.812	21.006%	214.764	21.997%	0.03614	0.944
Ovary-AdenoCA::S.94	3606	0.987	672.269	18.643%	95.992	16.375%	0.03904	0.978
Ovary-AdenoCA::S.95	2719	0.987	553.707	20.364%	81.373	16.18%	0.03768	0.981
Ovary-AdenoCA::S.96	566	0.965	201.525	35.605%	55.778	26.235%	0.14437	0.963
Ovary-AdenoCA::S.97	15492	0.97	3091.139	19.953%	437.262	24.262%	0.03076	0.868
Ovary-AdenoCA::S.98	7537	0.963	1684.805	22.354%	248.679	26.947%	0.03991	0.873
Ovary-AdenoCA::S.99	12493	0.976	2329.306	18.645%	326.261	21.631%	0.02917	0.915
