Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
Liver-HCC::S.46	337	0.984	149.006	44.215%	55.968	22.938%	0.19914	0.984
Liver-HCC::S.47	165	0.805	147.123	89.165%	65.269	60.824%	0.58613	0.799
Liver-HCC::S.48	375	0.954	201.944	53.852%	79.29	34.676%	0.23501	0.953
Liver-HCC::S.49	104	0.588	127.06	122.173%	61.927	128.348%	1.15685	0.574
Liver-HCC::S.50	160	0.893	97.167	60.729%	25.532	47.104%	0.3847	0.88
Liver-HCC::S.51	206	0.965	91.064	44.206%	25.351	26.156%	0.29798	0.963
Liver-HCC::S.52	46	0.917	33.685	73.228%	11.663	64.009%	0.55446	0.915
Liver-HCC::S.53	43	0.759	36.716	85.386%	20.634	82.013%	0.72032	0.752
Liver-HCC::S.54	50	0.542	63.364	126.728%	21.945	120.803%	3.62855	0.51
Liver-HCC::S.55	203	0.905	127.6	62.857%	66.024	56.646%	0.31338	0.903
Liver-HCC::S.56	97	0.821	70.173	72.343%	23.911	62.428%	0.63999	0.807
Liver-HCC::S.57	188	0.992	63.741	33.905%	16.305	13.216%	0.20395	0.992
Liver-HCC::S.58	114	0.975	51.999	45.613%	18.722	22.781%	0.83025	0.974
Liver-HCC::S.59	48	0.863	35.876	74.742%	11.096	51.512%	0.5536	0.854
Liver-HCC::S.60	313	0.991	66.481	21.24%	31.399	13.942%	0.09371	0.99
Liver-HCC::S.61	278	0.99	116.063	41.749%	56.829	22.625%	0.18664	0.99
Liver-HCC::S.62	161	0.763	120.912	75.101%	48.244	67.155%	0.52739	0.746
Liver-HCC::S.63	241	0.884	180.412	74.86%	76.129	50.503%	0.40369	0.882
Liver-HCC::S.64	360	0.992	105.603	29.334%	34.522	13.283%	0.36806	0.991
Liver-HCC::S.65	95	0.835	69.904	73.583%	25.366	55.552%	0.54978	0.824
Liver-HCC::S.66	182	0.983	79.739	43.813%	30.882	27.277%	0.48939	0.982
Liver-HCC::S.67	30	0.987	9.181	30.603%	3.632	17.394%	0.24644	0.987
Liver-HCC::S.68	236	0.789	227.761	96.509%	100.301	61.596%	3.464	0.783
Liver-HCC::S.69	346	0.971	123.443	35.677%	31.872	24.685%	0.18925	0.968
Liver-HCC::S.70	104	0.753	98.203	94.426%	38.279	68.996%	4.23685	0.741
Liver-HCC::S.71	215	0.987	102.051	47.466%	55.989	27.172%	0.23324	0.988
Liver-HCC::S.72	201	0.987	72.641	36.14%	24.117	16.125%	0.66657	0.987
Liver-HCC::S.73	105	0.977	63.945	60.9%	19.762	30.695%	1.17514	0.977
Liver-HCC::S.74	82	0.823	73.178	89.241%	24.299	81.268%	2.28422	0.814
Liver-HCC::S.75	326	0.99	101.846	31.241%	28.109	13.923%	0.17957	0.99
Liver-HCC::S.76	126	0.922	84.105	66.75%	25.505	47.038%	2.48807	0.918
Liver-HCC::S.77	149	0.984	63.283	42.472%	16.576	19.959%	0.2978	0.984
Liver-HCC::S.78	54	0.666	54.907	101.68%	18.932	108.227%	0.8198	0.64
Liver-HCC::S.79	35	0.27	50.822	145.206%	29.788	126.901%	1.5048	0.25
Liver-HCC::S.80	396	0.994	127.629	32.23%	45.136	14.089%	0.23866	0.994
Liver-HCC::S.81	571	0.99	198.499	34.763%	69.396	21.622%	0.14352	0.991
Liver-HCC::S.82	182	0.744	146.822	80.671%	47.139	77.855%	0.79355	0.715
Liver-HCC::S.83	390	0.998	57.181	14.662%	18.129	6.311%	0.08726	0.998
Liver-HCC::S.84	135	0.787	108.093	80.069%	46.354	61.75%	0.55226	0.776
Liver-HCC::S.85	47	0.975	22.69	48.277%	7.732	23.582%	0.53444	0.974
Liver-HCC::S.86	284	0.99	100.934	35.54%	31.398	14.491%	0.42843	0.99
Liver-HCC::S.87	134	0.964	48.289	36.037%	15.12	26.863%	0.2177	0.962
Liver-HCC::S.88	46	0.757	47.406	103.057%	22.844	115.675%	0.97275	0.752
Liver-HCC::S.89	308	0.935	248.009	80.522%	106.501	75.217%	5.0052	0.937
Liver-HCC::S.90	258	0.996	49.995	19.378%	16.605	9.001%	0.08864	0.996
Liver-HCC::S.91	371	0.95	183.881	49.564%	47.695	35.706%	1.04449	0.946
Liver-HCC::S.92	343	0.995	92.886	27.08%	30.678	11.43%	0.20071	0.995
Liver-HCC::S.93	389	0.992	145.286	37.349%	64.683	19.151%	0.97578	0.992
Liver-HCC::S.94	196	0.972	71.774	36.619%	21.043	23.912%	0.21566	0.97
Liver-HCC::S.95	55	0.997	10.954	19.916%	3.56	8.552%	0.2054	0.997
Liver-HCC::S.96	353	0.97	130.819	37.059%	35.406	24.524%	0.18644	0.968
Liver-HCC::S.97	181	0.994	58.807	32.49%	29.162	18.485%	0.15226	0.994
Liver-HCC::S.98	213	0.819	131.097	61.548%	62.479	57.393%	0.31762	0.809
Liver-HCC::S.99	255	0.696	201.939	79.192%	94.933	78.726%	0.57667	0.678
