Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
Stomach-AdenoCA::S.26	12485	0.967	2937.259	23.526%	461.323	25.666%	0.04347	0.935
Stomach-AdenoCA::S.27	7640	0.98	1527.312	19.991%	272.138	20.136%	0.03505	0.97
Stomach-AdenoCA::S.28	16030	0.989	3207.432	20.009%	494.426	15.018%	0.03535	0.985
Stomach-AdenoCA::S.29	17238	0.974	3619.826	20.999%	611.154	23.011%	0.04036	0.953
Stomach-AdenoCA::S.30	11443	0.977	2691.965	23.525%	837.949	21.296%	0.04745	0.975
Stomach-AdenoCA::S.31	17143	0.983	3062.408	17.864%	501.819	18.347%	0.03669	0.972
Stomach-AdenoCA::S.32	14305	0.98	2957.366	20.674%	509.786	20.099%	0.03372	0.969
Stomach-AdenoCA::S.33	15933	0.988	3581.489	22.478%	733.038	15.692%	0.06376	0.986
Stomach-AdenoCA::S.34	20751	0.99	4873.59	23.486%	832.287	14.371%	0.06657	0.989
Stomach-AdenoCA::S.35	9480	0.983	1616.857	17.055%	235.791	18.212%	0.02488	0.962
Stomach-AdenoCA::S.36	8119	0.972	1790.033	22.047%	457.74	23.4%	0.04437	0.966
Stomach-AdenoCA::S.37	12273	0.992	2232.241	18.188%	319.629	12.63%	0.03514	0.989
Stomach-AdenoCA::S.38	20518	0.968	4503.242	21.948%	675.798	25.107%	0.04379	0.917
Stomach-AdenoCA::S.39	36102	0.972	7123.884	19.733%	1145.522	23.807%	0.03417	0.931
Stomach-AdenoCA::S.40	37540	0.995	5602.919	14.925%	1127.163	9.897%	0.02446	0.995
Stomach-AdenoCA::S.41	54738	0.994	8062.189	14.729%	1237.071	11.089%	0.02058	0.992
Stomach-AdenoCA::S.42	45471	0.97	8995.305	19.783%	1639.947	24.386%	0.04311	0.942
Stomach-AdenoCA::S.43	7681	0.976	2591.718	33.742%	528.965	21.957%	0.24337	0.973
Stomach-AdenoCA::S.44	12113	0.967	2365.019	19.525%	481.849	25.482%	0.04355	0.942
Stomach-AdenoCA::S.45	13109	0.968	2877.162	21.948%	613.257	25.058%	0.0396	0.955
Stomach-AdenoCA::S.46	14615	0.968	3727.301	25.503%	638.866	25.32%	0.06259	0.95
Stomach-AdenoCA::S.47	10008	0.965	1981.466	19.799%	445.489	26.271%	0.03312	0.944
Stomach-AdenoCA::S.48	4364	0.971	1089.57	24.967%	158.085	24.156%	0.05642	0.946
Stomach-AdenoCA::S.49	31810	0.986	7968.139	25.049%	1471.145	16.8%	0.06417	0.984
Stomach-AdenoCA::S.50	31332	0.997	5754.817	18.367%	978.371	8.706%	0.04946	0.997
Stomach-AdenoCA::S.51	8292	0.993	1525.811	18.401%	247.498	12.129%	0.03392	0.992
Stomach-AdenoCA::S.52	7561	0.985	1829.245	24.193%	293.409	17.565%	0.0594	0.98
Stomach-AdenoCA::S.53	22101	0.985	3891.793	17.609%	709.319	16.994%	0.02556	0.979
Stomach-AdenoCA::S.54	22174	0.992	3468.513	15.642%	678.255	12.419%	0.02535	0.991
Stomach-AdenoCA::S.55	20456	0.987	3871.583	18.926%	629.288	16.06%	0.03724	0.982
Stomach-AdenoCA::S.56	7610	0.982	1514.572	19.902%	312.258	19.097%	0.03435	0.977
Stomach-AdenoCA::S.57	15536	0.982	2818.599	18.142%	401.278	19.575%	0.0274	0.958
Stomach-AdenoCA::S.58	6577	0.962	1594.378	24.242%	240.13	27.28%	0.04545	0.907
Stomach-AdenoCA::S.59	14257	0.994	2529.504	17.742%	367.451	11.143%	0.03059	0.992
Stomach-AdenoCA::S.60	25531	0.979	4962.004	19.435%	741.33	20.877%	0.0319	0.956
Stomach-AdenoCA::S.61	19835	0.99	3787.165	19.093%	836.432	14.65%	0.03117	0.989
Stomach-AdenoCA::S.62	27779	0.95	7082.276	25.495%	1169.123	31.578%	0.05104	0.878
Stomach-AdenoCA::S.63	11284	0.922	3874.168	34.333%	820.492	38.682%	0.0851	0.888
Stomach-AdenoCA::S.64	33495	0.974	6593.821	19.686%	980.974	23.189%	0.0294	0.931
Stomach-AdenoCA::S.65	12924	0.995	1833.469	14.187%	394.392	10.517%	0.03035	0.994
Stomach-AdenoCA::S.66	10688	0.969	2346.643	21.956%	372.999	24.86%	0.03969	0.933
Stomach-AdenoCA::S.67	21763	0.995	3685.342	16.934%	831.99	9.918%	0.02899	0.995
Stomach-AdenoCA::S.68	6284	0.992	1013.915	16.135%	147.851	12.657%	0.02444	0.989
Stomach-AdenoCA::S.69	14000	0.988	2540.285	18.145%	487.96	15.477%	0.03442	0.985
Stomach-AdenoCA::S.70	5547	0.998	818.061	14.748%	183.457	7.19%	0.05672	0.998
Stomach-AdenoCA::S.71	15549	0.987	2768.167	17.803%	408.809	16.278%	0.02954	0.98
Stomach-AdenoCA::S.72	25907	0.983	5053.665	19.507%	787.697	18.488%	0.03483	0.972
Stomach-AdenoCA::S.73	9533	0.967	2358.019	24.735%	351.93	26.588%	0.05313	0.932
Stomach-AdenoCA::S.74	28916	0.991	7249.448	25.071%	1826.486	13.424%	0.11129	0.991
Stomach-AdenoCA::S.75	15006	0.972	3021.182	20.133%	510.079	23.343%	0.03265	0.945
Stomach-AdenoCA::S.76	10357	0.968	2133.058	20.595%	325.313	25.064%	0.03347	0.902
Stomach-AdenoCA::S.77	20465	0.989	3929.175	19.199%	821.964	14.77%	0.03734	0.988
Stomach-AdenoCA::S.78	20809	0.987	4201.462	20.191%	731.445	16.681%	0.03096	0.983
Stomach-AdenoCA::S.79	8287	0.97	1787.541	21.57%	371.153	24.374%	0.04142	0.956
Stomach-AdenoCA::S.80	15065	0.967	3571.97	23.71%	629.651	25.731%	0.04601	0.946
Stomach-AdenoCA::S.81	22315	0.951	5247.672	23.516%	878.423	30.956%	0.04703	0.855
Stomach-AdenoCA::S.82	32156	0.985	7594.928	23.619%	1151.338	18.672%	0.04806	0.98
Stomach-AdenoCA::S.83	32278	0.996	5798.662	17.965%	1238.745	9.437%	0.05267	0.996
Stomach-AdenoCA::S.84	31295	0.971	6111.928	19.53%	916.794	24.047%	0.03249	0.898
Stomach-AdenoCA::S.85	23983	0.97	5102.945	21.277%	763.116	24.304%	0.03448	0.922
Stomach-AdenoCA::S.86	23577	0.945	6364.498	26.995%	1097.122	33.211%	0.05826	0.883
Stomach-AdenoCA::S.87	9371	0.985	1989.419	21.23%	356.076	17.539%	0.04572	0.981
Stomach-AdenoCA::S.88	12912	0.996	2333.792	18.075%	397.61	10.0%	0.03456	0.995
Stomach-AdenoCA::S.89	23287	0.988	4139.586	17.776%	714.094	15.395%	0.02884	0.984
Stomach-AdenoCA::S.90	5625	0.977	2142.827	38.095%	604.746	22.411%	0.24394	0.976
Stomach-AdenoCA::S.91	16303	0.987	2803.183	17.194%	466.583	16.244%	0.02582	0.981
