Sample,SBS1,SBS2,SBS3,SBS5,SBS8,SBS9,SBS13,SBS17a,SBS17b,SBS18,SBS37,SBS40,SBS41
Breast-AdenoCA::S.27,995.04750614029,1233.3399827950618,1990.114050858793,762.5837968292874,0.0,0.0,1422.4895706154132,0.0,0.0,0.0,0.0,0.0,390.16935645461825
Breast-AdenoCA::S.28,584.431658811803,469.7932333435859,3980.477948830145,1983.064694507631,0.0,0.0,2503.7343582855947,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.29,511.7281558032475,265.89203757355887,0.0,4603.880319781842,0.0,0.0,988.112437237321,60.51384624514388,0.0,0.0,0.0,0.0,621.4848315218235
Breast-AdenoCA::S.30,355.0349465641805,760.5418655031616,0.0,3419.5116644201858,0.0,0.0,4964.254783795313,0.0,0.0,0.0,758.1778941301593,0.0,0.0
Breast-AdenoCA::S.31,482.09456273309735,326.46193949014247,0.0,1701.317877767333,0.0,0.0,856.3578220194463,0.0,0.0,0.0,0.0,465.4511445811063,0.0
Breast-AdenoCA::S.32,287.73579070037516,0.0,0.0,2569.5223350047095,0.0,0.0,37.769877967936324,0.0,0.0,345.1363324020948,0.0,0.0,0.0
Breast-AdenoCA::S.33,527.9478246355044,0.0,0.0,1149.718797336838,0.0,0.0,1232.9744176012493,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.34,581.3846678593791,0.0,0.0,2874.813789286617,133.0702650411218,0.0,43.54053920610853,0.0,0.0,128.01813350929754,152.7042457926188,0.0,0.0
Breast-AdenoCA::S.35,127.32522292719024,29.401212653284187,0.0,1445.4464684684574,0.0,0.0,97.98453070882404,0.0,0.0,302.2888447842029,0.0,0.0,0.0
Breast-AdenoCA::S.36,88.82551957461054,578.3452073610486,4214.966145426487,2214.9941838669356,0.0,0.0,1386.8263528953291,0.0,0.0,0.0,0.0,0.0,358.55859934364
Breast-AdenoCA::S.37,293.9079167751846,2809.9607264625497,3675.5408567325167,2090.270386162668,0.0,0.0,291.4661275861045,0.0,0.0,913.2765887189919,0.0,0.0,0.0
Breast-AdenoCA::S.38,847.6888993652854,149.01416209969963,0.0,687.1098023012489,0.0,0.0,0.0,0.0,0.0,154.3430000616686,0.0,0.0,0.0
Breast-AdenoCA::S.39,254.88376936587116,0.0,3663.8777333535913,2299.8480921715277,0.0,7293.490135144991,3337.5882769843743,0.0,0.0,0.0,0.0,0.0,476.21516733954485
Breast-AdenoCA::S.40,426.012875828074,256.21396509437966,245.3984106569189,1556.727367235503,0.0,0.0,0.0,48.27793180460641,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.41,405.61705916950297,0.0,7483.073435762465,4274.360940237265,1168.0032749367674,569.4772368797069,255.5851281586601,0.0,100.45744678016847,0.0,502.6019908734388,0.0,0.0
Breast-AdenoCA::S.42,435.25721797840805,0.0,0.0,4211.106491830556,0.0,0.0,126.56835384022384,0.0,0.0,643.0719968901942,0.0,0.0,0.0
Breast-AdenoCA::S.43,202.19378176507018,68.37314240193393,2695.487679161189,1031.6815207466634,0.0,0.0,774.2394905826316,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.44,411.7135438643575,5180.479767056551,0.0,3601.69731954171,0.0,0.0,406.5682307542114,0.0,0.0,582.450486738089,0.0,0.0,0.0
Breast-AdenoCA::S.45,684.2141559316841,0.0,0.0,542.6427170746592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.91290858167383,0.0
Breast-AdenoCA::S.46,356.50133526725114,829.8635586290399,5740.355677826812,3184.3568634719445,0.0,0.0,949.0542534446025,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.47,1347.9337096025706,242.17239118646256,5403.949655679259,0.0,0.0,0.0,162.30324323511724,0.0,0.0,0.0,0.0,521.5464624989506,0.0
Breast-AdenoCA::S.48,442.8808483660734,401.17772636353624,1742.1772954978944,2697.1759691616803,635.5182776938552,0.0,2172.45297590748,0.0,0.0,564.1638144483436,0.0,0.0,0.0
Breast-AdenoCA::S.49,0.0,8394.719062972343,0.0,0.0,0.0,0.0,4598.345441503058,0.0,0.0,1151.109766703842,659.9655197536825,0.0,0.0
Breast-AdenoCA::S.50,377.58600358478884,2451.6511976020943,8178.220809707348,0.0,0.0,0.0,337.0321401172696,0.0,0.0,272.8682477297402,553.2019889535368,0.0,1035.8491706748084
Breast-AdenoCA::S.51,198.2075372701749,524.3863929066824,0.0,3378.369462375856,0.0,0.0,615.4468322592423,0.0,0.0,0.0,414.2370672568423,0.0,204.03383484200987
Breast-AdenoCA::S.52,397.5114239600531,4384.73792803916,6257.71924705734,1952.5264856143879,0.0,0.0,0.0,0.0,0.0,481.47989789629133,0.0,0.0,0.0
Breast-AdenoCA::S.53,362.29654099346715,58.96563024529747,174.68573844576284,1649.2111947265712,0.0,0.0,0.0,0.0,0.0,0.0,82.41439045223959,0.0,0.0
Breast-AdenoCA::S.54,362.5393161150158,3239.7391165681615,10263.147565792176,1146.969572892674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.55,498.7423736098654,2925.9596659569593,4517.635053117231,884.4212513589323,0.0,0.0,1076.0462781685019,0.0,0.0,697.5496493461857,0.0,0.0,0.0
Breast-AdenoCA::S.56,345.84850305546433,170.6278126330565,0.0,948.5499635405565,0.0,0.0,276.00310394140746,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.57,278.4961352770967,590.5319239382953,383.52806960467007,1515.5091005120264,0.0,0.0,1103.659163329896,0.0,43.913324962449906,113.8430802989465,0.0,0.0,0.0
Breast-AdenoCA::S.58,647.6644306909566,0.0,8179.6829777122,730.3356242620167,0.0,0.0,5892.1859428792595,0.0,0.0,0.0,422.73931041632505,0.0,0.0
Breast-AdenoCA::S.59,521.3617418608982,78.90733442784627,0.0,2232.54459223534,0.0,0.0,2933.0049665255347,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.60,409.0050091166246,1132.6435087034204,0.0,1491.5324204239796,0.0,0.0,14568.60648844034,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.61,597.0184573171621,662.251178627036,0.0,2831.3841901955843,0.0,0.0,2096.8369447633736,302.2599126051915,4154.102414043603,409.64256046237205,0.0,0.0,0.0
Breast-AdenoCA::S.62,177.888708642354,11.274538243116666,0.0,831.5627114303023,0.0,0.0,167.20382184705574,0.0,0.0,80.83282319239625,50.91524224495528,0.0,0.0
Breast-AdenoCA::S.63,484.121416983888,412.634848477692,2561.2208244334706,6148.259180051208,323.78909007225343,0.0,0.0,0.0,0.0,0.0,0.0,792.7884767123926,0.0
Breast-AdenoCA::S.64,238.54124387478404,1654.6501841515912,0.0,3137.441252155944,0.0,0.0,2639.441290048838,0.0,0.0,329.8628365988997,0.0,0.0,0.0
Breast-AdenoCA::S.65,353.34642708570925,889.1842535726598,0.0,0.0,0.0,0.0,4318.907430600097,0.0,0.0,328.3177887653831,0.0,0.0,0.0
Breast-AdenoCA::S.66,411.885156751912,1474.8826121368472,0.0,1648.4671496612286,0.0,0.0,1498.3440988386576,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.67,560.7463616811511,833.875108414027,6636.162274487306,1273.1808727814605,0.0,0.0,3438.392626332755,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.68,416.5394068482584,952.5704292413332,1234.2620321992633,2373.9523371337523,207.4276097774944,0.0,44.609656355347695,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.69,363.9362418056813,271.99020194179343,0.0,1652.1776626340586,0.0,0.0,5402.3488441793015,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.70,692.2996280411782,54.7811836191095,398.3000756191248,1290.3993596071712,0.0,0.0,114.97848387897707,0.0,0.0,811.5303134334695,126.55483692470375,0.0,0.0
Breast-AdenoCA::S.71,653.8666554072805,938.0030468612265,0.0,2647.667727707258,0.0,0.0,1500.922452963061,0.0,0.0,547.4783844583952,0.0,0.0,476.44907111755026
Breast-AdenoCA::S.72,693.4085889015922,135.49036901587556,0.0,1337.5267040238598,0.0,0.0,434.73769183905034,0.0,0.0,0.0,0.0,260.8742775654524,0.0
Breast-AdenoCA::S.73,498.06537927063874,125.14690139865039,0.0,444.2259650080398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.74,541.454644845935,3630.379040715072,0.0,0.0,0.0,0.0,8910.84490027993,0.0,0.0,0.0,0.0,3158.3781762812564,0.0
Breast-AdenoCA::S.75,202.6483147664753,38.227088688853385,0.0,3528.412307991604,0.0,0.0,125.42822048571844,76.08721971295422,0.0,478.5447841584454,0.0,0.0,0.0
Breast-AdenoCA::S.76,515.8730014247905,216.3095654536652,5538.547573648067,2179.297636521522,0.0,0.0,5666.140469690149,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.77,168.87600336766837,285.1593163729072,2234.0395609308143,2372.254467763357,0.0,0.0,65.11865204700852,0.0,0.0,220.2691095513114,0.0,0.0,0.0
Breast-AdenoCA::S.78,356.50918346978256,893.0630826683075,1066.2468576348188,1105.0267051696123,0.0,0.0,4098.599047025091,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.79,291.595669203457,3032.3162903358925,0.0,1569.0421585151364,0.0,0.0,3193.0102686549226,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.80,180.7425163289433,3115.21371161027,0.0,4630.279669393538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.81,276.428961689609,44.9527200472073,0.0,2946.6655153830366,0.0,0.0,2317.994082467215,0.0,0.0,695.6035189965315,0.0,0.0,0.0
Breast-AdenoCA::S.82,242.2215115907416,208.07653051250017,0.0,597.9984736039463,0.0,0.0,8980.759882761075,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.83,227.28049107162389,1286.4755629958493,4786.973684664563,2684.2505907440345,0.0,0.0,1476.8080998801722,0.0,0.0,451.96909742315506,0.0,0.0,0.0
Breast-AdenoCA::S.84,320.7224041706872,28.028505746737995,0.0,2195.3140103723554,0.0,0.0,0.0,0.0,0.0,511.6836888659284,0.0,0.0,0.0
Breast-AdenoCA::S.85,705.2021047119332,442.2778910113766,0.0,3064.9724865521275,2011.658721837669,0.0,0.0,0.0,0.0,0.0,0.0,666.8727703772215,217.43346263524805
Breast-AdenoCA::S.86,257.47935061704925,5573.76522374007,0.0,943.7564665568922,0.0,0.0,0.0,0.0,0.0,665.0006420419517,0.0,0.0,0.0
Breast-AdenoCA::S.87,287.81633905052735,291.834157481653,12218.13411176542,0.0,0.0,0.0,2870.514778995587,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.88,428.1499651709414,5686.791667531446,0.0,809.6205429754535,0.0,0.0,5260.400299095533,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.89,456.1371639039403,277.32317426606494,0.0,1488.022399274581,0.0,0.0,108.74049615161574,0.0,0.0,702.4850520110928,0.0,0.0,178.80820203536845
Breast-AdenoCA::S.90,350.35667266543186,0.0,0.0,1298.543047745933,0.0,2411.641867883694,1149.9566568671896,0.0,0.0,341.6954839504565,0.0,0.0,314.42887849145984
Breast-AdenoCA::S.91,492.1215008794279,3659.4200944958548,7557.853896429514,1477.7203980512993,0.0,0.0,2235.1088482262194,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.92,180.87341210193878,392.84641277489067,4425.921989362206,1800.8928152575147,0.0,0.0,44.96560610915711,140.67956724749908,0.0,117.47640510942658,223.4471640159773,0.0,0.0
Breast-AdenoCA::S.93,301.4521673919163,1485.413990743665,2919.90626368572,4762.403982056005,0.0,0.0,1259.5182380658646,1203.3981679800268,0.0,0.0,297.70375408646373,0.0,0.0
Breast-AdenoCA::S.94,274.99499208342115,119.82182170041013,0.0,1738.16996898769,0.0,0.0,544.0848195100253,0.0,0.0,495.2383699478498,155.09011358267688,768.3561704946019,277.4575797295868
Breast-AdenoCA::S.95,407.0464426334148,0.0,3307.236520697922,2022.750471668778,0.0,0.0,0.0,0.0,0.0,1882.1705670100168,0.0,0.0,0.0
Breast-AdenoCA::S.96,722.8626494902512,0.0,0.0,2985.561460064556,0.0,0.0,4063.709147296728,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.97,452.99221389897485,414.67113449343407,0.0,1093.703925853312,0.0,0.0,1261.6656094873313,0.0,0.0,549.7786034734514,0.0,0.0,0.0
Breast-AdenoCA::S.98,241.89816607296882,1508.3989703937427,0.0,611.3487958132631,0.0,0.0,130.50036441087332,0.0,0.0,75.46014351632681,0.0,0.0,0.0
Breast-AdenoCA::S.99,741.5681866616906,2622.2123433655074,0.0,3871.545047837403,0.0,0.0,2786.9727615197135,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.100,432.45309434229443,1089.0450569853708,0.0,2523.0284813588137,0.0,0.0,831.6533064928151,48.450700790511696,0.0,0.0,0.0,0.0,0.0
