Sample,DBS2,DBS4,DBS5,DBS6,DBS11
Lung-AdenoCA::S.63,1617.196502999477,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.64,47.265178341104765,0.0,2.8234024349576274,137.18246118560853,5.402643874891159
Lung-AdenoCA::S.65,29.830964939173455,0.0,0.0,88.78377636245257,0.0
Lung-AdenoCA::S.66,1025.2582905033353,0.0,12.576603247077696,0.0,42.79804489213341
Lung-AdenoCA::S.67,1.2350541962588106,0.9945589138229205,0.0,3.351816501364939,37.42875530123499
Lung-AdenoCA::S.68,271.35426594106696,0.0,0.0,0.0,7.639562147868809
Lung-AdenoCA::S.69,430.694987025743,0.0,4.7122119810943595,11.373415864898009,0.0
Lung-AdenoCA::S.70,91.71966239490547,0.0,3.127805668775643,8.26160809535828,2.0249703306941758
Lung-AdenoCA::S.71,694.0362993162338,18.234200281505665,0.0,0.0,67.60919158233952
Lung-AdenoCA::S.72,5343.78085541575,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.73,51.94936968029086,4.4836133183221145,2.957209908995248,0.0,0.0
Lung-AdenoCA::S.74,33.58612175021514,20.091864672959908,62.58329951757994,17.845764366004392,7.776897642998718
Lung-AdenoCA::S.75,3220.0799449071333,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.76,9.161817955470804,5.215828941828199,1.2806049369750343,10.68249521817897,11.302819599070954
Lung-AdenoCA::S.77,417.5735968597599,0.0,0.0,0.0,101.78345658994292
Lung-AdenoCA::S.78,1092.5845237761598,0.0,9.5950190681115,0.0,0.0
Lung-AdenoCA::S.79,564.0883743219766,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.80,2686.4212285971057,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.81,708.1713160896203,71.90105760816432,0.0,467.94104986022086,120.78584599040312
Lung-AdenoCA::S.82,3.8221702099854524,0.0,1.663308830211953,13.882107379777622,178.54757088148546
Lung-AdenoCA::S.83,3817.7245475924215,0.0,94.43626177953965,44.244954903076525,0.0
Lung-AdenoCA::S.84,35.532943751052,21.638875355595932,12.910177783252694,20.4399746844653,7.874068690198062
Lung-AdenoCA::S.85,133.39134272821045,26.318802746472063,370.0819888673732,124.28642167814958,68.20696817391493
Lung-AdenoCA::S.86,1820.50880688115,30.833811926037523,0.0,0.0,0.0
Lung-AdenoCA::S.87,2165.037939289825,20.500726995836395,0.0,0.0,0.0
Lung-AdenoCA::S.88,629.7388685814332,20.856603795072427,57.71684726120938,408.28000249069845,0.0
Lung-AdenoCA::S.89,381.1731535651647,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.90,10.909079010933464,1.6453847460207531,1.2945672139154678,12.054972298023014,17.317989298466188
Lung-AdenoCA::S.91,478.6085169458264,3.805171996113796,0.0,17.709017994835857,99.13183017341983
Lung-AdenoCA::S.92,571.3243869157852,75.93127654007368,8.260090429966981,66.92981567414151,27.975320860526182
Lung-AdenoCA::S.93,91.2816418363662,27.322935614664495,9.114202503661046,64.45154493921109,7.97721124476482
Lung-AdenoCA::S.94,1147.159774850794,0.0,180.82066809757202,391.7481119407714,0.0
Lung-AdenoCA::S.95,1545.7056694614985,0.0,0.0,301.7317704161642,0.0
Lung-AdenoCA::S.96,65.53459496090431,0.0,0.0,843.1733198795869,0.0
Lung-AdenoCA::S.97,5476.636317766532,0.0,778.933171928516,0.0,0.0
Lung-AdenoCA::S.98,4864.5162066346375,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.99,1012.4227074843875,22.084385479475003,11.129546499068587,41.106313538920546,0.0
Lung-AdenoCA::S.100,4156.319390436773,0.0,0.0,0.0,0.0
