Sample,SBS1,SBS2,SBS3,SBS5,SBS8,SBS9,SBS13,SBS17a,SBS17b,SBS18,SBS37,SBS40,SBS41
Breast-AdenoCA::S.60,406.91378633562186,1138.3921872136189,0.0,1065.8276971668768,0.0,0.0,14524.186686864392,0.0,0.0,0.0,0.0,0.0,621.25317846368
Breast-AdenoCA::S.61,597.0184573171621,662.251178627036,0.0,2831.3841901955843,0.0,0.0,2096.8369447633736,302.2599126051915,4154.102414043603,409.64256046237205,0.0,0.0,0.0
Breast-AdenoCA::S.62,177.888708642354,11.274538243116666,0.0,831.5627114303023,0.0,0.0,167.20382184705574,0.0,0.0,80.83282319239625,50.91524224495528,0.0,0.0
Breast-AdenoCA::S.63,479.5439138018935,417.38613313562325,2482.4088092701554,6259.493313848082,393.8466880230236,0.0,51.199766083450655,0.0,0.0,0.0,0.0,631.266701889259,0.0
Breast-AdenoCA::S.64,238.0588120835806,1655.7466105801873,0.0,3056.311402090374,0.0,0.0,2631.071860422466,0.0,0.0,333.3935712201579,0.0,0.0,115.3653321286644
Breast-AdenoCA::S.65,349.89750974395383,887.6102901530567,0.0,0.0,0.0,0.0,4317.958614164397,0.0,0.0,315.29838127258876,170.9305962600187,0.0,0.0
Breast-AdenoCA::S.66,412.5136422219397,1482.0557221378165,0.0,1421.8603450139144,0.0,0.0,1498.486291271229,0.0,0.0,127.84201579828553,150.19782843117815,0.0,0.0
Breast-AdenoCA::S.67,556.4536842591434,834.8879704035577,6515.445446835011,1105.9369589342023,0.0,0.0,3416.3193324073454,0.0,0.0,0.0,0.0,0.0,373.03947049518956
Breast-AdenoCA::S.68,415.4737138553133,952.5377292889533,1249.9856334820422,2362.057928594659,173.90152906841797,0.0,42.814121382440874,0.0,0.0,33.84166075590417,0.0,0.0,0.0
Breast-AdenoCA::S.69,372.1263277585113,283.2304466074072,0.0,1352.7711587096403,180.42945205697706,0.0,5408.353497742087,0.0,0.0,0.0,192.78221554758008,0.0,0.0
Breast-AdenoCA::S.70,690.9600183337561,54.04104079681963,372.01041773261846,1287.9000791417363,0.0,0.0,111.05076428195882,0.0,10.585681414071127,812.8881904234673,101.31217038707345,0.0,60.10542208589418
Breast-AdenoCA::S.71,653.8666554072805,938.0030468612265,0.0,2647.667727707258,0.0,0.0,1500.922452963061,0.0,0.0,547.4783844583952,0.0,0.0,476.44907111755026
Breast-AdenoCA::S.72,690.7743830929445,137.33100498066975,0.0,1365.9895436715292,0.0,0.0,436.3407014551282,0.0,0.0,29.67314483899121,0.0,199.48434856642237,0.0
Breast-AdenoCA::S.73,498.45592539781813,125.52834505832239,0.0,432.25494257309765,13.946356346715966,0.0,6.006264799787731,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.74,514.6456506862974,3658.289605922979,0.0,0.0,0.0,0.0,8901.804437931094,0.0,0.0,267.5043337530144,0.0,2450.9795582826414,454.0399126130863
Breast-AdenoCA::S.75,202.6483147664753,38.227088688853385,0.0,3528.412307991604,0.0,0.0,125.42822048571844,76.08721971295422,0.0,478.5447841584454,0.0,0.0,0.0
Breast-AdenoCA::S.76,533.2171467168582,168.2333739265192,4751.947556160131,1830.1100798445962,0.0,0.0,5643.371966027416,0.0,0.0,0.0,0.0,1236.6359770529875,0.0
Breast-AdenoCA::S.77,169.0464550471752,285.4426710302862,2224.017653124919,2369.187419830847,0.0,0.0,65.79284650203014,0.0,19.95386526967915,221.28318712139395,0.0,0.0,0.0
Breast-AdenoCA::S.78,354.7532022546527,893.4774083798126,1016.865909366791,1036.6131855431518,0.0,0.0,4089.569649826423,0.0,0.0,0.0,0.0,0.0,152.59714119985716
Breast-AdenoCA::S.79,286.7178615766284,3033.8149198010265,0.0,1461.3514295290024,0.0,0.0,3186.7496716449355,0.0,0.0,183.02770948034285,0.0,0.0,0.0
Breast-AdenoCA::S.80,196.4541044231673,3102.5201442520056,0.0,4239.183811880484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.3599661688893,0.0
Breast-AdenoCA::S.81,276.428961689609,44.9527200472073,0.0,2946.6655153830366,0.0,0.0,2317.994082467215,0.0,0.0,695.6035189965315,0.0,0.0,0.0
Breast-AdenoCA::S.82,241.6640393245743,209.60899700323495,0.0,484.5153100939906,0.0,0.0,8968.918577438562,0.0,0.0,0.0,0.0,0.0,165.6119187338541
Breast-AdenoCA::S.83,227.28049107162389,1286.4755629958493,4786.973684664563,2684.2505907440345,0.0,0.0,1476.8080998801722,0.0,0.0,451.96909742315506,0.0,0.0,0.0
Breast-AdenoCA::S.84,320.6096943523807,28.663855179289612,0.0,2151.8580006486477,0.0,0.0,0.0,0.0,0.0,512.688772389599,0.0,0.0,58.59534211083505
Breast-AdenoCA::S.85,700.7812215697227,444.5573346458081,0.0,3100.497423486723,1987.5154202462415,0.0,0.0,0.0,0.0,54.28492519344935,0.0,583.3936882662548,231.27372831337408
Breast-AdenoCA::S.86,264.6031590824296,5584.210888411392,0.0,671.5212514880305,0.0,0.0,62.40498572890199,0.0,0.0,680.3940023343245,225.32483813200383,0.0,0.0
Breast-AdenoCA::S.87,259.3139594006129,274.2622330284479,11637.922096227543,439.1623739452743,0.0,0.0,2878.662501834902,0.0,0.0,232.58946424479674,0.0,0.0,0.0
Breast-AdenoCA::S.88,428.1499651709414,5686.791667531446,0.0,809.6205429754535,0.0,0.0,5260.400299095533,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.89,461.0254503896186,274.7579289478593,0.0,1401.819692803944,0.0,0.0,105.77096085028707,20.102625547481384,0.0,683.0339305963862,0.0,120.07027569939584,165.6254304103053
Breast-AdenoCA::S.90,361.85853592440816,0.0,0.0,1088.2446242225203,127.42506636451664,2370.3864527977853,1150.1619555322563,0.0,0.0,272.90673308952313,97.50945950037857,179.9593055307578,276.77847299296127
Breast-AdenoCA::S.91,490.73186279097956,3659.747981141095,7518.775091960709,1423.5797091768377,0.0,0.0,2227.9632169661095,0.0,0.0,0.0,0.0,0.0,120.76142829579548
Breast-AdenoCA::S.92,179.26180159174643,391.8909498137921,4398.811706994944,1800.038573559009,0.0,0.0,40.34387426751269,143.74027815314707,0.0,118.98144225443335,194.71103078019095,0.0,67.43954233136265
Breast-AdenoCA::S.93,295.74297825441636,1483.4120638340823,2813.1481850987625,4749.278832887697,0.0,0.0,1249.8712849426859,1210.9567838625892,0.0,55.95152392366833,249.07156092040555,0.0,147.44910364136155
Breast-AdenoCA::S.94,273.5373487807454,123.36658389803924,0.0,1772.244823033884,54.8358413938292,0.0,547.6114017902202,19.575430945786106,0.0,490.01508034933045,137.99301015868502,677.596704178581,285.8632200785803
Breast-AdenoCA::S.95,416.8733442216157,0.0,2950.126698467777,1904.8028014751364,123.83464980718679,0.0,0.0,15.873075594272066,0.0,1791.5712607163364,0.0,436.41265731207193,0.0
Breast-AdenoCA::S.96,728.61814587168,0.0,0.0,2652.994370449218,0.0,0.0,4060.774622628801,0.0,0.0,0.0,248.3990209469558,0.0,140.6694953029145
Breast-AdenoCA::S.97,456.04615070036107,419.72625485745897,0.0,959.3797950936707,0.0,83.67353166930296,1264.1785581933002,0.0,0.0,552.4153366413675,69.46287527664757,0.0,0.0
Breast-AdenoCA::S.98,246.61346591194996,1514.251347235478,0.0,460.746177719948,68.39867639003069,62.61428685467569,134.00745475389036,0.0,0.0,53.441062659475705,76.14959324669503,0.0,0.0
Breast-AdenoCA::S.99,743.1905669697779,2625.050209817439,0.0,3790.5973670166222,0.0,107.92171041002362,2787.6370122535054,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.100,433.3991676865339,1091.3059054622277,0.0,2441.764230715778,0.0,0.0,829.1116244691299,44.45783878159473,0.0,0.0,47.29031102724868,0.0,53.921863721939495
