Sample Names	MutationType	ID1	ID2	ID3	ID5	ID6	ID8	ID9	ID11
Liver-HCC::MSI-H.S.1	5:Ins:R:4	0.997296216880419	0.00270378311958092	0.0	0.0	0.0	0.0	0.0	0.0
Liver-HCC::MSI-H.S.1	5:Ins:R:5	0.7583684468037425	0.24163155319625756	0.0	0.0	0.0	0.0	0.0	0.0
Liver-HCC::MSI-H.S.1	2:Del:M:1	0.9538384878126569	0.0461615121873431	0.0	0.0	0.0	0.0	0.0	0.0
Liver-HCC::MSI-H.S.1	3:Del:M:1	0.9978034534046473	0.0021965465953527772	0.0	0.0	0.0	0.0	0.0	0.0
Liver-HCC::MSI-H.S.1	3:Del:M:2	0.6034858999025144	0.39651410009748556	0.0	0.0	0.0	0.0	0.0	0.0
Liver-HCC::MSI-H.S.1	4:Del:M:1	0.6332073032538593	0.3667926967461407	0.0	0.0	0.0	0.0	0.0	0.0
Liver-HCC::MSI-H.S.1	4:Del:M:2	0.44448787773305554	0.5555121222669444	0.0	0.0	0.0	0.0	0.0	0.0
Liver-HCC::MSI-H.S.1	4:Del:M:3	0.41232260693579964	0.5876773930642003	0.0	0.0	0.0	0.0	0.0	0.0
Liver-HCC::MSI-H.S.1	5:Del:M:1	0.003938540466550004	0.99606145953345	0.0	0.0	0.0	0.0	0.0	0.0
Liver-HCC::MSI-H.S.1	5:Del:M:2	6.123245054846439e-06	0.9999938767549452	0.0	0.0	0.0	0.0	0.0	0.0
Liver-HCC::MSI-H.S.1	5:Del:M:3	1.24447487037055e-07	0.9999998755525129	0.0	0.0	0.0	0.0	0.0	0.0
Liver-HCC::MSI-H.S.1	5:Del:M:4	0.2024694917140755	0.7975305082859245	0.0	0.0	0.0	0.0	0.0	0.0
Liver-HCC::MSI-H.S.1	5:Del:M:5	0.45970823468281524	0.5402917653171847	0.0	0.0	0.0	0.0	0.0	0.0
