Sample Names	MutationType	DBS2	DBS3	DBS4	DBS6	DBS7	DBS8	DBS9	DBS10
ColoRect-AdenoCA::S.1	CC>TA	0.0	0.0	0.0	0.9999999999999885	1.1556952420954189e-14	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	CC>TG	0.0	0.0	0.0	0.911200731295503	0.08879926870449696	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	CC>TT	0.0	0.0	0.0	0.24439125396554018	0.7556087460344598	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	CG>AT	0.0	0.0	0.0	0.9771590940238739	0.02284090597612611	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	CG>GC	0.0	0.0	0.0	0.5265531926333302	0.4734468073666698	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	CG>GT	0.0	0.0	0.0	0.982081980428262	0.017918019571737887	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	CG>TA	0.0	0.0	0.0	0.24439125396554018	0.7556087460344598	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	CG>TC	0.0	0.0	0.0	0.9847245568417717	0.015275443158228243	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	CG>TT	0.0	0.0	0.0	0.9952720559247672	0.004727944075232686	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	CT>AA	0.0	0.0	0.0	0.9999999999999942	5.726882131728176e-15	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	CT>AC	0.0	0.0	0.0	0.9999999999999853	1.469990178619828e-14	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	CT>AG	0.0	0.0	0.0	0.9170167196222601	0.08298328037773989	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	CT>GA	0.0	0.0	0.0	0.5804687792532149	0.4195312207467851	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	CT>GC	0.0	0.0	0.0	0.03887483615273951	0.9611251638472605	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	CT>GG	0.0	0.0	0.0	0.3750518634009254	0.6249481365990746	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	CT>TA	0.0	0.0	0.0	0.9999999999997098	2.902933878265104e-13	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	CT>TC	0.0	0.0	0.0	4.628369894354329e-17	1.0	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	CT>TG	0.0	0.0	0.0	0.9999999999999978	2.290752545959859e-15	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	GC>AA	0.0	0.0	0.0	0.24439125396554018	0.7556087460344598	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	GC>AG	0.0	0.0	0.0	0.9464257426308188	0.053574257369181214	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	GC>AT	0.0	0.0	0.0	0.6543894616033001	0.3456105383966999	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	GC>CA	0.0	0.0	0.0	0.820530884589865	0.179469115410135	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	GC>CG	0.0	0.0	0.0	1.2022356297406653e-15	0.9999999999999988	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	GC>TA	0.0	0.0	0.0	0.9790840416097761	0.020915958390223865	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TA>AT	0.0	0.0	0.0	0.051358123241534506	0.9486418767584655	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TA>CG	0.0	0.0	0.0	0.029063743636890155	0.9709362563631099	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TA>CT	0.0	0.0	0.0	0.24021431228704873	0.7597856877129512	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TA>GC	0.0	0.0	0.0	0.0580517028741907	0.9419482971258092	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TA>GG	0.0	0.0	0.0	0.017517208003149227	0.9824827919968508	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TA>GT	0.0	0.0	0.0	0.0008368116957318571	0.9991631883042682	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TC>AA	0.0	0.0	0.0	0.4516645317035261	0.548335468296474	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TC>AG	0.0	0.0	0.0	0.9986308141567607	0.001369185843239182	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TC>AT	0.0	0.0	0.0	0.0837747369943904	0.9162252630056095	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TC>CA	0.0	0.0	0.0	0.6055031894235798	0.3944968105764202	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TC>CG	0.0	0.0	0.0	0.15712436216167758	0.8428756378383224	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TC>CT	0.0	0.0	0.0	0.26479902977438297	0.7352009702256171	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TC>GA	0.0	0.0	0.0	0.9999999999999964	3.4954264560221578e-15	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TC>GG	0.0	0.0	0.0	0.4298527752873924	0.5701472247126076	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TC>GT	0.0	0.0	0.0	0.24439125396554018	0.7556087460344598	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TG>AA	0.0	0.0	0.0	0.2845559438327089	0.715444056167291	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TG>AC	0.0	0.0	0.0	0.5760695630552967	0.42393043694470334	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TG>AT	0.0	0.0	0.0	0.983710615361428	0.01628938463857203	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TG>CA	0.0	0.0	0.0	0.14393713790335902	0.8560628620966411	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TG>CC	0.0	0.0	0.0	0.7259366339892563	0.2740633660107437	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TG>CT	0.0	0.0	0.0	1.0	9.329610599161943e-17	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TG>GA	0.0	0.0	0.0	0.241212332532747	0.758787667467253	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TG>GC	0.0	0.0	0.0	0.33720588668534457	0.6627941133146555	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TG>GT	0.0	0.0	0.0	0.5258193022804333	0.4741806977195667	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TT>AA	0.0	0.0	0.0	0.00028941633094835484	0.9997105836690516	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TT>AC	0.0	0.0	0.0	0.001126727818041388	0.9988732721819586	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TT>AG	0.0	0.0	0.0	0.013675001589289403	0.9863249984107104	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TT>CA	0.0	0.0	0.0	2.9939916022643134e-17	1.0	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TT>CC	0.0	0.0	0.0	8.26307849684098e-17	0.9999999999999999	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TT>CG	0.0	0.0	0.0	0.0014761561329661582	0.9985238438670339	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TT>GA	0.0	0.0	0.0	6.709013214076599e-17	0.9999999999999999	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TT>GC	0.0	0.0	0.0	3.927419442545139e-05	0.9999607258055747	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TT>GG	0.0	0.0	0.0	0.24439125396554018	0.7556087460344598	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	AC>CA	0.0	0.0	0.051621101591443355	0.0	0.9483788984085566	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	AC>CG	0.0	0.0	0.00476420667642092	0.0	0.995235793323579	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	AC>CT	0.0	0.0	3.690178673838663e-16	0.0	0.9999999999999997	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	AC>GA	0.0	0.0	0.2143900376392026	0.0	0.7856099623607974	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	AC>GG	0.0	0.0	1.664742991971257e-15	0.0	0.9999999999999984	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	AC>GT	0.0	0.0	1.5013012384631474e-06	0.0	0.9999984986987617	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	AC>TA	0.0	0.0	0.12388616620930205	0.0	0.8761138337906978	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	AC>TG	0.0	0.0	0.0310962203987435	0.0	0.9689037796012565	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	AC>TT	0.0	0.0	0.07607432962983972	0.0	0.9239256703701602	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	AT>CA	0.0	0.0	0.047437706565546155	0.0	0.9525622934344539	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	AT>CC	0.0	0.0	6.745073722480682e-16	0.0	0.9999999999999993	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	AT>CG	0.0	0.0	5.140802806088882e-15	0.0	0.9999999999999949	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	AT>GA	0.0	0.0	0.013396229330488937	0.0	0.986603770669511	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	AT>GC	0.0	0.0	0.0011414684129336396	0.0	0.9988585315870664	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	AT>TA	0.0	0.0	0.07442020889933397	0.0	0.925579791100666	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CC>AA	0.0	0.0	0.3182806192609679	0.0	0.681719380739032	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CC>AG	0.0	0.0	0.9752861399961525	0.0	0.024713860003847374	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CC>AT	0.0	0.0	0.9174940422257931	0.0	0.08250595777420693	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CC>GA	0.0	0.0	0.876448809080379	0.0	0.12355119091962104	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CC>GG	0.0	0.0	0.021028198976420626	0.0	0.9789718010235794	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CC>GT	0.0	0.0	0.22820505532817947	0.0	0.7717949446718205	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CC>TA	0.0	0.0	0.9999999999999118	0.0	8.815571116269194e-14	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CC>TG	0.0	0.0	0.02077360590973987	0.0	0.97922639409026	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CC>TT	0.0	0.0	0.3182806192609679	0.0	0.681719380739032	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CG>AT	0.0	0.0	0.7380093100130103	0.0	0.2619906899869899	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CG>GC	0.0	0.0	0.01618472162278809	0.0	0.9838152783772119	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CG>GT	0.0	0.0	2.0389315146344237e-13	0.0	0.9999999999997962	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CG>TA	0.0	0.0	0.3182806192609679	0.0	0.681719380739032	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CG>TC	0.0	0.0	8.666505616619613e-14	0.0	0.9999999999999134	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CG>TT	0.0	0.0	0.8743271893161343	0.0	0.12567281068386582	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CT>AA	0.0	0.0	0.3182806192609679	0.0	0.681719380739032	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CT>AC	0.0	0.0	0.2947217087697679	0.0	0.7052782912302321	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CT>AG	0.0	0.0	0.14810797287165184	0.0	0.8518920271283482	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CT>GA	0.0	0.0	0.17843265451436768	0.0	0.8215673454856323	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CT>GC	0.0	0.0	0.0027839716334563925	0.0	0.9972160283665437	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CT>GG	0.0	0.0	0.1225791146732022	0.0	0.8774208853267977	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CT>TA	0.0	0.0	0.3182806192609679	0.0	0.681719380739032	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CT>TC	0.0	0.0	6.68103781645441e-17	0.0	1.0	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CT>TG	0.0	0.0	0.9999999999995132	0.0	4.867912575227277e-13	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	GC>AA	0.0	0.0	1.0	0.0	4.569038657727879e-17	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	GC>AG	0.0	0.0	0.9894038461690347	0.0	0.010596153830965344	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	GC>AT	0.0	0.0	0.9409390549771934	0.0	0.059060945022806594	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	GC>CA	0.0	0.0	0.9146641118675484	0.0	0.08533588813245169	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	GC>CG	0.0	0.0	0.00022370384055972372	0.0	0.9997762961594403	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	GC>TA	0.0	0.0	0.9994158991564099	0.0	0.0005841008435900385	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TA>AT	0.0	0.0	0.24742644273922934	0.0	0.7525735572607707	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TA>CG	0.0	0.0	0.07146697366014498	0.0	0.9285330263398549	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TA>CT	0.0	0.0	0.15314126453025487	0.0	0.8468587354697451	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TA>GC	0.0	0.0	0.027277967090689848	0.0	0.9727220329093101	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TA>GG	0.0	0.0	0.2371289805338008	0.0	0.7628710194661993	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TA>GT	0.0	0.0	0.15607729529639758	0.0	0.8439227047036023	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TC>AA	0.0	0.0	0.9210683907083419	0.0	0.07893160929165813	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TC>AG	0.0	0.0	0.996466449411332	0.0	0.003533550588668093	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TC>AT	0.0	0.0	0.6890786426170386	0.0	0.3109213573829614	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TC>CA	0.0	0.0	0.9495943438028137	0.0	0.05040565619718621	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TC>CG	0.0	0.0	0.12898919256108352	0.0	0.8710108074389166	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TC>CT	0.0	0.0	0.0005431775807834409	0.0	0.9994568224192165	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TC>GA	0.0	0.0	0.9999999999999996	0.0	4.117155770499589e-16	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TC>GG	0.0	0.0	0.00880744399217476	0.0	0.9911925560078252	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TC>GT	0.0	0.0	0.3182806192609679	0.0	0.681719380739032	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TG>AA	0.0	0.0	0.16925502593655348	0.0	0.8307449740634465	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TG>AC	0.0	0.0	0.02646015747571598	0.0	0.973539842524284	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TG>AT	0.0	0.0	3.273189670643661e-15	0.0	0.9999999999999968	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TG>CA	0.0	0.0	0.01989700853112119	0.0	0.9801029914688788	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TG>CC	0.0	0.0	0.0645186448548775	0.0	0.9354813551451224	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TG>CT	0.0	0.0	0.9999999999998175	0.0	1.826208371705795e-13	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TG>GA	0.0	0.0	0.3647621952583457	0.0	0.6352378047416543	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TG>GC	0.0	0.0	0.08587532188240121	0.0	0.9141246781175987	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TG>GT	0.0	0.0	0.0022319113469914465	0.0	0.9977680886530087	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TT>AA	0.0	0.0	4.620059271679433e-05	0.0	0.9999537994072832	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TT>AC	0.0	0.0	9.952738439487145e-06	0.0	0.9999900472615606	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TT>AG	0.0	0.0	7.833795803697731e-17	0.0	0.9999999999999999	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TT>CA	0.0	0.0	4.3218177400372357e-17	0.0	1.0	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TT>CC	0.0	0.0	1.1927728590808154e-16	0.0	1.0	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TT>CG	0.0	0.0	1.6379089708547065e-15	0.0	0.9999999999999984	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TT>GA	0.0	0.0	9.684440098232697e-17	0.0	1.0	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TT>GC	0.0	0.0	1.1505221839358002e-15	0.0	0.9999999999999988	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TT>GG	0.0	0.0	0.3182806192609679	0.0	0.681719380739032	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	AC>CA	0.004571152598839928	0.0	0.0	0.0	0.9954288474011601	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	AC>CG	0.002849736362693779	0.0	0.0	0.0	0.9971502636373063	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	AC>CT	0.005194309352781911	0.0	0.0	0.0	0.9948056906472181	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	AC>GA	0.013541624067774578	0.0	0.0	0.0	0.9864583759322253	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	AC>GG	9.250540645953388e-16	0.0	0.0	0.0	0.9999999999999991	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	AC>GT	0.033879213189697464	0.0	0.0	0.0	0.9661207868103024	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	AC>TA	0.13336858493720485	0.0	0.0	0.0	0.8666314150627952	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	AC>TG	0.0035779540715794723	0.0	0.0	0.0	0.9964220459284205	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	AC>TT	0.5823982155721728	0.0	0.0	0.0	0.41760178442782725	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	AT>CA	0.001915142766153856	0.0	0.0	0.0	0.9980848572338462	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	AT>CC	3.7534151200522454e-16	0.0	0.0	0.0	0.9999999999999996	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	AT>CG	2.1167898637745762e-15	0.0	0.0	0.0	0.9999999999999979	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	AT>GA	0.006532185298929264	0.0	0.0	0.0	0.9934678147010708	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	AT>GC	0.00035469162039580534	0.0	0.0	0.0	0.9996453083796043	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	AT>TA	0.007534575173746239	0.0	0.0	0.0	0.9924654248262539	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CC>AA	1.0	0.0	0.0	0.0	2.2164662674473825e-17	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CC>AG	0.9979746864890835	0.0	0.0	0.0	0.0020253135109165803	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CC>AT	0.9851075424842122	0.0	0.0	0.0	0.014892457515787882	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CC>GA	0.9706151430198541	0.0	0.0	0.0	0.029384856980145875	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CC>GG	0.11009300541015125	0.0	0.0	0.0	0.8899069945898487	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CC>GT	0.7918107535384536	0.0	0.0	0.0	0.20818924646154643	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CC>TA	0.999999999999999	0.0	0.0	0.0	1.0029510157974034e-15	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CC>TG	0.3614176931796853	0.0	0.0	0.0	0.6385823068203147	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CC>TT	0.206225209676931	0.0	0.0	0.0	0.793774790323069	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CG>AT	0.912527574246526	0.0	0.0	0.0	0.087472425753474	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CG>GC	0.5265362468528705	0.0	0.0	0.0	0.47346375314712946	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CG>GT	0.9720938574270853	0.0	0.0	0.0	0.02790614257291473	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CG>TA	0.206225209676931	0.0	0.0	0.0	0.793774790323069	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CG>TC	0.9613453962507433	0.0	0.0	0.0	0.038654603749256625	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CG>TT	0.9901057613845159	0.0	0.0	0.0	0.00989423861548416	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CT>AA	0.9999999999999951	0.0	0.0	0.0	4.9991332814329554e-15	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CT>AC	0.18866513392980805	0.0	0.0	0.0	0.811334866070192	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CT>AG	0.20795670510273834	0.0	0.0	0.0	0.7920432948972617	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CT>GA	0.005424248624903433	0.0	0.0	0.0	0.9945757513750965	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CT>GC	0.004817685302395601	0.0	0.0	0.0	0.9951823146976044	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CT>GG	0.012491710317129869	0.0	0.0	0.0	0.9875082896828701	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CT>TA	0.9999999999999953	0.0	0.0	0.0	4.7476975269722184e-15	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CT>TC	0.0003422396629319974	0.0	0.0	0.0	0.999657760337068	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CT>TG	0.9999999999999588	0.0	0.0	0.0	4.114665915945401e-14	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	GC>AA	0.9999999999999969	0.0	0.0	0.0	3.158900871350631e-15	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	GC>AG	0.7149382202315226	0.0	0.0	0.0	0.28506177976847746	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	GC>AT	0.6054526950014791	0.0	0.0	0.0	0.3945473049985209	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	GC>CA	0.47135711443626216	0.0	0.0	0.0	0.5286428855637378	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	GC>CG	0.014025258583244543	0.0	0.0	0.0	0.9859747414167556	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	GC>TA	0.9851730968836301	0.0	0.0	0.0	0.014826903116369887	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	TA>AT	0.02702446894486409	0.0	0.0	0.0	0.9729755310551359	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	TA>CG	0.0034794695516545122	0.0	0.0	0.0	0.9965205304483455	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	TA>CT	0.005393524806226767	0.0	0.0	0.0	0.9946064751937732	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	TA>GC	0.029760404581905337	0.0	0.0	0.0	0.9702395954180947	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	TA>GG	0.010209579930806824	0.0	0.0	0.0	0.9897904200691933	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	TA>GT	0.027102624563450403	0.0	0.0	0.0	0.9728973754365497	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	TC>AA	0.04002476200114644	0.0	0.0	0.0	0.9599752379988536	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	TC>AG	0.9657144816315336	0.0	0.0	0.0	0.034285518368466474	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	TC>AT	1.0260425754792446e-15	0.0	0.0	0.0	0.999999999999999	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	TC>CA	0.1242137676525631	0.0	0.0	0.0	0.875786232347437	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	TC>CG	0.0013428990449064705	0.0	0.0	0.0	0.9986571009550935	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	TC>CT	0.1704277382784475	0.0	0.0	0.0	0.8295722617215525	0.0	0.0	0.0
