Sample,SBS1,SBS4,SBS5,SBS9,SBS12,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS22a,SBS24,SBS29,SBS30,SBS31,SBS35,SBS40
Liver-HCC::S.23,281.73469513935595,0.0,0.0,0.0,6916.836415581204,0.0,0.0,0.0,0.0,257.51764661215026,0.0,0.0,0.0,724.7699678667483,0.0,0.0,1951.873548631482
Liver-HCC::S.24,0.0,0.0,4343.951505086834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.1609421486526,0.0,0.0,0.0
Liver-HCC::S.25,0.0,671.1673391475849,10803.637257298848,0.0,2098.3715719705397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.3938290670472,0.0,0.0
Liver-HCC::S.26,0.0,0.0,8606.157535948914,0.0,3133.183081553174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liver-HCC::S.27,283.94484318582323,1779.7558514243774,5373.927756893402,0.0,0.0,0.0,0.0,0.0,344.9788686202353,1388.8553894292754,0.0,297.93114820195024,0.0,395.98905482423515,0.0,0.0,0.0
Liver-HCC::S.28,0.0,0.0,6001.003331992862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3138.8765689373176
Liver-HCC::S.29,0.0,0.0,6982.488770070257,0.0,2087.2316608848296,0.0,226.10393884788576,0.0,0.0,0.0,0.0,0.0,0.0,318.4917824025241,0.0,0.0,0.0
Liver-HCC::S.30,0.0,0.0,1806.0175190426069,0.0,149.23296776864208,0.0,0.0,0.0,190.95238133270533,0.0,0.0,0.0,605.7287743064968,0.0,0.0,0.0,358.77854837786236
Liver-HCC::S.31,149.32999223181312,0.0,1076.9150540559142,0.0,4524.12850317812,0.0,0.0,0.0,570.3568506750627,0.0,0.0,0.0,2421.5060082510568,348.6803450887504,0.0,0.0,1598.736939974094
Liver-HCC::S.32,0.0,0.0,4070.8300985855435,329.06834927975194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1815.193420699054,285.5882537429024,0.0,0.0,4059.6561459349755
Liver-HCC::S.33,142.22341865436374,0.0,4721.92544594944,331.74856351446806,2321.621476481235,0.0,187.9242115347407,0.0,0.0,0.0,0.0,0.0,0.0,306.46831829773566,0.0,0.0,0.0
Liver-HCC::S.34,0.0,0.0,4767.141036913167,0.0,5927.7358037766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.3365462002013,0.0,0.0,0.0
Liver-HCC::S.35,142.43831447564878,0.0,4841.176424008154,0.0,3932.193462716413,1534.8528831527103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liver-HCC::S.37,0.0,0.0,7438.014570729142,0.0,1759.0256695291832,742.1161829401785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.8116254211823,1874.46941825079,0.0
Liver-HCC::S.38,315.9688985260734,0.0,3385.4385893757076,0.0,0.0,0.0,109.2201725058574,0.0,0.0,478.2643797168578,0.0,0.0,0.0,0.0,3072.3824921958035,0.0,0.0
Liver-HCC::S.39,0.0,0.0,8768.265243559426,820.1013559797856,0.0,0.0,206.70435924869852,0.0,896.5795457562731,385.7023406900572,0.0,0.0,0.0,460.4646894300459,0.0,0.0,9016.560623908003
Liver-HCC::S.40,0.0,3366.316155259773,11192.414112668577,0.0,0.0,1801.189593478864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.8422266362805,0.0,0.0,0.0
Liver-HCC::S.41,202.82005442539634,0.0,8455.119626862546,0.0,4545.446012469781,888.8176865270098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liver-HCC::S.42,0.0,0.0,10506.004260215026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liver-HCC::S.43,243.1100991250267,0.0,2246.1248926676362,0.0,2193.8051535860072,0.0,0.0,0.0,1013.2537256915465,0.0,0.0,924.0657840863328,0.0,0.0,0.0,0.0,2850.33497993635
Liver-HCC::S.44,213.95776672329512,0.0,10107.07880977991,0.0,3382.407492748817,2700.502031520635,209.2794458862784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929.7866001533276,0.0,0.0
Liver-HCC::S.45,150.20566323478207,0.0,4155.383276560108,0.0,3853.3856551865247,0.0,135.04724916842255,0.0,0.0,0.0,0.0,401.445739515141,0.0,431.7953193534937,0.0,0.0,0.0
Liver-HCC::S.46,0.0,4641.114936512975,10814.79277665365,0.0,1258.0607216604608,0.0,0.0,471.4329419854191,0.0,0.0,0.0,1854.853734085491,0.0,0.0,0.0,0.0,0.0
Liver-HCC::S.47,0.0,4300.848870142838,8639.860564198734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.25706081866764,0.0,0.0,1234.435037939191
Liver-HCC::S.48,306.1974849621085,0.0,12071.712444464065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.1440683148311,0.0,0.0,0.0
Liver-HCC::S.49,156.59929807790152,0.0,4125.4964619461525,0.0,911.7423726044501,0.0,0.0,1228.2329617036505,0.0,305.99756378307535,0.0,479.33274980932504,611.1180072356883,0.0,0.0,309.8077272381911,845.9028147733969
Liver-HCC::S.50,0.0,0.0,5954.680950903651,0.0,0.0,2838.6584591820556,0.0,0.0,0.0,0.0,8590.791686660188,0.0,1574.6197539471934,0.0,0.0,0.0,0.0
Liver-HCC::S.52,0.0,0.0,9818.064358647389,0.0,1610.7543948582775,1848.6559954403667,0.0,0.0,0.0,0.0,0.0,0.0,1792.524798525377,0.0,0.0,0.0,8282.795860314698
Liver-HCC::S.53,0.0,3075.983072695332,9410.405121230777,0.0,1113.4491773248358,0.0,198.13136407546392,0.0,692.273315356039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liver-HCC::S.54,0.0,3708.414279696433,3310.035471605341,0.0,1979.0405179097017,201.26499497562082,0.0,0.0,484.1478723296343,0.0,0.0,0.0,0.0,0.0,0.0,344.1275583062088,0.0
Liver-HCC::S.55,0.0,4649.2242231611635,3332.0351429870093,0.0,480.85769628035996,190.31310072142344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.9472693038311,0.0
Liver-HCC::S.56,0.0,0.0,5507.133181076086,0.0,0.0,1510.4680799854561,0.0,0.0,0.0,3266.098490174815,0.0,0.0,2973.8959136969,1255.143115461696,0.0,0.0,0.0
Liver-HCC::S.57,0.0,294.0216918275561,6729.867475615018,0.0,2329.6468455805675,2208.0816162940373,0.0,0.0,0.0,167.72155554586146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liver-HCC::S.58,0.0,0.0,22490.60409764818,0.0,0.0,1129.053890899242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liver-HCC::S.59,0.0,0.0,3717.538185514007,0.0,12419.619330290145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2187.950007227131,1051.5304776328553,1030.3069068816476,3779.262998614503,0.0
Liver-HCC::S.60,130.34895003223747,2633.8150747397863,2525.5172851101884,0.0,248.90967995917865,0.0,0.0,0.0,0.0,0.0,148.24984735588495,450.40487831504055,571.8461196882666,0.0,0.0,0.0,945.4166904988832
Liver-HCC::S.61,0.0,0.0,8112.049206054277,0.0,6363.060974699969,373.87149215560095,269.9332742719432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liver-HCC::S.62,159.0937216152281,0.0,7214.843535163077,0.0,1509.8328447739843,0.0,199.39626066065074,69.81784079111587,0.0,0.0,0.0,0.0,1155.9319253230901,0.0,0.0,0.0,0.0
Liver-HCC::S.63,287.6517168307251,0.0,7204.2398918677945,0.0,1361.4422869167418,0.0,0.0,0.0,0.0,0.0,0.0,924.1359264691483,740.5924433383018,0.0,0.0,354.62092981994823,1669.3395672998374
Liver-HCC::S.64,0.0,0.0,6359.264559281676,0.0,3874.0409274594203,833.943820367462,0.0,0.0,346.9633737527909,0.0,0.0,0.0,0.0,681.8838592224987,0.0,0.0,0.0
Liver-HCC::S.65,115.74668778996516,0.0,6967.555731261789,0.0,1413.8501034682067,0.0,0.0,97.00094680761725,0.0,187.56656903553437,0.0,359.381706576081,0.0,372.6287117966046,0.0,0.0,0.0
Liver-HCC::S.66,0.0,0.0,7094.716497376857,0.0,553.9904146775391,871.8038355369956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liver-HCC::S.67,0.0,833.1924057587376,6876.038056356683,0.0,1965.5636310169157,0.0,131.55094062951036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.217573983619
Liver-HCC::S.68,384.1236081704339,1761.0945160217557,11039.392392532323,0.0,1038.4498544128849,0.0,167.15725274078414,130.24680184930122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liver-HCC::S.69,0.0,0.0,7056.153499355194,0.0,0.0,0.0,0.0,0.0,640.9128768593628,0.0,0.0,0.0,809.4143435887768,0.0,0.0,0.0,0.0
Liver-HCC::S.70,0.0,2197.8362737168068,4509.482457408502,0.0,2528.919808241837,0.0,189.6592387042451,0.0,0.0,0.0,0.0,0.0,524.7689814009605,0.0,0.0,0.0,5042.68638845639
Liver-HCC::S.71,167.94494879317443,0.0,9360.73972006923,0.0,5702.322832330847,0.0,0.0,164.11771437732088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liver-HCC::S.72,0.0,0.0,4149.3838137045595,0.0,624.4481280838891,0.0,0.0,0.0,0.0,253.18298831958955,0.0,0.0,0.0,0.0,0.0,0.0,501.3469721584161
Liver-HCC::S.73,0.0,0.0,6590.020309279495,0.0,2596.5881810123105,1586.8449675531372,0.0,0.0,0.0,0.0,0.0,0.0,2977.3916742386045,0.0,0.0,0.0,0.0
Liver-HCC::S.74,187.40519435819928,429.14156193030675,4388.888651006032,0.0,682.4582609365982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.4967170035152,260.07349502175543,0.0,0.0,0.0
Liver-HCC::S.75,0.0,0.0,8705.791463831785,0.0,2265.8190002169454,0.0,171.19585953959788,0.0,0.0,1252.8618777267516,0.0,0.0,0.0,1072.835387842555,0.0,0.0,1605.3714621031525
Liver-HCC::S.76,136.39958856262209,0.0,5967.250105674319,0.0,1384.2479072358276,657.2368419230818,0.0,98.8751386941298,0.0,0.0,0.0,0.0,0.0,903.6138193748022,0.0,0.0,1859.9896043371366
Liver-HCC::S.77,284.89571889645197,0.0,10807.543752537502,0.0,1562.5614537007548,383.1632123871048,260.4432974403232,0.0,0.0,0.0,0.0,811.1486964913674,872.4234754833907,513.349672335667,0.0,0.0,0.0
Liver-HCC::S.78,0.0,0.0,6874.788174963425,0.0,713.2388684105769,785.9608750043989,0.0,0.0,710.8964588862259,0.0,0.0,456.8493381603474,0.0,0.0,0.0,0.0,0.0
Liver-HCC::S.79,588.0892359645338,0.0,4653.24450280386,471.2155437948736,1538.0348700347986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.932304308235,429.477036639334,0.0,0.0,0.0
Liver-HCC::S.80,0.0,0.0,8854.067499717714,0.0,0.0,1929.2703048942967,0.0,0.0,0.0,334.4462100168017,0.0,0.0,1119.6430848651778,0.0,0.0,0.0,10884.614445816964
Liver-HCC::S.81,0.0,0.0,5145.97406634313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.3328102195687,0.0,0.0,0.0,150.42922495041867,0.0,0.0
Liver-HCC::S.82,120.53777368872595,0.0,7202.183939849848,0.0,592.5048660681508,651.507488430924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.8901556282213,0.0,463.87342962314347,0.0
Liver-HCC::S.83,0.0,0.0,7284.1527632864645,0.0,0.0,0.0,0.0,0.0,354.28360401652316,0.0,0.0,0.0,0.0,0.0,670.5765539446502,0.0,0.0
Liver-HCC::S.84,0.0,5080.797306844897,4996.787951043531,0.0,4860.298536192967,753.9403741908452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313.3096309788436,0.0
Liver-HCC::S.85,0.0,0.0,6094.625179532144,0.0,2736.301955456461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4049.1691756767623
Liver-HCC::S.86,407.2488972073024,1039.0860422015187,1463.7588127373199,0.0,1868.7013668190511,0.0,0.0,0.0,0.0,0.0,125.89711877536773,444.96927210124056,1159.5709478451477,0.0,0.0,0.0,1696.1796881278806
Liver-HCC::S.87,315.50935821702444,0.0,19848.331401142616,0.0,0.0,609.7078960599061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liver-HCC::S.88,0.0,0.0,8389.30034404558,0.0,1387.3057613779843,257.86521960789014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116.3160888105888
Liver-HCC::S.89,0.0,0.0,2668.6490290223624,0.0,4307.913409443972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.4693587955985
Liver-HCC::S.90,203.36016291987244,0.0,8325.770083826004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.1599161532996,0.0,0.0,0.0,0.0
Liver-HCC::S.91,0.0,0.0,3831.1211841411496,0.0,2679.8611396558863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liver-HCC::S.92,89.09980549938342,0.0,4328.552857212891,0.0,2084.6036848201556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.25309311498074,0.0,0.0,0.0
Liver-HCC::S.93,0.0,0.0,6013.204133379226,0.0,0.0,0.0,0.0,0.0,306.60543356704403,0.0,0.0,0.0,1349.7124806464067,0.0,0.0,0.0,0.0
Liver-HCC::S.94,155.8610854427348,0.0,2630.207534846287,0.0,2402.8678658855683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.7022978332852,0.0,0.0,0.0,826.0095866724345
Liver-HCC::S.95,74.70193756139587,2141.8006804931892,0.0,0.0,2279.0464446776155,0.0,155.30291299986777,0.0,0.0,0.0,0.0,541.6723252778871,0.0,188.80238254082923,0.0,0.0,2172.5408494904273
Liver-HCC::S.96,154.0676891146404,0.0,1337.3921492184202,0.0,3698.761586271606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.023281469284,254.15349237994812,0.0,0.0,558.6752541122336
Liver-HCC::S.97,502.27573472181484,0.0,8864.24895955945,0.0,2376.6720992984506,0.0,0.0,0.0,0.0,0.0,179.00586963403688,0.0,983.227960034552,0.0,0.0,0.0,0.0
Liver-HCC::S.98,0.0,0.0,10658.635520698634,0.0,2305.6602138662274,0.0,0.0,0.0,0.0,0.0,3013.63535847462,0.0,0.0,0.0,0.0,0.0,0.0
Liver-HCC::S.99,0.0,0.0,11055.100971167081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
