Sample.ID,Tool,ID1,ID2,ID3,ID4,ID5,ID6,ID7,ID8,ID9,ID10,ID11,ID13,ID14
Breast-AdenoCA::S.30,deconstruct,99.9232134589432,0,0,0,0,93.0525224742314,0,257.383476194214,43.0729947661909,0,0,0,0
Breast-AdenoCA::S.31,deconstruct,0,0,0,0,116.758122094455,0,0,77.170554832629,55.969988983728,0,0,0,0
Breast-AdenoCA::S.32,deconstruct,0,0,0,0,0,968.726428907997,0,328.25817462982,0,0,0,0,0
Breast-AdenoCA::S.33,deconstruct,0,12.4212125625254,0,0,0,0,0,41.7777348576624,23.2646870503846,0,0,0,0
Breast-AdenoCA::S.34,deconstruct,51.2737336282875,74.5129718294639,0,0,42.7840835906053,25.6081500171768,0,47.3139218851569,0,0,0,0,0
Breast-AdenoCA::S.35,deconstruct,0,41.5044750182189,0,0,0,499.432082259832,0,88.6191363357548,0,0,0,0,0
Breast-AdenoCA::S.36,deconstruct,116.517410318938,48.6224276509771,0,0,165.064740580746,62.902874433012,0,0,58.8925470163277,0,0,0,0
Breast-AdenoCA::S.37,deconstruct,19.8063276431913,0,0,0,0,0,0,107.285990856018,115.563935632095,0,0,0,0
Breast-AdenoCA::S.38,deconstruct,149.155616137331,91.8415052654951,0,79.6077994770264,0,69.4718361225523,0,116.416843083343,124.506385486719,0,0,0,0
Breast-AdenoCA::S.39,deconstruct,30.4849745497234,0,0,158.565398285857,167.852497884914,0,0,0,26.0971292795062,0,0,0,0
Breast-AdenoCA::S.40,deconstruct,250.208843421722,0,0,45.8646848249782,99.2110313213814,0,0,134.897968582541,87.6114382502169,0,0,0,0
Breast-AdenoCA::S.41,deconstruct,0,0,0,0,0,133.799553028921,0,109.034595428047,0,0,0,0,0
Breast-AdenoCA::S.42,deconstruct,38.1188789393636,32.4028648816963,0,0,0,0,0,26.0798254030664,23.9577302687955,0,0,0,0
Breast-AdenoCA::S.43,deconstruct,54.5867808018903,51.9793037873536,0,0,90.1609430790351,154.205145422026,0,0,40.3981291853348,0,0,0,0
Breast-AdenoCA::S.44,deconstruct,120.90224854058,0,0,0,0,0,0,101.517008662906,83.3383013544304,0,0,0,0
Breast-AdenoCA::S.45,deconstruct,46.3256826670603,68.5946337715366,0,0,0,128.931251057738,0,62.1484325036649,0,0,0,0,0
Breast-AdenoCA::S.46,deconstruct,23.0061492223041,51.5769952778286,0,0,33.5494259788679,68.1152378296818,0,0,18.3416957795363,0,0,0,0
Breast-AdenoCA::S.47,deconstruct,60.3128882866839,0,0,0,0,0,0,189.756429517416,46.4719253013725,0,0,0,0
Breast-AdenoCA::S.48,deconstruct,194.626437228952,0,0,0,31.7027547490516,0,0,105.749359462727,34.9214485592694,0,0,0,0
Breast-AdenoCA::S.49,deconstruct,38.6393877238452,18.9171323479065,0,0,21.051130696444,0,0,75.0117236940671,0,0,0,0,0
Breast-AdenoCA::S.50,deconstruct,145.725738200871,0,0,0,0,0,0,222.4036946244,0,0,0,0,0
Breast-AdenoCA::S.51,deconstruct,274.382455552698,157.582597703251,0,226.526097790279,0,317.84214102462,0,113.835061745086,0,0,0,0,0
Breast-AdenoCA::S.52,deconstruct,15.3905485341028,0,0,0,0,0,0,20.6094514658972,0,0,0,0,0
Breast-AdenoCA::S.53,deconstruct,178.735030271628,194.921622724647,0,0,0,206.12728233792,0,90.216064665805,0,0,0,0,0
Breast-AdenoCA::S.54,deconstruct,0,0,0,0,0,220.919689161125,0,0,183.564962890895,0,0,0,0
Breast-AdenoCA::S.55,deconstruct,0,0,0,0,0,0,0,291,0,0,0,0,0
Breast-AdenoCA::S.56,deconstruct,34.2991652642532,0,0,0,40.92967823077,197.561082750165,0,120.210073754812,0,0,0,0,0
Breast-AdenoCA::S.57,deconstruct,31.8139327403628,93.7698653937187,0,0,0,0,0,204.484690435592,0,0,0,0,0
Breast-AdenoCA::S.58,deconstruct,76.3483618156782,54.6148705250424,0,0,0,0,0,0,119.036767659279,0,0,0,0
Breast-AdenoCA::S.59,deconstruct,0,0,0,0,123.431822524947,106.758405135926,0,112.522415149819,0,0,0,0,0
Breast-AdenoCA::S.60,deconstruct,45.6272065391562,0,0,0,0,98.620678649742,0,444.704862011904,92.7587259586682,0,0,0,0
Breast-AdenoCA::S.61,deconstruct,54.1149777252573,12.3742563566011,0,0,7.51076591814156,0,0,0,0,0,0,0,0
Breast-AdenoCA::S.62,deconstruct,0,50.8945092464571,0,0,0,56.9165842210813,0,83.0350929303426,94.1690446292273,0,0,0,0
Breast-AdenoCA::S.63,deconstruct,92.4779673934803,0,0,0,0,455.966241065205,0,519.280400909161,0,0,0,0,0
Breast-AdenoCA::S.64,deconstruct,0,122.560371283375,0,0,0,0,0,41.3203726441456,189.028547922086,0,0,0,0
Breast-AdenoCA::S.65,deconstruct,152.027968294733,0,0,316.839996301119,71.5451970783222,0,0,202.268213671386,0,0,0,0,0
Breast-AdenoCA::S.66,deconstruct,127.030590527523,0,0,0,64.1283480617659,0,0,101.678210636397,57.2762349677668,0,0,0,0
Breast-AdenoCA::S.67,deconstruct,0,0,0,0,194.97581034956,114.198803384076,0,210.81053739472,50.9032067002075,0,0,0,0
Breast-AdenoCA::S.68,deconstruct,10.2717559775379,20.0667628699269,0,0,16.1797973629903,0,0,35.7926444446782,11.4629242557747,0,0,0,0
Breast-AdenoCA::S.69,deconstruct,53.7168944607035,82.4252260353806,0,0,0,0,0,95.8919479159275,108.576366014919,0,0,0,0
Breast-AdenoCA::S.70,deconstruct,0,55.0316696455463,0,0,0,31.7300135970121,0,38.3563578296161,19.5735771208522,0,0,0,0
Breast-AdenoCA::S.71,deconstruct,0,26.2416843619368,0,246.932884076225,0,0,0,53.6974956128664,0,0,0,0,0
Breast-AdenoCA::S.72,deconstruct,0,60.8966252921696,0,0,0,442.862346897381,0,173.537212283205,0,0,0,0,0
Breast-AdenoCA::S.73,deconstruct,41.055403375817,128.762806285751,0,0,0,0,0,68.3904465524822,51.4121454563832,0,0,0,0
Breast-AdenoCA::S.74,deconstruct,165.890710720829,96.7612673803662,0,0,136.572689930545,0,0,0,85.1629479724494,0,0,0,0
Breast-AdenoCA::S.75,deconstruct,31.770931574786,0,0,0,58.4853200126787,0,0,106.384761373951,219.942714095856,0,0,0,0
Breast-AdenoCA::S.76,deconstruct,97.2966077425776,0,0,0,13.2728411957231,0,0,64.4839983502048,26.1512346707671,0,0,0,0
Breast-AdenoCA::S.77,deconstruct,23.7001690129107,53.2227240029353,0,0,61.5455714255229,0,0,0,79.5315355586311,0,0,0,0
Breast-AdenoCA::S.78,deconstruct,104.625742384328,217.751926671992,0,0,0,79.020959239572,0,70.2554433738658,0,0,0,0,0
Breast-AdenoCA::S.79,deconstruct,42.412338360142,31.257796281402,0,0,0,201.695498139165,0,45.9147330703696,68.0939705541303,0,0,0,0
Breast-AdenoCA::S.80,deconstruct,90.9886936470215,158.380804353105,0,0,0,0,0,76.8692713077906,43.7612236882706,0,0,0,0
Breast-AdenoCA::S.81,deconstruct,65.3226917734401,53.7020658879159,0,231.772961930102,0,0,0,0,402.202280408542,0,0,0,0
Breast-AdenoCA::S.82,deconstruct,67.8138649256052,64.948502549103,0,0,0,640.975831435483,0,77.5335867811761,91.7281913030146,0,0,0,0
Breast-AdenoCA::S.83,deconstruct,43.773139228364,0,0,0,0,0,0,65.1800807728801,30.046779998756,0,0,0,0
Breast-AdenoCA::S.84,deconstruct,58.4630208718736,0,0,0,55.7202785206574,34.6295976317451,0,72.6044520710033,53.7085914911128,0,0,0,0
Breast-AdenoCA::S.85,deconstruct,0,61.1286877160657,0,543.13980415331,0,0,0,0,0,0,0,0,0
Breast-AdenoCA::S.86,deconstruct,0,0,0,0,0,362.600384917793,0,199.95974140987,39.6980903308361,0,0,0,0
Breast-AdenoCA::S.87,deconstruct,43.7092532862183,0,0,0,0,0,0,204.915949088968,62.9500543677015,0,0,0,0
Breast-AdenoCA::S.88,deconstruct,32.9884398511482,159.874999365334,0,0,80.9887008853586,0,0,20.120079049366,0,0,0,0,0
Breast-AdenoCA::S.89,deconstruct,127.755592369492,0,0,0,0,0,0,292.348699321161,0,0,0,0,0
Breast-AdenoCA::S.90,deconstruct,0,88.1501009954205,0,0,73.6778576504593,0,0,160.369501408937,288.802539945184,0,0,0,0
Breast-AdenoCA::S.91,deconstruct,10.3031610046455,80.1178901196069,0,0,9.69579036153081,0,0,0,18.8831585142168,0,0,0,0
Breast-AdenoCA::S.92,deconstruct,51.9819397761848,53.9941949295235,0,0,48.914940863566,20.7822009820337,0,128.939890815035,0,0,0,0,0
Breast-AdenoCA::S.93,deconstruct,28,0,0,0,0,0,0,0,0,0,0,0,0
Breast-AdenoCA::S.94,deconstruct,0,0,0,0,0,734.802141784542,0,121.972141766847,298.267890044736,0,0,0,0
Breast-AdenoCA::S.95,deconstruct,220.362205061122,0,0,0,0,558.279705448351,0,71.8325324959977,82.5314112307286,0,0,0,0
Breast-AdenoCA::S.96,deconstruct,44.1895604525513,45.7714822266406,0,0,0,47.3039376466227,0,69.4525050962225,113.140204935487,0,0,0,0
Breast-AdenoCA::S.97,deconstruct,408.322464752964,0,0,635.384669212533,0,0,0,210.191737326454,0,0,0,0,0
Breast-AdenoCA::S.98,deconstruct,0,0,0,121.273082134456,0,646.482729853135,0,0,59.7394422943044,0,0,0,0
Breast-AdenoCA::S.99,deconstruct,44.3610580753156,0,0,0,0,0,0,304.555586535946,28.3036323897999,0,0,0,0
Breast-AdenoCA::S.100,deconstruct,66.5783977012451,0,0,0,135.182489984251,117.536951896408,0,77.5664507550757,0,0,0,0,0
ColoRect-AdenoCA::S.1,deconstruct,259.941566286735,1082.10234035637,0,0,0,0,0,0,0,0,0,0,468.956093356891
ColoRect-AdenoCA::S.2,deconstruct,407.093016670635,1298.90698332936,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.3,deconstruct,660.107338442144,1067.86329375985,0,0,0,0,0,0,0,0,0,0,873.951576884661
ColoRect-AdenoCA::S.4,deconstruct,622.527870883264,738.228017632493,0,0,406.244111484243,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.5,deconstruct,902.177385871979,178.019680443365,0,0,160.266581190586,0,0,0,0,0,0,0,334.536352494071
ColoRect-AdenoCA::S.6,deconstruct,1160.42430117314,1302.83746780741,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.7,deconstruct,1058.07231104938,320.20271695217,0,0,167.724971998453,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.8,deconstruct,978.346214612265,0,0,0,0,0,0,0,0,0,0,0,180.743827352455
ColoRect-AdenoCA::S.9,deconstruct,435.315508516226,346.554019451553,0,0,0,0,0,0,0,0,0,0,189.116645404225
ColoRect-AdenoCA::S.10,deconstruct,483.464164768759,391.522195592511,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.11,deconstruct,455.644796012821,400.918904623887,0,0,75.4362993632913,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.12,deconstruct,485.390977021236,120.609022978764,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.13,deconstruct,265.977778220551,327.446617398183,0,0,55.5756043812656,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.14,deconstruct,622.969053017052,1112.50135185307,0,0,179.529595129876,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.15,deconstruct,956.48845567823,199.738352948717,0,0,286.773191373054,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.16,deconstruct,789.690294712108,1194.82437973005,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.17,deconstruct,189.1925459635,562.615137468738,0,0,66.192316567762,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.18,deconstruct,972.502754957904,1912.58329851545,0,0,0,0,0,0,0,0,0,0,581.724589497974
ColoRect-AdenoCA::S.19,deconstruct,75.127073029517,142.828775617693,0,0,0,0,0,0,0,0,0,0,976.04415135279
ColoRect-AdenoCA::S.20,deconstruct,204.284287727832,420.596997608213,0,0,0,0,0,0,0,0,0,0,648.118714663954
ColoRect-AdenoCA::S.21,deconstruct,243.134196538117,169.883268113979,0,0,412.982535347904,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.22,deconstruct,204.374576906701,281.196085952623,0,0,59.4293371406758,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.23,deconstruct,589.540639927669,0,0,0,530.082726986023,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.24,deconstruct,1516.59078560468,592.894566592126,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.25,deconstruct,1470.02170692837,189.050448614297,0,0,303.927844457334,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.26,deconstruct,47.4666966007289,454.614755433206,0,0,34.9185479660649,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.27,deconstruct,1101.12602922295,101.873970777053,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.28,deconstruct,443.934097231837,367.065902768163,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.29,deconstruct,356.692032502593,730.307967497407,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.30,deconstruct,400.544728428517,491.480791675203,0,0,421.97447989628,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.31,deconstruct,586.367647666906,2002.25190455317,0,0,0,0,0,0,0,0,0,0,504.380447779925
ColoRect-AdenoCA::S.32,deconstruct,711.237141169554,330.991746702075,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.33,deconstruct,845.644512291026,629.432026467775,0,0,391.766885744314,0,0,0,0,0,0,0,489.156575496885
ColoRect-AdenoCA::S.34,deconstruct,0,1313.14549757734,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.35,deconstruct,389.60069584,366.333273727409,0,0,184.066030432591,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.36,deconstruct,334.985346056706,335.711412442367,0,0,429.666292483904,0,0,0,0,0,0,0,265.636949017023
ColoRect-AdenoCA::S.37,deconstruct,977.089590185501,229.12010118679,0,0,434.790308627709,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.38,deconstruct,0,498.280065918093,0,0,260.747244701819,0,0,0,0,0,0,0,2264.65463813893
ColoRect-AdenoCA::S.39,deconstruct,527.399997602038,521.600002397962,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.40,deconstruct,614.695687635078,395.703623732294,0,0,98.6006886326272,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.41,deconstruct,761.807699439515,468.684877826569,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.42,deconstruct,800.459089717512,0,0,0,364.988480253806,0,0,0,0,0,0,0,831.34013473898
ColoRect-AdenoCA::S.43,deconstruct,289.476679042972,2137.59379682218,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.44,deconstruct,579.663554903931,988.336445096069,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.45,deconstruct,360.29164961427,895.70835038573,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.46,deconstruct,523.719723824932,794.280276175068,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.47,deconstruct,242.914835748781,537.085164251219,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.48,deconstruct,182.523612009439,2296.47638799056,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.49,deconstruct,0,827.853725952211,0,0,0,0,0,0,0,0,0,0,650.146274047789
ColoRect-AdenoCA::S.50,deconstruct,2693.01059539677,450.989404603225,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.51,deconstruct,138.762805441462,1180.23719455854,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.52,deconstruct,411.688425667869,921.447496741945,0,0,278.864077590186,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.53,deconstruct,126.710050984942,628.289949015058,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.54,deconstruct,1228.869549493,280.986657345815,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.55,deconstruct,453.76789834063,627.066851248538,0,0,211.962854864458,0,0,0,0,0,0,0,2182.20239554637
ColoRect-AdenoCA::S.56,deconstruct,911.658336887421,296.960292369107,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.57,deconstruct,1035.87063629282,623.65283777078,0,0,0,0,0,0,0,0,0,0,893.374972129418
ColoRect-AdenoCA::S.58,deconstruct,248.380436127498,158.621740580948,0,0,352.997823291553,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.59,deconstruct,182.748460312947,873.251539687053,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.60,deconstruct,297.977462024363,98.7862630412273,0,0,85.2362749344094,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.61,deconstruct,281.872448717877,0,0,0,407.221205573779,0,0,0,0,0,0,0,855.544967023107
ColoRect-AdenoCA::S.62,deconstruct,451.085029109421,520.914970890579,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.63,deconstruct,419.357443838123,69.2584546539209,0,0,77.3841015079564,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.64,deconstruct,186.017175734035,1947.08071550962,0,0,166.902108756348,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.65,deconstruct,298.126560040018,419.2308831105,0,0,111.642556849482,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.66,deconstruct,564.589619239191,437.311397251243,0,0,414.098983509566,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.67,deconstruct,1551.66007594823,785.129155815918,0,0,0,0,0,0,0,0,0,0,718.210768235849
ColoRect-AdenoCA::S.68,deconstruct,209.260232857434,185.12059986698,0,0,0,0,0,0,0,0,0,0,85.5910208504386
ColoRect-AdenoCA::S.69,deconstruct,940.3075056779,509.701338013703,0,0,130.077735323588,0,0,0,0,0,0,0,560.913420984809
ColoRect-AdenoCA::S.70,deconstruct,118.480256679655,433.105723642326,0,0,394.232184905162,0,0,0,0,0,0,0,578.181834772858
ColoRect-AdenoCA::S.71,deconstruct,379.149592495305,435.850407504695,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.1,deconstruct,4005.09366413117,2031.90489851544,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.2,deconstruct,10979.3318700353,4720.24058000523,0,0,0,0,0,0,0,0,0,0,2519.04350589227
ColoRect-AdenoCA::POLE.S.3,deconstruct,5064.78348498015,1614.83417570808,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.4,deconstruct,5839.02644062141,6387.14959456303,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.5,deconstruct,5857.09745426086,1945.66811756899,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.6,deconstruct,2359.02843706008,1655.48491736546,0,0,260.486645574464,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.7,deconstruct,1808.86884796051,15346.1311520395,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.8,deconstruct,6418.3351537181,5481.50499223696,0,0,0,0,0,0,0,0,0,0,1201.41946153583
ColoRect-AdenoCA::POLE.S.9,deconstruct,10861.4242168217,11778.5757831783,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.10,deconstruct,4821.80421030821,4746.94367975629,0,0,0,0,0,0,0,0,0,0,774.252109935501
ColoRect-AdenoCA::POLE.S.11,deconstruct,4023.5685379566,6195.4314620434,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.12,deconstruct,1445.92213162437,1401.38485227144,0,0,1357.69301610419,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.13,deconstruct,2622.6631826452,11637.3368173548,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.14,deconstruct,1941.11532629892,3624.95509322209,0,0,831.929580478989,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::MSI-H.S.1,deconstruct,7998.09178528675,28299.5524308984,0,0,3628.35578381484,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::MSI-H.S.2,deconstruct,14161.2976481409,17136.7023518591,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::MSI-H.S.3,deconstruct,27354.6949170389,38997.7668339926,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::MSI-H.S.4,deconstruct,0,56968.8338026491,0,0,5513.28156675739,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::MSI-H.S.5,deconstruct,8423.39221761503,82525.6896823243,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::MSI-H.S.6,deconstruct,0,120484,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::MSI-H.S.7,deconstruct,21732.2902551014,8148.15397177469,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::MSI-H.S.8,deconstruct,7984.52850959935,22046.5551898762,0,0,7395.91630052444,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::MSI-H.S.9,deconstruct,34480.455454886,60527.544545114,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::MSI-H.S.10,deconstruct,0,77569.6632521091,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::MSI-H.S.11,deconstruct,36683.7499718494,207602.250028151,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::MSI-H.S.12,deconstruct,11493.4178374355,34851.7230667661,0,0,5228.8590957984,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::MSI-H.S.13,deconstruct,21228.7606079148,64006.4757726145,0,0,0,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::MSI-H.S.14,deconstruct,6618.56733917204,34742.3741220984,0,0,6004.05853872952,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::MSI-H.S.15,deconstruct,70107.7289625702,73726.2710374298,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.1,deconstruct,701.772774611748,504.034940751021,0,0,793.159784640534,860.107176876802,0,0,0,0,0,0,1099.29206967809
Eso-AdenoCA::S.2,deconstruct,170.960345594513,1267.8183092458,0,0,778.722107389036,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.3,deconstruct,537.050668282476,1225.28541644073,0,0,544.663915276798,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.4,deconstruct,154.440063220703,0,0,0,0,0,0,0,399.633663996307,0,0,0,0
Eso-AdenoCA::S.5,deconstruct,241.283155415503,299.088857411017,0,0,55.62798717348,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.6,deconstruct,70.5408148870727,598.247187733227,0,0,0,0,0,68.9087536652746,65.4882907729972,0,0,0,92.8149529414282
Eso-AdenoCA::S.7,deconstruct,647.769434800638,493.537680844746,0,0,497.339695807722,0,0,0,0,0,0,0,144.825476355218
Eso-AdenoCA::S.8,deconstruct,446.622502233368,749.193719564498,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.9,deconstruct,1215.32704169043,0,0,0,410.844432473108,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.10,deconstruct,151.867686787172,631.093247685235,0,0,627.543682194813,0,0,0,209.49538333278,0,0,0,0
Eso-AdenoCA::S.11,deconstruct,275.808278561872,0,0,0,1129.18881081589,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.12,deconstruct,513.323979599632,1109.37400891048,0,0,901.302011489891,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.13,deconstruct,214.886853217708,850.695489397704,0,0,0,0,0,0,0,0,0,0,0
