Sample.ID,Tool,MD,SMD,sens,prec,F1,Combined,spec,scaled_L2,KL,sum_sens_spec,cancer.type
Breast-AdenoCA::S.86,deconstruct,574.00680578485,0.0767388777787232,0.6,1,0.75,2.52326112222128,1,0.960464077030411,0.151300598340641,1.6,Breast-AdenoCA
Breast-AdenoCA::S.87,deconstruct,1285.86301824505,0.0830231804135492,0.4,1,0.571428571428571,2.31697681958645,1,0.952441222936929,0.323479180924308,1.4,Breast-AdenoCA
Breast-AdenoCA::S.88,deconstruct,1603.59288899731,0.13276973745631,0.5,1,0.666666666666667,2.36723026254369,1,0.920843085535776,0.535455501022363,1.5,Breast-AdenoCA
Breast-AdenoCA::S.89,deconstruct,544.026964210725,0.16571031502002,0.8,1,0.888888888888889,2.63428968497998,1,0.900872755959662,0.142904374858666,1.8,Breast-AdenoCA
Breast-AdenoCA::S.90,deconstruct,1823.41876269143,0.304919525533685,0.8,0.8,0.8,2.29508047446632,0.875,0.834091320194344,0.578704876296949,1.675,Breast-AdenoCA
Breast-AdenoCA::S.91,deconstruct,2045.11160646324,0.13202786355476,0.8,1,0.888888888888889,2.66797213644524,1,0.927748229317511,0.165908979503864,1.8,Breast-AdenoCA
Breast-AdenoCA::S.92,deconstruct,1716.12202441335,0.236869844639524,0.4,1,0.571428571428571,2.16313015536048,1,0.864815492025178,0.393573135484143,1.4,Breast-AdenoCA
Breast-AdenoCA::S.93,deconstruct,1620.20398357725,0.13397866398555,0.714285714285714,1,0.833333333333333,2.58030705030016,1,0.926057589763161,0.16121029305758,1.71428571428571,Breast-AdenoCA
Breast-AdenoCA::S.94,deconstruct,2415.38870146507,0.561848965216345,0.666666666666667,0.8,0.727272727272727,1.90481770145032,0.857142857142857,0.69771260131746,0.951377458813566,1.52380952380952,Breast-AdenoCA
Breast-AdenoCA::S.95,deconstruct,1540.59660860414,0.205659672754525,0.5,0.75,0.6,2.04434032724548,0.857142857142857,0.899748832505453,0.441239768223202,1.35714285714286,Breast-AdenoCA
Breast-AdenoCA::S.96,deconstruct,1133.28290172441,0.155563884931285,1,1,1,2.84443611506871,1,0.894975276754145,0.0271969634757788,2,Breast-AdenoCA
Breast-AdenoCA::S.97,deconstruct,1293.37874604954,0.332916022149174,1,0.833333333333333,0.909090909090909,2.50041731118416,0.875,0.782187074024523,0.360390679702818,1.875,Breast-AdenoCA
Breast-AdenoCA::S.98,deconstruct,320.167545614766,0.121968588805625,0.75,1,0.857142857142857,2.62803141119437,1,0.927450336639111,0.311163781390787,1.75,Breast-AdenoCA
Breast-AdenoCA::S.99,deconstruct,572.571917667603,0.0574179620605298,1,1,1,2.94258203793947,1,0.964050066874933,0.00414839607366901,2,Breast-AdenoCA
Breast-AdenoCA::S.100,deconstruct,204.360733165988,0.0421971367264068,1,1,1,2.95780286327359,1,0.973867040047185,0.000113742700674444,2,Breast-AdenoCA
ColoRect-AdenoCA::S.1,deconstruct,1892.82797199864,0.22816152025056,1,0.666666666666667,0.8,2.43850514641611,0.875,0.855013308815481,0.18668220826157,1.875,ColoRect-AdenoCA
ColoRect-AdenoCA::S.2,deconstruct,3873.96319988884,0.27319909731233,1,1,1,2.72680090268767,1,0.837092440999164,0.117894842014525,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.3,deconstruct,568.60400683593,0.0592049153306883,1,1,1,2.94079508466931,1,0.958187885282334,0.00674064061398608,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.4,deconstruct,25.5991420083799,0.00666644323134893,1,1,1,2.99333355676865,1,0.993653434153642,3.69533177207007e-05,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.5,deconstruct,3440.54755910803,0.125443816644476,1,1,1,2.87455618335552,1,0.928239224455511,0.0335951001707038,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.6,deconstruct,2044.72171024283,0.109907638692906,1,1,1,2.89009236130709,1,0.939657091064255,0.013947638867206,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.7,deconstruct,1457.34592618394,0.163765133855932,1,1,1,2.83623486614407,1,0.895238649431519,0.0356931787007759,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.8,deconstruct,248.84436697279,0.0342666437583022,1,1,1,2.9657333562417,1,0.978043715005622,0.0006572036137007,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.9,deconstruct,958.53016874148,0.054914360856,1,1,1,2.945085639144,1,0.971068534934867,0.00354249961010723,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.10,deconstruct,2585.57825866739,0.261486474379793,1,0.8,0.888888888888889,2.53851352562021,0.833333333333333,0.860200297206544,0.233452199047595,1.83333333333333,ColoRect-AdenoCA
ColoRect-AdenoCA::S.11,deconstruct,3614.63009206453,0.198835474562106,0.6,1,0.75,2.40116452543789,1,0.867889918201648,0.797297582908953,1.6,ColoRect-AdenoCA
ColoRect-AdenoCA::S.12,deconstruct,3061.23850487375,0.385400793764793,0.75,0.75,0.75,2.11459920623521,0.833333333333333,0.792250431721253,1.05777698480945,1.58333333333333,ColoRect-AdenoCA
ColoRect-AdenoCA::S.13,deconstruct,5268.85796515504,0.286881082715618,0.6,1,0.75,2.31311891728438,1,0.854323577852119,0.558831195080367,1.6,ColoRect-AdenoCA
ColoRect-AdenoCA::S.14,deconstruct,5180.07932373779,0.22393564429093,0.5,1,0.666666666666667,2.27606435570907,1,0.878606931416035,0.522389862596282,1.5,ColoRect-AdenoCA
ColoRect-AdenoCA::S.15,deconstruct,3697.51769568313,0.40335089949636,1,1,1,2.59664910050364,1,0.751783401984437,0.264230232701708,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.16,deconstruct,6687.23573568036,0.722397724498256,0.75,1,0.857142857142857,2.02760227550174,1,0.546833350566002,1.83101144311048,1.75,ColoRect-AdenoCA
ColoRect-AdenoCA::S.17,deconstruct,3975.37973088566,0.243559596304721,0.75,1,0.857142857142857,2.50644040369528,1,0.850003771413582,0.668110822717327,1.75,ColoRect-AdenoCA
ColoRect-AdenoCA::S.18,deconstruct,2471.30872529335,0.15605637315568,1,1,1,2.84394362684432,1,0.897965361848974,0.0305398092491638,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.19,deconstruct,3174.53033682776,0.198830661206799,1,0.8,0.888888888888889,2.6011693387932,0.833333333333333,0.89472991660173,0.164430255654041,1.83333333333333,ColoRect-AdenoCA
ColoRect-AdenoCA::S.20,deconstruct,1057.63187827899,0.0675156002731561,1,1,1,2.93248439972684,1,0.953711560109009,0.00661802314897333,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.21,deconstruct,3295.12182329938,0.215790558172847,0.75,1,0.857142857142857,2.53420944182715,1,0.879730693826625,0.302292484964659,1.75,ColoRect-AdenoCA
ColoRect-AdenoCA::S.22,deconstruct,73.8399989787299,0.0302127655395785,1,1,1,2.96978723446042,1,0.969787234460421,0,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.23,deconstruct,1498.21105209838,0.108881617158312,1,1,1,2.89111838284169,1,0.925852115239899,0.00993180457492635,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.24,deconstruct,4179.35938254221,0.501002083737978,0.666666666666667,1,0.8,2.16566458292869,1,0.668332721691039,1.39226998137606,1.66666666666667,ColoRect-AdenoCA
ColoRect-AdenoCA::S.25,deconstruct,2840.50169903752,0.220381852667974,0.75,1,0.857142857142857,2.52961814733203,1,0.834501658724739,0.969958490309189,1.75,ColoRect-AdenoCA
ColoRect-AdenoCA::S.26,deconstruct,3776.67979287503,0.222327650136871,0.75,1,0.857142857142857,2.52767234986313,1,0.87408080980861,0.649396482844547,1.75,ColoRect-AdenoCA
ColoRect-AdenoCA::S.27,deconstruct,4310.37001164792,0.290926701650103,0.75,0.75,0.75,2.2090732983499,0.833333333333333,0.813756878977844,0.981530088351771,1.58333333333333,ColoRect-AdenoCA
ColoRect-AdenoCA::S.28,deconstruct,2478.92032181001,0.148545081604147,0.75,1,0.857142857142857,2.60145491839585,1,0.92340016779564,0.264074111423707,1.75,ColoRect-AdenoCA
ColoRect-AdenoCA::S.29,deconstruct,768.20404268836,0.0808380556338378,1,1,1,2.91916194436616,1,0.950159411825069,0.00764892163553356,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.30,deconstruct,8953.75964609893,0.39562387973219,1,1,1,2.60437612026781,1,0.7662860706185,0.192964021990645,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.31,deconstruct,3171.31977897688,0.198704246803063,1,1,1,2.80129575319694,1,0.875938877876593,0.0570652251101269,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.32,deconstruct,678.07560629094,0.12412147287039,1,1,1,2.87587852712961,1,0.909571269890394,0.0176160325906383,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.33,deconstruct,2860.50804267799,0.201614606898646,0.75,1,0.857142857142857,2.54838539310135,1,0.882667756172222,0.289241343483519,1.75,ColoRect-AdenoCA
ColoRect-AdenoCA::S.34,deconstruct,2988.030292623,0.221746218376475,1,1,1,2.77825378162353,1,0.86664516892921,0.090405479131305,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.35,deconstruct,285.80366582604,0.0266483604499804,1,1,1,2.97335163955002,1,0.98364440344117,0.000976628386280837,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.36,deconstruct,7351.65753265645,0.43431544471297,0.6,0.6,0.6,1.76568455528703,0.6,0.809793391206781,1.06798488651326,1.2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.37,deconstruct,2557.13477886081,0.129626135695281,1,1,1,2.87037386430472,1,0.931544401539971,0.0166546286023512,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.38,deconstruct,3806.78200213197,0.351860800640722,0.8,1,0.888888888888889,2.44813919935928,1,0.806708380916319,0.725060536370014,1.8,ColoRect-AdenoCA
ColoRect-AdenoCA::S.39,deconstruct,7156.67269233538,0.346553323923073,0.6,1,0.75,2.25344667607693,1,0.815055294304176,0.563382401896337,1.6,ColoRect-AdenoCA
ColoRect-AdenoCA::S.40,deconstruct,562.65303858395,0.0751105377898745,1,1,1,2.92488946221013,1,0.942108380201518,0.00797672620088619,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.41,deconstruct,3890.35938151489,0.219434789413666,0.4,1,0.571428571428571,2.18056521058633,1,0.889683272940991,0.690699102415784,1.4,ColoRect-AdenoCA
ColoRect-AdenoCA::S.42,deconstruct,1098.08315428862,0.0734061871975814,0.8,1,0.888888888888889,2.72659381280242,1,0.948333980911257,0.257830354547641,1.8,ColoRect-AdenoCA
ColoRect-AdenoCA::S.43,deconstruct,2936.253557428,0.159492317079196,1,1,1,2.8405076829208,1,0.908680534555307,0.0354677258717373,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.44,deconstruct,3311.05784671336,0.152562219357387,1,1,1,2.84743778064261,1,0.908261832375408,0.0266397369488071,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.45,deconstruct,1909.36235558142,0.108351058652901,0.8,1,0.888888888888889,2.6916489413471,1,0.941544140347534,0.205535954444116,1.8,ColoRect-AdenoCA
ColoRect-AdenoCA::S.46,deconstruct,3704.45694189184,0.365403130981637,1,1,1,2.63459686901836,1,0.775780163075296,0.23396412145683,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.47,deconstruct,3918.28773837077,0.27011496886604,1,1,1,2.72988503113396,1,0.831827431093841,0.137230330115816,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.48,deconstruct,1467.36506631387,0.0561155327666018,1,1,1,2.9438844672334,1,0.948025383542952,0.0185895745532678,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.49,deconstruct,1735.15092247105,0.0989987403703457,1,1,1,2.90100125962965,1,0.937746944151368,0.0138876646594789,2,ColoRect-AdenoCA
