Sample.ID,Tool,MD,SMD,sens,prec,F1,Combined,spec,scaled_L2,KL,sum_sens_spec,cancer.type
Breast-AdenoCA::S.37,deconstruct,22.0435988449217,0.0885285094173562,0.75,1,0.857142857142857,2.66147149058264,1,0.93947738348589,0.319819847876366,1.75,Breast-AdenoCA
Breast-AdenoCA::S.38,deconstruct,120.043542353924,0.190243331781179,1,1,1,2.80975666821882,1,0.890455612982461,0.0828692756450493,2,Breast-AdenoCA
Breast-AdenoCA::S.39,deconstruct,37.8992543288398,0.0989536666549342,1,1,1,2.90104633334507,1,0.937865034216539,0.0115067436625563,2,Breast-AdenoCA
Breast-AdenoCA::S.40,deconstruct,239.045783085367,0.349482139013695,0.714285714285714,1,0.833333333333333,2.36480357527202,1,0.839593711387236,0.744642300454788,1.71428571428571,Breast-AdenoCA
Breast-AdenoCA::S.41,deconstruct,41.764957600874,0.163784147454408,0.666666666666667,1,0.8,2.50288251921226,1,0.894213404780712,0.526251076439877,1.66666666666667,Breast-AdenoCA
Breast-AdenoCA::S.42,deconstruct,13.484188149198,0.107873505193584,1,1,1,2.89212649480642,1,0.926276549147729,0.0242564844987628,2,Breast-AdenoCA
Breast-AdenoCA::S.43,deconstruct,196.99158388243,0.482822509515761,0.8,0.8,0.8,2.11717749048424,0.666666666666667,0.718078518853246,0.81381134938834,1.46666666666667,Breast-AdenoCA
Breast-AdenoCA::S.44,deconstruct,31.9530614767564,0.101761342282664,0.75,1,0.857142857142857,2.64823865771734,1,0.947247020044074,0.180663914589633,1.75,Breast-AdenoCA
Breast-AdenoCA::S.45,deconstruct,12.1374978845238,0.0396650257664177,1,1,1,2.96033497423358,1,0.976906952314728,0.00167950352801465,2,Breast-AdenoCA
Breast-AdenoCA::S.46,deconstruct,121.893814084538,0.597518696492833,0.8,0.8,0.8,2.00248130350717,0.666666666666667,0.721320271037355,1.24820476698117,1.46666666666667,Breast-AdenoCA
Breast-AdenoCA::S.47,deconstruct,51.9716159293596,0.170398740751999,1,1,1,2.829601259248,1,0.890897388295433,0.0470109595796577,2,Breast-AdenoCA
Breast-AdenoCA::S.48,deconstruct,88.6583839560072,0.241575978081763,1,0.75,0.857142857142857,2.50842402191824,0.8,0.859638951182434,0.249617584916218,1.8,Breast-AdenoCA
Breast-AdenoCA::S.49,deconstruct,53.5959270741286,0.334974544213304,0.75,0.75,0.75,2.1650254557867,0.75,0.812613973107288,0.787991802487946,1.5,Breast-AdenoCA
Breast-AdenoCA::S.50,deconstruct,26.677956423529,0.0680560112845127,0.666666666666667,1,0.8,2.59861065538215,1,0.952686837833698,0.216010010934471,1.66666666666667,Breast-AdenoCA
Breast-AdenoCA::S.51,deconstruct,132.446034745204,0.116078908628575,0.833333333333333,1,0.909090909090909,2.71725442470476,1,0.941782713112924,0.200894218157002,1.83333333333333,Breast-AdenoCA
Breast-AdenoCA::S.52,deconstruct,3.2189029317944,0.0894139703276223,1,1,1,2.91058602967238,1,0.936774775248525,0.00841137174285314,2,Breast-AdenoCA
Breast-AdenoCA::S.53,deconstruct,120.275374780904,0.179515484747618,1,1,1,2.82048451525238,1,0.882153428060111,0.0839703792081799,2,Breast-AdenoCA
Breast-AdenoCA::S.54,deconstruct,80.48465205202,0.193472721278894,0.4,1,0.571428571428571,2.20652727872111,1,0.905728582878305,0.539594601256758,1.4,Breast-AdenoCA
Breast-AdenoCA::S.55,deconstruct,22,0.0756013745704467,0.5,1,0.666666666666667,2.42439862542955,1,0.946541755374213,0.194840457906043,1.5,Breast-AdenoCA
Breast-AdenoCA::S.56,deconstruct,96.8778344996702,0.246508484731985,1,0.75,0.857142857142857,2.50349151526801,0.8,0.837813233277357,0.229894995787962,1.8,Breast-AdenoCA
Breast-AdenoCA::S.57,deconstruct,59.0991076984895,0.163257203586988,0.75,1,0.857142857142857,2.58674279641301,1,0.897103505702561,0.558686105468259,1.75,Breast-AdenoCA
Breast-AdenoCA::S.58,deconstruct,56.7702589499148,0.227081035799659,0.75,1,0.857142857142857,2.52291896420034,1,0.863997199328317,0.275654742890117,1.75,Breast-AdenoCA
Breast-AdenoCA::S.59,deconstruct,168.151002239202,0.402275124974167,0.5,1,0.666666666666667,2.09772487502583,1,0.81299745596095,1.1649714917267,1.5,Breast-AdenoCA
Breast-AdenoCA::S.60,deconstruct,58.3017491356624,0.0835268612258773,0.8,1,0.888888888888889,2.71647313877412,1,0.954907233589153,0.122371927518695,1.8,Breast-AdenoCA
Breast-AdenoCA::S.61,deconstruct,15.0215318362832,0.202993673463286,1,0.666666666666667,0.8,2.46367299320338,0.833333333333333,0.873831555294125,0.208750806854485,1.83333333333333,Breast-AdenoCA
Breast-AdenoCA::S.62,deconstruct,137.945045166423,0.470802201933185,1,0.75,0.857142857142857,2.27919779806682,0.8,0.683522360137873,0.491527719722919,1.8,Breast-AdenoCA
Breast-AdenoCA::S.63,deconstruct,210.768674580886,0.186851661862487,0.6,1,0.75,2.41314833813751,1,0.90351889701951,0.561095738542453,1.6,Breast-AdenoCA
Breast-AdenoCA::S.64,deconstruct,62.2685465613154,0.167388566025041,0.75,1,0.857142857142857,2.58261143397496,1,0.905675246119561,0.328024304512913,1.75,Breast-AdenoCA
Breast-AdenoCA::S.65,deconstruct,248.945446153856,0.318344560299049,0.6,0.75,0.666666666666667,2.03165543970095,0.666666666666667,0.845586191753539,0.546180464727701,1.26666666666667,Breast-AdenoCA
Breast-AdenoCA::S.66,deconstruct,144.204492985125,0.402805846327165,0.75,0.75,0.75,2.09719415367283,0.75,0.76188465431376,0.521531762432196,1.5,Breast-AdenoCA
Breast-AdenoCA::S.67,deconstruct,233.063262870556,0.391045743071403,0.8,1,0.888888888888889,2.4089542569286,1,0.76912911641354,0.373561239143813,1.8,Breast-AdenoCA
Breast-AdenoCA::S.68,deconstruct,42.6450840664758,0.439640041922431,1,0.8,0.888888888888889,2.36035995807757,0.75,0.723041169254302,0.406661500096396,1.75,Breast-AdenoCA
Breast-AdenoCA::S.69,deconstruct,30.8233544944764,0.0860987555711631,1,1,1,2.91390124442884,1,0.946109995738071,0.00844824475530607,2,Breast-AdenoCA
Breast-AdenoCA::S.70,deconstruct,65.9155632427019,0.451476460566451,0.75,0.75,0.75,2.04852353943355,0.75,0.705851729693443,0.496107864197331,1.5,Breast-AdenoCA
Breast-AdenoCA::S.71,deconstruct,79.3886953271546,0.211703187539079,0.6,1,0.75,2.38829681246092,1,0.871996916267217,0.897154038323509,1.6,Breast-AdenoCA
Breast-AdenoCA::S.72,deconstruct,76.4285093220064,0.107949871923738,0.75,1,0.857142857142857,2.64205012807626,1,0.930120709661282,0.352074712274292,1.75,Breast-AdenoCA
Breast-AdenoCA::S.73,deconstruct,22.729101813835,0.0762721537377013,1,1,1,2.9237278462623,1,0.94975337924756,0.00938508699672751,2,Breast-AdenoCA
Breast-AdenoCA::S.74,deconstruct,36.3938054374684,0.0717826537228173,0.8,1,0.888888888888889,2.72821734627718,1,0.963720710608188,0.106101134943001,1.8,Breast-AdenoCA
Breast-AdenoCA::S.75,deconstruct,127.386912968086,0.29833000695102,0.75,0.75,0.75,2.20166999304898,0.75,0.835679237181509,0.513792904898058,1.5,Breast-AdenoCA
Breast-AdenoCA::S.76,deconstruct,42.9342159173288,0.20156908881375,1,0.75,0.857142857142857,2.54843091118625,0.8,0.876744911242776,0.187512927173829,1.8,Breast-AdenoCA
Breast-AdenoCA::S.77,deconstruct,43.0630711172622,0.19753702347368,1,1,1,2.80246297652632,1,0.869526153788446,0.0544328699500198,2,Breast-AdenoCA
Breast-AdenoCA::S.78,deconstruct,85.8987335571178,0.170096502093303,0.8,1,0.888888888888889,2.6299034979067,1,0.8870615241388,0.649556312717295,1.8,Breast-AdenoCA
Breast-AdenoCA::S.79,deconstruct,43.7953990186183,0.108404453016382,1,1,1,2.89159554698362,1,0.935205291368579,0.0168956005494282,2,Breast-AdenoCA
Breast-AdenoCA::S.80,deconstruct,38.7616157100223,0.104761123540601,1,1,1,2.8952388764594,1,0.937051020595401,0.0137387120453344,2,Breast-AdenoCA
Breast-AdenoCA::S.81,deconstruct,76.454076139796,0.101532637635851,0.8,1,0.888888888888889,2.69846736236415,1,0.943662854816665,0.184866365468456,1.8,Breast-AdenoCA
Breast-AdenoCA::S.82,deconstruct,219.408068482613,0.232670274106695,1,1,1,2.76732972589331,1,0.852587362744389,0.112490565052203,2,Breast-AdenoCA
Breast-AdenoCA::S.83,deconstruct,20.3601615457601,0.146475982343598,1,1,1,2.8535240176564,1,0.902068550373531,0.0307438028088775,2,Breast-AdenoCA
Breast-AdenoCA::S.84,deconstruct,182.573811718413,0.659111233640479,0.75,0.6,0.666666666666667,1.69088876635952,0.5,0.676684005032639,0.724709954593831,1.25,Breast-AdenoCA
Breast-AdenoCA::S.85,deconstruct,165.011116437244,0.25192536860648,0.4,1,0.571428571428571,2.14807463139352,1,0.867319043877741,0.754603703715806,1.4,Breast-AdenoCA
Breast-AdenoCA::S.86,deconstruct,150.338733838759,0.232004218886974,0.5,0.666666666666667,0.571428571428571,1.93466244777969,0.75,0.881618047445075,0.505644296674156,1.25,Breast-AdenoCA
Breast-AdenoCA::S.87,deconstruct,19.2566414350482,0.0603656471318126,1,1,1,2.93963435286819,1,0.964362883338755,0.00609825575414545,2,Breast-AdenoCA
Breast-AdenoCA::S.88,deconstruct,48.7777795794612,0.158885275503131,1,1,1,2.84111472449687,1,0.901190581753582,0.0301365212668614,2,Breast-AdenoCA
Breast-AdenoCA::S.89,deconstruct,118.593106951669,0.235303783634264,0.4,1,0.571428571428571,2.16469621636574,1,0.875394418492847,0.947999672867566,1.4,Breast-AdenoCA
Breast-AdenoCA::S.90,deconstruct,238.644284699082,0.390579844024684,1,1,1,2.60942015597532,1,0.754906333126036,0.263904814458084,2,Breast-AdenoCA
Breast-AdenoCA::S.91,deconstruct,19.9979027323526,0.168049602792879,1,0.75,0.857142857142857,2.58195039720712,0.8,0.898257958579636,0.175830037102528,1.8,Breast-AdenoCA
Breast-AdenoCA::S.92,deconstruct,148.733385736273,0.4797851152783,0.75,0.6,0.666666666666667,1.8702148847217,0.5,0.724170686249275,0.60842873596392,1.25,Breast-AdenoCA
Breast-AdenoCA::S.93,deconstruct,0,0,1,1,1,3,1,1,0,2,Breast-AdenoCA
Breast-AdenoCA::S.94,deconstruct,312.437890027041,0.245434320523991,0.6,1,0.75,2.35456567947601,1,0.882495922481044,0.483027342364586,1.6,Breast-AdenoCA
Breast-AdenoCA::S.95,deconstruct,56.3407892442039,0.060128910612811,1,1,1,2.93987108938719,1,0.959273776144893,0.0134858335572114,2,Breast-AdenoCA
Breast-AdenoCA::S.96,deconstruct,157.409715711798,0.479907669853042,1,0.8,0.888888888888889,2.32009233014696,0.75,0.731315584295899,0.427844408667728,1.75,Breast-AdenoCA
Breast-AdenoCA::S.97,deconstruct,190.515396639043,0.13795466809489,0.6,1,0.75,2.46204533190511,1,0.922753804992226,0.52734768107404,1.6,Breast-AdenoCA
Breast-AdenoCA::S.98,deconstruct,259.470205424375,0.311863227673527,0.5,1,0.666666666666667,2.18813677232647,1,0.815376567526929,0.6029667033112,1.5,Breast-AdenoCA
Breast-AdenoCA::S.99,deconstruct,34.8908960708305,0.0915771550415499,0.75,1,0.857142857142857,2.65842284495845,1,0.946531615663124,0.156944566398547,1.75,Breast-AdenoCA
Breast-AdenoCA::S.100,deconstruct,88.7313888268284,0.218013240360758,0.666666666666667,1,0.8,2.44865342630591,1,0.866962993046427,0.165565789215739,1.66666666666667,Breast-AdenoCA
ColoRect-AdenoCA::S.1,deconstruct,232.116867426526,0.128170550760092,1,1,1,2.87182944923991,1,0.919828686419322,0.0345597617776552,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.2,deconstruct,67.813966658725,0.0397502735396981,1,1,1,2.9602497264603,1,0.971892312026059,0.00221981282220679,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.3,deconstruct,271.292467797633,0.100218865089632,1,1,1,2.89978113491037,1,0.933361676182914,0.013131088030692,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.4,deconstruct,33.055741766528,0.0187072675532134,1,1,1,2.98129273244679,1,0.987069815198842,0.000616435153073493,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.5,deconstruct,330.572523267901,0.209887316360572,1,0.75,0.857142857142857,2.54011268363943,0,0.861224086367854,0.230439247646486,1,ColoRect-AdenoCA
ColoRect-AdenoCA::S.6,deconstruct,300.26176898055,0.119009817273306,0.666666666666667,1,0.8,2.54765684939336,1,0.919118562837971,0.422736051378449,1.66666666666667,ColoRect-AdenoCA
ColoRect-AdenoCA::S.7,deconstruct,48.144622098757,0.0311414114480964,1,1,1,2.9688585885519,1,0.980621985017827,0.0011576416583603,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.8,deconstruct,144.60238725981,0.116520859999847,0.666666666666667,1,0.8,2.55014580666682,1,0.930648046798955,0.271308230380109,1.66666666666667,ColoRect-AdenoCA
ColoRect-AdenoCA::S.9,deconstruct,45.121865531102,0.04480820807458,1,1,1,2.95519179192542,1,0.963780278112908,0.00536959542996376,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.10,deconstruct,26.941969176248,0.030102758856143,1,1,1,2.96989724114386,1,0.973483800922654,0.00110547990649823,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.11,deconstruct,150.872598726583,0.161880470736677,1,0.666666666666667,0.8,2.50478619592999,0.5,0.8993084490804,0.166141668398045,1.5,ColoRect-AdenoCA
ColoRect-AdenoCA::S.12,deconstruct,36.781954042472,0.0606962937994587,1,1,1,2.93930370620054,1,0.957081239061512,0.00578863614961963,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.13,deconstruct,111.151208762532,0.17126534478048,1,0.666666666666667,0.8,2.49540132188619,0.5,0.894948826089165,0.175242682523925,1.5,ColoRect-AdenoCA
ColoRect-AdenoCA::S.14,deconstruct,252.940809740246,0.132083973754698,1,1,1,2.8679160262453,1,0.913564900099231,0.0451142906471705,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.15,deconstruct,34.9769113564591,0.0242390238090499,1,1,1,2.97576097619095,1,0.984953042669191,0.000778182582747422,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.16,deconstruct,52.865914982058,0.0263014502398299,1,1,1,2.97369854976017,1,0.979353812914434,0.000612629999764275,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.17,deconstruct,149.614908073,0.182903310602689,1,0.666666666666667,0.8,2.48376335606398,0.5,0.877434403168908,0.189106322116389,1.5,ColoRect-AdenoCA
ColoRect-AdenoCA::S.18,deconstruct,480.36146397538,0.137599961035629,1,1,1,2.86240003896437,1,0.913999114747451,0.0340185360395832,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.19,deconstruct,412.08830270558,0.345132581830469,1,1,1,2.65486741816953,1,0.784657010987608,0.19796294854792,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.20,deconstruct,74.2374293279091,0.0583169122764407,1,1,1,2.94168308772356,1,0.960031578721006,0.00634008406119457,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.21,deconstruct,37.965070695808,0.0459625553218014,1,1,1,2.9540374446782,1,0.969811859255094,0.00246297858974194,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.22,deconstruct,141.607828094754,0.25983087723808,1,0.666666666666667,0.8,2.40683578942859,0.5,0.829107204253287,0.238793462337606,1.5,ColoRect-AdenoCA
ColoRect-AdenoCA::S.23,deconstruct,169.542087058354,0.145779954478378,0.666666666666667,1,0.8,2.52088671218829,1,0.899523153104642,0.511955090427154,1.66666666666667,ColoRect-AdenoCA
ColoRect-AdenoCA::S.24,deconstruct,54.5146478031941,0.0251916117389991,1,1,1,2.974808388261,1,0.981407261022761,1.57233579244241e-05,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.25,deconstruct,86.0434138567389,0.0438326102173912,1,1,1,2.95616738978261,1,0.972310178920652,0.00347133896217237,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.26,deconstruct,69.83709593213,0.130050457974171,1,0.666666666666667,0.8,2.5366162086925,0.5,0.90999149150951,0.133685770756308,1.5,ColoRect-AdenoCA
ColoRect-AdenoCA::S.27,deconstruct,34.2520584458969,0.0284722015344114,1,1,1,2.97152779846559,1,0.979867113219708,0.00259100030024919,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.28,deconstruct,30.1318055363261,0.0371538909202541,1,1,1,2.96284610907975,1,0.973728231782823,0.00145264989760013,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.29,deconstruct,102.615934994814,0.0944028840798657,1,1,1,2.90559711592013,1,0.933247080503559,0.0102478889511535,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.30,deconstruct,38.961583350406,0.0296511288815876,1,1,1,2.97034887111841,1,0.980034025291644,0.00122085430312984,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.31,deconstruct,193.239104440151,0.0624762704300521,1,1,1,2.93752372956995,1,0.958361045822199,0.00714461419687563,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.32,deconstruct,26.771112128371,0.0250431357608709,1,1,1,2.97495686423913,1,0.979780445589784,2.61653055441309e-05,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.33,deconstruct,976.153077517602,0.414326433581325,1,1,1,2.58567356641867,1,0.747677344363402,0.221957093406759,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.34,deconstruct,122.85450242266,0.0855532746675906,0.5,1,0.666666666666667,2.41444672533241,1,0.926396044412335,0.42959246202561,1.5,ColoRect-AdenoCA
ColoRect-AdenoCA::S.35,deconstruct,368.132060865182,0.391629851984236,1,0.666666666666667,0.8,2.27503681468243,0.5,0.747567488873795,0.403216140033436,1.5,ColoRect-AdenoCA
ColoRect-AdenoCA::S.36,deconstruct,466.726101965954,0.341673573913583,1,1,1,2.65832642608642,1,0.779497049387902,0.187810777689883,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.37,deconstruct,42.179180371002,0.0257033396532614,1,1,1,2.97429666034674,1,0.982192029813668,0.000879358264261987,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.38,deconstruct,903.187459355204,0.281454490294548,0.75,1,0.857142857142857,2.46854550970545,1,0.838122295261625,0.67662997087771,1.75,ColoRect-AdenoCA
ColoRect-AdenoCA::S.39,deconstruct,5.20000479592409,0.00495710657380752,1,1,1,2.99504289342619,1,0.996494796326596,2.55737689115539e-05,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.40,deconstruct,197.201377265255,0.177819095820789,1,0.666666666666667,0.8,2.48884757084588,0.5,0.88965548977443,0.183739156552644,1.5,ColoRect-AdenoCA
ColoRect-AdenoCA::S.41,deconstruct,78.507422733916,0.0599751128601345,1,1,1,2.94002488713987,1,0.944553277734409,0.00457921889699386,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.42,deconstruct,544.107435232338,0.257382892730529,0.75,1,0.857142857142857,2.49261710726947,1,0.86561158257441,0.377008830695077,1.75,ColoRect-AdenoCA
ColoRect-AdenoCA::S.43,deconstruct,545.117117779208,0.217264694212518,0.666666666666667,1,0.8,2.44940197245415,1,0.847634224265848,0.745319563518937,1.66666666666667,ColoRect-AdenoCA
ColoRect-AdenoCA::S.44,deconstruct,42.6728901921381,0.0272148534388636,1,1,1,2.97278514656114,1,0.980756192584382,0.000822665174753151,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.45,deconstruct,139.41670077146,0.111000557939061,1,1,1,2.88899944206094,1,0.9215107527658,0.0150543541290766,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.46,deconstruct,36.560552350136,0.0277394175645949,1,1,1,2.97226058243541,1,0.98038526973391,0.000832587105130613,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.47,deconstruct,34.170328502438,0.0438081134646641,1,1,1,2.95619188653534,1,0.969022985898146,0.00229807676798741,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.48,deconstruct,312.952775981121,0.12624153932276,1,1,1,2.87375846067724,1,0.910733751477449,0.0485927876252001,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.49,deconstruct,230,0.155615696887686,0.666666666666667,1,0.8,2.51105096977898,1,0.903680276235919,0.466429909919685,1.66666666666667,ColoRect-AdenoCA
ColoRect-AdenoCA::S.50,deconstruct,236.021190793545,0.0750703533058349,1,1,1,2.92492964669416,1,0.946917244111374,0.0111252313299033,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.51,deconstruct,120.474389117078,0.0913376718097635,1,1,1,2.90866232819024,1,0.935414512885525,0.0204846231788452,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.52,deconstruct,43.376851335738,0.0269087167095149,1,1,1,2.97309128329048,1,0.982777667300533,0.00100210760270259,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.53,deconstruct,64.579898030116,0.0855362887816106,1,1,1,2.91446371121839,1,0.939516710164992,0.0127564836449345,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.54,deconstruct,17.882892147185,0.0118116856982728,1,1,1,2.98818831430173,1,0.991426581830211,0.000311518819390292,2,ColoRect-AdenoCA
