Sample,SBS1,SBS2,SBS3,SBS5,SBS13,SBS17a,SBS17b,SBS18,SBS28,SBS40,SBS41
Stomach-AdenoCA::S.17,438.4734849847588,766.3882820216476,0.0,0.0,0.0,0.0,114.91903892514482,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.18,1120.0075316530654,35.24452144802447,0.0,8081.179193249222,0.0,908.779471109245,0.0,0.0,0.0,1639.5783509929279,0.0
Stomach-AdenoCA::S.19,1044.6704143835302,0.0,820.5127401715504,2443.501288766623,126.14560277471628,2052.083665163754,0.0,249.02091753268311,0.0,574.7731013241926,0.0
Stomach-AdenoCA::S.20,1168.4464740374422,561.2117638849986,473.54310871842677,2386.7541019048626,0.0,2174.194065141629,634.8114868395044,1003.6674008596159,0.0,5540.244166357164,0.0
Stomach-AdenoCA::S.21,789.0611924036538,0.0,1071.3702672844815,0.0,0.0,0.0,4713.795480210067,0.0,988.7491583657983,0.0,0.0
Stomach-AdenoCA::S.22,766.5079795742437,347.0453977389015,0.0,3199.3737544559654,0.0,1181.002062204777,1869.3849309584643,3836.7572228666604,255.30493103566724,0.0,0.0
Stomach-AdenoCA::S.23,260.45564122539713,63.81326939197699,0.0,5104.973526557294,51.486440219731506,649.0520829832324,0.0,0.0,0.0,2307.5080122111603,0.0
Stomach-AdenoCA::S.24,946.4930495328297,758.0718262620045,0.0,379.4747093394833,101.50884996016313,3120.747898498935,0.0,0.0,0.0,0.0,1313.535898361162
Stomach-AdenoCA::S.25,1770.2287821114812,0.0,6655.417720520928,681.0871193061682,0.0,550.1413448451415,1176.0496027131999,2728.2002535126567,333.9898195290285,1917.3964278631172,0.0
Stomach-AdenoCA::S.26,1272.5338955772233,105.20478549706,0.0,2129.802730401554,142.002866232178,0.0,9623.670200651355,1610.2827998087057,0.0,0.0,0.0
Stomach-AdenoCA::S.27,813.7225273509779,200.4540649176035,0.0,6379.080820686421,0.0,632.9511725792099,15235.67455565445,1407.514806998183,4299.838399153255,0.0,0.0
Stomach-AdenoCA::S.28,2009.7332514780192,254.1809514508282,644.8033141823614,3344.013400131174,217.44953149952278,0.0,0.0,1511.194190392002,0.0,896.9484204061599,0.0
Stomach-AdenoCA::S.29,475.43360268902353,0.0,401.7857380305422,6876.791005374833,301.0936141388067,49.82366993335822,1758.6473634544807,0.0,90.77849538591887,1897.6213253339863,0.0
Stomach-AdenoCA::S.30,196.04359942550437,298.4020229332354,0.0,1947.5068834322337,810.1246632398592,5648.89382785497,0.0,412.1912389083923,0.0,473.61254333835865,0.0
Stomach-AdenoCA::S.31,92.3821883872044,115.91824896913046,0.0,0.0,66.38646409444824,2525.180208613937,946.0057141797836,835.9874409565373,165.31261684313858,1115.405718095525,0.0
Stomach-AdenoCA::S.32,647.9418121114295,83.97622185062863,0.0,4823.9234368386105,0.0,53.63930324896735,0.0,0.0,0.0,0.0,3640.1687172902516
Stomach-AdenoCA::S.33,813.4093739457592,162.60149675210542,0.0,13909.131978441714,652.4361283267338,1520.9615815827324,0.0,1199.0852945992976,0.0,0.0,0.0
Stomach-AdenoCA::S.34,2352.776040086237,298.98135071606634,604.899996130656,2838.6550133174264,0.0,219.31288571088925,313.4890672371863,1061.7873636611348,0.0,11224.375232840308,0.0
Stomach-AdenoCA::S.35,910.9683735144854,899.2351732284482,0.0,3196.795746667926,90.09657022600436,5448.575693973207,0.0,0.0,61.91867970643557,0.0,0.0
Stomach-AdenoCA::S.36,6611.341335751196,494.24787057871475,1473.9014316678667,0.0,0.0,0.0,1279.8792063943451,0.0,151.34893046697772,5713.92627530985,0.0
Stomach-AdenoCA::S.37,979.5677354871093,0.0,34374.85180920531,2649.7155159331073,473.163406117764,4786.342764687564,1289.576075143441,0.0,0.0,8875.40073627464,1073.2294259758548
Stomach-AdenoCA::S.38,1522.6268333785893,1275.647222679723,0.0,7299.557974381728,262.1653967348363,4333.12839474682,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.39,1451.6659276537027,0.0,0.0,7328.539126674435,0.0,52.492046469369356,2591.2890347982006,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.40,3007.5471116399503,62.6293099317286,962.6072200123971,5287.583569863888,366.2005449647132,0.0,5195.28674841184,1358.5688054489012,0.0,0.0,0.0
Stomach-AdenoCA::S.41,727.3086971997867,126.85168835558825,0.0,11104.126431037277,0.0,0.0,686.4806134474494,1231.3556897797434,0.0,9040.02149341149,470.3314242268895
Stomach-AdenoCA::S.42,396.4800020438613,0.0,2549.4596568711686,0.0,1713.3893046442106,0.0,17156.07825576368,2210.4207475386993,0.0,0.0,0.0
Stomach-AdenoCA::S.43,3950.0985851710016,0.0,0.0,0.0,184.86393083039002,440.1679336692544,350.8905133971906,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.44,798.9182885689994,1419.8479092951686,14921.213852255423,4052.9287063378233,340.37749542529747,4055.4437194740544,164.42911186031486,249.0512537025131,0.0,0.0,649.8062921406315
Stomach-AdenoCA::S.45,141.79372483275048,303.30510466759637,1507.990569621439,2646.2262905507687,364.2513401484401,0.0,6345.840879436216,418.53452471408696,0.0,0.0,0.0
Stomach-AdenoCA::S.46,479.70704360460434,92.03356051720782,0.0,3854.00541561122,215.12192772082173,0.0,1409.307450413128,0.0,0.0,6735.09901564358,0.0
Stomach-AdenoCA::S.47,1745.5668973813658,267.2228271293263,0.0,4555.139491819545,0.0,0.0,107.23073320075417,0.0,0.0,6869.498182043082,0.0
Stomach-AdenoCA::S.48,2407.6261939404285,61.26978334971918,0.0,3175.9914476535782,111.32373327831984,1220.9827377087927,4725.949178598884,0.0,288.6012744631097,0.0,226.02482396165115
Stomach-AdenoCA::S.49,809.2402919598384,0.0,3950.160400668836,1044.6888587876808,378.6155163142244,0.0,326.6377845513297,907.4302711855067,77.2480311332223,0.0,0.0
Stomach-AdenoCA::S.50,534.64142257671,73.03608131916766,462.09304302524225,454.0168308755892,18.901893718512884,38.16937857819366,668.9403641377866,147.1958271093695,58.86172101845813,1016.0581327389351,0.0
Stomach-AdenoCA::S.51,698.7177524952201,0.0,741.8748969384221,4775.190034311159,100.1827402946538,727.577148682103,813.7887021397105,2656.0156522201282,448.6756386491561,4154.790307404879,0.0
Stomach-AdenoCA::S.52,688.9300215432447,261.9065805323344,0.0,770.9156283768434,0.0,265.64404286733526,16457.419120859515,3458.7065958203916,0.0,0.0,0.0
Stomach-AdenoCA::S.53,904.1593526375054,0.0,1131.9644743589565,757.6737385605841,1410.7779598477296,0.0,0.0,354.7346048842927,0.0,4968.314782286981,0.0
Stomach-AdenoCA::S.54,808.1173074166302,0.0,779.7393589927988,723.6541766204496,75.73473510794616,0.0,342.64933405682,0.0,0.0,9421.922250529342,0.0
Stomach-AdenoCA::S.55,289.3077185963683,992.4552055065537,0.0,2512.1804007481173,0.0,2818.1803215409,1195.268770642255,88.76113062890971,0.0,0.0,0.0
Stomach-AdenoCA::S.56,1404.6495950366568,796.7798939371673,0.0,10764.719364716382,0.0,320.3235078220449,612.8912212459525,2601.3461025431543,393.82986385103214,0.0,0.0
Stomach-AdenoCA::S.57,2499.296159810204,0.0,0.0,3236.3947988258265,78.88963115038672,482.0002946324417,3564.2316433931305,2440.4274968014242,4175.349289127473,0.0,0.0
Stomach-AdenoCA::S.58,1314.8963011655196,238.8670961747622,925.5117317981345,5833.056974090839,245.99463767587355,0.0,0.0,2721.018559414888,0.0,11056.570430094116,0.0
Stomach-AdenoCA::S.59,936.7516920383171,0.0,1887.0949786128915,767.9414710424967,450.7178249051926,262.952448064662,0.0,2119.357396371489,0.0,1973.2936002264155,0.0
Stomach-AdenoCA::S.60,1008.6188725214287,1115.4121461480881,4575.073011085547,3263.670684619118,0.0,2210.786353638866,0.0,0.0,186.177306324194,1673.4923377392074,3958.945591417625
Stomach-AdenoCA::S.61,952.4984194727758,372.81895240433073,608.6494051736817,7733.549830654513,0.0,329.408957866558,39.79629256636097,2233.437816663175,0.0,0.0,0.0
Stomach-AdenoCA::S.62,1774.1190633667334,0.0,1187.6271008194767,5292.330477052353,404.3744284106793,2109.930564198113,0.0,2599.354379917669,134.92406609700464,0.0,0.0
Stomach-AdenoCA::S.63,1998.2515635338407,752.3814042075184,0.0,2705.1557338495927,802.9587705618655,125.47498911509344,1701.681386961172,5430.495075213009,0.0,0.0,0.0
Stomach-AdenoCA::S.64,739.1170756238025,462.3132889941045,0.0,1121.32722780673,0.0,1885.0289768068646,0.0,3558.7822431027835,0.0,0.0,0.0
Stomach-AdenoCA::S.65,941.8164231505943,0.0,0.0,449.47154777815695,98.53846255164956,3345.1766625139308,4595.092664229797,228.60559244625654,0.0,2277.586995224503,0.0
Stomach-AdenoCA::S.66,1134.4066636535842,0.0,29778.605736785226,3299.2330120354304,859.048433484796,0.0,8055.722150727328,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.67,598.5998200482715,1082.1919524820437,0.0,2067.504425827478,0.0,2101.0727771532956,190.09786365293223,3912.0161724354857,0.0,2479.3557987491954,10584.099854240272
Stomach-AdenoCA::S.68,895.2073771754086,194.09520335024564,709.5080845313108,6779.588533176842,763.1489979642353,0.0,4746.427894468201,1644.167841846574,0.0,0.0,3415.9640906909103
Stomach-AdenoCA::S.69,660.2535570168487,1336.2244302534875,7374.432122161851,2058.6804128237404,0.0,3346.996822633597,2714.001933874164,0.0,192.89478966926666,0.0,0.0
Stomach-AdenoCA::S.70,894.6936460371871,0.0,1842.2407248673214,8687.424577798825,0.0,8015.173484598111,654.0760122335847,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.71,172.15412345805453,0.0,0.0,0.0,0.0,0.0,0.0,4177.624415307932,725.6419554661122,0.0,3744.0136139144724
Stomach-AdenoCA::S.72,352.0098068622658,0.0,0.0,2212.9689676006205,69.52217582836782,280.49283725055045,391.8444992277059,1827.0752666600672,0.0,7304.583896274065,0.0
Stomach-AdenoCA::S.73,279.29453787840316,0.0,0.0,17745.398278664314,0.0,7107.87801600719,887.5636746971348,4808.135909335607,0.0,5252.409911392044,654.422182681267
Stomach-AdenoCA::S.74,1421.4804305054488,0.0,4203.374104959054,17640.558989676112,632.829204127741,4634.858510052478,6181.384360407032,0.0,1328.9608275063422,0.0,0.0
Stomach-AdenoCA::S.75,744.151458224141,289.4732201250948,2260.0009589264864,8188.356879716432,0.0,1193.1900971727437,9001.259645942226,658.4651146677995,1115.649692477681,0.0,0.0
Stomach-AdenoCA::S.76,1613.3988662756824,0.0,0.0,17059.735943723947,0.0,0.0,352.45469056357786,0.0,0.0,0.0,6339.13443625072
Stomach-AdenoCA::S.77,489.5504658555046,35.47800247548959,379.1361989919381,6153.098931255481,0.0,62.68135460625272,895.9879894317648,0.0,0.0,532.6528170515867,0.0
Stomach-AdenoCA::S.78,1435.5179002373552,0.0,0.0,0.0,0.0,673.908389372511,43.957545644746084,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.79,1345.7406815131974,432.5190775443175,4839.288348844272,12511.966535421978,394.1651628220622,1593.8645258764136,5627.053750741764,2751.7817577120486,269.367794744831,7575.264622766459,735.0832759338089
Stomach-AdenoCA::S.80,504.5866188379176,289.5696019762788,0.0,1104.5772634115474,0.0,179.25007801337424,543.586409921838,809.1944585333358,292.1940654314264,0.0,0.0
Stomach-AdenoCA::S.81,848.0868644143463,1967.1062386190513,779.2245842187613,6637.3036835186695,88.80489311333451,299.0950913769832,3040.7882168006736,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.82,1909.8061028298093,120.50503671663158,0.0,5990.083709156198,615.437917266315,0.0,0.0,161.34671589022372,0.0,982.0586390907687,238.08215610462165
Stomach-AdenoCA::S.83,1046.2572537285732,0.0,843.5505216399168,8217.5640845361,729.8857151287344,58.50190647371251,0.0,0.0,0.0,0.0,1692.3373367312229
Stomach-AdenoCA::S.84,251.7241788085858,44.2566194137048,659.3150305131952,0.0,0.0,419.8320128364453,257.7927867883279,2660.095625090851,66.7587072726539,0.0,0.0
Stomach-AdenoCA::S.85,657.4034714298557,0.0,12670.545463200779,4206.596571354788,0.0,3489.05007936987,10058.811439753821,0.0,803.6198133947328,4806.504454731858,0.0
Stomach-AdenoCA::S.86,1211.7142562912263,0.0,260.6899031273217,0.0,0.0,0.0,0.0,1772.3021025398305,0.0,293.92576592068355,0.0
Stomach-AdenoCA::S.87,4079.154351211686,0.0,0.0,0.0,0.0,2872.306461321665,0.0,2599.737146313277,0.0,2789.5978974596073,0.0
Stomach-AdenoCA::S.88,1198.467344956179,0.0,1960.1088302339147,0.0,0.0,2850.567671855793,11477.57515183591,6011.649029274674,2006.1540917863585,2117.024410406352,0.0
Stomach-AdenoCA::S.89,0.0,382.0863960913562,0.0,2498.2448521122033,0.0,435.5447548438235,14300.574208002978,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.90,625.0592938484045,0.0,0.0,0.0,0.0,2887.720271576253,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.91,1642.0581233768182,0.0,549.8457665279836,7503.818261405072,0.0,71.19965359032524,4020.343939385964,809.5799138967797,0.0,0.0,0.0
