Mutation type,ColoRect-AdenoCA::MSI-H.S.1,ColoRect-AdenoCA::MSI-H.S.2,ColoRect-AdenoCA::MSI-H.S.3,ColoRect-AdenoCA::MSI-H.S.4,ColoRect-AdenoCA::MSI-H.S.5,ColoRect-AdenoCA::MSI-H.S.6,ColoRect-AdenoCA::MSI-H.S.7,ColoRect-AdenoCA::MSI-H.S.8,ColoRect-AdenoCA::MSI-H.S.9,ColoRect-AdenoCA::MSI-H.S.10,ColoRect-AdenoCA::MSI-H.S.11,ColoRect-AdenoCA::MSI-H.S.12,ColoRect-AdenoCA::MSI-H.S.13,ColoRect-AdenoCA::MSI-H.S.14,ColoRect-AdenoCA::MSI-H.S.15,ColoRect-AdenoCA::MSI-H.S.16,ColoRect-AdenoCA::MSI-H.S.17,ColoRect-AdenoCA::MSI-H.S.18,ColoRect-AdenoCA::MSI-H.S.19,ColoRect-AdenoCA::MSI-H.S.20,ColoRect-AdenoCA::MSI-H.S.21,ColoRect-AdenoCA::MSI-H.S.22,ColoRect-AdenoCA::MSI-H.S.23,ColoRect-AdenoCA::MSI-H.S.24,ColoRect-AdenoCA::MSI-H.S.25,ColoRect-AdenoCA::MSI-H.S.26,ColoRect-AdenoCA::MSI-H.S.27,ColoRect-AdenoCA::MSI-H.S.28,ColoRect-AdenoCA::MSI-H.S.29,ColoRect-AdenoCA::MSI-H.S.30,ColoRect-AdenoCA::MSI-H.S.31,ColoRect-AdenoCA::MSI-H.S.32,ColoRect-AdenoCA::MSI-H.S.33,ColoRect-AdenoCA::MSI-H.S.34,ColoRect-AdenoCA::MSI-H.S.35
CC>GT,0.43332383086191073,-0.5357301084904604,-0.9189666781810958,0.19531822641760477,0.16582066037178644,-0.6513100104425322,-1.0929952073256486,-0.6076663795751353,-0.6644926619903095,0.256898470400432,-0.4502067031751325,-0.474117989986789,1.5253343117953215,-0.6266162538957454,1.307236660364238,1.3910071469032868,-0.427035557689664,-1.6881559507057915,-0.18678937591905634,0.35173698860935776,-0.6144295544592584,-0.6205424794434546,0.3540646007283156,-0.4867445171526546,2.3207442553533877,0.5526690029434496,-0.06539933285197064,1.3668947172351167,0.5241276424806418,-0.1578856303907521,-0.15328328786542048,0.4552531729130903,-0.2089815428695623,1.8980785440617745,-0.7568681041323514
CC>TA,-1.6104098588328415,-0.48935088309339086,0.3537447478059329,-1.2357732281329428,-0.8895674469811317,0.8901255899327267,4.772206620803942,-2.1854961492439466,-4.251377226772329,-1.4283593975565694,0.20554385231612782,0.639768305576099,0.6931896013300423,0.24990721632648893,1.1192029486808837,-0.7812538875479498,0.5303215235694827,-0.9490189434041207,-3.689499477087262,-2.2519603310769654,-0.10556173878361941,0.16708750915888348,-0.9672730541654746,-0.816006147723667,2.798866114142042,2.879218824809256,0.10332339142786129,3.073164804412772,0.20748420599038142,1.1949575330349809,-1.2127495409355584,-0.648812640017171,0.0484246356639253,-0.491416302653068,-1.095925197224111
CC>TG,-2.2089830436107807,-0.9595863522356741,0.15839774702912868,0.24217359645499836,-0.7844926052712353,-0.6630755816449521,-0.9568366025523429,-0.101350854801876,-0.4742372347346678,-0.6435387469347377,-0.4194360131786281,-1.3507671273909114,-0.4178626546026262,-0.5439383203696314,-0.6721930933988435,0.5135396728685833,-0.276159722735325,-1.6999888648119779,-0.0553635530660727,0.36733478938351816,0.46822156308385077,0.5173614169075225,-0.6023558951271493,0.518797135348648,-0.6521324822448331,0.6078039634541554,4.591308352879821,-0.576574355635109,-0.3935303018478319,0.012545020261902295,-0.25214868258194967,-0.9436985978425835,-0.20551120616416158,-0.9901001306736492,-0.6622753470903048
CC>TT,0.09472832151312383,-0.4917808568948438,-1.0099369105282307e-15,2.4588469952619185,-0.009742802722398046,-0.03945610850796795,-0.016621642770243587,1.4088099263416058,-2.277803482292215,-0.22968751870263418,-0.02070815813457921,-1.11834052571733,-0.11599514519894227,-0.011707034619032521,-0.0005512118212562049,-1.2738245827476478,-0.42863461749350573,1.8237712801263815,0.899816542942818,-0.2649713533881515,-0.14152112529390146,-0.3099513980357204,-0.6650414272984078,-0.1550415488682021,-0.0511664079986055,-0.03854081811283983,0.5021164580806851,-0.2099502198284394,1.4548247115783846,-0.27952232059532234,-1.5993655227882953e-15,0.3391708776917526,-0.017759825855766756,-0.6032859928963964,-0.011285558772373177
CG>AT,-0.2940362664805458,-0.18712941026717964,-0.12288874649677152,-0.1676743217423369,-0.12396338997125303,-0.30117629021036785,0.9343362286045116,-0.16115047358819468,-0.030771324846007822,-0.05573122324778269,-0.040949885264393485,-0.16017751696101315,-0.043431513908703895,-0.031949482884178065,-0.15841327604283598,-0.016492327278557317,-0.1557509905616318,-0.21552259225212503,-0.19696409149125613,-0.1796338150528682,-0.057424589135419354,-0.20297801453813688,-0.10322294267072794,-0.13264943852074354,-0.13863697915464754,-0.06614242978636084,-0.13241903661667254,-0.11880998870796484,-0.02377364621917334,-0.029452986075676754,-0.2639692482776779,-0.3930291768221213,-0.05676951134658029,-0.15938982978797084,-0.04552721056806113
CG>GC,-0.03000165124932522,-0.025574255173486667,-0.009229275135878134,-0.019246856963566226,-0.008473716806453244,-0.041114326216909365,-0.00986638379780773,-0.00767116866790889,-0.003455907067475504,-0.011995607765775452,-0.005578064633464613,-0.0002435963596523562,-0.017262987897591398,-0.006395286568221275,-0.011229054163555846,-0.00260348056738636,-0.04408621701167281,-0.019431492845902423,-0.07067810385710357,-0.03616658017572769,-0.01557069802039359,-0.021302433788889,-0.011475911626717225,-0.032186549248652746,-0.023252734579240295,-0.02026737205644708,-0.010050489425052033,-0.008053954015850748,-0.029067282663883563,-0.007931035745431357,-0.03785582772916468,-0.043739933844955906,-0.009834189804259102,-0.02053366565419358,-0.021233911130347307
CG>GT,-0.37653850130828503,1.7972606596787553,0.9509550383862221,-0.08227961087712535,-0.05033338481078989,-0.18697545969178644,0.9591170098577669,0.7980050919211559,-0.004252273980844773,-0.052395510967466384,-0.01929583649039514,-0.5872214510598605,-0.025847599172556572,-0.02527558366452559,-0.06245100379260965,-0.008590572819864166,-0.15516772055791586,-0.13463664454405774,-0.1989208550768445,-0.18924151596714672,-0.030547828433293133,-0.08398282262868907,-0.06236571708284391,-0.05417552064268428,-0.0850191299102123,-0.07148957557412437,-0.170000752217752,-0.04057965995236486,-0.016863442486191146,-0.015460998240092456,-0.11547409058892695,-0.25087614596734026,-0.016814894920077754,-0.07204888252022615,-0.02983319726076954
CG>TA,0.7523614053830894,-0.6060153247838437,-2.506221767475031,-0.8740026048153346,-2.895222806954918,-0.08513126799992574,-1.131540163465207,-1.3382649104449698,0.9473485576009608,0.39434759137065356,-3.4605857528435053,-0.244721531053185,0.1843583305846721,-1.3191570503512864,-0.8356935183117664,-0.23503635054131777,-0.3929445030403702,-3.2576635012215296,0.05178902535464758,-5.112722923656015,1.2662100522792823,-0.09082045397055083,0.2514749298989649,-0.3004598177564759,-2.207853918860221,-0.7485264346470244,-3.518894140881772,-0.08599476310436849,0.525594502187495,-0.4075561048465737,-1.4892078555005774,-0.27282576408946113,-4.1968099550631095,-1.1942334558736238,-1.777449087974222
CG>TC,-0.5045283676689054,-0.26645303940343823,-0.14307165832601834,-0.3957680901486299,-0.1563137880613324,-0.4064174645484762,-0.09965338876714491,-0.28693588532850944,-0.3523780380699431,-0.12684344094634303,-0.060876854306154346,0.5596064929102335,-0.18275877053030318,-0.05542563532672125,-0.19579206839459962,-0.1798470685456697,-0.3489563350875257,0.725193945892753,-0.38635132171253433,-0.32499917364961195,-0.10290031338510161,-0.27206730059022444,-0.2030790140695508,-0.18163893733771772,-0.1851221065351154,-0.1225154394086857,-0.20858042334049176,-0.1846561112193316,-0.09907477065127891,-0.07130716473344446,-0.3352760143542844,-0.5666339351289551,-0.06277880422102491,0.724241964356461,-0.0747701748779209
CG>TT,1.8005039029062044,-0.4448524401148069,-0.44741060720900416,-0.08157389082978872,-0.5421064670379562,-0.9032600217255429,1.5469401297010648,-0.9358297552957152,-1.4114007519964495,-0.484101958336069,-0.31827015461800146,-0.16080020397469827,-0.489944978010205,-0.2542975864285793,-0.6276723010217232,-0.5856660684434535,-0.19098737959135526,-0.6983458485668257,-0.27870478929507314,1.8243938940687099,2.573298821749524,-0.6866961455718382,-0.49278232398515986,0.4610902752282401,-0.5922162145822467,0.6137377727520419,0.537133086209193,-0.847903037847261,2.738157255392399,0.7354941685621623,0.029062598014073626,-1.3689512644629092,-0.3887304925622401,-0.7958592447840205,1.6239337896276886
CT>AA,-2.5062110245144096,-0.4223646004352828,0.9315290328822005,-0.6304758565744756,-0.11012195185586718,-0.498235649312583,-0.15151444840092565,-0.8463976190786768,-0.44240836529542465,-0.2941440520601377,-0.11905298970255165,-7.96297142232363,-0.4116915710352634,-0.10411273444518317,-0.08844161121829633,-0.3238290092252855,-0.5074737272776598,7.050171349084756,-0.5195220213979752,4.487238860701546,-0.08646237982168062,-0.16486066796983403,-0.42636063023813603,-0.10403757179489749,-0.37816061354504493,-0.32932968626307163,-2.383549670388415,-0.10441316968927114,-0.1329023378701585,-0.07640021346664258,-0.17977011085692415,1.1177889903567197,-0.10500194279717318,-0.2216262921332221,-0.10988222306158299
CT>AC,1.9525536255109053,-1.7621134786984356,0.23061947692068618,1.2426798959329746,-0.21483525716420715,-0.17072922377855618,-1.2843825351383014,-3.6631595665253167,-2.6571108857611945,-1.1748898291394672,-1.0990646783455538,-6.770951452064602,-0.8528249312052608,-0.7263688125768257,-1.1774833488562506,-0.26547552028659105,1.1883616998897364,-1.566170090144567,0.3889907386538245,1.4474178070889083,1.9319483417132395,-0.7474260931900858,1.4286600146356694,0.09929121236059046,-0.13341646503019766,1.358397979761489,0.3645455729029279,-0.363184006827888,1.6559573422582026,-0.6370746891195983,-0.39402823168790224,-2.747099372780284,-1.308071997621493,0.780871796652151,-1.158501866525183
CT>AG,9.755475517795828,4.400283297985682,0.547853550076498,-5.3688612970137575,6.862480832684642,-0.36980323128115833,-3.0184966365444383,-2.9457777879577574,-8.652544220406142,6.848225253745216,8.738814699349934,-4.878057967879865,-0.9620311204993137,-1.786075858808006,-2.213108607542673,-1.3591955094452017,-6.60652498322372,0.5005463527308809,-3.37513181445646,-11.066102558970934,10.809491138408966,-2.394349770287951,2.5373326958059583,1.0270584706888801,11.569713806197125,-1.271423788222883,12.26629846316102,4.63199112354283,0.11162407608051683,-2.237213739437105,3.4512271219209074,-0.25357497616375113,3.8627526790453057,-1.677031906630324,-3.5830446742525446
CT>GA,-1.514614106205741,0.045679901381046384,-0.24703364852005938,-0.3808870955347613,-0.23891414054579238,-0.33881497240028136,-0.22214899601729005,0.07213081599871485,-0.10206482067373535,-0.15400255075342498,-0.1482103492929593,-1.7515225375925727,-0.2926367925140647,-0.11854082479316715,-0.2395717562516958,-0.12812535742227862,-0.06157238692244467,-0.6782247441977342,-0.14062329586681455,0.33418408153908086,-0.19964495224780943,0.5201554643664837,-0.2434837894002325,-0.3979120304508771,-0.3249722636717069,0.8556487096582742,-0.920372073741941,-0.19009035906092236,-0.31584636257314713,-0.22862714031979972,-0.38597015476366914,-0.9522355384055248,-0.18610543740722035,-0.3439624376422715,0.7205840109537012
CT>GC,-0.33262896306580786,-0.08395841582614527,-0.17773716589649963,2.3457185113820254,-0.16266449334418953,-0.16527647675602064,-0.27902963075546294,-0.1473635321169274,-0.17653504353089985,-0.12795530383189396,-0.33290520571935167,0.8222454081625483,-0.2459766425697154,-0.16152367835117734,-0.14358776013626784,-0.18040329743080635,-0.06573733749580192,-0.5912794438875599,-1.1642927475178209,2.2567863706220193,1.192940611883992,1.1707329433317788,-0.15880317546761086,-1.9683676321900228,1.3251276225369117,-0.34336010554164,-0.5682438176439343,-0.1277026210867271,-1.1559331776958923,1.433278616671303,-1.3464452693076705,-1.3252279336468946,-0.6478490855017616,-0.7162994277227367,-1.352721165843982
CT>GG,-1.02686378999503,-0.6859520626258966,-0.6156998735039411,0.3485722837119185,-0.5551084364065876,-0.4919839689243155,-0.6675677274796814,4.548337802558561,1.65234643310299,0.5872679414161477,-0.34287110112994645,-0.35911049819385443,-0.5723023114133808,0.6289074262942269,-0.4983436495670007,-0.35089680490140485,-0.17820218349529363,-0.17271442284666816,-0.3099038553907626,-1.0663623042577253,0.46001176723827486,-0.1830862322651834,-0.4310422945948895,1.1804416321238191,-0.6022809634688869,4.695814428312721,-0.8019285546404159,-0.44173485440656307,-0.7764085253964956,-0.759668659671751,2.441878448448998,-0.8256586437121826,-0.34327946431954237,1.172214361330828,-0.7427987298228169
