Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
Ovary-AdenoCA::S.35	448	0.868	271.11	60.516%	70.345	53.04%	0.37716	0.848
Ovary-AdenoCA::S.36	757	0.882	403.411	53.291%	141.903	47.933%	0.22994	0.872
Ovary-AdenoCA::S.37	381	0.924	147.439	38.698%	34.48	38.528%	0.15184	0.901
Ovary-AdenoCA::S.38	408	0.968	169.415	41.523%	44.555	30.296%	0.28744	0.966
Ovary-AdenoCA::S.39	827	0.967	252.605	30.545%	66.709	25.6%	0.0984	0.962
Ovary-AdenoCA::S.40	750	0.872	397.533	53.004%	112.393	50.143%	0.31847	0.851
Ovary-AdenoCA::S.41	223	0.986	51.498	23.093%	13.046	17.021%	0.11903	0.985
Ovary-AdenoCA::S.42	745	0.969	252.04	33.831%	57.721	25.462%	0.18924	0.964
Ovary-AdenoCA::S.43	438	0.956	160.878	36.73%	31.533	29.653%	0.15283	0.944
Ovary-AdenoCA::S.44	1345	0.948	520.641	38.709%	135.841	33.571%	0.12613	0.941
Ovary-AdenoCA::S.45	1139	0.981	287.1	25.206%	73.087	19.717%	0.0617	0.978
Ovary-AdenoCA::S.46	77	0.755	79.464	103.2%	19.545	66.999%	0.79372	0.732
Ovary-AdenoCA::S.47	447	0.937	145.66	32.586%	41.428	34.947%	0.14803	0.924
Ovary-AdenoCA::S.48	179	0.982	56.75	31.704%	10.027	18.946%	0.16247	0.979
Ovary-AdenoCA::S.49	333	0.899	183.542	55.118%	63.698	43.788%	0.24744	0.892
Ovary-AdenoCA::S.50	618	0.97	218.546	35.363%	44.966	25.031%	0.16778	0.965
Ovary-AdenoCA::S.51	381	0.917	142.47	37.394%	44.537	39.942%	0.17325	0.903
Ovary-AdenoCA::S.52	309	0.928	141.062	45.651%	30.16	37.326%	0.22554	0.912
Ovary-AdenoCA::S.53	1111	0.938	401.443	36.133%	103.266	36.321%	0.13639	0.925
Ovary-AdenoCA::S.54	553	0.945	209.762	37.932%	50.788	33.649%	0.15684	0.935
Ovary-AdenoCA::S.55	112	0.827	82.936	74.05%	16.303	63.946%	0.55155	0.784
Ovary-AdenoCA::S.56	346	0.986	118.509	34.251%	25.225	23.751%	0.18596	0.986
Ovary-AdenoCA::S.57	764	0.948	296.183	38.767%	71.771	32.05%	0.22071	0.939
Ovary-AdenoCA::S.58	774	0.885	398.951	51.544%	116.82	53.022%	0.22583	0.87
Ovary-AdenoCA::S.59	125	0.974	44.818	35.854%	12.147	22.529%	0.19236	0.973
Ovary-AdenoCA::S.60	370	0.97	115.602	31.244%	31.16	24.485%	0.12518	0.967
Ovary-AdenoCA::S.61	505	0.988	89.051	17.634%	21.553	15.843%	0.07518	0.985
Ovary-AdenoCA::S.62	1054	0.87	437.872	41.544%	179.712	51.968%	0.16836	0.854
Ovary-AdenoCA::S.63	597	0.958	269.621	45.163%	60.742	34.637%	0.18921	0.954
Ovary-AdenoCA::S.64	228	0.988	76.041	33.351%	14.67	17.489%	0.23043	0.987
Ovary-AdenoCA::S.65	1882	0.96	628.686	33.405%	233.89	28.926%	0.12333	0.958
Ovary-AdenoCA::S.66	405	0.937	177.919	43.931%	41.783	38.198%	0.26116	0.926
Ovary-AdenoCA::S.67	338	0.916	159.54	47.201%	41.662	43.828%	0.24972	0.902
Ovary-AdenoCA::S.68	556	0.983	142.029	25.545%	26.603	18.429%	0.13424	0.979
Ovary-AdenoCA::S.69	304	0.985	78.518	25.828%	15.054	17.744%	0.12093	0.982
Ovary-AdenoCA::S.70	189	0.934	110.125	58.267%	25.877	36.182%	0.84354	0.928
Ovary-AdenoCA::S.71	1036	0.957	383.163	36.985%	91.378	30.306%	0.20399	0.95
Ovary-AdenoCA::S.72	443	0.973	153.599	34.672%	38.71	27.516%	0.13541	0.97
Ovary-AdenoCA::S.73	734	0.979	190.228	25.917%	49.461	20.45%	0.10498	0.976
Ovary-AdenoCA::S.74	731	0.973	267.886	36.647%	62.265	27.934%	0.17736	0.971
Ovary-AdenoCA::S.75	849	0.908	354.794	41.79%	80.539	43.159%	0.18374	0.878
Ovary-AdenoCA::S.76	478	0.972	165.623	34.649%	45.875	23.311%	0.16277	0.97
Ovary-AdenoCA::S.77	879	0.978	252.575	28.734%	60.878	23.129%	0.14712	0.976
Ovary-AdenoCA::S.78	1140	0.972	311.455	27.321%	73.324	23.412%	0.11294	0.967
Ovary-AdenoCA::S.79	402	0.952	145.594	36.217%	39.844	31.105%	0.17058	0.945
Ovary-AdenoCA::S.80	724	0.889	358.18	49.472%	95.834	49.804%	0.25189	0.869
Ovary-AdenoCA::S.81	161	0.965	68.431	42.504%	16.125	29.435%	0.52613	0.961
Ovary-AdenoCA::S.82	342	0.918	143.865	42.066%	32.077	40.015%	0.18359	0.895
Ovary-AdenoCA::S.83	495	0.948	181.449	36.656%	41.874	33.058%	0.15572	0.936
Ovary-AdenoCA::S.84	661	0.964	200.23	30.292%	43.538	28.149%	0.09646	0.954
Ovary-AdenoCA::S.85	682	0.958	242.883	35.613%	64.137	28.795%	0.1348	0.952
Ovary-AdenoCA::S.86	644	0.891	247.738	38.469%	83.284	46.28%	0.15298	0.871
Ovary-AdenoCA::S.87	721	0.89	389.382	54.006%	125.073	54.349%	0.41491	0.88
Ovary-AdenoCA::S.88	120	0.935	58.421	48.684%	13.689	35.583%	0.31279	0.926
Ovary-AdenoCA::S.89	336	0.997	75.937	22.6%	18.459	9.914%	0.1129	0.996
Ovary-AdenoCA::S.90	532	0.985	127.658	23.996%	41.817	17.032%	0.10547	0.985
Ovary-AdenoCA::S.91	135	0.91	67.107	49.709%	17.929	42.92%	0.31092	0.898
Ovary-AdenoCA::S.92	429	0.965	151.917	35.412%	41.123	27.085%	0.15758	0.961
Ovary-AdenoCA::S.93	429	0.966	173.282	40.392%	46.438	26.121%	0.31755	0.964
Ovary-AdenoCA::S.94	755	0.968	262.452	34.762%	53.708	26.494%	0.19194	0.962
Ovary-AdenoCA::S.95	723	0.939	312.977	43.289%	90.964	40.881%	0.22781	0.933
Ovary-AdenoCA::S.96	386	0.986	124.835	32.341%	27.597	19.012%	0.16625	0.985
Ovary-AdenoCA::S.97	1340	0.965	386.461	28.84%	122.633	26.278%	0.07956	0.961
Ovary-AdenoCA::S.98	1846	0.97	531.141	28.773%	159.75	25.645%	0.1143	0.967
Ovary-AdenoCA::S.99	859	0.951	276.197	32.153%	84.014	32.74%	0.10366	0.945
