Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ColoRect-AdenoCA::S.51	1319	0.999	173.297	13.139%	51.548	5.196%	0.05198	0.999
ColoRect-AdenoCA::S.52	1612	0.996	515.145	31.957%	182.152	21.385%	0.75615	0.997
ColoRect-AdenoCA::S.53	755	0.999	108.177	14.328%	41.757	7.56%	0.05155	0.999
ColoRect-AdenoCA::S.54	1514	1.0	92.506	6.11%	21.066	1.88%	0.03291	1.0
ColoRect-AdenoCA::S.55	3475	0.997	630.723	18.15%	144.763	9.582%	0.12922	0.996
ColoRect-AdenoCA::S.56	1256	1.0	126.6	10.08%	42.406	4.994%	0.03879	1.0
ColoRect-AdenoCA::S.57	2564	0.999	294.771	11.497%	69.053	5.235%	0.04265	0.999
ColoRect-AdenoCA::S.58	760	0.984	246.099	32.381%	53.565	19.515%	0.13313	0.982
ColoRect-AdenoCA::S.59	1056	0.999	156.931	14.861%	57.088	7.392%	0.05225	0.999
ColoRect-AdenoCA::S.60	482	0.994	168.931	35.048%	68.986	24.922%	0.17301	0.994
ColoRect-AdenoCA::S.61	1640	0.996	329.384	20.084%	61.833	9.994%	0.05837	0.995
ColoRect-AdenoCA::S.62	972	0.999	94.254	9.697%	21.033	3.535%	0.04477	0.999
ColoRect-AdenoCA::S.63	566	0.998	161.407	28.517%	67.681	17.997%	0.1349	0.998
ColoRect-AdenoCA::S.64	2300	0.999	516.815	22.47%	143.408	8.924%	0.72432	0.999
ColoRect-AdenoCA::S.65	829	0.994	215.654	26.014%	83.798	19.165%	0.10622	0.994
ColoRect-AdenoCA::S.66	1416	0.997	231.454	16.346%	50.375	7.899%	0.05815	0.997
ColoRect-AdenoCA::S.67	3055	1.0	227.052	7.432%	48.009	2.777%	0.02475	1.0
ColoRect-AdenoCA::S.68	497	0.997	103.239	20.772%	23.736	9.145%	0.12914	0.997
ColoRect-AdenoCA::S.69	2141	0.998	377.593	17.636%	100.113	9.15%	0.05826	0.998
ColoRect-AdenoCA::S.70	1524	0.996	248.784	16.324%	49.245	9.059%	0.04979	0.995
ColoRect-AdenoCA::S.71	815	0.999	100.433	12.323%	27.567	5.377%	0.06123	0.999
ColoRect-AdenoCA::POLE.S.1	6371	0.998	827.054	12.982%	327.988	8.333%	0.03354	0.998
ColoRect-AdenoCA::POLE.S.2	18314	1.0	1388.619	7.582%	314.73	2.812%	0.02523	1.0
ColoRect-AdenoCA::POLE.S.3	6918	0.999	810.286	11.713%	274.384	5.837%	0.03328	0.999
ColoRect-AdenoCA::POLE.S.4	12817	0.999	1313.11	10.245%	453.589	6.163%	0.02205	1.0
ColoRect-AdenoCA::POLE.S.5	8199	1.0	870.922	10.622%	313.367	5.739%	0.02433	1.0
ColoRect-AdenoCA::POLE.S.6	4275	0.999	576.548	13.487%	207.066	8.298%	0.03806	0.999
ColoRect-AdenoCA::POLE.S.7	17155	0.999	2468.947	14.392%	1104.219	8.319%	0.03703	0.999
ColoRect-AdenoCA::POLE.S.8	13165	1.0	757.008	5.75%	195.142	2.582%	0.0145	1.0
ColoRect-AdenoCA::POLE.S.9	22640	0.999	2256.823	9.968%	803.077	5.622%	0.02545	0.999
ColoRect-AdenoCA::POLE.S.10	10343	1.0	785.099	7.591%	250.956	4.116%	0.01256	1.0
ColoRect-AdenoCA::POLE.S.11	10219	0.999	1041.525	10.192%	415.142	6.355%	0.02442	0.999
ColoRect-AdenoCA::POLE.S.12	4205	0.91	2594.993	61.712%	1163.598	63.647%	0.44635	0.909
ColoRect-AdenoCA::POLE.S.13	14260	1.0	940.713	6.597%	244.416	2.471%	0.01575	1.0
ColoRect-AdenoCA::POLE.S.14	6398	0.997	1544.311	24.137%	590.697	17.173%	0.07372	0.997
