Mutation type,ColoRect-AdenoCA::MSI-H.S.1,ColoRect-AdenoCA::MSI-H.S.2,ColoRect-AdenoCA::MSI-H.S.3,ColoRect-AdenoCA::MSI-H.S.4,ColoRect-AdenoCA::MSI-H.S.5,ColoRect-AdenoCA::MSI-H.S.6,ColoRect-AdenoCA::MSI-H.S.7,ColoRect-AdenoCA::MSI-H.S.8,ColoRect-AdenoCA::MSI-H.S.9,ColoRect-AdenoCA::MSI-H.S.10,ColoRect-AdenoCA::MSI-H.S.11,ColoRect-AdenoCA::MSI-H.S.12,ColoRect-AdenoCA::MSI-H.S.13,ColoRect-AdenoCA::MSI-H.S.14,ColoRect-AdenoCA::MSI-H.S.15,ColoRect-AdenoCA::MSI-H.S.16,ColoRect-AdenoCA::MSI-H.S.17,ColoRect-AdenoCA::MSI-H.S.18,ColoRect-AdenoCA::MSI-H.S.19,ColoRect-AdenoCA::MSI-H.S.20,ColoRect-AdenoCA::MSI-H.S.21,ColoRect-AdenoCA::MSI-H.S.22,ColoRect-AdenoCA::MSI-H.S.23,ColoRect-AdenoCA::MSI-H.S.24,ColoRect-AdenoCA::MSI-H.S.25,ColoRect-AdenoCA::MSI-H.S.26,ColoRect-AdenoCA::MSI-H.S.27,ColoRect-AdenoCA::MSI-H.S.28,ColoRect-AdenoCA::MSI-H.S.29,ColoRect-AdenoCA::MSI-H.S.30,ColoRect-AdenoCA::MSI-H.S.31,ColoRect-AdenoCA::MSI-H.S.32,ColoRect-AdenoCA::MSI-H.S.33,ColoRect-AdenoCA::MSI-H.S.34,ColoRect-AdenoCA::MSI-H.S.35
AT>CC,0.8326848789400232,0.4922826737148433,0.3203053086146083,0.5422815790427264,0.44062220536189234,0.05871512511872282,0.5237377187486774,0.933096874968063,0.9068214236979524,0.3765493801889846,0.46517649046861237,0.10529381191338621,0.5815574582457319,0.2969938924584826,0.41951925125917416,0.2887664406588529,0.5246473470225345,0.5717539891285484,0.9469382285963156,1.1817226289787817,0.6495350594860698,0.537804754324599,0.11084802444401468,1.042410232369925,0.5770237157831362,0.30898603302908006,0.5776076730699047,0.7615148283523379,0.9077003903302845,0.4198022304879845,0.9360187802303662,0.9625853386451666,0.6507923057328505,0.590579209542852,0.9133168876535199
AT>CG,1.1202629116769316,0.17944682061125633,0.3738661481947769,0.5301205629349532,0.5813497012732165,0.0041379448529219355,0.6229599796284788,1.4183667593944718,1.4056852162405884,0.501183020737373,0.5347796772430848,0.1286478756172488,0.23963266457343782,0.35009872431892897,0.5720809326301148,0.37396856849399523,0.8145288348005238,0.5122987414054911,0.8704206964688861,1.4020703245183317,0.5558517990358613,0.330378529424312,0.08756984627067133,0.5412602166254683,0.5192468953770929,0.2814007461006369,0.5712655171489687,1.135825252158321,0.21672217656541828,0.2924814646524794,0.7609614104281502,0.8341898747705517,0.6696508230040822,0.5163722614533923,0.6508225683775165
AT>GA,0.7106684170534865,1.105789938194179,0.3859275085570095,0.7751251398427959,0.375365013302968,0.24846615968392044,0.5438752625450488,0.4103824098566665,0.41621197210697547,0.3143045053498422,0.4565191615761525,0.20765842342417767,1.2382299481896506,0.3110012004167694,0.3265690416603457,0.3060813451205999,0.2153755872006728,0.9199697528325798,1.1769058617148573,1.1540040216854544,0.9193490451081427,1.0960079975261927,0.2663735387170939,1.9451082209024304,0.8110672159669923,0.42698279589442145,0.7881632991835241,0.3756272408047329,2.0739132772818487,0.7757147307266179,1.329592263567549,1.3690507454062832,0.7275481651560336,0.9077736156744739,1.460810312788419
AT>GC,0.5729223997138373,0.6661186261309163,0.22381168150674915,0.7721264886638965,0.2892160379815552,0.06369168004079469,0.38109982691814004,0.5826878128075604,0.9540347570289045,0.28197245339779664,0.37955986413633774,0.14604511956534624,0.9576351841156103,0.21782647929658833,0.2697883617929825,0.4298592077452707,0.3857987342743796,0.5018519134582429,0.980179340683474,0.9205752952055776,0.6782835087406748,0.6182306278194359,0.20643196524532725,1.3258307066515924,0.5596518079543453,0.29417420405071415,0.5214278925714817,0.5020983713063681,1.390216335348682,0.47238592267910645,1.0087087115712576,1.0587614463625878,0.6057607270414638,0.6702449409733324,1.0046490341492913
AT>TA,1.1717697684016093,2.6802934788908694,0.6490728521984753,1.7738573669347655,0.5438858764821397,0.39871740950472495,0.8923641764158625,0.7051449062200259,0.989346700638849,0.48234370677854993,0.8837259781263799,0.3391035799139377,3.014855112697519,0.4906191682872038,0.48467705244503256,0.74012817547158,0.3991327124531847,1.6414113037341416,2.699271794931261,2.076806289645512,1.9520343759280836,2.0942193716288213,0.6162330287648549,4.419260585334744,1.807659765854126,0.8480486861285605,1.6032258849961187,0.6795114900769224,4.834800552243302,1.4950204675659324,3.012328190900809,2.9975799018092193,1.816963564071831,1.8180717364462207,3.1531874516748966
CC>AA,47.00919015491436,14.905555400747108,2.4243583758403755,1.6557211801592566,0.4463153544385556,46.25426941409775,14.142607696653773,9.298317910277847,2.2082082733652593,22.96794802289881,1.9987428315375257,18.426660906136345,1.082047300403779,10.830538602202987,0.3609324233688229,1.1185073197286857,86.16674810153388,7.306481918170002,112.17939239467356,57.97381975847897,10.19892867973219,0.36437546522303665,9.462976786221136,1.8874481290787004,21.60974634360826,33.47859651193849,5.417042849875492,3.218267303813676,6.879829922011993,5.16622911703757,8.990356491806345,9.199062484975938,2.0877342333752518,6.987471920594907,12.364597337894358
CC>AG,10.286251262536894,4.654248211099276,2.407099551578751,2.3955563065427556,2.041890323856194,7.2417356627550635,3.166567170986773,3.9559313414133945,0.8502038876427644,3.3808190731778636,1.0518555246702999,8.032322619618109,1.0500374156656624,1.9948640897044023,2.0898107592207795,0.9421760034334351,9.021580203397772,4.936971739521913,11.200191425741098,8.944727042457973,2.0336287191355407,3.7181642858437227,2.5990358934407167,1.676148627546893,3.9795480303631807,4.023825683889699,4.029617253714953,1.8967695896963703,1.2803490011861172,2.193498598763424,2.8068274877444974,5.015894616365933,0.9912254294969001,3.15032415569741,2.3309247777309627
CC>AT,13.76829141433102,6.297762103207216,1.7882690824540928,2.11621907436842,1.2157190972030272,7.161652126513541,3.5621999822291857,5.979757512869813,2.3227759033993394,4.352454083324999,1.1234176297742244,14.324658199573351,1.6666384526474958,2.3353896245955994,1.0282049445859358,1.6601791487604038,12.740924172928983,4.241600442760742,15.845135669875459,11.708610037753136,2.3639893494551654,2.085836059970121,2.883907206717771,1.055802478026348,4.797598741978176,5.355845284267203,5.364279540736742,2.008421646060115,1.7470889405680192,2.262876110879539,1.6324290919519513,3.890812065675908,1.8460236805720798,2.4672095285089988,2.8622661895644117
CC>GA,2.6963669245329713,1.3629643298293639,1.1356459580177969,1.39169809487769,1.0000455695453652,2.466442055169626,1.1223134826288321,1.0202010945805238,0.785112163271427,1.0341496085334883,0.44415954444590056,0.6145607308863725,0.6413369114053875,0.649782210941904,1.0827117296933095,0.6039530186025945,2.3753436755460897,1.9957395679865546,2.801431399728815,2.5441521589025653,0.7675403839080617,1.8588135418076328,1.1002541728624198,0.8928715618972609,1.40885530291369,1.0710566214334754,1.182676096613068,0.9722502690368188,0.5453404841560374,0.9008088396625865,1.3786784425993397,2.0986792218176316,0.507527078235965,1.49350173188525,0.8003460678496803
CC>GG,0.5679485300148768,0.46705423673423724,0.38069886028558036,0.5291911743062752,0.38105615363759293,0.6389421642156754,0.24033708433858073,0.27849444461706074,0.10945479596685623,0.13584702771761575,0.15735843099197735,0.08921049365757816,0.28060714487847377,0.1194802203242921,0.4414525658328692,0.10572176550075031,0.10421348369794853,0.694028007956264,0.22333758530021058,0.42176605558865754,0.24976211352241467,0.7500689642876186,0.27910558358117016,0.5805911443621513,0.3619174043532106,0.12439110470458477,0.37090225907234453,0.29464625777061515,0.34877450511086355,0.24647845657208953,0.7351055207820353,1.0310501376190804,0.16160085139598476,0.5489913612732803,0.29523990397587163
CC>GT,1.5666750199229682,0.5357277103026601,0.9189658453347417,0.8046814202017295,0.8341791937813332,0.6513099146800689,1.0929948621511585,0.6076652702216547,0.6644923519379969,0.7431015097122035,0.45020646441349793,0.4741181334248248,0.47466473362996436,0.6266162557959655,0.6927630934379159,0.6089923778109064,0.4270353905545375,1.6881551095118557,0.18678937220694303,1.6482627295979237,0.6144293107325886,1.6205421364422607,0.6459344285850125,0.48674412648188803,0.6792540910843584,0.4473310067588621,1.065397807586797,0.6331041716622711,0.4758720856389858,1.1578853759951389,0.15328289832707873,0.5447466557698909,0.20897914615812047,1.1019213960384706,0.7568677849069454
CC>TA,2.610409810022693,0.489350801639864,0.6462552695857361,2.235773249481773,0.8895674282282579,1.109874386313263,1.2277933727093284,2.185496111867152,4.251377290032751,1.4283593963571763,0.7944561622284144,0.3602315035937599,1.3068104157899842,0.7500927915881164,0.8807970471143789,1.7812538865577576,3.469678507361223,0.949018898061607,3.6894994545981272,3.251960285031139,1.105561754130727,0.8329125308428829,0.9672730693691427,0.8160061688037654,1.2011338541723033,1.1207812158645516,0.8966766133321978,1.9268351945162943,0.7925157999652451,0.8050424968447587,1.2127495606115035,1.6488126113573705,0.9515753282375187,1.4914163060938603,1.0959251886595982
CC>TG,2.208983763192126,0.9595861492307037,0.8416024999331941,0.7578265697976673,0.7844930485250895,0.6630755493571003,0.9568370812848658,1.101351848233802,0.47423808080585717,0.6435391250920685,0.4194363854589239,2.350767052297225,0.417862483711254,0.543938601953762,0.6721935250769143,0.48646047051665375,0.2761603015227197,1.6999891637570352,0.05536418907703195,1.6326663064002047,0.5317787736114014,1.4826387238552388,0.6023558092200696,0.4812029984877486,0.6521326691258954,0.3921962514559221,1.4086918693763602,0.5765751638346596,0.393530131690059,0.9874551363769922,0.25214905928679954,0.9436990190341034,0.20551147403241432,0.9901004108203889,0.662275675668401
CC>TT,0.9052717631945216,0.49178090258573565,1.010101884712005e-15,1.5411530230503343,0.00974280405043243,0.03945612118545833,0.01662164214886378,0.5911901298995673,2.277803481322306,0.22968754099841499,0.020708162658335506,2.118340724925116,1.115995152474424,0.01170703541050988,0.0005512125216716392,1.2738246147237422,0.4286346031882204,0.17622873838390038,0.10018347725664592,0.2649713758138947,0.1415211260358988,0.3099513918674455,0.6650414268255038,0.15504152823539616,0.051166415172394515,0.03854082235925971,0.49788358790581805,0.20995025513811197,0.5451753010420809,0.2795223158114117,1.599826887924247e-15,0.6608291451362291,0.017759828099020658,0.6032860126840239,0.011285562339838807
CG>AT,0.29403632055665396,0.1871311118643748,0.12288873515892632,0.1676751749214535,0.12396336765473061,0.30117628988216905,0.06566388872939723,0.1611505110090701,0.03077143420118021,0.05573119833546479,0.04095029745291141,0.16017775211609514,0.04343352870073022,0.031949556156842855,0.15841325405209497,0.016492463171746907,0.15575092725565462,0.21552303770346584,0.19696598321544231,0.1796345260931195,0.057425760968034964,0.20297888545681103,0.10322301532156869,0.1326526301165963,0.1386379048547153,0.06614286681936657,0.13241968375859028,0.11880997213484219,0.023777225626924452,0.029453602169938583,0.26397142393281464,0.3930311802322387,0.056770562825010376,0.15939067808771323,0.04552929274480851
CG>GC,0.030001888021336926,0.02557420231353209,0.009229418528595934,0.019246929286576436,0.008473889470528845,0.0411144303011891,0.009866596679454238,0.007671220820340939,0.003455919645173005,0.011995750696350648,0.005578148559437022,0.00024367735727532101,0.01726297863231381,0.006395420999031369,0.011229186800458483,0.00260351743315039,0.04408623888572309,0.019431800305516105,0.07067807958131007,0.036166892460472735,0.015570805648973311,0.021302746205501967,0.011475952581752198,0.032186622841783516,0.023252768503906722,0.020267453890340233,0.010050620602557542,0.008054008320063668,0.029067344824657552,0.007931259373543687,0.037855826785260636,0.04374000619112516,0.009834082875397767,0.02053386670126465,0.02123405848056433
CG>GT,0.37654115482562245,0.20274072279953048,0.0490465737583094,0.08228107330389856,0.05033483828171595,0.18697636065352846,0.04088500488197809,0.2019959375190667,0.004253274720994038,0.05239679919334055,0.019296783346911362,0.5872222399842482,0.025848974093223516,0.025276741245371256,0.062452165487610185,0.008591593340950922,0.15516822915952871,0.1346397534919727,0.19892152146913267,0.1892446220715343,0.03054928452281124,0.08398591730584239,0.0623667760680785,0.054177334254476954,0.08502056977733385,0.07149045897218348,0.17000284184952452,0.040580735186488845,0.01686539435851101,0.015463294532102285,0.11547486032220577,0.25087743924690337,0.016815600516203354,0.07205100161034522,0.029835240937206388
CG>TA,7.247638715126986,0.6060152373800547,2.506221774636275,27.874002611072285,3.8952226464440374,0.08513142719643212,4.131540043117856,9.33826496310323,47.05265133449508,6.605652583426244,3.4605858047923883,0.24472149243044225,18.815641625802396,2.3191570561557455,3.8356934543305377,23.23503647831235,12.392944615881195,3.257663234826714,6.948211441483033,9.112722824869415,5.733790008904361,7.0908203989110445,10.748525007871104,5.300459726961,3.2078538493612845,1.7485267336264747,3.518894295452859,11.085995090150986,9.474405634407958,6.40755603846531,4.489208096236783,10.27282570391436,4.196809829653845,13.194233577730417,3.7774490300271495
CG>TC,0.5045283799079392,0.2664543388954548,0.14307168711703488,0.39576878715129604,0.1563138063458579,0.40641748445110537,0.09965352878954184,0.2869359075785395,0.3523781944316427,0.12684346093326854,0.06087720352157753,0.4403934116547892,0.18276036500878357,0.055425720641633106,0.19579208565212297,0.179847203717686,0.34895635379297113,0.27480643466818677,0.3863528791572276,0.32499979472128465,0.10290126365425561,0.2720680226669147,0.20307909129680157,0.18164145699247702,0.18512287493160498,0.122515807710671,0.20858091471795842,0.18465616635739474,0.0990775934057106,0.0713076836770804,0.3352777447888683,0.5666354889820137,0.06277967304742615,0.2757587406739239,0.07477184785531946
CG>TT,1.1994983421968453,0.44485399832337313,0.4474119796271168,1.0815753512027166,0.5421076795495624,0.9032607797220827,0.45306159441998667,0.9358306521798254,1.4114017310316598,0.48410305330179826,0.31827104933633305,0.16080075563158652,0.48994662352834795,0.2542985840103711,0.6276732778345537,0.5856669875904088,1.1909878812015862,0.6983485391994,1.2787058533091278,1.175608878219413,0.4267026657345974,0.6866989337136828,0.4927832776493828,0.5389119576376389,0.5922176757448309,0.3862630991390037,0.4628688293646727,0.8479039953704978,0.2618452025464392,0.2645079072849677,0.9709385482099455,1.3689527765224927,0.3887313937822762,0.7958612183576517,0.3760684050899118
CT>AA,4.506210993924031,2.422364583087417,0.06847097551974399,0.6304758441574381,0.11012196282260679,0.49823560926564237,0.15151444597421826,2.8463976357229512,0.44240835713989324,0.29414405349644085,0.11905301042538581,9.962971331966022,0.41169156590100225,0.10411273575081662,0.08844162177460234,0.3238289984741598,0.5074736963964495,0.9498286562772082,0.5195219815413069,1.5127611150198992,0.08646237720891199,0.16486065422052693,0.4263606165281043,0.10403755786521236,0.3781606302819539,0.3293296745835979,2.383549665628435,0.10441320562412998,0.13290232579413722,0.0764002110823504,0.17977010218479716,1.8822109955623383,0.10500197867788624,0.2216262801360656,0.10988224305264074
CT>AC,5.047446422700261,1.762113470839381,0.7693805305651656,1.757320107246727,1.2148352126744453,0.1707292442718585,1.2843824884349884,4.663159587545538,3.657110891829764,1.174889797290706,1.0990646981493355,6.770951465811692,0.8528249484913358,0.7263688107050691,1.1774833364113322,1.265475443849153,1.8116384145013613,1.5661700272060903,1.6110093041923816,3.5525821470355132,1.068051670355499,0.7474261186681757,0.5713400101291827,0.9007088572669559,1.133416458216397,0.641602109458393,2.635454480244649,2.3631839472081038,0.34404265131815176,0.637074694468545,1.3940283098214317,2.7470994583513906,1.3080719667122958,1.2191281644952612,1.158501852866465
CT>AG,13.244524589042914,3.59971674588867,3.4521464717932133,5.368861387037972,5.137518945583416,1.3698031974907305,5.0184964501037355,13.945777847410694,11.652544513901224,4.151774600076094,4.261185333136836,9.878057810967242,1.9620313163729874,2.786075843745004,5.213108507252501,3.359195310906049,6.606525467239874,5.499453320001733,6.375131973141147,12.066102313662391,4.190508878718521,3.3943498114462947,1.462667512712219,3.972941786536562,4.430286211332608,2.2714241207812607,6.733701755664493,9.368008659755985,0.8883759818315069,2.2372137828660144,6.548773098847013,9.253575155338979,5.137247353447241,4.677031722812207,4.583044618090639
CT>GA,1.5146143041049425,0.954320070204808,0.24703380567661604,0.3808872233860413,0.23891439876560117,0.33881470568902894,0.2221492061845376,0.9278697783060311,0.10206534726457502,0.15400264507757136,0.1482105787760361,2.7515222968984876,0.29263681000113395,0.11854092591770157,0.23957201601626482,0.12812545106926196,0.061572302597070167,0.6782248975724643,0.14062311761678145,0.6658162423644871,0.1996451265356133,0.4798446111346092,0.243483744792354,0.39791220870722976,0.32497239842779607,0.14435124013818412,0.9203722655625525,0.1900908853768941,0.3158463440280489,0.22862720735123312,0.3859704312590527,0.9522357952238826,0.1861057777944894,0.3439625701342558,0.27941620106196846
CT>GC,0.33262874154276334,1.083956421254609,0.17773665898399768,0.65428146819599,0.16266484091922107,0.16527636816890712,0.27902985005456,0.14736363113231088,0.17653563816969983,0.12795565077729903,0.3329054153651957,0.17775471792496716,1.245975992348163,0.1615239731582879,0.14358800313836032,0.18040300401685513,0.06573773575273209,0.5912790498721374,1.1642932872082739,0.7432144627722512,0.8070596225407436,0.8292669395040458,0.15880231090010094,1.9683678690456388,0.6748713715016958,0.3433603168344655,0.5682429516324641,0.12770245242701048,2.155933235523096,0.5667213727938908,1.34644566527821,1.3252285014087788,0.6478474976947003,0.7162997399495785,1.3527215355862885
CT>GG,1.0268645502353602,0.68595190442246,0.6157004640342291,0.6514282106294653,0.5551094210615342,0.49198277203670626,0.6675684404367083,0.4516644377832896,0.3476554390827764,0.4127322790179001,0.3428719175626288,0.35911036202365787,0.572302292734041,0.37109289207295587,0.49834462695289583,0.35089716839300056,0.1782012395879108,1.1727150820768557,0.3099022877755855,1.0663632092433475,0.5399887893842593,1.1830866355758656,0.43104208371090597,0.81955892455625,0.6022812167873756,0.3041851608405154,0.8019293726539743,0.44173668907683983,0.7764082860482208,0.7596689190638549,0.558122422352877,0.8256596206172907,0.34328049252649995,0.827786140240642,0.7427993287038037
CT>TA,2.447263767844815,1.275470144059335,0.016049189819006705,0.43302503347425036,0.032752277910788004,0.3045637178880839,0.11285592492702176,1.5048517323967023,0.4596441049459921,0.23017336171082903,0.06524924419239522,5.271669224204574,0.3124993279873279,0.08257251019744173,0.01019468176708921,0.2921486418624621,0.5131619758895022,0.47203594876038274,0.5505278374718132,0.9327015699781884,0.07984287641519147,0.06588971394639791,0.2826348365651178,0.043709396853174695,0.23159054614655303,0.25316396122657214,1.249788972476726,0.06710624176089121,0.1370791219035356,0.08017503434587947,0.051166322579390834,0.9436098475160611,0.05948934972202498,0.15417940915615494,0.09081127202508171
CT>TC,4.145936066940321,5.88731147649695,0.16878007435215805,2.5903243670428098,0.29309530878275003,0.22413278491797908,0.6842076559958078,3.0039516001476523,1.1106370040758535,0.3682107790430905,1.3218794173713504,8.609390425721426,5.051975224858049,0.41160105336122327,0.25169051550672383,0.6718058590860037,0.4293460733471883,1.9976950150413095,4.98388828731916,3.4663359498644626,3.0647281501941244,2.2725414395340118,0.4366758688886592,7.768311953142243,2.615818171162785,1.3516900737383384,3.6620493861847057,0.5258898113558639,8.510635591144064,1.6320125741513372,5.49651119134208,6.442916446291792,2.7923057703979235,2.3278662733998163,5.245423653372871
CT>TG,4.206225348074249,0.5639130219446639,1.4785301876755188,4.612775828062857,2.229082692109825,0.36788469105852084,2.234795152374906,5.179723348745301,9.03507463527181,2.152187348296645,1.8778880766243993,0.46719588433811127,2.498047108324678,1.2440920894166585,2.2499990505073924,3.5383565166463797,3.700124701254193,2.001962997664121,3.0588257098505887,4.965603805021424,2.096668088552908,1.856431432810916,1.5046292836348554,1.8966262965718395,1.8352211091686323,0.9562017718572018,2.0442924161433047,4.548442367444451,1.212957939814524,1.449288491711655,2.740977685929298,3.7611071359735275,2.2689350380398405,2.975694738014961,2.022452018286775
