Sample,DBS2,DBS3,DBS4,DBS5,DBS6,DBS7,DBS8,DBS9,DBS11
Eso-AdenoCA::S.18,40.84229164765751,0.7435398547167474,24.66745719434466,0.0,40.672438798666356,43.756828953731464,58.286335720849856,54.741017519347,14.177110629485458
Eso-AdenoCA::S.19,0.3902414586178012,7.857499053336787,8.882874160686015,0.0,5.2031630356345255,77.61724456484691,76.5281325432701,39.4955524348294,15.742130110952099
Eso-AdenoCA::S.20,6.152320078013014,1.064885872752816,23.778333051363497,0.7779982622836351,27.12999384061702,0.0,1.9255700065574926,17.853349131720922,1.8462445125006859
Eso-AdenoCA::S.21,14.01922197162534,0.0,54.54069301688422,1.6206097997816005,5.71974459303296,2.533007398775351,15.691830568245122,45.412257851618655,0.0
Eso-AdenoCA::S.22,11.71084440523025,15.311749817751966,11.026348532399915,0.0,2.850813505128239,13.658574820586846,73.33175405626987,22.378739312680604,0.0
Eso-AdenoCA::S.23,49.511923119367815,2.8448366036216317,11.8454864845304,0.21222573812471918,0.0,28.460578879877634,29.65594343504763,22.953367736480693,7.86533829225372
Eso-AdenoCA::S.24,122.75398119944587,0.0,84.33261699241719,0.0,0.0,11.40532026204547,0.0,0.0,59.06020544752726
Eso-AdenoCA::S.25,10.91014900056356,0.0,7.019589948609774,0.0,4.9013876788107,1.2875108238915638,6.802890999796885,10.585494444958593,3.753748192433307
Eso-AdenoCA::S.26,6.666640875934675,0.576698566672029,7.371627335332691,1.4848334100832918,0.25464880391820616,0.0,0.0,93.07269095326421,6.551299476073366
Eso-AdenoCA::S.27,8.60411124381826,0.0,65.14507619699161,1.4742537896492218,15.322592723830116,1.9839085085678843,7.059119847163268,4.834787975314097,15.909490008588124
Eso-AdenoCA::S.28,12.37563902184324,0.0,49.83468243155272,2.6709184565350563,4.801079197002441,0.0,10.778345032473231,22.335119129953597,0.0
Eso-AdenoCA::S.29,5.995632725632809,8.511250460470679,34.464898704882046,0.0,57.58033047371072,1.6772936679615165,26.538964408597693,48.37717685355015,18.989379046146478
Eso-AdenoCA::S.30,8.524892932052158,0.0,16.2485293223265,1.4078149487974694,17.68025146951656,84.1949152396238,5.336596366202736,0.0,0.0
Eso-AdenoCA::S.31,55.88955377126967,63.3493285959864,43.04157455978327,79.6163418599753,0.9986068751054206,151.78942932723842,19.005068021095152,25.88510609229724,13.267124491377196
Eso-AdenoCA::S.32,6.055777076287195,0.0,4.424799071395965,1.0680768458934433,9.602982230779572,26.04666524446632,1.3629850065156015,11.147289054212802,0.02884272348963992
Eso-AdenoCA::S.33,24.91096845559327,0.0,8.47967059638812,0.0,0.0,257.2711217006177,0.0,72.77479029302087,3.28519896537536
Eso-AdenoCA::S.34,1.2288119950123841,99.22152454188232,155.8056549745943,0.0,10.799374446741952,0.0,12.222031074750129,0.0,48.226953503777665
Eso-AdenoCA::S.35,1.127154425411996,0.0,22.888526297831262,0.0,46.31593968830815,72.61871315662107,0.0,22.20496703793602,9.333034897512983
Eso-AdenoCA::S.36,21.708877713463686,5.691334272251667,3.735563309987993,0.0,16.334750649735916,0.0,0.9677447169604246,20.617153113689046,43.72418813415723
Eso-AdenoCA::S.37,27.630451208155918,6.563800507268134,63.54423452527175,0.06301682725484185,1.6963305628414809,0.0,30.91678700440786,0.8737388722963915,6.91166047290178
Eso-AdenoCA::S.38,100.84677533023766,0.0,32.201230301014604,0.0,0.0,82.50671810337826,24.29348685133478,0.0,50.49608719074645
Eso-AdenoCA::S.39,6.591352634559009,0.0,9.45605997359458,0.4913925328306513,20.325100002225124,110.99829666003724,0.0,46.529789163165425,5.863828816341105
Eso-AdenoCA::S.40,15.360033762709744,0.0,9.968964639321126,3.895984199271951,5.634150423867589,4.516485194175982,20.204561081889747,120.5766512243739,0.0
Eso-AdenoCA::S.41,15.326563100189768,0.0,4.898697682589903,0.0,7.51883389410125,100.67168664177603,41.53743562604051,25.368486504170512,0.0
Eso-AdenoCA::S.42,1.1942459409354893,0.8267561135825714,0.0,0.0,7.451798814807923,126.35353593434874,1.744395858698631,41.33162877831291,0.0
Eso-AdenoCA::S.43,0.0,4.838534701209942,7.499901331017034,0.0,13.363216002763496,21.188328004809144,6.705507075186981,81.48524045177923,5.751872884903065
Eso-AdenoCA::S.44,1.9303761560792294,4.219401376247384,41.3951979525586,0.43634704099811134,12.05711186867264,40.30050758627154,29.157034594782424,16.08879913022518,6.587594142500947
Eso-AdenoCA::S.45,17.395744157905856,0.0,18.41061395920165,0.7870777430537922,14.003634403728592,14.811248005947622,8.629240563456841,3.645532215577186,8.241661651015548
Eso-AdenoCA::S.46,6.512008398327624,0.0,12.547854517570919,2.9285817581313385,18.671970748167286,0.0,20.94012474345936,3.638552167324997,3.460600988283913
Eso-AdenoCA::S.47,10.88569079268834,0.0,22.0901355436176,0.0,23.981194747800817,51.77683020370046,33.59877846467745,61.80234368582433,5.9251399720367095
Eso-AdenoCA::S.48,16.32635627297663,0.0,12.49462390255458,157.63872356855936,15.369856525793391,0.0,0.507934563167029,0.0,0.3322021921684863
Eso-AdenoCA::S.49,3.858966576355596,9.479007685557358,23.019719890684375,0.17274072325760437,2.363549804920715,0.0,2.6854782701202846,27.664012521419288,39.85489177980071
Eso-AdenoCA::S.50,4.5872286795050465,2.6281141442047073,3.1751215385639417,0.0,1.915022270083948,0.6117544389633176,1.0451773119265293,16.460165222776784,9.16597633417915
Eso-AdenoCA::S.51,35.3973686202331,0.19121010151482457,0.9897256474347467,0.0,6.734673396863705,0.0,27.504698747383614,40.44275558587885,0.0
Eso-AdenoCA::S.52,12.849966887152314,0.0,31.105855335304753,3.4429686621977678,21.51995910047743,2.0211258999701944,6.529366146409684,0.0,32.00663157858866
Eso-AdenoCA::S.53,0.0,2.0630548529805752,21.82320401735158,0.0,9.125675749651661,12.730130262312148,25.81128359182092,21.375202931248072,63.17318268247174
Eso-AdenoCA::S.54,49.60876682361512,0.4705112813071675,10.27774521462445,0.0,96.43923132445694,0.0,2.383540981518246,105.57848603436798,0.0
Eso-AdenoCA::S.55,2.7183760542853603,0.0,7.465148653696132,0.0,0.0,38.088090546133,2.979884099031642,149.62699094130676,7.429456159817755
Eso-AdenoCA::S.56,3.033780334186634,3.2961742449236633,27.849027507904385,1.4459119556420916,14.98518515277471,35.046632187666205,5.021716964420912,36.046999430390606,0.0
Eso-AdenoCA::S.57,0.0,4.969059967762557,10.651259647373061,3.594452334001312,24.575681417570195,41.222759667052166,16.57001005126925,26.912320142847726,16.056622159184172
Eso-AdenoCA::S.58,8.948411472578327,0.0,20.08781142357436,0.0,25.452899302555338,70.42433012454988,25.615125395808004,16.60108953444809,23.556659153676947
Eso-AdenoCA::S.59,6.474562832990264,1.5209797020286726,9.741418642418791,1.130013671449831,19.69156569666277,55.58911582274029,0.0,22.19635607386805,6.259724554773381
Eso-AdenoCA::S.60,62.36636920374879,0.0,30.353161226688158,0.18236699278802018,1.7147425508572842,3.874093841489249,5.592880660717778,34.41132073589679,0.0
Eso-AdenoCA::S.61,3.6680645812220596,11.472266710549741,15.670498472975508,0.0,75.3596561738742,0.9218828194455342,0.0,39.14903520937513,4.67612824354745
Eso-AdenoCA::S.62,6.3755930580384605,3.349590623862009,43.37064027398502,2.0651799846252348,6.382506847174653,66.91209499234729,3.161925899829879,50.21490167255651,1.9249129396186127
Eso-AdenoCA::S.63,1.772198915747311,0.0,2.378866031032198,10.435646392392568,51.125137872424986,0.0,21.7620479658756,0.0004675471896831747,0.5005961395433078
Eso-AdenoCA::S.64,25.54641477191268,7.223005144841928,29.52532677984118,0.0,7.049579421497923,7.319735464243207,5.149007804457157,48.947843234655345,3.5486612962016433
Eso-AdenoCA::S.65,28.66088490864105,1.5044633134241514,11.780368510885468,0.0,36.22318440383377,0.0,0.0,0.0,3.2661370338048794
Eso-AdenoCA::S.66,73.51384692444222,1.15780936277523,7.986735286045399,0.0,15.800438135335433,31.357417440137567,0.7260295625605282,14.800252990597388,0.0
Eso-AdenoCA::S.67,20.237791938169348,0.0,57.97091355019487,1.8144472586296267,2.9298832071284746,0.0,0.0,34.614498262110025,50.43147328081466
Eso-AdenoCA::S.68,81.49245021466298,0.0,38.58474605527825,0.0,0.0,0.4361107183772304,14.629362958641602,31.03859061705718,11.34833511187938
Eso-AdenoCA::S.69,45.58023183209858,0.0,7.729565255975645,0.0,21.71385850851835,29.923805642582543,0.0,45.46178874788483,2.0311684382262882
Eso-AdenoCA::S.70,10.19378718928203,0.0,44.36158791803829,0.0,10.954117802344626,9.072871764830325,102.19035097203479,3.967304134727814,72.47835670532693
Eso-AdenoCA::S.71,83.01720341232082,0.0,0.0,0.0,33.39735608243742,0.0,32.281247051882346,0.0,17.479410161920793
Eso-AdenoCA::S.72,7.010658057126554,0.0,21.64131943632395,6.202639998095184,27.723195845831448,1.3368102826605068,0.0,18.21655976296789,4.179765572407065
Eso-AdenoCA::S.73,2.2704474103669265,0.31324453236036043,21.26287250680397,0.7399003943585071,2.630415844410713,0.0,0.0,2.3651960391954536,27.94479431678015
Eso-AdenoCA::S.74,14.698940393340658,3.155530752684887,35.46924179996214,0.0,2.662565844120101,41.59352371887862,31.540844646083535,22.447005945407,22.287103851163828
Eso-AdenoCA::S.75,3.8204718362748054,0.22325784950273195,26.064729312748412,0.0,15.379794482799943,0.0,0.0,6.312002977071472,20.75706426332579
Eso-AdenoCA::S.76,27.12631548513958,0.14100793504115314,41.0902868461332,1.4321345021993486,4.631475913403403,1.7469242481248124,1.9141996582795087,0.0,30.619576072182745
Eso-AdenoCA::S.77,34.9675686604548,0.10131192707208724,0.0,0.0,2.5826660091939604,88.26809632679036,0.0,2.8139464443090634,9.789822083910249
Eso-AdenoCA::S.78,58.684683114606145,1.9825527081771421,13.064651103066296,0.0,13.809094200420292,3.3658000459430113,0.0,4.9897055529512775,9.958683493638498
Eso-AdenoCA::S.79,3.5618379134963822,10.814488568506153,21.641252479377464,122.93914267215236,0.0,0.0,0.0,37.24195025646314,0.7805429835937939
Eso-AdenoCA::S.80,17.301157861557396,0.0,66.48298084563041,1.5664021746585703,12.269598662567986,1.3319835595347806,4.543072099379594,44.30578717704332,11.181795615846243
Eso-AdenoCA::S.81,3.589254401981916,0.0,7.7556592429713875,3.038162481104371,28.466665738777646,102.26731222043033,0.0,24.6292688480765,3.05797677787165
Eso-AdenoCA::S.82,0.7627228667662879,0.0,0.0,0.0,18.152023997936897,21.82545055934197,207.68656602305126,0.0,5.2606853605197985
Eso-AdenoCA::S.83,28.06986748333899,1.5462386793957215,32.18740863876959,0.0,0.0,26.314195840877904,54.73390995923481,48.77157151562008,0.0
Eso-AdenoCA::S.84,0.0,0.0,50.86113890973382,0.9513331091511366,2.674286481674154,2.819497022625898,61.15349638193961,49.13003566917727,24.588892980987545
Eso-AdenoCA::S.85,0.0,0.9297658602686095,76.22616938977511,0.0,0.0,0.0,0.0,0.0,15.915348268543491
Eso-AdenoCA::S.86,21.4029878671384,0.0,1.4262362116005387,0.3508483276318044,12.363167369633741,3.8365742213600065,0.09240792458269391,9.50822780531424,2.143690531562234
Eso-AdenoCA::S.87,16.213283993331927,0.0,12.844588507499004,1.7256888028610835,14.785877534271707,55.26811097417676,0.0,41.66894771211238,7.213462810443288
Eso-AdenoCA::S.88,15.841788317763347,0.0,24.134360336810843,5.954450833332496,51.83097776387387,57.23901814405096,6.542106299457315,0.0,0.0
Eso-AdenoCA::S.89,25.89660181802133,0.0,44.176172798647976,0.0,26.13337878527854,10.154321794036074,116.83092942412912,7.88701030611256,119.56294189391367
Eso-AdenoCA::S.90,0.0,6.550303607758884,12.729544662334252,0.0,0.0,17.151706542314095,0.0,58.142628307026364,9.871200422772384
Eso-AdenoCA::S.91,4.012250857386658,0.0,62.50297763022082,0.0,12.844397945115103,0.0,31.4883500637132,0.0,28.095128022586522
Eso-AdenoCA::S.92,6.058080588043516,59.56421087713554,3.3100266996987635,0.0,0.0,0.0,0.0,34.14464405049981,4.4251354117924695
Eso-AdenoCA::S.93,1.2510300572269626,0.0,26.111212691453165,0.0322608117144089,0.025964452710587938,0.9474056588275236,0.0,0.0,0.0
Eso-AdenoCA::S.94,28.135949386100013,0.0,44.638629374592696,1.5683494195834056,0.0,9.455078998123668,2.2457439722482153,9.547725494513184,4.289259522980269
Eso-AdenoCA::S.95,14.96466055169719,0.0,16.252792215451645,0.0,0.23290862310590055,38.554913798680005,16.309854702664683,0.0,41.270995658731096
Eso-AdenoCA::S.96,73.80824661237642,8.825621144780763,10.569118804589326,0.0,12.906653167753987,26.059437001224612,10.136643223252628,37.255439191862585,6.154119605566798
Eso-AdenoCA::S.97,10.390099465812241,3.186129078977844,35.87427512616221,10.065003147103004,0.0,29.21611886192809,61.210393063305936,7.600603766333443,7.736095146136386
Eso-AdenoCA::S.98,5.875660195096831,1.5820846576499248,50.53007413457066,4.9392619636760084,5.763531490316173,0.3841448734647186,22.56838165819755,41.5384163128115,82.89970657249947
Eso-AdenoCA::S.99,0.0,0.0,31.5627467281191,0.047003974158795994,15.723516354257315,0.0,108.46618718687895,35.21193626022509,5.48757441986139
Eso-AdenoCA::S.100,5.510771637110968,3.3471057400138307,19.371473242369323,8.912883925116962,2.281995900684964,6.652028609551921,44.99232085237366,63.33889368508363,0.0
