Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
Kidney-RCC::S.83	352	0.884	179.766	51.07%	38.845	46.941%	0.22574	0.849
Kidney-RCC::S.84	575	0.932	234.309	40.749%	49.944	36.181%	0.13618	0.914
Kidney-RCC::S.85	851	0.979	195.632	22.988%	42.326	20.513%	0.07241	0.974
Kidney-RCC::S.86	1096	0.944	435.038	39.693%	93.777	36.731%	0.19045	0.932
Kidney-RCC::S.87	932	0.972	227.347	24.393%	53.966	23.796%	0.07415	0.966
Kidney-RCC::S.88	801	0.907	378.842	47.296%	82.904	42.186%	0.18224	0.883
Kidney-RCC::S.89	662	0.971	195.607	29.548%	34.541	24.859%	0.11342	0.962
Kidney-RCC::S.90	534	0.968	191.439	35.85%	38.924	27.451%	0.22308	0.963
Kidney-RCC::S.91	917	0.955	330.925	36.088%	68.836	31.067%	0.15225	0.944
Kidney-RCC::S.92	648	0.925	278.225	42.936%	66.312	38.57%	0.1611	0.909
Kidney-RCC::S.93	650	0.944	238.913	36.756%	52.633	35.781%	0.13001	0.93
Kidney-RCC::S.94	582	0.942	200.518	34.453%	47.258	33.877%	0.13034	0.927
Kidney-RCC::S.95	582	0.948	210.12	36.103%	38.828	32.527%	0.13403	0.927
Kidney-RCC::S.96	637	0.933	238.874	37.5%	48.918	36.048%	0.135	0.908
Kidney-RCC::S.97	830	0.948	265.311	31.965%	58.048	32.727%	0.10993	0.931
Kidney-RCC::S.98	613	0.966	180.283	29.41%	32.646	26.993%	0.09453	0.953
Kidney-RCC::S.99	773	0.97	239.891	31.034%	42.762	25.665%	0.15688	0.96
