"tool_name","cancer_type","cpu_seconds"
"mutsig","Skin-Melanoma",1.83600000000002
"mutsig","Stomach-AdenoCA",1.155
"pasa","Breast-AdenoCA",4118.774
"pasa","ColoRect-AdenoCA",1753.283
"pasa","Eso-AdenoCA",4413.565
"pasa","Kidney-RCC",5071.382
"pasa","Liver-HCC",4754.371
"pasa","Lung-AdenoCA",3083.378
"pasa","Ovary-AdenoCA",3804.914
"pasa","Skin-Melanoma",3911.266
"pasa","Stomach-AdenoCA",3212.758
"sigest","Breast-AdenoCA",0.0350000000000819
"sigest","ColoRect-AdenoCA",0.00999999999999091
"sigest","Eso-AdenoCA",0.00799999999992451
"sigest","Kidney-RCC",0.00900000000001455
"sigest","Liver-HCC",0.00900000000001455
"sigest","Lung-AdenoCA",0.00799999999992451
"sigest","Ovary-AdenoCA",0.00900000000001455
"sigest","Skin-Melanoma",0.00900000000001455
"sigest","Stomach-AdenoCA",0.00900000000001455
"sigpro","Breast-AdenoCA",31.2289999999999
"sigpro","ColoRect-AdenoCA",53.3509999999999
"sigpro","Eso-AdenoCA",31.8170000000003
"sigpro","Kidney-RCC",58.5489999999999
"sigpro","Liver-HCC",57.8729999999998
"sigpro","Lung-AdenoCA",30.0180000000001
"sigpro","Ovary-AdenoCA",56.5880000000001
"sigpro","Skin-Melanoma",56.3209999999996
"sigpro","Stomach-AdenoCA",57.0270000000002
"yapsa_0.00","Breast-AdenoCA",0.0389999999999873
"yapsa_0.00","ColoRect-AdenoCA",0.02800000000002
"yapsa_0.00","Eso-AdenoCA",0.0250000000000909
"yapsa_0.00","Kidney-RCC",0.0249999999999773
"yapsa_0.00","Liver-HCC",0.0249999999999773
"yapsa_0.00","Lung-AdenoCA",0.0250000000000909
"yapsa_0.00","Ovary-AdenoCA",0.0260000000000673
"yapsa_0.00","Skin-Melanoma",0.0249999999999773
"yapsa_0.00","Stomach-AdenoCA",0.0249999999999773
"yapsa_0.01","Breast-AdenoCA",0.0259999999999536
"yapsa_0.01","ColoRect-AdenoCA",0.0240000000000009
"yapsa_0.01","Eso-AdenoCA",0.0249999999999773
"yapsa_0.01","Kidney-RCC",0.0249999999999773
"yapsa_0.01","Liver-HCC",0.0259999999999536
"yapsa_0.01","Lung-AdenoCA",0.0249999999999773
"yapsa_0.01","Ovary-AdenoCA",0.0249999999999773
"yapsa_0.01","Skin-Melanoma",0.0260000000000673
"yapsa_0.01","Stomach-AdenoCA",0.0250000000000021
"yapsa_0.03","Breast-AdenoCA",0.0260000000000673
"yapsa_0.03","ColoRect-AdenoCA",0.0249999999999773
"yapsa_0.03","Eso-AdenoCA",0.0259999999999536
"yapsa_0.03","Kidney-RCC",0.0259999999999536
"yapsa_0.03","Liver-HCC",0.0250000000000909
"yapsa_0.03","Lung-AdenoCA",0.0249999999999773
"yapsa_0.03","Ovary-AdenoCA",0.0249999999999773
"yapsa_0.03","Skin-Melanoma",0.0249999999999773
"yapsa_0.03","Stomach-AdenoCA",0.0269999999999762
"yapsa_0.06","Breast-AdenoCA",0.0249999999999773
"yapsa_0.06","ColoRect-AdenoCA",0.0240000000000009
"yapsa_0.06","Eso-AdenoCA",0.0249999999999773
"yapsa_0.06","Kidney-RCC",0.0249999999999773
"yapsa_0.06","Liver-HCC",0.0249999999999773
"yapsa_0.06","Lung-AdenoCA",0.0249999999999773
"yapsa_0.06","Ovary-AdenoCA",0.0250000000000909
"yapsa_0.06","Skin-Melanoma",0.0249999999999773
"yapsa_0.06","Stomach-AdenoCA",0.0249999999999773
"yapsa_0.10","Breast-AdenoCA",0.0250000000000909
"yapsa_0.10","ColoRect-AdenoCA",0.0240000000000009
"yapsa_0.10","Eso-AdenoCA",0.0249999999999773
"yapsa_0.10","Kidney-RCC",0.0249999999999773
"yapsa_0.10","Liver-HCC",0.0250000000000909
"yapsa_0.10","Lung-AdenoCA",0.0240000000000009
"yapsa_0.10","Ovary-AdenoCA",0.0249999999999773
"yapsa_0.10","Skin-Melanoma",0.0249999999999773
"yapsa_0.10","Stomach-AdenoCA",0.0249999999999773
