Sample,ID1,ID2,ID5,ID14
ColoRect-AdenoCA::S.68,208.7994165459376,183.55524304564096,0.0,79.50983932603164
ColoRect-AdenoCA::S.69,938.6005569022849,507.0732846590957,79.025489266875,549.9244636361068
ColoRect-AdenoCA::S.70,117.65273368776782,432.9135124962431,386.9890459806573,577.3918473598413
ColoRect-AdenoCA::S.71,394.38142154458626,454.01877695599495,0.0,0.0
ColoRect-AdenoCA::POLE.S.1,3988.393080071065,2024.1517934520896,0.0,0.0
ColoRect-AdenoCA::POLE.S.2,10982.218077641839,4721.9936091265345,0.0,2521.76321600395
ColoRect-AdenoCA::POLE.S.3,5049.568812810722,1607.164845786517,0.0,0.0
ColoRect-AdenoCA::POLE.S.4,5803.268739737324,6370.140158950124,0.0,0.0
ColoRect-AdenoCA::POLE.S.5,5846.352715972014,1937.396254237575,229.04963327862558,0.0
ColoRect-AdenoCA::POLE.S.6,2344.541955249044,1649.5791612413852,0.0,0.0
ColoRect-AdenoCA::POLE.S.7,2365.911195542291,16010.565642143107,0.0,0.0
ColoRect-AdenoCA::POLE.S.8,6417.501197529354,5483.343839554083,0.0,1200.7000867607364
ColoRect-AdenoCA::POLE.S.9,11307.2811647605,12310.389593736343,0.0,0.0
ColoRect-AdenoCA::POLE.S.10,4850.107649077201,4842.505117177807,0.0,1009.6544683752561
ColoRect-AdenoCA::POLE.S.11,4258.627924117189,6475.807954300788,0.0,0.0
ColoRect-AdenoCA::POLE.S.12,1372.6679260420426,1361.5508466378765,236.62718795148638,0.0
ColoRect-AdenoCA::POLE.S.13,2700.652257238589,11730.361511189243,0.0,0.0
ColoRect-AdenoCA::POLE.S.14,1913.9157463286028,3610.359833101475,430.4426145524936,0.0
