Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
Eso-AdenoCA::S.67	47889	0.992	8457.755	17.661%	1674.753	12.656%	0.03154	0.991
Eso-AdenoCA::S.68	33280	0.988	5607.213	16.849%	864.0	15.484%	0.02655	0.981
Eso-AdenoCA::S.69	19413	0.997	2744.749	14.139%	428.834	8.268%	0.02055	0.996
Eso-AdenoCA::S.70	35044	0.991	7201.842	20.551%	1443.138	14.276%	0.08269	0.99
Eso-AdenoCA::S.71	18797	0.986	3151.173	16.764%	535.997	16.685%	0.02383	0.978
Eso-AdenoCA::S.72	34916	0.994	5538.724	15.863%	1135.794	10.905%	0.0267	0.993
Eso-AdenoCA::S.73	27549	0.994	4639.759	16.842%	662.19	10.827%	0.02871	0.993
Eso-AdenoCA::S.74	31126	0.986	6170.411	19.824%	1150.809	16.7%	0.03467	0.982
Eso-AdenoCA::S.75	18969	0.985	4319.216	22.77%	1675.921	18.982%	0.04819	0.985
Eso-AdenoCA::S.76	12413	0.977	2699.862	21.75%	404.418	21.103%	0.04355	0.96
Eso-AdenoCA::S.77	15840	0.991	2386.227	15.065%	334.403	13.268%	0.02004	0.985
Eso-AdenoCA::S.78	31294	0.969	6460.482	20.644%	984.347	24.885%	0.03181	0.907
Eso-AdenoCA::S.79	25635	0.982	5042.284	19.67%	766.576	19.204%	0.03429	0.968
Eso-AdenoCA::S.80	37264	0.985	7569.643	20.314%	1270.762	16.998%	0.03687	0.98
Eso-AdenoCA::S.81	43561	0.848	20345.361	46.705%	6585.479	54.305%	0.1622	0.824
Eso-AdenoCA::S.82	26278	0.982	6013.225	22.883%	868.211	19.924%	0.04331	0.972
Eso-AdenoCA::S.83	29282	0.987	6411.28	21.895%	1289.111	16.178%	0.0456	0.985
Eso-AdenoCA::S.84	55494	0.993	11822.788	21.305%	2628.278	11.912%	0.07025	0.993
Eso-AdenoCA::S.85	41732	0.987	10971.983	26.292%	3106.498	16.559%	0.07526	0.986
Eso-AdenoCA::S.86	41858	0.986	8793.91	21.009%	1572.68	16.418%	0.03832	0.983
Eso-AdenoCA::S.87	38053	0.995	5323.81	13.991%	1029.433	9.726%	0.0194	0.995
Eso-AdenoCA::S.88	14923	0.991	2142.78	14.359%	326.093	13.974%	0.01905	0.984
Eso-AdenoCA::S.89	38896	0.987	7769.411	19.975%	1212.088	16.221%	0.03361	0.983
Eso-AdenoCA::S.90	54548	0.977	15273.515	28.0%	2649.402	24.662%	0.07881	0.972
Eso-AdenoCA::S.91	18328	0.961	4777.836	26.069%	706.315	28.253%	0.05004	0.914
Eso-AdenoCA::S.92	35696	0.981	8830.296	24.737%	1607.04	19.909%	0.0445	0.977
Eso-AdenoCA::S.93	29865	0.962	6312.029	21.135%	1053.176	27.427%	0.04584	0.893
Eso-AdenoCA::S.94	44022	0.972	10090.148	22.921%	1789.437	23.976%	0.04388	0.956
Eso-AdenoCA::S.95	15820	0.965	3237.949	20.467%	511.078	26.118%	0.03767	0.888
Eso-AdenoCA::S.96	26116	0.987	4692.905	17.969%	752.363	16.051%	0.03421	0.981
Eso-AdenoCA::S.97	22253	0.989	3615.604	16.248%	635.421	14.676%	0.02393	0.985
Eso-AdenoCA::S.98	16884	0.978	4686.271	27.756%	694.547	20.779%	0.07314	0.97
Eso-AdenoCA::S.99	33747	0.972	7187.03	21.297%	1096.703	23.515%	0.04063	0.937
Eso-AdenoCA::S.100	24873	0.977	4958.919	19.937%	798.72	21.395%	0.0333	0.957
