Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
Lung-AdenoCA::S.25	413	0.992	118.586	28.713%	42.986	13.313%	0.17603	0.992
Lung-AdenoCA::S.26	1376	0.874	987.546	71.769%	501.563	63.973%	0.42906	0.871
Lung-AdenoCA::S.27	2531	0.998	347.684	13.737%	116.041	6.073%	0.04541	0.998
Lung-AdenoCA::S.28	1422	0.986	465.727	32.752%	135.809	18.1%	0.12361	0.986
Lung-AdenoCA::S.29	1829	0.764	1262.226	69.012%	532.204	64.505%	0.38243	0.746
Lung-AdenoCA::S.30	74	0.996	17.174	23.208%	5.272	10.039%	0.17491	0.996
Lung-AdenoCA::S.31	626	0.973	248.029	39.621%	58.479	23.298%	0.22188	0.971
Lung-AdenoCA::S.32	977	0.997	267.399	27.369%	75.585	11.372%	0.60926	0.997
Lung-AdenoCA::S.33	245	0.621	254.584	103.912%	141.864	113.346%	0.70654	0.609
Lung-AdenoCA::S.34	90	0.559	108.412	120.458%	55.13	173.989%	1.15795	0.544
Lung-AdenoCA::S.35	4148	0.991	1194.702	28.802%	590.884	17.076%	0.2212	0.991
Lung-AdenoCA::S.36	1538	0.995	367.267	23.88%	147.447	12.03%	0.0942	0.995
Lung-AdenoCA::S.37	868	0.684	932.657	107.449%	472.763	133.956%	1.07605	0.676
Lung-AdenoCA::S.38	72	0.977	31.723	44.06%	8.897	23.846%	0.29626	0.976
Lung-AdenoCA::S.39	176	0.542	216.564	123.048%	108.757	152.982%	1.25374	0.526
Lung-AdenoCA::S.40	279	0.768	225.568	80.849%	131.568	88.528%	0.47756	0.762
Lung-AdenoCA::S.41	28	0.98	10.243	36.582%	4.319	19.965%	0.29117	0.98
Lung-AdenoCA::S.42	84	0.989	34.019	40.499%	12.362	17.865%	0.3062	0.988
Lung-AdenoCA::S.43	795	0.841	652.662	82.096%	344.838	97.384%	0.51515	0.839
Lung-AdenoCA::S.44	448	0.983	153.607	34.287%	68.337	23.367%	0.14166	0.983
Lung-AdenoCA::S.45	391	0.954	241.725	61.822%	77.587	51.196%	1.14329	0.954
Lung-AdenoCA::S.46	100	0.982	40.336	40.336%	14.836	19.068%	0.42422	0.982
Lung-AdenoCA::S.47	352	0.992	98.823	28.075%	25.464	14.805%	0.16236	0.992
Lung-AdenoCA::S.48	689	0.984	306.02	44.415%	99.937	22.005%	0.26076	0.984
Lung-AdenoCA::S.49	455	0.976	180.866	39.751%	46.424	25.153%	0.21447	0.975
Lung-AdenoCA::S.50	138	0.987	83.94	60.826%	32.441	45.066%	2.81478	0.989
Lung-AdenoCA::S.51	95	0.987	28.265	29.753%	11.479	16.057%	0.22319	0.987
Lung-AdenoCA::S.52	178	0.318	258.107	145.004%	126.567	189.604%	1.54803	0.289
Lung-AdenoCA::S.53	197	0.557	228.712	116.097%	120.392	138.693%	0.95697	0.542
Lung-AdenoCA::S.54	1424	0.778	1111.756	78.073%	521.674	63.666%	1.72982	0.768
Lung-AdenoCA::S.55	100	0.982	39.478	39.478%	14.106	20.394%	0.27696	0.982
Lung-AdenoCA::S.56	555	0.976	198.655	35.794%	89.065	22.694%	0.21973	0.975
Lung-AdenoCA::S.57	633	0.994	173.209	27.363%	79.509	15.153%	0.11288	0.994
Lung-AdenoCA::S.58	1131	0.998	166.187	14.694%	53.941	6.505%	0.06389	0.998
Lung-AdenoCA::S.59	4472	0.99	1782.252	39.854%	975.025	23.665%	0.14329	0.991
Lung-AdenoCA::S.60	668	0.951	286.62	42.907%	111.938	34.631%	0.21479	0.948
Lung-AdenoCA::S.61	471	0.991	128.456	27.273%	52.226	14.161%	0.13749	0.991
Lung-AdenoCA::S.62	426	0.99	127.204	29.86%	59.498	17.021%	0.1798	0.99
Lung-AdenoCA::S.63	1453	0.99	448.062	30.837%	206.275	17.181%	0.16173	0.99
Lung-AdenoCA::S.64	214	0.823	145.625	68.049%	44.292	58.229%	0.35497	0.802
Lung-AdenoCA::S.65	106	0.927	66.017	62.28%	16.799	38.847%	0.38557	0.921
Lung-AdenoCA::S.66	1007	0.992	229.691	22.809%	96.745	12.727%	1.02302	0.992
Lung-AdenoCA::S.67	53	0.827	47.158	88.977%	11.065	65.543%	1.44612	0.807
Lung-AdenoCA::S.68	288	0.989	72.617	25.214%	32.298	16.007%	0.12044	0.989
Lung-AdenoCA::S.69	448	0.985	135.372	30.217%	56.952	17.708%	0.17497	0.985
Lung-AdenoCA::S.70	115	0.988	46.435	40.378%	20.081	29.363%	0.21367	0.988
Lung-AdenoCA::S.71	918	0.891	507.786	55.314%	307.206	53.61%	0.27833	0.889
Lung-AdenoCA::S.72	4332	0.992	1642.54	37.916%	892.251	22.535%	0.1352	0.993
Lung-AdenoCA::S.73	61	0.984	29.613	48.546%	9.52	24.507%	0.55149	0.984
Lung-AdenoCA::S.74	184	0.704	158.379	86.076%	56.053	93.292%	0.64126	0.677
Lung-AdenoCA::S.75	2587	0.988	1060.612	40.998%	594.047	24.794%	0.17145	0.988
Lung-AdenoCA::S.76	84	0.216	121.695	144.875%	63.179	196.098%	1.5466	0.181
Lung-AdenoCA::S.77	437	0.993	158.876	36.356%	61.378	19.665%	0.14648	0.993
Lung-AdenoCA::S.78	944	0.995	276.492	29.289%	136.581	16.915%	0.09936	0.995
Lung-AdenoCA::S.79	485	0.991	179.82	37.076%	81.527	19.475%	0.16978	0.991
Lung-AdenoCA::S.80	2286	0.99	737.649	32.268%	405.267	20.319%	0.15497	0.99
Lung-AdenoCA::S.81	1432	0.98	569.17	39.747%	159.323	28.042%	1.1539	0.979
Lung-AdenoCA::S.82	167	0.921	131.91	78.988%	28.549	39.518%	1.19554	0.915
Lung-AdenoCA::S.83	3561	0.991	1024.819	28.779%	424.292	14.976%	0.16584	0.991
Lung-AdenoCA::S.84	157	0.759	173.849	110.732%	53.58	138.667%	1.64774	0.755
Lung-AdenoCA::S.85	1043	0.527	1202.206	115.264%	471.481	124.663%	3.29943	0.495
Lung-AdenoCA::S.86	1632	0.991	537.99	32.965%	226.056	16.74%	0.17471	0.991
Lung-AdenoCA::S.87	1994	0.991	547.013	27.433%	245.041	15.262%	0.12271	0.991
Lung-AdenoCA::S.88	1341	0.966	679.096	50.641%	190.632	37.389%	0.22531	0.965
Lung-AdenoCA::S.89	345	0.997	76.73	22.241%	33.909	12.067%	0.09357	0.997
Lung-AdenoCA::S.90	104	0.232	156.982	150.944%	76.52	214.215%	1.91544	0.194
Lung-AdenoCA::S.91	633	0.984	262.099	41.406%	129.231	36.059%	2.27759	0.985
Lung-AdenoCA::S.92	928	0.926	647.967	69.824%	312.166	68.609%	0.4149	0.926
Lung-AdenoCA::S.93	326	0.462	388.657	119.22%	215.753	146.362%	1.11208	0.442
Lung-AdenoCA::S.94	1736	0.996	378.612	21.809%	73.46	8.441%	0.08974	0.996
Lung-AdenoCA::S.95	1758	0.987	625.833	35.599%	238.549	20.67%	0.25976	0.987
Lung-AdenoCA::S.96	648	0.938	398.793	61.542%	137.428	41.047%	3.15037	0.938
Lung-AdenoCA::S.97	4984	0.982	2061.626	41.365%	859.358	20.934%	0.72739	0.982
Lung-AdenoCA::S.98	4585	0.996	999.045	21.789%	378.639	10.546%	0.08298	0.996
Lung-AdenoCA::S.99	1144	0.984	359.475	31.423%	164.624	21.752%	0.15196	0.984
Lung-AdenoCA::S.100	4017	0.998	581.436	14.474%	225.985	7.38%	0.04796	0.998
