Sample Names	MutationType	DBS2	DBS3	DBS4	DBS5	DBS7	DBS9	DBS10
Stomach-AdenoCA::S.1	TT>AA	0.0	0.9985272485256147	0.0014727514743853082	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.1	TT>AC	0.0	0.9999283428650593	7.165713494073558e-05	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.1	TT>AG	0.0	0.9999999999999999	8.065206902079056e-17	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.1	TT>CA	0.0	0.9999999999999973	2.6612876130035322e-15	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.1	TT>CC	0.0	0.9999999999999998	2.2633976163405234e-16	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.1	TT>CG	0.0	1.0	6.015390802594339e-17	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.1	TT>GA	0.0	0.9999999999999999	1.5015710656515335e-16	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.1	TT>GC	0.0	1.0	2.777341982604255e-17	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.1	TT>GG	0.0	1.0	1.0800774322632273e-17	0.0	0.0	0.0	0.0
Stomach-AdenoCA::S.2	AC>CA	0.0	0.0	0.4757970464938728	0.5242029535061272	0.0	0.0	0.0
Stomach-AdenoCA::S.2	AC>CG	0.0	0.0	0.04793438187387338	0.9520656181261266	0.0	0.0	0.0
Stomach-AdenoCA::S.2	AC>CT	0.0	0.0	1.9315809070029908e-15	0.9999999999999981	0.0	0.0	0.0
Stomach-AdenoCA::S.2	AC>GA	0.0	0.0	0.7872155988397008	0.2127844011602991	0.0	0.0	0.0
Stomach-AdenoCA::S.2	AC>GG	0.0	0.0	0.22847953882341854	0.7715204611765814	0.0	0.0	0.0
Stomach-AdenoCA::S.2	AC>GT	0.0	0.0	6.389754678346595e-06	0.9999936102453219	0.0	0.0	0.0
Stomach-AdenoCA::S.2	AC>TA	0.0	0.0	0.28704025717633985	0.7129597428236603	0.0	0.0	0.0
Stomach-AdenoCA::S.2	AC>TG	0.0	0.0	0.021750391113960696	0.9782496088860393	0.0	0.0	0.0
Stomach-AdenoCA::S.2	AC>TT	0.0	0.0	0.010010846845787475	0.9899891531542125	0.0	0.0	0.0
Stomach-AdenoCA::S.2	AT>CA	0.0	0.0	0.7991688811484177	0.2008311188515823	0.0	0.0	0.0
Stomach-AdenoCA::S.2	AT>CC	0.0	0.0	1.5410731810824924e-13	0.9999999999998459	0.0	0.0	0.0
Stomach-AdenoCA::S.2	AT>CG	0.0	0.0	0.29700266295466926	0.7029973370453309	0.0	0.0	0.0
Stomach-AdenoCA::S.2	AT>GA	0.0	0.0	0.12045265892742626	0.8795473410725738	0.0	0.0	0.0
Stomach-AdenoCA::S.2	AT>GC	0.0	0.0	0.9999999999987277	1.2722480832404404e-12	0.0	0.0	0.0
Stomach-AdenoCA::S.2	AT>TA	0.0	0.0	0.7282726984578944	0.2717273015421055	0.0	0.0	0.0
Stomach-AdenoCA::S.2	CC>AA	0.0	0.0	0.2381635581061693	0.7618364418938308	0.0	0.0	0.0
Stomach-AdenoCA::S.2	CC>AG	0.0	0.0	0.09489201889410234	0.9051079811058976	0.0	0.0	0.0
Stomach-AdenoCA::S.2	CC>AT	0.0	0.0	0.7519411456251975	0.24805885437480246	0.0	0.0	0.0
Stomach-AdenoCA::S.2	CC>GA	0.0	0.0	0.9609933148288364	0.039006685171163576	0.0	0.0	0.0
Stomach-AdenoCA::S.2	CC>GG	0.0	0.0	0.7420425458954355	0.2579574541045644	0.0	0.0	0.0
Stomach-AdenoCA::S.2	CC>GT	0.0	0.0	0.6017166758912288	0.39828332410877115	0.0	0.0	0.0
Stomach-AdenoCA::S.2	CC>TA	0.0	0.0	0.05909185403913857	0.9409081459608615	0.0	0.0	0.0
Stomach-AdenoCA::S.2	CC>TG	0.0	0.0	0.0008085793686555012	0.9991914206313445	0.0	0.0	0.0
Stomach-AdenoCA::S.2	CC>TT	0.0	0.0	0.2381635581061693	0.7618364418938308	0.0	0.0	0.0
Stomach-AdenoCA::S.2	CG>AT	0.0	0.0	0.07660826311738737	0.9233917368826126	0.0	0.0	0.0
Stomach-AdenoCA::S.2	CG>GC	0.0	0.0	0.0235405996096031	0.9764594003903968	0.0	0.0	0.0
Stomach-AdenoCA::S.2	CG>GT	0.0	0.0	5.065986006716011e-16	0.9999999999999997	0.0	0.0	0.0
Stomach-AdenoCA::S.2	CG>TA	0.0	0.0	0.2381635581061693	0.7618364418938308	0.0	0.0	0.0
Stomach-AdenoCA::S.2	CG>TC	0.0	0.0	1.1015053274180714e-13	0.9999999999998899	0.0	0.0	0.0
Stomach-AdenoCA::S.2	CG>TT	0.0	0.0	0.07088579183618146	0.9291142081638186	0.0	0.0	0.0
Stomach-AdenoCA::S.2	CT>AA	0.0	0.0	7.044547089023662e-18	1.0	0.0	0.0	0.0
Stomach-AdenoCA::S.2	CT>AC	0.0	0.0	1.5706980581644145e-17	1.0	0.0	0.0	0.0
Stomach-AdenoCA::S.2	CT>AG	0.0	0.0	0.006338257173445316	0.9936617428265547	0.0	0.0	0.0
Stomach-AdenoCA::S.2	CT>GA	0.0	0.0	0.019234901988712937	0.980765098011287	0.0	0.0	0.0
Stomach-AdenoCA::S.2	CT>GC	0.0	0.0	0.0069329004964879285	0.993067099503512	0.0	0.0	0.0
Stomach-AdenoCA::S.2	CT>GG	0.0	0.0	0.4325288878090167	0.5674711121909832	0.0	0.0	0.0
Stomach-AdenoCA::S.2	CT>TA	0.0	0.0	9.828620093846767e-16	0.9999999999999991	0.0	0.0	0.0
Stomach-AdenoCA::S.2	CT>TC	0.0	0.0	1.3851320262073462e-14	0.9999999999999861	0.0	0.0	0.0
Stomach-AdenoCA::S.2	CT>TG	0.0	0.0	0.01625779671024336	0.9837422032897566	0.0	0.0	0.0
Stomach-AdenoCA::S.2	GC>AA	0.0	0.0	0.9991364906168652	0.0008635093831348193	0.0	0.0	0.0
Stomach-AdenoCA::S.2	GC>AG	0.0	0.0	0.66589999477064	0.33410000522936	0.0	0.0	0.0
Stomach-AdenoCA::S.2	GC>AT	0.0	0.0	0.7341320548860495	0.26586794511395045	0.0	0.0	0.0
Stomach-AdenoCA::S.2	GC>CA	0.0	0.0	0.5493542697796012	0.4506457302203987	0.0	0.0	0.0
Stomach-AdenoCA::S.2	GC>CG	0.0	0.0	0.0014251898893599597	0.9985748101106401	0.0	0.0	0.0
Stomach-AdenoCA::S.2	GC>TA	0.0	0.0	0.9739632111851474	0.026036788814852704	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TA>AT	0.0	0.0	0.8840881748998617	0.11591182510013832	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TA>CG	0.0	0.0	0.9585575487962139	0.0414424512037861	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TA>CT	0.0	0.0	0.6431499116789773	0.3568500883210227	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TA>GC	0.0	0.0	0.38673835125448025	0.6132616487455197	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TA>GG	0.0	0.0	0.3898720795643248	0.6101279204356752	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TA>GT	0.0	0.0	0.664415289218571	0.33558471078142904	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TC>AA	0.0	0.0	0.814863776843249	0.185136223156751	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TC>AG	0.0	0.0	0.055608738997364654	0.9443912610026354	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TC>AT	0.0	0.0	0.8406397803873719	0.15936021961262814	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TC>CA	0.0	0.0	0.9652256707881001	0.03477432921189992	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TC>CG	0.0	0.0	0.9999999999999436	5.648677036303044e-14	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TC>CT	0.0	0.0	0.0036845014841988396	0.9963154985158011	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TC>GA	0.0	0.0	0.9985615031598599	0.0014384968401400988	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TC>GG	0.0	0.0	0.12291393746084184	0.8770860625391581	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TC>GT	0.0	0.0	8.503849418927294e-14	0.9999999999999151	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TG>AA	0.0	0.0	0.16588709784304081	0.8341129021569592	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TG>AC	0.0	0.0	0.036534337287956506	0.9634656627120435	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TG>AT	0.0	0.0	1.6091955667617125e-16	0.9999999999999998	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TG>CA	0.0	0.0	0.44211205260094005	0.55788794739906	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TG>CC	0.0	0.0	0.10012637982630218	0.8998736201736978	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TG>CT	0.0	0.0	0.10505272901454071	0.8949472709854591	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TG>GA	0.0	0.0	0.5297015316258957	0.4702984683741042	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TG>GC	0.0	0.0	0.49251107031824115	0.5074889296817588	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TG>GT	0.0	0.0	0.00018312954887094015	0.9998168704511291	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TT>AA	0.0	0.0	0.001712788901873564	0.9982872110981265	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TT>AC	0.0	0.0	0.00032030850655895694	0.9996796914934412	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TT>AG	0.0	0.0	3.676100679906512e-15	0.9999999999999963	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TT>CA	0.0	0.0	0.2381635581061693	0.7618364418938308	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TT>CC	0.0	0.0	4.24677576889445e-15	0.9999999999999958	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TT>CG	0.0	0.0	0.2445889645361244	0.7554110354638757	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TT>GA	0.0	0.0	1.0978213631123258e-13	0.9999999999998902	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TT>GC	0.0	0.0	5.799445010081315e-14	0.999999999999942	0.0	0.0	0.0
Stomach-AdenoCA::S.2	TT>GG	0.0	0.0	0.2381635581061693	0.7618364418938308	0.0	0.0	0.0
Stomach-AdenoCA::S.3	AC>CA	0.009501521046254171	0.0	0.08582286412188546	0.0	0.9046756148318604	0.0	0.0
Stomach-AdenoCA::S.3	AC>CG	0.006440423059232764	0.0	0.008220815620020172	0.0	0.985338761320747	0.0	0.0
Stomach-AdenoCA::S.3	AC>CT	0.011800997394234895	0.0	6.35559975644539e-16	0.0	0.9881990026057644	0.0	0.0
Stomach-AdenoCA::S.3	AC>GA	0.020833302496249588	0.0	0.3156048949923289	0.0	0.6635618025114215	0.0	0.0
Stomach-AdenoCA::S.3	AC>GG	2.115689199275114e-15	0.0	2.901428877284331e-15	0.0	0.999999999999995	0.0	0.0
Stomach-AdenoCA::S.3	AC>GT	0.0742472728414971	0.0	2.4222953331232077e-06	0.0	0.9257503048631698	0.0	0.0
Stomach-AdenoCA::S.3	AC>TA	0.22019813430386778	0.0	0.15418310090281445	0.0	0.6256187647933178	0.0	0.0
Stomach-AdenoCA::S.3	AC>TG	0.0077174518511857635	0.0	0.052564124016206915	0.0	0.9397184241326073	0.0	0.0
Stomach-AdenoCA::S.3	AC>TT	0.7361031749461984	0.0	0.03311784597105418	0.0	0.23077897908274744	0.0	0.0
Stomach-AdenoCA::S.3	AT>CA	0.0040218013496209435	0.0	0.07954212816404332	0.0	0.9164360704863357	0.0	0.0
Stomach-AdenoCA::S.3	AT>CC	8.584427801378556e-16	0.0	1.175577958411679e-15	0.0	0.9999999999999979	0.0	0.0
Stomach-AdenoCA::S.3	AT>CG	4.8413056310194865e-15	0.0	8.959745609950615e-15	0.0	0.9999999999999862	0.0	0.0
Stomach-AdenoCA::S.3	AT>GA	0.014477651404637432	0.0	0.022783120370077688	0.0	0.9627392282252849	0.0	0.0
Stomach-AdenoCA::S.3	AT>GC	0.0008092338408246972	0.0	0.0019861357784703325	0.0	0.9972046303807051	0.0	0.0
Stomach-AdenoCA::S.3	AT>TA	0.015000592953337546	0.0	0.12106595820883422	0.0	0.8639334488378282	0.0	0.0
Stomach-AdenoCA::S.3	CC>AA	1.0	0.0	7.885798220775854e-18	0.0	9.691173592241957e-18	0.0	0.0
Stomach-AdenoCA::S.3	CC>AG	0.9416927838519096	0.0	0.05747161847189306	0.0	0.0008355976761974364	0.0	0.0
Stomach-AdenoCA::S.3	CC>AT	0.8812752627014108	0.0	0.11289955458512499	0.0	0.005825182713464254	0.0	0.0
Stomach-AdenoCA::S.3	CC>GA	0.8496937297319888	0.0	0.13905881748128143	0.0	0.011247452786729785	0.0	0.0
Stomach-AdenoCA::S.3	CC>GG	0.2142894814585601	0.0	0.028352908920439686	0.0	0.7573576096210002	0.0	0.0
Stomach-AdenoCA::S.3	CC>GT	0.851640148362184	0.0	0.050454085239415886	0.0	0.09790576639840015	0.0	0.0
Stomach-AdenoCA::S.3	CC>TA	0.9914047160116899	0.0	0.008595283988309738	0.0	4.3475636584525795e-16	0.0	0.0
Stomach-AdenoCA::S.3	CC>TG	0.555214124389931	0.0	0.015859034203924254	0.0	0.42892684140614473	0.0	0.0
Stomach-AdenoCA::S.3	CC>TT	0.24676861743545023	0.0	0.33793253807580903	0.0	0.4152988444887407	0.0	0.0
Stomach-AdenoCA::S.3	CG>AT	0.8014864304007315	0.0	0.16492151291457297	0.0	0.03359205668469551	0.0	0.0
Stomach-AdenoCA::S.3	CG>GC	0.7120292303853022	0.0	0.008026531927206109	0.0	0.27994423768749166	0.0	0.0
Stomach-AdenoCA::S.3	CG>GT	0.9876037708409466	0.0	4.405112138726991e-15	0.0	0.012396229159049017	0.0	0.0
Stomach-AdenoCA::S.3	CG>TA	0.24676861743545023	0.0	0.33793253807580903	0.0	0.4152988444887407	0.0	0.0
Stomach-AdenoCA::S.3	CG>TC	0.982723007472644	0.0	2.609617776379561e-15	0.0	0.01727699252735344	0.0	0.0
Stomach-AdenoCA::S.3	CG>TT	0.9457610556354906	0.0	0.05010659086640991	0.0	0.0041323534980995565	0.0	0.0
Stomach-AdenoCA::S.3	CT>AA	0.999999999999996	0.0	1.7786039388520155e-15	0.0	2.185797688539426e-15	0.0	0.0
Stomach-AdenoCA::S.3	CT>AC	0.23530984095870272	0.0	0.322240536968563	0.0	0.44244962207273425	0.0	0.0
Stomach-AdenoCA::S.3	CT>AG	0.3154675364959794	0.0	0.15918587652653896	0.0	0.5253465869774815	0.0	0.0
Stomach-AdenoCA::S.3	CT>GA	0.008967253897722577	0.0	0.2721252827844963	0.0	0.7189074633177811	0.0	0.0
Stomach-AdenoCA::S.3	CT>GC	0.010898169027899819	0.0	0.004789313842952959	0.0	0.9843125171291472	0.0	0.0
Stomach-AdenoCA::S.3	CT>GG	0.02273717644720231	0.0	0.19135678726655223	0.0	0.7859060362862456	0.0	0.0
Stomach-AdenoCA::S.3	CT>TA	0.9999999999999961	0.0	1.6891475074915964e-15	0.0	2.07586109353852e-15	0.0	0.0
Stomach-AdenoCA::S.3	CT>TC	0.0007823909709147989	0.0	1.163506309542978e-16	0.0	0.9992176090290851	0.0	0.0
Stomach-AdenoCA::S.3	CT>TG	0.9394851829330817	0.0	0.060514817066901316	0.0	1.6902064741727315e-14	0.0	0.0
Stomach-AdenoCA::S.3	GC>AA	0.01862700189528225	0.0	0.9813729981047177	0.0	2.572729955059691e-17	0.0	0.0
Stomach-AdenoCA::S.3	GC>AG	0.033846203908090566	0.0	0.9602532026700372	0.0	0.005900593421872137	0.0	0.0
Stomach-AdenoCA::S.3	GC>AT	0.10873763837355623	0.0	0.8602800364464372	0.0	0.030982325180006386	0.0	0.0
Stomach-AdenoCA::S.3	GC>CA	0.09388843943974091	0.0	0.860071096471462	0.0	0.04604046408879713	0.0	0.0
Stomach-AdenoCA::S.3	GC>CG	0.03149645847896228	0.0	0.00037754369413477205	0.0	0.968125997826903	0.0	0.0
Stomach-AdenoCA::S.3	GC>TA	0.04847292571762852	0.0	0.9512081024109167	0.0	0.0003189718714547724	0.0	0.0
Stomach-AdenoCA::S.3	TA>AT	0.038816376834776324	0.0	0.35013609409291274	0.0	0.6110475290723109	0.0	0.0
Stomach-AdenoCA::S.3	TA>CG	0.006991911938903813	0.0	0.11745112391187641	0.0	0.8755569641492198	0.0	0.0
Stomach-AdenoCA::S.3	TA>CT	0.00934216787012507	0.0	0.23740371267954202	0.0	0.7532541194503328	0.0	0.0
Stomach-AdenoCA::S.3	TA>GC	0.06269078205265428	0.0	0.04367642460717962	0.0	0.8936327933401661	0.0	0.0
Stomach-AdenoCA::S.3	TA>GG	0.01507094920021953	0.0	0.34609033906564407	0.0	0.6388387117341364	0.0	0.0
Stomach-AdenoCA::S.3	TA>GT	0.045967625700760587	0.0	0.23255452529905296	0.0	0.7214778490001865	0.0	0.0
Stomach-AdenoCA::S.3	TC>AA	0.004449034103260194	0.0	0.948894455401344	0.0	0.0466565104953958	0.0	0.0
Stomach-AdenoCA::S.3	TC>AG	0.11567413858550035	0.0	0.8825302452895322	0.0	0.001795616124967578	0.0	0.0
Stomach-AdenoCA::S.3	TC>AT	4.825907819432052e-16	0.0	0.7943499181247091	0.0	0.20565008187529032	0.0	0.0
Stomach-AdenoCA::S.3	TC>CA	0.009496406412449835	0.0	0.9612281881729191	0.0	0.02927540541463111	0.0	0.0
Stomach-AdenoCA::S.3	TC>CG	0.002438568030356625	0.0	0.2046527884617954	0.0	0.792908643507848	0.0	0.0
Stomach-AdenoCA::S.3	TC>CT	0.3194584037142005	0.0	0.0006440002545993838	0.0	0.6798975960312001	0.0	0.0
Stomach-AdenoCA::S.3	TC>GA	0.028934065562476338	0.0	0.9710659344375234	0.0	2.2939359302197966e-16	0.0	0.0
Stomach-AdenoCA::S.3	TC>GG	0.017432138130801272	0.0	0.014984592687490883	0.0	0.9675832691817078	0.0	0.0
Stomach-AdenoCA::S.3	TC>GT	0.9999999999998516	0.0	6.663391266964559e-14	0.0	8.188908677760867e-14	0.0	0.0
Stomach-AdenoCA::S.3	TG>AA	0.11078099595264969	0.0	0.23301245889163977	0.0	0.6562065451557105	0.0	0.0
Stomach-AdenoCA::S.3	TG>AC	0.09366012061026113	0.0	0.04099155428882034	0.0	0.8653483251009185	0.0	0.0
Stomach-AdenoCA::S.3	TG>AT	0.8108410990627847	0.0	1.0791024729781415e-15	0.0	0.1891589009372142	0.0	0.0
Stomach-AdenoCA::S.3	TG>CA	0.007444897670564096	0.0	0.033918362291293636	0.0	0.9586367400381421	0.0	0.0
Stomach-AdenoCA::S.3	TG>CC	0.06110369813538703	0.0	0.10074784895193975	0.0	0.8381484529126733	0.0	0.0
Stomach-AdenoCA::S.3	TG>CT	0.9786538264762648	0.0	0.02134617352373312	0.0	2.2366891498601813e-15	0.0	0.0
Stomach-AdenoCA::S.3	TG>GA	0.10297042112585504	0.0	0.448689435835007	0.0	0.4483401430391379	0.0	0.0
Stomach-AdenoCA::S.3	TG>GC	0.07205273612583658	0.0	0.1305565982501755	0.0	0.797390665623988	0.0	0.0
