Mutation type,Stomach-AdenoCA::S.1,Stomach-AdenoCA::S.2,Stomach-AdenoCA::S.3,Stomach-AdenoCA::S.4,Stomach-AdenoCA::S.5,Stomach-AdenoCA::S.6,Stomach-AdenoCA::S.7,Stomach-AdenoCA::S.8,Stomach-AdenoCA::S.9,Stomach-AdenoCA::S.10,Stomach-AdenoCA::S.11,Stomach-AdenoCA::S.12,Stomach-AdenoCA::S.13,Stomach-AdenoCA::S.14,Stomach-AdenoCA::S.15,Stomach-AdenoCA::S.16,Stomach-AdenoCA::S.17,Stomach-AdenoCA::S.18,Stomach-AdenoCA::S.19,Stomach-AdenoCA::S.20,Stomach-AdenoCA::S.21,Stomach-AdenoCA::S.22,Stomach-AdenoCA::S.23,Stomach-AdenoCA::S.24,Stomach-AdenoCA::S.25,Stomach-AdenoCA::S.26,Stomach-AdenoCA::S.27,Stomach-AdenoCA::S.28,Stomach-AdenoCA::S.29,Stomach-AdenoCA::S.30,Stomach-AdenoCA::S.31,Stomach-AdenoCA::S.32,Stomach-AdenoCA::S.33,Stomach-AdenoCA::S.34,Stomach-AdenoCA::S.35,Stomach-AdenoCA::S.36,Stomach-AdenoCA::S.37,Stomach-AdenoCA::S.38,Stomach-AdenoCA::S.39,Stomach-AdenoCA::S.40,Stomach-AdenoCA::S.41,Stomach-AdenoCA::S.42,Stomach-AdenoCA::S.43,Stomach-AdenoCA::S.44,Stomach-AdenoCA::S.45,Stomach-AdenoCA::S.46,Stomach-AdenoCA::S.47,Stomach-AdenoCA::S.48,Stomach-AdenoCA::S.49,Stomach-AdenoCA::S.50,Stomach-AdenoCA::S.51,Stomach-AdenoCA::S.52,Stomach-AdenoCA::S.53,Stomach-AdenoCA::S.54,Stomach-AdenoCA::S.55,Stomach-AdenoCA::S.56,Stomach-AdenoCA::S.57,Stomach-AdenoCA::S.58,Stomach-AdenoCA::S.59,Stomach-AdenoCA::S.60,Stomach-AdenoCA::S.61,Stomach-AdenoCA::S.62,Stomach-AdenoCA::S.63,Stomach-AdenoCA::S.64,Stomach-AdenoCA::S.65,Stomach-AdenoCA::S.66
AT>CC,2.433171344294545,0.17386951317317306,0.36604411088242056,0.061107910743157405,0.0648112294483732,0.8647920991350382,1.2444618379899477,1.3343956355768412,1.2647854811413803,1.1722253767717583,0.5483839152062926,0.08486087130649653,0.23332879444345542,0.005316097518430139,0.03525310673806662,0.27121809000347197,1.246442213153932e-15,1.0835313317888564,8.988107118541907e-16,4.1780076846768495,2.66155751046757e-06,0.30971102302832365,0.5528354793867055,6.245477017937642e-06,0.2702341635226301,0.018848995084399394,0.4966370511521092,1.0209429722919345,0.3955110892244687,0.18190232055245487,1.4247526098687586,0.5772028483754685,0.47901752075913523,0.4510066290547175,0.17270235345299698,0.008655195368605206,0.065952706872945,0.6566881733908885,0.6371522698146703,0.0853255842604013,0.6512687634053541,0.5887059765897311,0.22547589011410255,0.020098848160228094,0.4107033483149911,0.886048188901666,0.5811405945609732,4.381636267657512e-16,0.7955739694339564,0.010678141633649206,0.6358641865350321,0.06014597843199713,0.3457536416810862,0.5282720816104187,0.19556351019721732,0.02669679430354772,0.46428959687184873,0.16859112444311963,2.0842540496087107e-15,0.6299842302084195,0.035903072972399266,0.757378108888387,0.3369442593059562,0.07223718745109853,0.016487680218220124,1.1926012607393583
AT>CG,3.191773712156472,0.2551754096412739,0.06440379708574004,0.022003415467227068,0.08367051772120067,0.2936831551064729,0.21611855336733765,0.6699504845793761,0.3127314163984033,0.29873627696132143,0.09698346537944479,0.10625964267740366,0.04145826769129491,0.011869564221933079,0.05664362331996377,0.10863119139894964,1.53298204606736e-15,0.24995285397605016,1.175924953180598e-15,6.53355899776904,4.479090689246275e-16,0.42863212631675346,0.1925040449203061,2.0245542346480814e-15,0.047280879737355674,1.6341523160059295e-15,0.08049473211459932,0.1804548068575349,0.06767977211522691,0.2153982573535562,0.33426324710793603,0.4376981465083566,0.08478122123391768,0.1684744778355857,0.03060781462050345,0.00020450397057606047,0.009622176890556325,0.21147947133420658,0.22492455573425968,0.10999494406620497,0.11422111698961272,0.8822833513752415,0.05233174237861217,0.025802491023713122,0.0728244302281743,0.20413003774699123,0.10151501896785707,5.884154762235819e-16,0.14106829483152702,0.00891025180392991,0.11274579612509983,0.08377938245276799,0.06221576335416558,0.08631169867599237,0.28330042960605323,0.032608449630556535,0.20671953347540056,0.028543554884130785,2.745122836923778e-15,0.36463018982680384,0.05582893299544225,0.49616255980843493,0.15788407520550715,0.012457466045228098,0.002916437576443557,0.3369255234177026
AT>GA,1.5686202511777068,0.2665561416473893,0.8796690190245563,0.17419255480503196,0.08568851104516964,1.8292649928794027,2.910050437872919,2.4601077461155065,2.8145265218782196,2.58948653228703,1.297746638405219,0.09174483368567118,0.6296792482743226,0.11236567923044644,0.05827579442588007,0.5667232907526062,0.05512745559583687,2.4149785765192604,0.040957962935054194,1.114741629910033,0.015652369269577627,0.22893366842743954,1.1757435679029082,0.06990546426069823,0.6430836503669873,0.16714106035872536,1.2454389547397242,2.5878051427893918,0.9349520996975512,0.2640454128133234,3.1808608676803245,0.8809622623796883,1.2304761193241471,0.9395071385433712,0.4476880651622602,0.03693036895700927,0.20190864233992428,1.431211444406416,1.331633906397022,0.07837904789744585,1.5387226892134427,0.30671043107242507,0.519362574942422,0.053365944862021855,0.9733653061980789,1.9927211743530537,1.3825486270690601,0.02022597995343475,1.8468369071228612,0.023696010649660676,1.4662138339767068,0.05698536026318028,0.884270292265364,1.3008358966009728,0.14973508818848213,0.04973204653884612,0.9156827384406248,0.4309790880027598,0.09528992004658614,1.1330312984086761,0.03324606897991691,1.2491182125781586,0.6663628218220858,0.19623276194680278,0.06706135181173783,2.606489654262699
AT>GC,1.860105973967335,0.10793821709373544,0.5433771931523881,0.07865249529300068,0.044392763217653786,1.18098200128253,1.8351556157827096,1.7070720429997226,1.818883686633964,1.7088950232290439,0.8142173342151546,0.05779715457170749,0.35121352045793675,0.02451635056386789,0.02247317503152527,0.3585775613070605,0.0026548005643169037,1.571633544589187,0.0021373072440978884,2.532530272772913,0.0008148614213081007,0.198996103304524,0.747262146507951,0.003737019657892009,0.397477807071704,0.019179639298890133,0.7191971729436634,1.5142718970738729,0.5808115406493527,0.12907047270635072,2.0560652795195193,0.6489891935568852,0.7141168256180039,0.6198413117419198,0.25857111202993743,0.009737475351124578,0.09399588765532406,0.9023773386236605,0.8652192182333768,0.05695713538549105,0.9612063713600746,0.49119985887213324,0.32670620355337726,0.014899826286521079,0.6106290116504101,1.280356204616085,0.8558885459095326,0.0010898679352027516,1.1815290698503669,0.009632107962170785,0.9437427240669791,0.040868389223202045,0.4994017711568481,0.7661107424270708,0.1237145800852434,0.02079443906438082,0.6042670517519204,0.2348492177313304,0.005013979570099468,0.7775020834909281,0.022445969982660092,0.8969151296615496,0.4232615866367199,0.10673340170091812,0.02587901125519556,1.6677086878450529
AT>TA,3.4774407317200366,0.5613483089380634,2.2998769444656033,0.5137036380913327,0.32481771910473334,4.395801228562879,6.877262190805017,5.967647171165434,6.942793038655784,6.347838213397367,3.3635871938829616,0.20216660379135282,2.4590879471543174,1.4275504621899815,0.35793076288171966,1.3416696197732492,0.5752463151127802,5.696182684460863,0.5226388596204605,1.8062520228448142,0.20112812276841502,0.4975357126024895,2.8549229929075244,0.9494109919427025,1.5189496280501065,0.5336293901272403,3.1986169251388272,6.595196865384478,2.201205191626034,0.9403338189545403,7.523851912714913,1.9826752021339953,3.787739059866132,2.4856349525108863,1.5263911168252957,0.145544102059863,0.7794799862398532,3.588927508451802,3.1605033338258934,0.14839209642871418,3.797776271507198,1.3253218702899703,1.2465045733227342,0.1950768697450203,2.388654763072345,4.788649293640031,3.3948429915194036,0.2779738073654349,4.536151738540645,0.07035156163543903,3.485420243976058,0.3313167522114965,2.5198646354792964,3.242141491653786,0.6112581366941876,0.30020258573777875,2.310646512372681,1.0124471384527913,1.239892763501716,3.222618855226515,0.3060124742137157,3.3359489554182087,1.559429354516208,0.6479342600119433,0.4683444483046361,6.076665426619525
CC>AA,4.93023342701678,8.931608776301028,54.24941646720492,38.27386608132964,64.57068823272324,22.286439948283718,19.034435989845573,24.151405068108915,0.752024510734247,4.041840967195087,24.713204186727364,27.277543367066716,41.706274233641004,58.16716064659703,134.12530721384718,72.74939034217304,74.86128855561294,32.06555427068247,19.149989743346133,12.971827957594602,6.078488145558509,36.23158168253425,3.4979388500405264,9.05692833143341,19.30437051803608,0.9373304166868409,40.41130961389806,53.69678573593245,18.027571991870996,75.63298980941042,20.5183577380511,1.821246509280389,9.73242157652386,18.72227165886423,22.88514808867021,1.2968624343719337,5.224490967224977,24.109367625707975,9.62539850090825,5.993044086568212,5.526127069056387,1.4670772231130573,66.64778864506117,125.6639154348948,92.69757507999638,15.469449969653319,19.927499655759746,1.843849337517295,7.359840850306656,15.884506135180548,1.875758014350983,4.4284113861650996,11.494928464639045,16.377992021971362,61.78190925689366,19.2734747892947,1.5126552304417824,9.065367100104115,35.37985404378709,8.767384994928424,6.926317042906979,2.2804026061084524,6.024659489421756,34.19387169389219,0.7441552028873294,2.7501540313721047
CC>AG,0.7048497655032112,5.140010804416568,5.856569553692876,4.459347596417121,6.904293156206564,2.864333622233727,2.4811131879851147,2.7774075157294593,0.6554785390809867,0.7325309449900924,2.9818432097890057,3.092004010225866,5.582306005731564,7.477830303124232,13.790355577938543,7.518264098297513,8.139576765646385,3.2251920895256747,2.5322424300735435,1.0823034635436188,0.8489235390858122,4.465354164612502,1.0118321135230854,2.046208663611344,2.1820990989318942,2.502436656090356,5.37508341431226,10.192335750512875,2.0734707313924994,9.121714650998728,2.3579329501130735,0.7427360472870964,3.3693377791759995,2.33383549037558,3.0792181847541125,0.36081453248195816,1.2950730019641163,3.3009127339575586,1.415933997401532,0.89235494411304,1.138463746897877,1.3071373514053737,6.740888077818634,12.76805628070764,9.41990949961314,1.87304865222896,2.59540231523135,0.516696542625557,1.0008756197634634,1.6809777496170155,0.2540371829096818,0.8454723172945771,2.592880225456052,2.7607510060397265,6.987442304765501,2.3249091075613495,0.6239676183614741,1.513240169683862,5.007160216978153,1.7775177701072682,1.0520803747643823,0.8446330051931454,1.1129883911655647,3.7788309867820815,0.5724667425195156,0.9754155056137621
CC>AT,2.663937460409759,2.8997331532414607,8.537377200654777,6.278720136067335,9.793893433785646,4.2502401915077,3.4780736989904577,4.573150579170048,1.7480786810011444,1.7374192408508184,4.8112070112809455,4.252432129402546,9.832119074089583,12.847239433576252,19.458122420276894,10.398742910073024,12.169507244566185,4.59154415801451,4.414394317803166,4.059053947043663,1.523270290192137,6.246664447119134,1.5891190060269857,4.521460224633866,2.978973121978153,1.8339023760460789,7.797649926621541,11.089600095224359,2.8503164878289136,13.153847125064381,3.4550314201654597,1.0417925896633267,5.501996344000531,3.850032852614037,5.173818687808642,0.6069549067192431,2.3155758530155337,4.995044181045067,2.0261928444461574,1.1849157609796366,1.9641609268454319,3.457808927954331,9.34113096772457,17.722965134386023,13.203780954738725,2.87493081072345,3.8778292131660885,1.2140299600867124,1.854334147164516,2.342004461975581,0.4519495917517765,1.638578595437931,4.279450043862272,4.077133306855991,10.313838096923734,3.6062236211758947,1.2970795092759335,1.975869573293548,9.106352311689154,3.8239482951209673,1.9804902788813787,2.347764201014803,1.5468161562912108,5.600146545525972,1.4163669178036173,1.309642945263424
CC>GA,0.4680094210269146,0.5357336210129333,1.5783523917976032,1.2440312372998255,1.8201706018185162,0.9086155554205684,0.7760458060377637,0.8660936296096602,0.42986920698712927,0.3885717264454209,0.942364972748583,0.8413912280352741,1.9443742703108697,2.5154363767698413,3.486849002139792,1.8992340410560096,2.2438605125950475,0.8360831195551716,0.8682497123106994,0.5462974409459832,0.3031383364607458,1.3077504989090514,0.42816392869663067,0.9607868570012433,0.5880300531175627,0.439214082990233,1.6525405271579254,2.0876643560761727,0.5800142932482446,2.626714972699952,0.7064954408177075,0.3476969357729262,1.1664554965987644,0.7465453242807866,1.0157118707517385,0.15624089299370492,0.5301278608072015,1.0582621072408402,0.4584661717096532,0.28512712398188866,0.4835032049893628,0.7629216246187175,1.667596790429639,3.1689330255756762,2.363901468477784,0.5924670523584689,0.8297915790616279,0.26200168457200734,0.38326163937193974,0.43436898033962185,0.10014877578490441,0.3572376712019212,1.0082391043159493,0.9717998496407709,1.972133318540204,0.7081572115544045,0.3277010769736892,0.49305850712124444,1.8190701713497637,0.7995126895522596,0.402779243475255,0.5065119281175766,0.40436699983696633,1.0523567251179762,0.31459492906025904,0.4369003048297494
CC>GG,0.19549541012806088,0.027763362591180913,0.1619527441817827,0.07516595934939847,0.06577268918012164,0.30304525575846586,0.4579736179673702,0.35939610037622605,0.4097464240403632,0.3714043798769219,0.20555624386968152,0.05085953649322851,0.12109219649037943,0.05830059232778665,0.08787578024011335,0.13618316490263033,0.05503279243703655,0.3618220877590824,0.020125920253012873,0.08090704148031977,0.00695570177808062,0.10158516470040155,0.19846926834658746,0.020829460312246986,0.11632268131860976,0.037525207062280144,0.2548311294880319,0.3831663261897737,0.16068746046196164,0.14007378783929353,0.47881716332166036,0.16374616913101098,0.18167324815501176,0.14513874383666647,0.08000044888435646,0.015685912667489012,0.04774863283064637,0.2472149097490742,0.21443822948285424,0.03394842379423066,0.24507624696607969,0.03638044402142006,0.11456836992629305,0.08667280686230429,0.19371180446857741,0.30437209017415473,0.23519407125035627,0.00560473142370632,0.26849638605752785,0.017008495586368154,0.20988473887721684,0.017885737970097088,0.1733433903570589,0.24687688545936834,0.07985723973206783,0.027448362451585596,0.14540535757381667,0.10180008624178756,0.04160137576268644,0.16658051573497643,0.011208602813119325,0.17699865360883463,0.12898906936360793,0.054895113781198726,0.011944480493966562,0.4194051927148263
