"tool_name","cancer_type","cpu_seconds"
"sigpro","Breast-AdenoCA",30.0059999999978
"sigpro","ColoRect-AdenoCA",51.9159999999986
"sigpro","Eso-AdenoCA",30.2630000000038
"sigpro","Kidney-RCC",56.6429999999964
"sigpro","Liver-HCC",56.0350000000035
"sigpro","Lung-AdenoCA",28.9430000000005
"sigpro","Ovary-AdenoCA",54.8499999999988
"sigpro","Skin-Melanoma",54.881999999998
"sigpro","Stomach-AdenoCA",55.4470000000003
"sigspack","Breast-AdenoCA",NA
"sigspack","ColoRect-AdenoCA",NA
"sigspack","Eso-AdenoCA",NA
"sigspack","Kidney-RCC",NA
"sigspack","Liver-HCC",NA
"sigspack","Lung-AdenoCA",NA
"sigspack","Ovary-AdenoCA",NA
"sigspack","Skin-Melanoma",NA
"sigspack","Stomach-AdenoCA",NA
"yapsa_0.00","Breast-AdenoCA",0.040000000000191
"yapsa_0.00","ColoRect-AdenoCA",0.0289999999999964
"yapsa_0.00","Eso-AdenoCA",0.0250000000000909
"yapsa_0.00","Kidney-RCC",0.0260000000000673
"yapsa_0.00","Liver-HCC",0.0250000000000909
"yapsa_0.00","Lung-AdenoCA",0.0250000000000909
"yapsa_0.00","Ovary-AdenoCA",0.0260000000000673
"yapsa_0.00","Skin-Melanoma",0.0250000000000909
"yapsa_0.00","Stomach-AdenoCA",0.0260000000000673
"yapsa_0.01","Breast-AdenoCA",0.0250000000000909
"yapsa_0.01","ColoRect-AdenoCA",0.0250000000000909
"yapsa_0.01","Eso-AdenoCA",0.0260000000000673
"yapsa_0.01","Kidney-RCC",0.0260000000000673
"yapsa_0.01","Liver-HCC",0.0250000000000909
"yapsa_0.01","Lung-AdenoCA",0.0250000000000909
"yapsa_0.01","Ovary-AdenoCA",0.0250000000000909
"yapsa_0.01","Skin-Melanoma",0.0249999999998636
"yapsa_0.01","Stomach-AdenoCA",0.0259999999998399
"yapsa_0.03","Breast-AdenoCA",0.0249999999998636
"yapsa_0.03","ColoRect-AdenoCA",0.0239999999998872
"yapsa_0.03","Eso-AdenoCA",0.0259999999998399
"yapsa_0.03","Kidney-RCC",0.0259999999998399
"yapsa_0.03","Liver-HCC",0.0250000000000909
"yapsa_0.03","Lung-AdenoCA",0.0250000000000909
"yapsa_0.03","Ovary-AdenoCA",0.0250000000000909
"yapsa_0.03","Skin-Melanoma",0.0250000000000909
"yapsa_0.03","Stomach-AdenoCA",0.0250000000000909
"yapsa_0.06","Breast-AdenoCA",0.0259999999998399
"yapsa_0.06","ColoRect-AdenoCA",0.0249999999998636
"yapsa_0.06","Eso-AdenoCA",0.0249999999998636
"yapsa_0.06","Kidney-RCC",0.0259999999998399
"yapsa_0.06","Liver-HCC",0.0260000000000673
"yapsa_0.06","Lung-AdenoCA",0.0249999999998636
"yapsa_0.06","Ovary-AdenoCA",0.0260000000000673
"yapsa_0.06","Skin-Melanoma",0.0259999999998399
"yapsa_0.06","Stomach-AdenoCA",0.0249999999998636
"yapsa_0.10","Breast-AdenoCA",0.0260000000000673
"yapsa_0.10","ColoRect-AdenoCA",0.0240000000001146
"yapsa_0.10","Eso-AdenoCA",0.0250000000000909
"yapsa_0.10","Kidney-RCC",0.0280000000000413
"yapsa_0.10","Liver-HCC",0.0259999999998399
"yapsa_0.10","Lung-AdenoCA",0.0249999999998636
"yapsa_0.10","Ovary-AdenoCA",0.0249999999998636
"yapsa_0.10","Skin-Melanoma",0.0250000000000909
"yapsa_0.10","Stomach-AdenoCA",0.0249999999998636
"msa_default","Breast-AdenoCA",64800
"msa_default","ColoRect-AdenoCA",43920
"msa_default","Eso-AdenoCA",81000
"msa_default","Kidney-RCC",87120
"msa_default","Liver-HCC",79920
"msa_default","Lung-AdenoCA",61920
"msa_default","Ovary-AdenoCA",67320
"msa_default","Skin-Melanoma",66600
"msa_default","Stomach-AdenoCA",78840
"msa_thresholdx10","Breast-AdenoCA",67680
"msa_thresholdx10","ColoRect-AdenoCA",44280
"msa_thresholdx10","Eso-AdenoCA",83880
"msa_thresholdx10","Kidney-RCC",93960
"msa_thresholdx10","Liver-HCC",77760
"msa_thresholdx10","Lung-AdenoCA",60480
"msa_thresholdx10","Ovary-AdenoCA",68760
"msa_thresholdx10","Skin-Melanoma",69120
"msa_thresholdx10","Stomach-AdenoCA",87480
"msa_thresholdx100","Breast-AdenoCA",70560
"msa_thresholdx100","ColoRect-AdenoCA",45000
"msa_thresholdx100","Eso-AdenoCA",85320
"msa_thresholdx100","Kidney-RCC",92520
"msa_thresholdx100","Liver-HCC",79920
"msa_thresholdx100","Lung-AdenoCA",68760
"msa_thresholdx100","Ovary-AdenoCA",69840
"msa_thresholdx100","Skin-Melanoma",71280
"msa_thresholdx100","Stomach-AdenoCA",82800
"msa_thresholdx1000","Breast-AdenoCA",75960
"msa_thresholdx1000","ColoRect-AdenoCA",47160
"msa_thresholdx1000","Eso-AdenoCA",88200
"msa_thresholdx1000","Kidney-RCC",96120
"msa_thresholdx1000","Liver-HCC",83520
"msa_thresholdx1000","Lung-AdenoCA",65160
"msa_thresholdx1000","Ovary-AdenoCA",72720
"msa_thresholdx1000","Skin-Melanoma",73080
"msa_thresholdx1000","Stomach-AdenoCA",84960
