Sample,SBS1,SBS2,SBS5,SBS7a,SBS7b,SBS7c,SBS7d,SBS13,SBS17a,SBS17b,SBS38,SBS40
Skin-Melanoma::S.16,0.0,0.0,6009.675319906695,14226.825226818937,0.0,0.0,2248.8655754972115,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.17,0.0,0.0,0.0,15494.307041481934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.18,0.0,0.0,0.0,34027.21543510553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.19,0.0,0.0,0.0,1267.8464903522138,0.0,12805.380170593853,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.20,0.0,0.0,0.0,0.0,15482.277866226848,4599.50898731504,3634.0418676671925,0.0,0.0,0.0,1484.816294002917,0.0
Skin-Melanoma::S.21,0.0,19183.562669706633,0.0,0.0,30160.816107960396,7579.092889300959,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.22,0.0,26267.081717705394,0.0,155989.9052976304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.23,0.0,0.0,0.0,0.0,18579.041526370725,0.0,2713.756457690416,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.24,0.0,2516.476820453573,0.0,0.0,14400.852799722996,0.0,3882.8002734457455,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.25,0.0,0.0,0.0,0.0,35933.50413693951,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.26,0.0,10801.197230678377,0.0,0.0,59584.75590743426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.27,0.0,0.0,0.0,19471.77752057667,0.0,4904.186092870153,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.28,0.0,0.0,0.0,0.0,41461.57296898119,8344.371571564032,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.29,0.0,0.0,0.0,48771.34467548357,0.0,19070.117477357955,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.30,0.0,0.0,0.0,0.0,186806.57566898412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.31,701.0464327135811,0.0,0.0,0.0,0.0,338.91244754307496,1712.461118227743,524.1345556078375,0.0,0.0,0.0,2976.8212400951084
Skin-Melanoma::S.32,0.0,0.0,10417.69380803481,2279.5940716872683,0.0,2546.369541670951,23223.652216844515,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.33,0.0,20577.391170746032,0.0,53641.77407573185,30452.80874338332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.34,0.0,0.0,0.0,4531.317126595716,26217.194799483113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.35,0.0,0.0,0.0,62741.417198434014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.36,0.0,0.0,0.0,45669.75611770223,0.0,14379.813748327131,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.37,0.0,0.0,0.0,0.0,2555.6911708013263,1337.14535465033,5287.281252971868,0.0,0.0,0.0,0.0,4504.886585759771
Skin-Melanoma::S.38,0.0,0.0,0.0,41285.25188572673,28275.1826177353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.39,0.0,0.0,0.0,92889.61432811814,0.0,14933.564747817894,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.40,0.0,0.0,0.0,11291.895296343358,69836.58677467509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.41,0.0,0.0,0.0,49032.25407224182,33298.26952584402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.42,0.0,0.0,0.0,21710.532828588894,53907.32802866162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.43,0.0,0.0,6567.252158219705,0.0,0.0,7227.227364052183,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.44,0.0,0.0,0.0,169037.11696905608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.45,0.0,0.0,0.0,147186.74498492677,45438.84280978284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.46,0.0,0.0,0.0,0.0,57940.15445485517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.47,0.0,0.0,0.0,116700.63283191399,33037.34494644016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.48,0.0,0.0,18515.35113177127,32476.58488457931,14379.263342039349,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.49,0.0,6848.934047752179,17610.430272708712,13853.41225470939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.50,0.0,0.0,0.0,19846.152792442605,0.0,7431.521397814013,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.51,0.0,0.0,0.0,134313.0736018463,75467.43603455783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.52,0.0,0.0,0.0,31212.16826998501,70015.55882081533,0.0,17330.856023222266,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.53,0.0,0.0,0.0,88636.01752273514,74730.38425389044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.54,0.0,0.0,0.0,0.0,36179.53572236897,0.0,5545.846711546831,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.55,0.0,0.0,0.0,149415.99488398922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.56,0.0,0.0,0.0,53557.83343777364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.57,0.0,0.0,0.0,39025.99439322715,29366.5496325996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.58,0.0,0.0,0.0,169972.20523055355,54643.64988120578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.59,0.0,0.0,0.0,293255.31215926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.60,0.0,0.0,0.0,99803.62934257263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.61,0.0,0.0,0.0,104172.07799991577,25602.994064693703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.62,0.0,15072.0288023633,0.0,29743.94054847871,17304.937136960478,12137.142456471347,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.63,0.0,0.0,0.0,100632.11486123438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.64,0.0,0.0,0.0,68998.31713799188,33080.442840272786,14422.789687396575,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.65,0.0,0.0,0.0,71532.9271683282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.66,0.0,19169.971895461993,0.0,85640.13367685831,35120.04697081938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.67,1066.8713191618715,278.8155345395373,3049.0843120575255,0.0,0.0,0.0,2160.1642661596534,597.8988132740982,0.0,0.0,0.0,0.0
Skin-Melanoma::S.68,0.0,0.0,6975.430995956312,0.0,13952.147780004312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.69,0.0,9389.639175831386,0.0,41791.35274790735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.70,0.0,0.0,0.0,10116.600293350746,2968.0937492531557,0.0,5738.319344397789,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.71,0.0,2132.271472775837,0.0,6060.623679241098,3763.8814733663507,2633.902509896838,7654.619861986499,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.72,0.0,0.0,0.0,17271.768348277077,44723.903176764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.73,0.0,0.0,0.0,2538.819194852249,1986.330611624856,1698.18851379499,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.74,0.0,0.0,0.0,48875.03637121273,16174.16260295513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.75,0.0,0.0,0.0,0.0,27925.081045539533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.76,0.0,0.0,0.0,92575.36063405088,37730.78740259273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.77,0.0,0.0,0.0,114900.5312826467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.78,0.0,0.0,0.0,42666.135662218454,54403.51394622008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.79,0.0,0.0,4672.005113554908,0.0,1096.9084668190271,2720.0371296263556,593.2333909565401,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.80,0.0,40809.10311464504,0.0,149777.45047157683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.81,0.0,9454.344257533323,15570.962718465846,0.0,36767.59385193459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.82,0.0,0.0,0.0,154883.89938993737,41621.321173268625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.83,0.0,0.0,0.0,83497.64133059494,0.0,0.0,0.0,0.0,0.0,10381.932133713923,0.0,0.0
Skin-Melanoma::S.84,0.0,6899.373766475469,0.0,12581.338738759292,42426.86506947891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.85,0.0,40459.51730044216,0.0,157632.67987785328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.86,0.0,8668.21015530616,0.0,48207.0906335597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.87,0.0,0.0,0.0,102021.61433546671,19672.098658989536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.88,0.0,0.0,0.0,0.0,33893.0229089799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.89,0.0,19219.388633758786,0.0,33810.62242862858,10301.537037245633,8063.164668015249,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.90,0.0,0.0,0.0,55266.70717798221,54205.20169671008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.91,0.0,0.0,0.0,60308.205265474644,34444.17726932995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.92,0.0,0.0,0.0,0.0,0.0,10192.735899360188,2403.5852383959477,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.93,0.0,0.0,0.0,50625.407483346884,0.0,16417.830253757158,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.94,0.0,0.0,0.0,156073.42140105634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.95,0.0,0.0,0.0,39151.56992144484,0.0,20568.524904595488,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.96,0.0,0.0,0.0,124238.70775417562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.97,0.0,5300.789357010159,0.0,32907.26126442851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.98,509.3450041693918,0.0,0.0,0.0,2889.7932809439617,0.0,1299.8216936989966,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.99,0.0,0.0,0.0,0.0,0.0,31688.56121362666,0.0,0.0,0.0,0.0,0.0,0.0
