Mutation type,Stomach-AdenoCA::MSI-H.S.1,Stomach-AdenoCA::MSI-H.S.2,Stomach-AdenoCA::MSI-H.S.3,Stomach-AdenoCA::MSI-H.S.4,Stomach-AdenoCA::MSI-H.S.5,Stomach-AdenoCA::MSI-H.S.6,Stomach-AdenoCA::MSI-H.S.7,Stomach-AdenoCA::MSI-H.S.8,Stomach-AdenoCA::MSI-H.S.9,Stomach-AdenoCA::MSI-H.S.10
INS_C_1_2,-5.712861132965905,-2.5958482201274666,-11.005251952429848,2.2081375417326203,-20.078530711746826,-0.8852633913756001,-15.336246295264594,0.423651055470192,1.1644442864163076,-1.4121540811235374
INS_C_1_3,41.47787618503842,-28.778559301014212,-10.705017705374956,8.676909773633014,5.671199887162295,-20.91081237199934,-16.523371943733977,-1.1347906152114504,-19.83382223139955,-1.001134116157516
INS_C_1_4,118.13027402671008,-241.9602756939654,-10.841753055701062,-216.88264467833505,373.0637059689461,-107.5977047605781,73.66097082867063,272.2610308464153,-195.07229001950014,-19.62496186087617
INS_C_1_5+,352.48382943143315,-978.9989999975096,546.6462861515105,-406.25948787663515,-77.51597043275501,-225.42747279168407,120.59066684158597,389.4941333756649,-482.8850985502968,-282.9670922911862
INS_T_1_0,-40.03881742437272,-61.3822138831469,91.36135812193021,-81.70686888219626,-38.86158616312835,9.921021259558472,-25.436981809341944,10.066717120058087,-143.55873641128446,-6.061272585300529
INS_T_1_1,-36.45266437840744,-0.913195465997299,-44.12405500282136,2.3094047780042253,-96.42218795374536,-2.526243712818962,-69.4309478276928,-0.44113541157182196,-0.44294796388552915,-9.456315461087096
INS_T_1_2,-124.08583559239739,-27.477158445218407,-122.28438864025213,4.747395502024176,-245.1184284909719,-25.08082877799299,-29.617703516641427,-19.040537028798518,-50.93220806198369,-77.63389720242634
INS_T_1_3,-5.731082626263458,70.5581600725315,-27.315660353642016,174.89466629930965,-174.16255171563893,-39.95416021985804,-117.88376132172465,-14.600510542516076,-79.12794467417433,-94.25865106205069
INS_T_1_4,-175.01325952160005,-291.79944688751095,44.30898221475985,-159.92797249425757,-97.91478125283618,400.9628615492195,-87.38274915270222,334.92731425232625,-237.56321091937332,-118.36121697655335
INS_T_1_5+,-31.160886840607418,69.74464493987398,-31.540375114282142,28.300822566920033,-145.9010469989584,5.98456742907365,-13.944743842148455,-16.59397268315297,40.91974625248622,5.282014578860981
DEL_repeats_2_0,-81.74036756351049,-16.775656210664685,-74.49036690827992,-10.211757151145811,-202.0667486336416,0.3353331886413997,-140.9319813430926,-4.365387882022112,-16.292595689398382,-21.57397642513751
DEL_repeats_2_1,28.97355824660451,-97.24303820001546,-58.532945991543045,-303.20491122323716,-271.05537871711056,-32.460041322512154,-131.25053231248717,145.920367707757,-243.93203506720351,31.702534309071126
DEL_repeats_2_2,-24.930428806847374,-120.96488154150549,-36.2648384244969,-119.19112789158595,69.47010274114663,-100.07314788340682,-51.124886201950545,105.54370198439595,-78.10128596185677,-61.797300223581686
DEL_repeats_2_3,-9.98797341639029,-32.89258012405729,-179.75156360097333,-30.064686117376553,-14.45998669413467,-351.9906544641583,-92.45251478264895,-21.136314167870168,-69.26352753918927,-213.0696261949904
DEL_repeats_2_4,26.224117031745635,-55.61744678337615,-118.81364057112731,-70.91399787018813,-78.45037974798208,-214.5699636012863,15.404905934785347,-4.659979444288751,98.59590383056266,-118.50715059227468
DEL_repeats_2_5+,-58.58640462214406,-5.37699475383459e-13,-219.07559854954076,-5.543548437768734e-13,-234.434304110266,-273.2404294841782,-171.1827428672844,-3.172073881686573e-13,-6.239366527533821e-13,-187.54915971395778
DEL_repeats_3_0,-48.89527717990646,-1.1399688529831735,-58.56709451256311,-1.5262203905844673,-124.18623969708393,-2.17631801790726,-92.10852087077505,0.846307658493,3.0624867709239636,-11.621903336585683
DEL_repeats_3_1,-40.14803350578052,-323.26454941276756,64.27571118472247,-133.0170962085159,-106.25713974895825,-166.99212874112982,249.427655865011,30.121247712090053,-429.91189333538,-24.951332007304984
DEL_repeats_3_2,139.2992400820057,-81.31239470143356,40.413543459631484,97.80562656751027,8.410717556345759,46.74275966044209,210.92230525263847,-58.195447576831526,-87.37664158724345,21.6861407005768
DEL_repeats_3_3,92.18855391427564,-18.30022339447337,10.810347896195076,25.73850022160437,-7.244593419589464,-28.412334541175014,0.2435790067169492,-13.285920661836151,-40.863791622125554,-14.27840143188822
DEL_repeats_3_4,-16.042113182590725,-4.683447519449409e-13,-20.429938669823006,-4.797630987086625e-13,-42.49392501551993,-2.3591529736919834,-31.664824989054317,-2.7509119499419776e-13,-5.481775306347369e-13,-4.718565340029604
DEL_repeats_3_5+,-22.910127893175645,-4.663631884181261e-13,-28.478803172979028,-4.776319059924279e-13,-60.30388835217135,-2.0911733283615788,-44.953063615023055,-2.738878751892132e-13,-5.4601298428849e-13,-5.916161637397011
DEL_repeats_4_0,-26.062465862756632,-2.458041664737638,-34.405183972891166,0.0021335274488674116,-78.24513854684433,1.7373498496879574,-54.50340314775763,1.1806465915901247,-1.8793250307783111,-2.9509735521320763
DEL_repeats_4_1,36.6633158827691,-155.0336588431779,114.9457939807031,-118.88883384249979,-133.62050332101555,-13.993501608455574,-43.94147518711583,-73.15558530986621,-51.22860536477776,9.950596108085549
DEL_repeats_4_2,23.047816923466954,-22.90157217741588,-1.4020076167955793,-34.94834809533317,16.04934187399826,-30.893082150419865,41.80422772271151,9.276942314861962,-18.91468634533451,-12.45177661195023
DEL_repeats_4_3,-11.18438321546008,1.279701658002744,-13.98305974401542,0.22531144764866706,-27.969572634631607,-2.594362763324053,-21.478071893607527,0.5625932508880767,0.213187403139096,-2.6405417629892556
DEL_repeats_4_4,-12.460720967401098,-4.663631884181261e-13,-15.396282831878256,-4.776319059924279e-13,-32.74789464931949,-0.96662923114583,-24.41394118068526,-2.738878751892132e-13,-5.4601298428849e-13,-3.1078769629086858
DEL_repeats_4_5+,-4.62082710848647,-15.502208501195838,3.7535261069323056,-11.916773392377735,-23.478727995799346,-5.877460212052178,2.3665909220245673,-6.976054233219452,-11.807203653035081,6.745930195073954
DEL_repeats_5+_0,-51.65364387105606,-4.003720264083116,-61.42111322848785,-3.2456345669317797,-133.32775445146706,1.8491250825471965,-92.50580740495244,-1.4077921304668073,-2.4657248058168104,-8.426711206543672
DEL_repeats_5+_1,257.7091263434146,-221.32716516325115,5.063551710244752,-51.55008651749182,-161.72874097944646,-33.345478028221606,252.76312787160816,-31.23215239411607,-170.07532078864932,53.78263302952911
DEL_repeats_5+_2,17.90641199403,-19.249248404841296,-3.2330465065462466,-21.525383724202413,-5.39178810548507,-18.637688927238145,-2.1176321276553196,9.699396489720886,-17.547225356197508,-3.1834651753232457
DEL_repeats_5+_3,-1.6526611741095394,-2.09758547806096,1.0385508740926497,-7.176390126926208,-8.074244248476415,5.072894925312241,6.518440044555119,-5.722196369531032,-13.792975991715323,7.451819084364517
DEL_repeats_5+_4,6.910400898907896,-6.462393940508591,0.21830894036767523,-6.078895226216437,1.7398361586519062,0.6449870639432547,4.250763479541472,3.869897669811297,-1.2782078251819282,2.5011728099182626
DEL_repeats_5+_5+,-2.79382522001487,0.19028662967300303,-1.6666594627828335,-1.7954322804110205,-5.295671225116283,-0.097170780462009,7.189608472533107,2.3818621882997277,1.5848793526406162,0.3737378864977867
INS_repeats_2_0,48.692492825461116,-20.989500533787584,-17.321463092612017,-21.251567594000818,-61.12526488556061,-1.8072200505174543,-29.921648193481296,-5.367066256137175,-12.31052339628637,1.0821082873238979
INS_repeats_2_1,-48.128956429364976,-21.09463308012468,-44.867964451246735,12.916442037223195,-141.43283417199535,-11.31530763488637,-75.4351172277124,-11.431250491507722,-14.68371882156567,-0.8050878231686696
INS_repeats_2_2,-16.038203821248075,-49.59540727283341,-4.814651105128263,-77.1186413054933,-0.9528350165495567,-12.997498221034519,-1.1986088875706145,-21.715244548966723,-17.97754377125453,47.327040112717086
INS_repeats_2_3,-18.89677167463804,-17.43436521491448,-5.439063319529332,-19.44664017251906,33.37940651090794,11.886931238245872,12.007410662364578,1.42781789904436,-25.683338227038888,11.462453722977987
INS_repeats_2_4,152.24741603407654,-55.93012752291014,41.40407864683124,-122.63339882486156,134.09239774502856,152.03966420806313,89.04064756362092,17.138755116771136,-177.31519922599966,37.53433862444217
INS_repeats_2_5+,1131.1844209471296,-617.4039854298007,625.7799578202644,-793.3055299651592,305.655315355476,-405.07996033703284,422.66843511863954,137.3703527142585,-1083.3499321070262,148.1921945697893
INS_repeats_3_0,-12.997135474830916,-1.733652533253963,-13.820331298421651,-1.1643906754249498,-23.73449822437056,-1.892061515976796,-19.608279331799807,1.5190561994273573,0.7335046802655452,1.5705456117558763
INS_repeats_3_1,-21.934570322368387,-81.34524896406852,-22.08352696890404,27.8814542105641,-40.11319140928606,-19.188114477801548,-63.27261581800556,-35.61464319015943,-89.91972503471271,35.8331949919257
INS_repeats_3_2,30.369729814786666,-6.813151121839635,2.629113751570431,-18.141228875034887,10.97670053656638,6.8065703314922175,6.725646973557524,3.8778982919342138,-20.314861257774908,20.236237186670948
INS_repeats_3_3,-1.9256458214921501,-4.076672930579221,2.5021699050862876,-2.1784752291109655,-0.6267508718634585,1.898413171993047,2.3823964569845044,-1.0064694141210615,-3.295638346312434,-2.6007610272262003
INS_repeats_3_4,14.20999127813007,-8.064447362453699,-0.16376916887256243,-12.63432448983157,-3.7212422685829925,5.849436020094808,-0.13526808687255176,-2.505083593880551,-7.5304699451542625,3.27100504924295
INS_repeats_3_5+,108.69028178301255,49.952858186304724,116.10719021809436,5.89939966271163,-59.46854951578109,69.11066584528425,66.67167562026714,-55.86052938035668,-67.5219967471206,66.1203217331352
INS_repeats_4_0,-6.012974132506633,-0.6645133625245094,-8.378198132275319,-1.7902018816371184,-17.036230458483693,1.8703689037342965,-11.96307878399142,0.9892113638129345,0.1817810691523991,-0.7238683525108214
INS_repeats_4_1,-61.0077509959047,-101.13080170473421,34.92212207079656,50.97520349904917,-98.95305568220897,45.33166140800897,2.9640227133671146,-10.571696013974943,-52.92893331313422,14.004982864818558
INS_repeats_4_2,0.7919347878993213,-2.9195790040311373,-1.4612067579017016,0.40617742422222447,-3.168702974050662,0.8666587256841107,0.07642930220316302,-0.5604698347292811,-2.023662880970602,-1.8924792007782618
INS_repeats_4_3,6.754229545957918,-10.86315697533215,0.050076930300472,3.00326985915229,3.3092501363862663,-1.2120466419528384,10.609245455960139,-2.7969327626378373,-14.161639125620024,-5.744693631449271
INS_repeats_4_4,-3.055787387249932,-20.951927887437954,2.2950198165920668,-8.052062977813492,-8.109740709537224,12.14981709715699,4.5675102389566185,-7.50350931738787,-6.435496463418474,-3.265803014774635
INS_repeats_4_5+,79.87422662221178,-168.0222865598606,86.50455017613095,-101.90233419491366,97.26324173862665,166.16361119459845,52.21026367298077,-13.937544309899238,-57.25391395981069,-15.626254053512582
INS_repeats_5+_0,-12.987932932055976,-4.663631884181261e-13,-15.49766597290891,-4.776319059924279e-13,-33.83173958607587,-3.308829768066518e-13,-25.235424729280318,-2.738878751892132e-13,-5.4601298428849e-13,-2.5909100023853044
INS_repeats_5+_1,18.04931931063826,-20.141891664450327,-14.03038310656309,21.81440934348243,-16.572785707350192,11.502994386179104,5.3422143711139825,6.041129093289982,-51.3532593109576,-2.2135075269993365
INS_repeats_5+_2,-1.319745656866818,4.677620588286725,5.451219166080358,-2.9561671337192648,-2.6883686445770896,4.928370695389828,0.7037834265584175,-3.122182422396096,-0.7227976983047455,-1.3981009433576617
INS_repeats_5+_3,2.955918700722343,1.947685659181925,-0.30883851952326324,-4.473684096156198,-2.859273116454359,1.0761616059310821,10.139397056628967,-1.4734398608302701,-8.062746963789493,0.9529057558221563
INS_repeats_5+_4,-2.6909529648719266,-1.1468625134571626,1.0536070424528505,-2.716515569546421,-0.13054065779654267,-2.981327329818175,2.725381746542106,-1.9958066197602307,-3.60880705884121,-5.398262757796312
INS_repeats_5+_5+,14.130393317283321,-9.171741357122634,2.3898694776404907,2.625097562224461,-4.9162179331958935,9.014459456577324,8.169730490553306,15.731329221902067,-6.804892064184855,6.079031963219774
DEL_MH_2_1,-95.5663922501665,-27.53588367434908,-93.80364454613172,-7.2330502427872645,-208.19378582546304,-32.67408140007403,-154.88662175556283,15.326051799345095,-21.887588433679255,-33.96975064193012
DEL_MH_3_1,-36.32373199828147,0.0900544654661759,-43.06052799096832,0.5383507296304306,-94.12948353319707,-0.7538117714230084,-71.27081283465736,1.0706483716139277,2.0084652484648307,-9.928195820674791
DEL_MH_3_2,43.348773496704894,-274.2198774176768,-28.31348828007279,-203.0731162306542,72.71221395489505,-126.20427443541027,1.9005162066661683,81.67148295823131,136.39489482835745,-47.43807803821812
DEL_MH_4_1,-23.968316043263236,-14.463890043753157,-24.110731167603454,-11.100826051664907,-49.013351419268616,-11.296677728223669,-42.4740080295581,1.237999658258433,1.0895707774664167,-7.771051950460384
DEL_MH_4_2,-36.888770821373754,-40.85037598018065,-13.968233790216203,-34.1662075188116,-42.051166304274744,10.436888556544105,-48.9984785133407,29.2793083942907,-38.80037502360601,17.195770743263708
DEL_MH_4_3,19.558219141484003,-50.3583437883747,8.660350729707432,-30.659678898720855,-53.22089046680378,-36.007932385621196,-0.6059435487214415,18.512021445191856,-68.81610395183445,31.836318819384992
DEL_MH_5+_1,-24.556616025165184,-19.93868482912913,-28.807001155031593,-2.609812943824707,-103.28870215564794,12.84956858762147,35.81633552724489,-23.610449935240958,-58.667285920359916,44.572235498915475
DEL_MH_5+_2,-22.88060448591824,-4.6622993737808756,-28.20070002637236,-7.542925690580272,-52.925253934194814,-7.091867920374712,-36.99510333036027,-3.082020985472697,-11.739229587830286,3.2035390219544793
DEL_MH_5+_3,-23.106432194303004,-0.6177326513176196,-24.932536466051594,-4.041931390452798,-51.684236071587186,-3.107556578817368,-28.48006612233705,-0.4114116726360755,-0.13648897503627744,-3.4219946278579867
DEL_MH_5+_4,-2.4499532757968367,-2.7367468542154896,-10.098521357907345,12.014834356430804,-3.679116221039749,6.842734300806519,-0.4992645666761888,-13.27206323831225,-28.48138822277661,20.66588408356501
DEL_MH_5+_5+,72.03090416428455,-153.62113607529577,73.94608687683947,-156.65831628851765,-4.816974389229443,-11.660848148892057,32.99483710949761,49.28735675442752,1.9768303467149622,15.731675980020583
