Sample,DBS2,DBS4,DBS5,DBS6,DBS11
Lung-AdenoCA::S.59,5551.09397416482,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.60,395.9304308211138,0.0,174.07548841421837,74.26550560527328,0.0
Lung-AdenoCA::S.61,497.3063693307528,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.62,470.6790714279973,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.63,1617.1965035407795,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.64,47.26517837773599,0.0,2.8234024838673673,137.1824610972954,5.402644957046155
Lung-AdenoCA::S.65,29.830964978883873,0.0,0.0,88.78377640782993,0.0
Lung-AdenoCA::S.66,1025.2582907111916,0.0,12.576604492881177,0.0,42.798050307208754
Lung-AdenoCA::S.67,1.2350541481432693,0.9945583185727868,0.0,3.351816879693663,37.428755291274115
Lung-AdenoCA::S.68,271.3542659388421,0.0,0.0,0.0,7.639563625949892
Lung-AdenoCA::S.69,430.6949871430612,0.0,4.712212422864805,11.373415966868599,0.0
Lung-AdenoCA::S.70,91.71966240808173,0.0,3.1278058423219983,8.261608121270555,2.0249708685904277
Lung-AdenoCA::S.71,694.0362993203678,18.234201829582677,0.0,0.0,67.60919585723546
Lung-AdenoCA::S.72,5343.7808572935965,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.73,51.94936969810951,4.483613427201181,2.9572099532316933,0.0,0.0
Lung-AdenoCA::S.74,33.586121736140434,20.09186464634863,62.58329979497267,17.845765940496754,7.776898275238283
Lung-AdenoCA::S.75,3220.079946067289,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.76,9.161817912744182,5.2158288101142105,1.280605120962215,10.682495561247592,11.302819849840029
Lung-AdenoCA::S.77,417.573597094142,0.0,0.0,0.0,101.7834587907552
Lung-AdenoCA::S.78,1092.5845241319016,0.0,9.595019907922543,0.0,0.0
Lung-AdenoCA::S.79,564.0883745182678,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.80,2686.421229539763,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.81,708.171316057911,71.90105513878089,0.0,467.94105722019924,120.78585494549424
Lung-AdenoCA::S.82,3.822170367829505,0.0,1.6633087701003733,13.882108219703895,178.54757101918898
Lung-AdenoCA::S.83,3817.7245487542446,0.0,94.43626429796655,44.24496119146889,0.0
Lung-AdenoCA::S.84,35.53294373855179,21.638874747489282,12.91017797816581,20.439976708587395,7.874069415820527
Lung-AdenoCA::S.85,133.39134264616123,26.318807046315253,370.081989569018,124.28642151465046,68.2069700915646
Lung-AdenoCA::S.86,1820.508807506176,30.83381228568332,0.0,0.0,0.0
Lung-AdenoCA::S.87,2165.0379400112633,20.5007290705847,0.0,0.0,0.0
Lung-AdenoCA::S.88,629.7388685989233,20.856596912463633,57.716849427155715,408.2800062935109,0.0
Lung-AdenoCA::S.89,381.17315368583724,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.90,10.909078950902103,1.6453845001639176,1.2945672759714304,12.054972204401603,17.3179894991597
Lung-AdenoCA::S.91,478.6085170515325,3.805173073725696,0.0,17.709019355374327,99.13183295425188
Lung-AdenoCA::S.92,571.3243867874069,75.93127703417585,8.260091056116526,66.9298226251175,27.97532629981174
Lung-AdenoCA::S.93,91.28164181064615,27.322937536602627,9.114202933787217,64.451546089529,7.97721301693439
Lung-AdenoCA::S.94,1147.1597751034892,0.0,180.8206694281816,391.7481122414662,0.0
Lung-AdenoCA::S.95,1545.7056700696367,0.0,0.0,301.7317733633389,0.0
Lung-AdenoCA::S.96,65.534595249133,0.0,0.0,843.1733205551986,0.0
Lung-AdenoCA::S.97,5476.636319582355,0.0,778.9331750252311,0.0,0.0
Lung-AdenoCA::S.98,4864.516208146341,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.99,1012.4227076953608,22.084388703028164,11.129547167792484,41.106316072880176,0.0
Lung-AdenoCA::S.100,4156.319391519358,0.0,0.0,0.0,0.0
