Sample,SBS1,SBS2,SBS3,SBS5,SBS8,SBS13,SBS18,SBS35,SBS39,SBS40,SBS41
Ovary-AdenoCA::S.16,468.79832134004107,0.0,443.44740397657205,1613.9883527165146,0.0,654.6160479177503,0.0,118.07666184494933,197.7564607165544,0.0,63.98474964865307
Ovary-AdenoCA::S.17,395.90247893515755,448.16950888381996,3135.8968990113526,700.0466678506591,0.0,287.7717846397323,0.0,0.0,381.44603841890563,0.0,0.0
Ovary-AdenoCA::S.18,233.09922978939105,97.20749386601152,1770.6328345936506,0.0,102.5948452979402,203.4795226553154,2178.7820760271643,104.64324921822109,0.0,0.0,0.0
Ovary-AdenoCA::S.19,762.4526234633558,264.64436018386556,4763.660333758649,2670.625382329802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ovary-AdenoCA::S.20,486.31249327741796,0.0,675.0911593911885,3627.4815715688515,0.0,0.0,1017.1701218756301,0.0,0.0,0.0,76.39607839446296
Ovary-AdenoCA::S.21,335.6594988963263,98.4538794485296,3902.1334793467295,4384.756516104596,0.0,114.56385931575336,276.9499985712065,260.26074635285215,1306.7616547712942,3593.208527958831,247.77451746167478
Ovary-AdenoCA::S.22,372.26003661473857,0.0,6708.084066969066,7936.544162802063,474.51373307682326,0.0,541.2820837096828,279.93247930834036,0.0,0.0,0.0
Ovary-AdenoCA::S.23,341.78221994456356,0.0,4859.304116212969,646.9780072535052,0.0,0.0,1903.7757600081409,0.0,0.0,379.3054504868213,123.5589684540619
Ovary-AdenoCA::S.24,180.54653942586341,0.0,4100.19226851458,833.140579919638,201.67209730581436,757.8786604408297,259.5374178957953,0.0,0.0,1049.4595652066616,196.09202119786016
Ovary-AdenoCA::S.25,377.21373015599954,84.83699841419232,2721.6667671846235,749.5386069704565,0.0,22.39274257627386,194.7943139356137,0.0,0.0,2695.663549574689,0.0
Ovary-AdenoCA::S.26,332.28253451549864,514.0954676019903,2349.385966936025,1017.0155433211822,0.0,0.0,0.0,0.0,0.0,5086.043174738358,0.0
Ovary-AdenoCA::S.27,599.2926559598617,0.0,5864.086210829359,1033.8330306779922,0.0,60.45777244021073,1446.4371902523785,0.0,0.0,0.0,0.0
Ovary-AdenoCA::S.28,202.54187764447738,156.88410020289254,4385.38858324345,3931.9775284545435,442.26883235212836,64.28544307067375,211.01834333131197,656.4345092728453,0.0,3183.29771875959,264.876447106638
Ovary-AdenoCA::S.29,353.8201684558289,536.3752051899097,2730.327834660256,771.39034233068,0.0,0.0,401.3529742171965,84.67781108422857,0.0,0.0,0.0
Ovary-AdenoCA::S.30,503.8820698632015,182.82228985172318,4416.934086586729,464.97272633088886,158.91247783766318,689.3355869486832,303.26316189564614,0.0,0.0,2569.602082204697,0.0
Ovary-AdenoCA::S.31,351.07186674591844,71.7828788658654,2032.5287727351247,1080.445137194073,0.0,541.251111783513,0.0,0.0,0.0,0.0,83.68454191007218
Ovary-AdenoCA::S.32,570.612247302503,153.52589857414893,5652.936615191627,1310.0694196798518,0.0,643.7958732295878,329.39736664575054,0.0,1396.9635981942965,4644.530530089963,0.0
Ovary-AdenoCA::S.33,314.34613028674266,203.9772761565047,3854.393372335494,1163.6892883578623,205.77370160947845,46.07694547558437,255.32074320642872,114.93758771799591,460.8316931260175,0.0,0.0
Ovary-AdenoCA::S.34,648.5589149511485,0.0,11846.679006477085,4342.677012158122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ovary-AdenoCA::S.35,974.7199781104795,28.512038132450083,2262.9769236982947,3353.0575621669323,200.75726541475464,239.65121088861528,0.0,0.0,0.0,0.0,0.0
Ovary-AdenoCA::S.36,622.4201459200447,510.02792481161464,1003.281377080251,488.17001112677076,0.0,105.64447830240672,0.0,0.0,0.0,0.0,0.0
Ovary-AdenoCA::S.37,1128.2728345718,0.0,7324.56205178126,0.0,0.0,758.8881667679316,0.0,0.0,399.8751450330039,0.0,0.0
Ovary-AdenoCA::S.38,832.9020203031428,0.0,5064.221173525768,0.0,127.54260580037369,0.0,0.0,0.0,0.0,528.2623414726713,0.0
Ovary-AdenoCA::S.39,914.9947622889978,0.0,223.2266978435586,437.70410254380914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ovary-AdenoCA::S.40,742.6306681678178,553.1390055288147,3961.0596028210107,3097.426247418302,0.0,324.954937418034,1362.310259203704,0.0,0.0,3404.7400607933423,0.0
Ovary-AdenoCA::S.41,508.07607045357037,128.84966128451293,3807.811035265426,1666.6878279649186,0.0,395.64721167028233,170.82923340568405,0.0,221.4895086933002,2442.546906838145,0.0
Ovary-AdenoCA::S.42,386.0274514002316,0.0,1449.1224051490744,2620.4682688687153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ovary-AdenoCA::S.43,1021.7011562000056,506.133781391999,3412.007785157646,1203.1063636130998,0.0,0.0,190.6920741571834,0.0,0.0,0.0,0.0
Ovary-AdenoCA::S.44,894.012554842959,657.5387016278827,5567.290293247857,4090.2610639033487,0.0,105.83110978106576,0.0,0.0,0.0,3773.965307674233,0.0
Ovary-AdenoCA::S.45,467.2933880710732,206.7683475239155,3451.313399145274,1651.8357947652628,0.0,495.29745239290725,547.2525463137075,0.0,819.5802362888073,0.0,0.0
Ovary-AdenoCA::S.46,424.20347047881114,0.0,0.0,0.0,0.0,0.0,0.0,128.62369707516703,0.0,3407.4750978927523,0.0
Ovary-AdenoCA::S.47,189.7744910321336,0.0,0.0,5416.239149903459,110.47246493387722,578.2513861069559,0.0,146.26436054540315,0.0,0.0,0.0
Ovary-AdenoCA::S.48,935.043732053828,0.0,7995.1458618999395,0.0,0.0,307.32528709863504,491.4732365015279,431.0586348049285,364.70439877926657,4856.27947403378,442.2204965932275
Ovary-AdenoCA::S.49,452.8170708744156,0.0,5774.346489146864,0.0,0.0,0.0,0.0,0.0,0.0,9744.735169114587,0.0
Ovary-AdenoCA::S.50,1015.538970125766,449.4328136587945,327.3864386229472,1591.872754257314,186.8806073733253,983.2429801842255,0.0,0.0,0.0,0.0,0.0
Ovary-AdenoCA::S.51,1321.4160804496073,0.0,9782.325134133938,494.127987000092,0.0,0.0,0.0,989.165198906481,0.0,1455.0934066720556,0.0
Ovary-AdenoCA::S.52,550.6699282702847,24.599672982435955,4030.3093069675306,901.4807671074102,0.0,51.22458197328337,96.50231956430207,143.8772679015699,344.85126438749273,0.0,104.15158372923645
Ovary-AdenoCA::S.53,363.8676094652059,16.320227248534938,2620.035266187876,0.0,0.0,0.0,165.56155202146692,0.0,0.0,0.0,0.0
Ovary-AdenoCA::S.54,207.75011090543677,0.0,3527.8517395566087,0.0,0.0,695.1994201010374,0.0,0.0,421.6806331998173,3863.82271524291,318.10615830372205
Ovary-AdenoCA::S.55,846.0205269540228,342.81071111117086,0.0,2139.0700214890157,0.0,0.0,97.44971228521719,0.0,0.0,0.0,0.0
Ovary-AdenoCA::S.56,998.225553813218,0.0,3308.549114433259,0.0,0.0,103.46145907518665,0.0,0.0,540.3167620871203,0.0,113.42536479290403
Ovary-AdenoCA::S.57,386.3060985920489,0.0,2578.127437132822,1602.2888951827063,0.0,1683.0621074270157,0.0,0.0,0.0,729.421004676465,130.97364893728482
Ovary-AdenoCA::S.58,793.8944576032613,0.0,5279.548832286367,234.093529021762,0.0,491.5554307992411,0.0,364.2949881654042,0.0,566.69708805349,0.0
Ovary-AdenoCA::S.59,438.82065104250887,389.3393306140478,3021.978138486382,3380.7846316890927,0.0,89.34670432159567,0.0,529.0232935086626,0.0,0.0,545.7389548175703
Ovary-AdenoCA::S.60,308.06946318068367,111.01815493136942,4848.461912181465,3501.1368411792823,0.0,0.0,0.0,397.419230772001,0.0,1207.2876354836187,0.0
Ovary-AdenoCA::S.61,373.4775866067511,466.99920260840685,998.133796133671,1882.0234790039913,0.0,0.0,257.4040971488992,190.86603404909036,0.0,5589.377119614506,0.0
Ovary-AdenoCA::S.62,901.424503638931,0.0,6582.612846555591,487.57235895357036,335.6248221648366,37.307401483845695,136.14709253300978,0.0,0.0,0.0,322.2073436872213
Ovary-AdenoCA::S.63,941.5807266247009,0.0,4285.678311919066,290.5893390239686,0.0,0.0,0.0,0.0,0.0,3648.8334812629487,0.0
Ovary-AdenoCA::S.64,501.6750107339891,0.0,7085.83606552382,1208.3746431658499,0.0,304.0696617335889,0.0,114.52209491180538,0.0,0.0,0.0
Ovary-AdenoCA::S.65,562.4855578202618,0.0,7153.3617328986165,0.0,2613.5617154056877,41.40518509710213,133.3017444195011,181.61496678963243,731.2940062453312,0.0,0.0
Ovary-AdenoCA::S.66,389.4237141721048,19.611193304473698,2678.2395620459224,3280.767092964299,0.0,539.5378572730913,113.95244052730882,0.0,0.0,0.0,155.34300568781214
Ovary-AdenoCA::S.67,316.76512707538484,9.310101635108248,0.0,1393.7875264633565,0.0,0.0,0.0,0.0,0.0,0.0,27.38351113519065
Ovary-AdenoCA::S.68,726.7934693818434,0.0,1288.0064430478637,1061.6007659697723,0.0,31.869853713921614,0.0,279.4817675817641,408.33954046544494,0.0,139.77078159029534
Ovary-AdenoCA::S.69,721.521425403686,433.877031319425,2108.465617231636,767.3307734313464,0.0,373.496527194165,279.1122597818065,0.0,0.0,2364.015646678155,151.80621355866865
Ovary-AdenoCA::S.70,247.06246680071627,189.42805731947703,4832.8429701845835,641.135768746628,0.0,0.0,0.0,0.0,0.0,3725.122282688824,92.12043116773766
Ovary-AdenoCA::S.71,767.5836732263564,0.0,5170.923648132259,2816.022763725155,0.0,0.0,0.0,0.0,0.0,573.131069296152,0.0
Ovary-AdenoCA::S.72,726.8884445804208,0.0,2263.828090914142,1934.401837384031,0.0,409.75722699899296,121.59036027682038,0.0,0.0,3766.8731946048943,204.82900872405202
Ovary-AdenoCA::S.73,422.1267755499517,0.0,1920.1716890408522,1007.5960439147133,0.0,0.0,0.0,87.27381846571612,0.0,0.0,0.0
Ovary-AdenoCA::S.74,273.3457372555224,164.3967217100433,7369.330428257603,550.5484129354717,0.0,92.88921632638431,240.6808255973349,0.0,476.0445545907175,3959.893958695953,358.31058056014655
Ovary-AdenoCA::S.75,366.79074107076644,0.0,4853.0950660640965,1577.4296303076587,285.4313994569524,34.51320728357948,0.0,0.0,0.0,0.0,0.0
Ovary-AdenoCA::S.76,697.7093391048863,0.0,3743.69611725547,1701.5850201228113,208.9170721457093,0.0,577.4037644774673,0.0,0.0,0.0,0.0
Ovary-AdenoCA::S.77,329.1843374253229,0.0,4332.3304240638245,1148.4152032723691,0.0,0.0,76.98624447817569,0.0,0.0,0.0,185.3454182700983
Ovary-AdenoCA::S.78,427.43584272086133,395.75646100932926,836.5145751448811,1644.5466159694045,257.0121712709245,502.1486819058889,0.0,81.58559133669587,251.2540621402828,0.0,0.0
Ovary-AdenoCA::S.79,609.8727214140888,0.0,2666.4411314064255,1308.8574644478647,0.0,129.6888317324372,208.7215985317329,0.0,234.02181325355397,0.0,0.0
Ovary-AdenoCA::S.80,200.1821036596729,10.595482390484273,2084.303269652766,148.60562519566025,0.0,815.2379320961172,0.0,0.0,0.0,0.0,131.55589260647946
Ovary-AdenoCA::S.81,499.3570744646308,0.0,2238.904794658698,1040.9755110490096,0.0,0.0,0.0,299.6876804505961,0.0,6291.503172122853,0.0
Ovary-AdenoCA::S.82,613.9103334270252,164.4538375707419,8407.695265177088,1094.2085236001403,0.0,641.7911890790856,0.0,0.0,0.0,3541.054939140015,240.77998416693686
Ovary-AdenoCA::S.83,249.0401249555124,0.0,8677.741035302615,4730.2296467381175,0.0,693.200747634711,167.36033661359642,1141.2858334980904,0.0,860.8932476416337,0.0
Ovary-AdenoCA::S.84,878.3335488158892,86.2435989320927,6332.758285882656,375.46107875553076,232.55717621075385,0.0,0.0,0.0,0.0,0.0,0.0
Ovary-AdenoCA::S.85,734.7568464217142,356.0397454350243,7340.524105850546,1934.2300591283797,0.0,598.8493911385162,157.10901738922755,0.0,0.0,0.0,0.0
Ovary-AdenoCA::S.86,502.49332513810657,25.23232565350421,5274.546109974931,2162.544185622434,0.0,73.40567580488975,0.0,209.2204180996259,871.1022385827727,0.0,0.0
Ovary-AdenoCA::S.87,488.64885284662995,0.0,1885.1387380832339,1847.091343558861,0.0,34.56165402738771,415.67639177425747,124.21524713540369,0.0,556.5160914666716,0.0
Ovary-AdenoCA::S.88,216.86770389942214,209.6677071146988,11921.47593499402,745.9316378200144,0.0,0.0,0.0,0.0,1322.6923204370455,0.0,0.0
Ovary-AdenoCA::S.89,409.8919743747993,702.1992201125374,1011.6215352842027,622.0764395829605,128.62395709319966,0.0,0.0,0.0,77.66246052556923,0.0,0.0
Ovary-AdenoCA::S.90,211.0388531843598,97.41755672385196,8939.800628634508,3769.928162219262,0.0,141.99052928814245,354.50689614000987,0.0,0.0,2054.8148521343855,240.96895877218816
Ovary-AdenoCA::S.91,309.6342063041542,0.0,2439.881172790281,150.66044128959365,211.8754949611636,0.0,492.0406310859792,0.0,0.0,150.15191674282363,0.0
Ovary-AdenoCA::S.92,563.5126667699034,778.7523154675766,6772.408243458173,1386.7244413553187,309.34274013349824,303.210974852035,701.3900592808787,0.0,655.1762212639942,522.2036439178131,0.0
Ovary-AdenoCA::S.93,335.9174936394922,235.04088675399242,0.0,1128.6633763866091,0.0,379.27295322895577,0.0,0.0,0.0,0.0,0.0
Ovary-AdenoCA::S.94,527.8037321675722,48.23409634619715,6873.376182056581,0.0,327.1655386985234,0.0,0.0,0.0,359.7682165224824,3034.8144051918307,0.0
Ovary-AdenoCA::S.95,322.48929302637373,168.14933541629034,3640.012815263752,462.0758855147226,0.0,0.0,0.0,0.0,0.0,338.5302884776388,0.0
Ovary-AdenoCA::S.96,1036.4267050193039,48.9295130556544,4954.8578429792515,1012.6484587011815,0.0,0.0,0.0,0.0,455.1163474902385,0.0,0.0
Ovary-AdenoCA::S.97,173.5876275929597,632.523463965472,7358.064811097113,2085.811135283852,0.0,90.80930366572967,0.0,0.0,0.0,2161.3516026740795,0.0
Ovary-AdenoCA::S.98,264.8582036834538,160.9988584767788,3767.178553586915,546.7476482914229,0.0,0.0,276.9447912212286,117.39383622380451,0.0,0.0,0.0
Ovary-AdenoCA::S.99,825.9317650723568,19.506211964300146,1747.2080040463065,414.90809699983856,0.0,544.8034315902149,114.50290133161829,0.0,247.91562958367692,0.0,63.516171114836865
