Mutation type,Stomach-AdenoCA::MSI-H.S.1,Stomach-AdenoCA::MSI-H.S.2,Stomach-AdenoCA::MSI-H.S.3,Stomach-AdenoCA::MSI-H.S.4,Stomach-AdenoCA::MSI-H.S.5,Stomach-AdenoCA::MSI-H.S.6,Stomach-AdenoCA::MSI-H.S.7,Stomach-AdenoCA::MSI-H.S.8,Stomach-AdenoCA::MSI-H.S.9,Stomach-AdenoCA::MSI-H.S.10,Stomach-AdenoCA::MSI-H.S.11,Stomach-AdenoCA::MSI-H.S.12,Stomach-AdenoCA::MSI-H.S.13,Stomach-AdenoCA::MSI-H.S.14,Stomach-AdenoCA::MSI-H.S.15,Stomach-AdenoCA::MSI-H.S.16,Stomach-AdenoCA::MSI-H.S.17,Stomach-AdenoCA::MSI-H.S.18,Stomach-AdenoCA::MSI-H.S.19,Stomach-AdenoCA::MSI-H.S.20,Stomach-AdenoCA::MSI-H.S.21,Stomach-AdenoCA::MSI-H.S.22,Stomach-AdenoCA::MSI-H.S.23,Stomach-AdenoCA::MSI-H.S.24,Stomach-AdenoCA::MSI-H.S.25,Stomach-AdenoCA::MSI-H.S.26,Stomach-AdenoCA::MSI-H.S.27,Stomach-AdenoCA::MSI-H.S.28,Stomach-AdenoCA::MSI-H.S.29,Stomach-AdenoCA::MSI-H.S.30,Stomach-AdenoCA::MSI-H.S.31,Stomach-AdenoCA::MSI-H.S.32,Stomach-AdenoCA::MSI-H.S.33,Stomach-AdenoCA::MSI-H.S.34
AT>CC,1.1367161164488675,1.03824303350017,1.1582315800131826,0.1410674131715032,0.4091219347222666,0.8517137316141681,0.29137554393502496,1.0165467085482167,0.9223090260263334,0.9816967877870962,0.646309752895724,1.6632617636163491,0.7415674072918832,0.6216795434339863,0.21594551772948034,1.2646769729979557,1.6360749158531502,0.5249278059417203,0.4240158591387855,1.7868764654497618,0.22200490772327594,0.4291851873431801,0.6354645009410056,0.7839374324210278,0.36060400554860994,0.4843644144634582,1.2905347612568778,0.6965749002964453,1.0218214917052064,2.0554244709769947,1.090760297351162,1.4184311058341927,0.588762014323309,0.766907978452183
AT>CG,0.5850118075573043,1.2112082780190243,0.42728970853400977,0.011758294453130123,0.04976252801016704,0.5979263492739231,0.05850639456500973,1.0050815629754022,1.0102856264664648,0.8711141165848896,0.12154915181849263,0.5538678129764937,0.7472909268327135,0.7975181993283104,0.10032740281105722,0.9013717530591999,1.6115516234547933,0.12988308518965871,0.1552659720237417,1.0029377710486043,0.06121441462752598,0.20972692325111486,0.6003629827867928,0.8114163971402941,0.06319390845555095,0.2935768318854347,1.3287750287408742,0.10119156592934966,1.0063523199613393,2.2671223321495813,0.9507934075600022,0.2662295714609665,0.7065469011703341,0.9021741663095104
AT>GA,2.1169436587169037,1.1779018662502811,2.4260081740584094,0.420061676517093,1.114297112926319,1.4070388144104937,0.871971219390673,1.1608041450994857,1.0294309302252436,1.3492713477754612,1.641200946369723,3.6513229537782173,0.8164561534273393,0.47486127537933737,0.46416686439846455,1.9147455596830354,1.9107878237258358,1.2422166534883208,0.9654431578537712,3.1535742173016073,0.5463002142826564,0.8111765629758685,0.9397490229494078,0.860136275296343,0.8463958499226456,0.9579604785439139,1.5751699598802678,1.7735384820621418,1.3591025318094005,1.9930894720430752,1.5671242755074848,3.242811048503187,0.4821009511837118,0.7135365903978552
AT>GC,1.5718892383066732,1.1671637182442416,1.938463805307486,0.1744242926450429,0.5475147805579966,0.9405942160957342,0.3113215552299086,0.9681290394306503,0.7464390651503421,0.9675901684663397,0.8665807744993197,2.250828454805188,0.7452013401302428,0.5058221736984986,0.2485625755009042,1.4480734998204148,1.5685054295725989,0.7186059451089211,0.5271536402208454,2.2707566327220374,0.27902618576640725,0.5515411903358706,0.5281046089235373,0.7136044373078735,0.5306953062409013,0.6541188535693385,1.1073470943495936,0.9724124493106984,0.886087958151182,1.812351768877139,1.6391976161429143,2.0957112059372696,0.4928784331460335,0.6498344621171251
AT>TA,5.200284545224742,2.3807538845948235,5.9913694466557015,0.746537457974572,2.293457649092795,2.957499260087414,1.4394671012330766,2.533492757254139,1.8134824692764213,2.759614234722151,3.439669388748586,8.037726050402648,1.899813795535239,0.9330233596297717,0.9007291998186081,4.420655553400023,4.18306890083828,2.8575034763536458,1.9580933409446455,7.337837821752094,1.075595878917517,1.9377842897243867,1.618983397997378,1.8014365014498686,1.9744631284333136,1.9778360587979518,2.9639083604393694,3.7479934945683637,2.420123152825035,4.238537571287108,3.992241726616192,7.654647298599306,1.0531502389877354,1.550642843619304
CC>AA,2.1232798267170714,1.9541335058883131,9.479523994145982,4.745752474466326e-16,1.552482640105884,21.744565752078895,8.262613403859557,0.5811067138418486,0.6109757783462504,6.7930637748270115,7.092091620445305,7.556219998990831,0.960833292226841,1.106386061115812,4.973323190854753,0.47383152916205856,11.662941874466588,5.579416518156456,5.315058665442395,0.7040760757435666,4.069339858945784,0.11127967442497386,0.9076163250057703,6.332953728990852,2.0082081635502775,0.5723032313488936,5.793626283792178,3.528017851326651,2.4133456678649963,3.0566863448518613,4.94010407329684,6.03074072877171,51.653029381557985,25.51981798612352
CC>AG,0.6911413821157878,3.0271608188911143,0.8542399730738419,1.1096031336664443,2.2165187243743647,3.5465062826965985,3.8931525734919803,0.500846474108208,2.207295255204999,2.302903120385639,3.102253897304859,3.54869164353069,0.14789181011524424,0.6952222612047334,1.331268266176537,0.010492561818452203,2.303786834003917,1.8539558564887575,2.057539324966633,0.521479311101619,1.3776225248350544,0.3039838335970708,2.89829564593297,1.2182641089680961,0.42291716289480197,1.7196488800978307,3.71203388247989,2.356547341818574,3.3398452437221375,1.038304897180307,0.9969664112069374,0.6266345429215985,5.143727587343782,3.4378515585498843
CC>AT,1.8095532719853757,3.9457042568544543,2.285141553720848,0.8279690825181929,2.020952149266293,4.287926775687746,3.582149453787734,0.8571026931076824,2.0469088735966507,2.449304327672896,3.0479591922928906,3.5491411354539375,0.6759919797443308,1.029851373699282,1.3450729492671452,0.4147329295075656,3.347867174181095,2.313027628550242,2.0082871333450405,1.1474676785919682,1.3192275865805185,0.5600578112071423,2.672079807797923,1.6394191244523921,0.5434556958467868,1.77749550710375,3.8919863061577717,2.0436948398009145,3.0941794257911384,1.8404905157679192,2.934214694180639,1.0303032154341163,7.372491322494779,4.960098161030788
CC>GA,0.4847219467613697,1.6755735300562378,0.5739367984619106,0.46516739930546763,0.9264076005499015,1.1601624350890662,1.5008446019367294,0.2731179613998341,0.9693643023718291,0.8549130674702113,1.217383141102852,1.4566373916310325,0.1427572954082874,0.3610892702806723,0.4775215952717148,0.07127819740647086,0.8869573033297393,0.7554515475132998,0.7950479927639225,0.3779427935165772,0.5124662536304985,0.16674659396962463,1.2548679727784033,0.45319023852961404,0.1643485509495147,0.8546426631897985,1.5591833785761426,0.9470417594103571,1.4309895619888853,0.525983797080374,0.9034630772887086,0.2158487475949822,1.2900316314324387,1.110793521361925
CC>GG,0.31556101359392497,0.39148618061960294,0.349183967273336,0.15022694949459203,0.31537490182687994,0.32029158005260006,0.37307745559019273,0.1917082962782207,0.31395301578603896,0.307344083604414,0.42392886798901075,0.7426817731138297,0.1113828533733066,0.10882983678134131,0.136141439924159,0.26293281963850546,0.3442349261762741,0.2669184477403252,0.261829550806826,0.4764348685364601,0.15835234580149926,0.1272560946796129,0.3496511602427623,0.16657758248792917,0.13756331634342692,0.2717948148986363,0.46200741878373686,0.4173525337264334,0.4378221477936389,0.326946942487953,0.2619646097053586,0.46495786641239123,0.09017403516726427,0.167987292983795
CC>GT,0.20704191320405893,2.0769081939890244,0.14049327526909272,0.7534750770352242,1.3032811803582056,0.9948701617821142,2.0465161900960913,0.3281439836872019,1.4993975339726708,1.0412925631686658,1.5716733623591008,1.9102095694418435,0.046105075492616734,0.43516404047575613,0.5772295724604514,0.020605874414547285,0.7426739240904763,0.741535476239312,1.0356431251342866,0.35878587662010447,0.663908183367046,0.12205782031191795,1.8536358228931966,0.43433317067473737,0.14432021709958692,1.188716834357003,2.1013911425510816,1.374124439045448,2.135566961208839,0.5971535218992613,0.5356082218788194,0.04581701223119579,0.08221308531003316,0.5657075057286173
CC>TA,1.3666961504084476,3.8008523366837794,2.4061133112938733,0.02885201992669763,0.08923134757014912,1.3237899626368952,0.3304287190531419,1.342745080494849,1.4554358761350992,1.3870124814909512,0.2766635446156417,0.9753308747895051,1.185466555408169,1.3606608956204675,0.24589616520442953,1.084234962219016,2.4958853510184396,0.25434619186590846,0.34963915570534304,1.4881348289211043,0.17348741784314312,0.2535481493468069,0.9196946611514962,1.2343234824285798,0.06567583003388432,1.098713370127768,2.0568988861649173,0.145179595104474,1.5772475391616612,3.1232173766033444,4.0071926368186945,0.15683995111161628,2.096594842972024,1.9501230511097651
CC>TG,0.16346172116773225,1.7070468487651078,0.04229717337794932,0.6534552875606743,1.1353920023919641,0.8445803924918706,1.7641908438295393,0.29182061899542294,1.302785003357306,0.9291789868937844,1.3598124612831508,1.6628781313951173,0.03619504226927957,0.3687839036361467,0.4967983145457589,0.031345945903887534,0.6514090498146928,0.63963533347065,0.8936522613692528,0.31384279296228335,0.57303137090326,0.11359532807696587,1.605761078223292,0.3757591090996132,0.12736213869107887,1.000756233592977,1.8209786896453102,1.1943054563629913,1.8487745681836874,0.529609522180188,0.34329172285803977,0.05593268912899829,0.02527102621500205,0.4614017352774693
CC>TT,0.7187040394190252,2.0737399546525945,1.9173142039375743,4.745752474466326e-16,1.2370091489870286e-15,0.07456209929239556,1.2847340939173451e-15,1.4892776892259206e-15,1.7353529861723583e-15,0.05777728240419027,0.0030885026374886954,0.28218123111449894,0.19129476038623183,0.22631607195459807,5.33327545069871e-16,1.721410481081712e-15,0.09234279787946792,0.018412042745547443,0.0381934049238153,0.3770283970799394,0.005513543575129416,0.028090258160570696,1.6557295738825709e-15,1.2246459273615118e-15,0.01353062976110949,0.7068429582655145,0.04350194309502912,0.01332740438819128,0.07656118772923175,2.897373047621595e-15,2.773136632290833,2.082571047874346e-15,1.0538230334849988e-15,0.13661324280393547
CG>AT,0.03723011072763184,0.05008723721280038,0.0240365534458448,0.009855197703481684,0.02956420852105403,0.05980792467866457,0.043232901393263926,0.027526306756959835,0.03900156242113931,0.052736549416177066,0.04119167855614317,0.05739698046514582,0.020405554853480803,0.022868893800358756,0.017417915390170777,0.022654436271476914,0.07166187851323198,0.03530566158453342,0.02682322901427795,0.03347712206261919,0.01680835679069957,0.015128677208438843,0.041919161603112265,0.03249010440951444,0.009519603608446529,0.020806559275157458,0.0685809676916002,0.02771648729828826,0.05105511777703141,0.0584834793956411,0.0328331274679043,0.02414089248082353,0.09648856755351015,0.07386607551803438
CG>GC,0.027923276124973192,0.007883844967702603,0.03733400339597769,0.0024848672718864916,0.010271475198573278,0.024602140664666806,0.007403155406202493,0.012323007411315276,0.005881244913559091,0.01595781162747639,0.018739672018644366,0.0436904893652043,0.009811995641297299,0.0037479566189230784,0.006152014845823163,0.023639868193374217,0.02536226027867084,0.016068490913395246,0.011028028411131388,0.03891344465264669,0.006511132872648794,0.009992815862562685,0.004252156234240282,0.011256328469480222,0.011501785841501772,0.008270842911587122,0.012807108406122375,0.019478542864442488,0.008682565733281458,0.021012083493208152,0.021948201581435664,0.04515001160682436,0.031142430062609538,0.01862666470814493
CG>GT,0.016812716416176675,0.012426706244250145,0.018927321689074496,0.0043937898110088264,0.01832097382387713,0.04452880455896463,0.026032672263827057,0.0030991382537618618,0.008842719823738198,0.05748086494963134,0.022634799645157272,0.03964953805391301,0.0020145636633282144,0.003635410960727924,0.012229086700462322,0.0026168196342409296,0.041016270293648606,0.015165926458494836,0.015755244652339632,0.006120310522881082,0.011673760428757517,0.008746016498197954,0.011518334789282684,0.013561800742881715,0.005416452893649807,0.007465935594761921,0.024996385227764928,0.015600037625918281,0.01564067971057706,0.008428633897024845,0.010289578875369134,0.016435422985523924,0.09224594375676715,0.04752286251388078
CG>TA,14.771777969682912,42.231530448033425,33.3203148062937,4.745752474466322e-16,1.2370091489870278e-15,4.724739861470635,0.32150958969651283,6.258564057768664,6.580256182629051,6.342519983783242,0.3089252899571992,6.85530569523702,7.802101154790112,8.971182568350567,0.5428810538825567,5.103202057751993,11.576960522688712,0.6766842063825945,1.3693385844969521,11.434681973816456,0.34257980776200864,1.4854612107533605,3.921165671719298,5.1232774877123894,0.2351439541008246,13.384869372739209,9.284577573412832,0.23161217334815354,7.764806426444517,14.41628466262574,51.53135014971044,0.1109331538313331,4.538158147606751,8.097661224500609
CG>TC,0.1214009580454149,0.3282014835985644,0.2791793359639674,0.0061014985948372805,0.01642593879469991,0.10878397098369727,0.042376240126090654,0.05166009719198286,0.060908330224653404,0.07610873642403225,0.03840432109164487,0.09581720433113658,0.06150141421031248,0.07161341058912364,0.023684806718103593,0.04379194263528188,0.1273710999290091,0.030029454696883104,0.03518407434569661,0.09675084748992871,0.02043614847843285,0.01434318801217422,0.04495330474626192,0.060363964399041535,0.011350124731822292,0.10933599865177009,0.10100438908505671,0.026587599379323788,0.07994727703864347,0.12085135424069869,0.39694315811140796,0.029656407121540794,0.18691752405149858,0.13891458355231356
CG>TT,0.47686727817135516,1.2537982770913534,0.7921681058635694,0.0038131237828528306,0.0301074706581582,0.44997910791954515,0.10118064318870365,0.46369479910596834,0.4896658613083416,0.48231609495747313,0.09066777568902008,0.32603783664921165,0.4091239552427894,0.4622206985498572,0.08074255628114309,0.3777051354335231,0.8675600166742247,0.09659739274007834,0.1140424193611865,0.5111757362439727,0.05533578972350484,0.09550724584219583,0.30805862985001686,0.4241649044059835,0.02441489782084713,0.35534411515152114,0.6998552217067204,0.0411268945791107,0.5264539726622937,1.0753844161893813,1.3269283387918525,0.06178846444804402,0.727023601763362,0.6772166408191057
CT>AA,0.8840505142853277,0.40213661679218826,0.40215481196950087,4.745752474466326e-16,0.5444369565683725,0.11260976067602071,0.03683986566853617,0.006584597527575492,0.00692304787344484,2.8827278840087143,0.032187795306187775,0.9713089493033946,0.0430581805305594,0.05064043548725527,0.02357415254267919,0.005369048130215234,1.2324563267650845,0.028424211596013754,0.031191055264609115,0.07706501967999094,0.05159173712203555,0.51316991220971,0.006535314309515248,0.03135950475519147,0.011445227966918282,0.13600741605550182,0.3026513300032789,0.018145439268617506,0.029201069782484795,0.022784990961643485,0.544913598438714,0.10844909714886655,0.31214605368039455,0.1424725420263031
CT>AC,1.4628352681647867,3.1494163764712964,1.2099555655916758,4.858038889964692e-16,0.24109168615488427,1.0662825664777398,0.0955661803898734,1.8603086218699498,1.9559290593922916,2.896255938622026,0.07782048694807583,1.1543804418433379,1.4516684575316419,1.6403611733745784,0.16189463968587242,1.5168864134891014,3.5413415285742573,0.117647858546872,0.23383341456695986,1.6891974483018586,0.09133898346337681,0.5414451650206294,1.1655354550258592,1.5228536761228855,0.00853874693662279,0.7732996105339858,2.680607003263503,0.00841049791487866,1.9608532297142185,4.285126493180887,2.7422331806690896,0.06958916369513982,1.3849125845630255,1.787479908601446
CT>AG,3.8239700213067893,9.981504005525851,2.6852286482880543,0.037789575721000904,0.1388301125458793,4.22451623487056,0.46382348549398456,7.381393265307526,7.743889549009406,6.569702560661281,0.45862754969723585,3.0123288080195243,5.528443432236149,6.19363534404241,0.6766345832210974,6.101726293242763,11.965242982575887,0.5669961245194728,0.9613238765937154,6.442019381065806,0.3480428305449859,1.302662383423178,4.652014704014108,6.038639328049866,0.09472045390693189,2.276146788905918,10.140621163463548,0.1769682756819328,7.705476294447592,16.94068284963081,7.5974904799481315,0.4221626001756668,5.364393568789839,6.925180320799128
CT>GA,0.34397214748501703,0.37316660554127196,0.31530250243632074,0.13908083312734398,0.32275392342757053,0.28144494983102236,0.34912372500147554,0.17569788914353043,0.2871637171020317,0.3773040732204904,0.39877270974404555,0.712004280230634,0.10616487889185562,0.1004629196623206,0.12283055606329316,0.23729526084485267,0.359302570905162,0.2684740019912775,0.24153051751737697,0.4389736914822208,0.14550926189846008,0.14568725203203597,0.3346652145735702,0.14851604781963834,0.1274737107248419,0.2532815142195104,0.44317100113388963,0.3824807039564028,0.4041853787714511,0.2923307500588057,0.25431195821894476,0.4236326302466325,0.05499171235808007,0.15850956379754688
CT>GC,2.206430896900076,0.7229909721237542,2.6189414426824302,0.29586274217717357,0.9313297929828481,1.254237123203535,0.5038954573711226,1.0653084371363302,0.6685899662579223,1.1611134984690592,1.4393864225755837,3.528611527640406,0.7864194137095258,0.32375780510910535,0.37174764842427827,1.9734981639546687,1.7255494691872744,1.1741779074352907,0.8142945362780297,3.251016594114905,0.4482039919671825,0.8338625024038429,0.5430770422270035,0.7410934277408451,0.8877080545842345,0.7692074280535739,1.0921451653710712,1.634408829293887,0.8937386999835468,1.7517335782332804,1.5337715325760928,3.5110937782415306,0.4298598503715101,0.5396695413045788
CT>GG,0.6893999235729039,1.2621534129394036,0.6739851440664044,0.47914225735476573,0.9518284813061099,0.8331960817915134,1.2315993579673585,0.4513314847190965,0.9770753784966019,0.8466482246669835,1.2173426590323138,1.9036254091453433,0.22866060629166177,0.31510305543050715,0.40010928826027603,0.5087880179893541,0.8454412958324707,0.7259836542525877,0.7606830542744342,1.0087231620114552,0.4668424574469446,0.29131185267416126,1.152589901636084,0.4193982591716569,0.3022100645308697,0.8164241244047575,1.422490047943957,1.1454233997062782,1.376469800621867,0.7677515663878756,0.6191301931265191,0.9006835282365413,0.11648456236727678,0.4490922214920413
CT>TA,0.15687210687641845,0.4173270402759459,0.4133886139737173,4.745752474466326e-16,0.01110063085474144,0.12082810883526816,0.03903898155645928,0.011762776165770468,0.012367386492372118,0.07089993667112933,0.03407319946950956,0.09875805208842826,0.047789614808389266,0.05602207443111833,0.024011436365039305,0.009591309281164497,0.09493946816273986,0.03010815356627315,0.033186910581048334,0.08293486353214898,0.020647973143076016,0.01100185870094403,0.00990721427561101,0.03697369887027183,0.011980338313076627,0.1403495491480138,0.04964256011807794,0.019036456209844163,0.03531072055849479,0.035116092490197266,0.561791355914565,0.02890011407384233,0.24827977328181,0.153717307100128
CT>TC,9.034299007979552,2.2153436314666703,10.859714934831477,0.6707411832977264,2.8358466176280865,4.629475726703335,0.6258650961018276,4.489970604067716,2.0775590730325577,4.212708589356656,4.751071076658733,13.114124305907541,3.4743637798123634,1.3661677184721759,1.1390432024527504,8.320000107670676,7.081490293860859,4.261550996746116,2.6285033127963717,13.31492390098319,1.3686537369294038,3.3407985878122584,1.144857782805772,3.030066923812936,3.5033397111771465,2.47509586353694,3.489955748395921,5.670366742721746,2.5469766902988424,7.60745636619735,6.527336670038789,14.22389601403444,1.9912833887831614,2.18123014147315
CT>TG,2.8147815679275174,7.903138829246803,4.257940913539549,4.930539792774155e-16,0.002547378597613432,2.005234413473845,0.1762641190501756,3.337205301640371,3.5085737766418434,2.9834198239978447,0.14735758234303775,1.6721990626553762,2.812430106155143,3.1887862996282252,0.2921166787805437,2.7210127417227183,5.530631269439021,0.23535444853221704,0.4639199188170759,3.4400247950584797,0.14606703406205265,0.5956447873755202,2.0917044141839836,2.7349310928592363,0.03123184211801416,2.155231379586061,4.64779773911,0.03146181211494198,3.601698568762134,7.687680706155005,7.934260979017919,0.06254541331762938,2.4474805769394172,3.3692668638527206
GC>AA,17.552606706120475,7.8833741463953935,1.0999794532419662,4.745752474466326e-16,7.4964209604843575,0.1655146930887933,4.331960357520314,1.6716879932511455,0.0014518236317148546,1.2692233388780565,6.441798447807854,2.1978869524603057,3.8035872404957773,1.5803449725371663,0.034662126030668435,0.0011259363069208873,7.7785251490536,14.223414877608683,1.7235401514234774,3.3121502552013484,0.2890448769965682,6.662283882659133,7.0045364335718725,0.6709275922936537,1.4856808399369144,1.6476299503781113,7.581912015219109,0.02733201231294677,1.762460470741641,0.37135011615017277,10.048937265860815,0.042290646630674965,0.36049494402574755,11.145498852858122
