Sample,DBS2,DBS3,DBS4,DBS6,DBS7,DBS8,DBS9,DBS10
ColoRect-AdenoCA::S.32,9.560231127018614,0.0,6.516899849021314,0.0,0.0,0.0,0.0,0.0
ColoRect-AdenoCA::S.33,5.721676110174404,0.0,60.406357026098924,29.248227342906038,15.030258287227815,0.0,0.0,0.0
ColoRect-AdenoCA::S.34,9.82127610472953,0.0,40.47079446227406,0.0,106.72509921687704,0.0,0.0,0.0
ColoRect-AdenoCA::S.35,35.06338266312383,0.0,0.14879509572773114,0.18944893496386558,229.47726211618556,0.0,5.876095515575661,0.0
ColoRect-AdenoCA::POLE.S.1,5.642807408172141,815.9471928262798,0.0,0.0,35.99626506245574,0.0,0.0,771.0398714340381
ColoRect-AdenoCA::POLE.S.2,0.0,748.6278263141123,0.7653772656962228,0.0,0.0,0.0,43.54399288431073,755.6982275585384
ColoRect-AdenoCA::POLE.S.3,0.0,191.4394192349563,6.745992922331218,0.0,6.328758181933867,0.0,18.22672488061961,0.0
ColoRect-AdenoCA::POLE.S.4,0.0,1160.2341013790133,0.0,108.88183384047444,11.597040384998355,0.0,19.440784523107602,0.0
ColoRect-AdenoCA::POLE.S.5,0.0,1463.4831269347767,18.57133342419746,0.0,0.0,155.12495060733718,0.0,2645.3473457196765
ColoRect-AdenoCA::POLE.S.6,0.0,2258.949772592128,120.43503916964475,0.0,0.0,0.0,316.1898847228835,162.89300602189297
ColoRect-AdenoCA::POLE.S.7,45.07064208722125,1318.9393760555884,0.0,85.95933995662496,80.4190313474714,12.704575044163581,36.422563093063346,0.0
ColoRect-AdenoCA::POLE.S.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.3289845691244
ColoRect-AdenoCA::POLE.S.9,0.0,7511.524891243327,0.0,0.0,0.0,0.0,0.0,0.0
ColoRect-AdenoCA::POLE.S.10,0.0,3449.0157901584475,0.0,0.0,0.0,0.0,0.0,970.5200773674025
ColoRect-AdenoCA::POLE.S.11,5.278271556215833,1238.6841601719857,53.76095649371674,40.7604560648199,4.555144049950044,10.199533051855509,20.10388803389395,353.86065818618573
ColoRect-AdenoCA::POLE.S.12,5.808662984944478,239.33761843260385,4.524469483039677,5.903659199870079,6.798546351813542,3.315198137390622,0.0,277.6329404848078
ColoRect-AdenoCA::POLE.S.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1714.5779839539991
ColoRect-AdenoCA::POLE.S.14,0.0,893.8215433389278,8.42251891003915,29.363931929297294,0.0,16.32103642858158,82.28021446298426,0.0
ColoRect-AdenoCA::POLE.S.15,36.35734302806138,667.9583967784656,0.0,0.0,51.693923095077245,0.0,13.27344308002388,0.0
ColoRect-AdenoCA::POLE.S.16,0.0,3314.620685270995,0.0,320.20832796563064,0.0,112.11001723081704,0.0,0.0
ColoRect-AdenoCA::POLE.S.17,78.46396467407341,440.3567637914478,0.0,16.608380291528565,38.25016884888953,0.0,0.0,0.0
ColoRect-AdenoCA::POLE.S.18,34.381945720315436,1334.554050538624,56.41148359012806,0.0,125.47106599096718,0.0,300.8728018217068,0.0
ColoRect-AdenoCA::POLE.S.19,74.89584519871067,3452.965234224339,368.63508466085574,0.0,0.0,0.0,831.314869028634,0.0
ColoRect-AdenoCA::POLE.S.20,46.65429234297858,1399.1295646698607,7.024080988493995,14.291681839450904,261.6141825300862,14.264525722697993,28.2286551406426,0.0
ColoRect-AdenoCA::POLE.S.21,0.0,2180.5074732120697,12.029611078955055,78.33756514384035,2.387587409491413,30.691204891010614,106.24210616293496,0.0
ColoRect-AdenoCA::POLE.S.22,0.0,0.0,1.083037685763645,6.212875057176767,0.0,0.0,0.0,146.49161596784504
ColoRect-AdenoCA::POLE.S.23,0.0,1967.0483272850918,10.362708704940214,151.4662246700913,0.0,38.96403497803628,166.82035860403568,0.0
ColoRect-AdenoCA::POLE.S.24,8.525832256501001,0.0,8.075548173685243,0.0,0.0,0.0,10.412979418868659,450.19564548230915
ColoRect-AdenoCA::POLE.S.25,14.61048879504733,649.6014378389934,0.0,41.46677275205026,0.0,4.719869297351396,0.0,0.0
ColoRect-AdenoCA::POLE.S.26,0.0,1227.0343053027457,0.0,40.243763027826,0.0,0.0,24.33196778572646,813.4371216953032
ColoRect-AdenoCA::POLE.S.27,6.21415230840982,1976.6670691948852,155.89960601332913,23.289834029962392,0.0,0.0,512.8935072230767,275.3646680222997
ColoRect-AdenoCA::POLE.S.28,18.314037619626955,425.06118364664434,0.0,0.0,11.984607094643826,12.042327354690434,0.0,0.0
ColoRect-AdenoCA::POLE.S.29,0.0,1065.5381630646614,0.0,0.0,26.013623071128073,11.98193644060721,0.0,44.63126269225441
ColoRect-AdenoCA::POLE.S.30,0.0,1016.7264165514124,6.740214557359304,0.0,0.0,0.0,0.0,295.6026010877043
