Sample,DBS2,DBS4,DBS6,DBS7,DBS9,DBS11
Kidney-RCC::S.29,1.1703895237830007,29.697513009592317,29.587992108605807,28.728647628392086,9.111628410477069,0.0
Kidney-RCC::S.30,7.528703576160179,16.586214610037125,2.380969214349517,0.23700104068386796,38.109036597920905,0.2985173387618192
Kidney-RCC::S.31,2.818335797498053,0.0,0.0,0.0,202.6010005269762,0.0
Kidney-RCC::S.32,81.75958762906124,21.718672685900586,2.4443071806043872,42.7982340625617,79.88770252985128,0.0
Kidney-RCC::S.33,40.83285345941571,0.0,0.0,0.4653277279830189,30.69784844885106,1.7092762470119176
Kidney-RCC::S.34,1.9943476915804588,43.7226064069583,0.7985204839383596,1.0641537351222181,115.05737156598789,0.0
Kidney-RCC::S.35,108.97887448041332,0.0,0.0,0.0,96.23498387309272,0.0
Kidney-RCC::S.36,171.03365841519542,100.70298086783102,5.599731558761608,6.95345901338909,23.367878979929465,0.0
Kidney-RCC::S.37,4.0762722326972884,62.802877738865746,0.0,0.0,0.0,0.0
Kidney-RCC::S.38,49.95691801468956,15.012333442512446,1.6450709604264775,0.0,73.54408449893154,0.0
Kidney-RCC::S.39,9.701766286743347,0.0,0.9661842048701084,0.0,82.95684997335006,0.0
Kidney-RCC::S.40,60.96047088715617,19.98099708055615,0.0,5.244922367827723,30.57829623196022,1.5754423343930102
Kidney-RCC::S.41,7.978511470882865,0.7646247238984043,0.6135553411114376,1.9427670828879398,117.34387272624821,0.0
Kidney-RCC::S.42,29.63784523486947,44.61152594217876,0.0,96.19191556010749,234.85053534536118,0.0
Kidney-RCC::S.43,15.731020940271035,11.67991969198882,0.7741620108486635,0.718431331545214,86.03512129743346,0.0
Kidney-RCC::S.44,9.225422979378497,91.40707404907288,4.3674521605821965,0.0,170.596192325077,23.379742986077954
Kidney-RCC::S.45,61.47417424151236,39.20966733004774,0.0,4.964032313139228,135.88858989156162,0.0
Kidney-RCC::S.46,18.448885749780384,123.0637889491209,0.0,0.0,17.842451819606442,3.4345197158290337
Kidney-RCC::S.47,19.832190696547304,0.0,1.7159319032217126,1.8516188677036416,38.945717019442476,1.0144043110936498
Kidney-RCC::S.48,25.337408508810245,156.4048546653271,6.728996287220691,4.791321345495696,28.635668252461247,6.115658522737423
Kidney-RCC::S.49,45.19331012603695,2.2671548375571113,0.0,0.8020592963847303,134.93838573999682,3.877442266507583
Kidney-RCC::S.50,109.19161497926409,17.674465392813605,2.660886099801084,0.0,2.7357226996246307,0.0
Kidney-RCC::S.51,27.057219333782225,29.351114163830662,0.0,0.0,0.0,0.0
Kidney-RCC::S.52,50.308031217134264,24.90412863555367,20.297208076446783,0.0,74.87454596848447,0.0
Kidney-RCC::S.53,3.750411657396848,26.955017831219234,3.9449960385333225,0.0,11.816748559776455,0.9743110431341042
Kidney-RCC::S.54,33.99926385625511,8.718902541532055,41.88143727329164,0.924285039122227,56.22666535589992,0.0
Kidney-RCC::S.55,66.32091479434236,8.283607121855699,5.368731088397012,3.4841387392205205,77.93849401775893,3.768008003070336
Kidney-RCC::S.56,6.171159508243689,164.93645479380294,0.0,0.0,48.01508964450867,0.10366998740576674
Kidney-RCC::S.57,0.0,17.075559791826098,0.0,0.0,103.46850873940161,5.337269314021797
Kidney-RCC::S.58,2.024458274557052,33.918954150219555,2.799391557634461,0.9544209969321739,41.50836721014124,3.621413505680288
Kidney-RCC::S.59,0.0,58.352881993750245,0.0,1.2444290172830312,85.38596649227091,17.088844736738523
Kidney-RCC::S.60,86.8600704458277,2.3314513473975778,2.502556818719858,55.61983414402357,39.294535088345576,1.3072288593981884
Kidney-RCC::S.61,44.50376438326182,30.521084449300172,0.23013939472352335,17.51852783627564,172.43411323530208,0.0
Kidney-RCC::S.62,8.082204411422795,0.0,0.0,0.0,0.0,0.0
Kidney-RCC::S.63,5.549691677964431,7.846013057478629,0.0,0.0,255.32907887525414,0.0
Kidney-RCC::S.64,63.28675662890954,107.73808703308691,13.239609751075557,27.51174263542655,118.50007366148203,0.0
Kidney-RCC::S.65,26.68649924550857,6.54915664863148,0.0,2.473400241044291,78.78366405304102,0.0
Kidney-RCC::S.66,7.477531532206676,1.8534815792117585,2.3595426610341885,80.60796827552566,58.208833711394064,0.0
Kidney-RCC::S.67,1.6421433095504552,0.3424563755168857,2.9706380160162444,0.4897362756855653,66.02685179234443,1.708897141359591
Kidney-RCC::S.68,18.421822836599013,71.12450195227704,1.200622739340545,38.65494706449837,0.0,0.0
Kidney-RCC::S.69,14.544391460005455,133.75007458273038,0.0,0.0,32.131148385106634,1.6265362954225386
Kidney-RCC::S.70,7.3860164890791955,7.68703505987902,1.9782538154327467,0.0,85.058247748164,1.1239309816503258
Kidney-RCC::S.71,0.5039256749383052,24.28144208424011,0.0,1.4241351044808557,107.69973438098619,0.0
Kidney-RCC::S.72,6.624179816864744,40.20248465455112,0.0,0.0,82.13194616683235,1.6182699409423542
Kidney-RCC::S.73,9.309338408564857,69.96615883363505,6.828246919523545,5.559196949089831,0.0,0.0
Kidney-RCC::S.74,60.02878193601513,24.538830738999348,4.915174824855458,4.172645839670861,144.0532951988684,9.349231367489317
Kidney-RCC::S.75,20.380401706068657,0.0,1.0855044086332923,149.47315157933872,64.57362061413829,0.0
Kidney-RCC::S.76,16.424397801001167,5.614291670783952,0.5863205642569109,0.0,7.049319688994668,2.3755053929324914
Kidney-RCC::S.77,10.55331726493533,58.98158734323723,9.095394381698803,0.0,138.82682109020524,0.0
Kidney-RCC::S.78,18.0520893283234,36.45600167243309,4.869856204566121,4.376822288575521,41.87575775033395,0.0
Kidney-RCC::S.79,0.6632010931416781,96.13305957794961,0.0,15.489769040024074,21.53667961888306,1.770816697692518
Kidney-RCC::S.80,45.02328873905376,162.27287568808202,9.573759170524054,207.35270385455118,0.0,0.0
Kidney-RCC::S.81,17.54386193050323,63.35871072728727,0.0,0.0,0.0,2.08447647016213
Kidney-RCC::S.82,55.252131972292624,6.935597685323906,2.014459398681275,0.0,204.50980807400114,3.3944761612566507
Kidney-RCC::S.83,32.88866663650289,23.49063928587299,0.0,0.26615192516990843,6.425847208725809,1.5177477849957313
Kidney-RCC::S.84,17.82040788461575,0.0,3.5970443156199385,16.758971558215755,97.96605177266208,2.455101029898598
Kidney-RCC::S.85,9.30266223625652,0.0,4.251567216196348,1.3689727293257852,44.78453642558251,4.883739873261405
Kidney-RCC::S.86,73.28514416640583,6.5562746450535645,0.43050067902844735,5.344609307994526,95.1839372791764,0.0
Kidney-RCC::S.87,60.29186701601847,0.0,0.0,19.813762025631274,75.69780985194949,0.0
Kidney-RCC::S.88,55.615426015673805,24.796743082107913,1.3901001522651513,1.863001519532677,1.807168157232476,0.6701488722612136
Kidney-RCC::S.89,3.337954104417177,2.7403156357664527,0.938269064869663,64.3569031770564,30.342925431056095,0.0
Kidney-RCC::S.90,2.548903807592639,0.8489855302022132,0.33020065856190495,1.6573861824683127,43.65391648495977,0.022154188233216767
Kidney-RCC::S.91,35.507519606544314,47.67301588793434,0.0,0.0,41.71727515713918,0.0
Kidney-RCC::S.92,7.7895108364686845,90.46920859828876,0.0,164.48425677500407,34.24231242523717,3.548095578761137
Kidney-RCC::S.93,33.87376033587434,0.0,0.5433734659875863,55.439725432843225,64.28754097806605,0.0
Kidney-RCC::S.94,6.819104590935196,7.789809357861709,0.0,0.0,6.390251172842613,0.0
Kidney-RCC::S.95,42.413272919439706,1.1705775713023212,1.3439781712025596,6.754104169515668,63.775515291428576,2.33003390673314
Kidney-RCC::S.96,94.83049005775484,39.1784596215466,0.3551433171985495,0.0,5.840131071640124,5.691496896287709
Kidney-RCC::S.97,18.94093195241749,40.37281342191828,2.7081574883484585,1.2876379963805242,87.75228260676364,0.0
