Sample,SBS1,SBS2,SBS3,SBS5,SBS13,SBS17a,SBS17b,SBS18,SBS28,SBS40,SBS41
Stomach-AdenoCA::S.29,0.0,0.0,0.0,9229.588224011599,0.0,0.0,1828.6931837883637,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.30,0.0,0.0,0.0,0.0,0.0,5795.185043957228,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.31,0.0,0.0,0.0,0.0,0.0,2590.161650908417,1060.0642976267297,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.32,0.0,0.0,0.0,5428.906008779863,0.0,0.0,0.0,0.0,0.0,0.0,3637.4551577277252
Stomach-AdenoCA::S.33,0.0,0.0,0.0,16952.81656348689,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.34,2529.226384472361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16286.533834653,0.0
Stomach-AdenoCA::S.35,0.0,0.0,0.0,0.0,0.0,5638.653552291388,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.36,6707.759735112604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.37,0.0,0.0,47319.00443156269,0.0,0.0,4733.5210539771815,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.38,1515.4396506900396,1270.0496628423693,0.0,7474.455022803736,0.0,4325.204213086362,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.39,1449.937381627916,0.0,0.0,7368.336861346436,0.0,0.0,2592.7850226040123,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.40,3006.7924880668015,0.0,0.0,7108.930950120375,0.0,0.0,5194.156532331917,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.41,0.0,0.0,0.0,11082.159989175605,0.0,0.0,0.0,0.0,0.0,11711.286108532782,0.0
Stomach-AdenoCA::S.42,0.0,0.0,0.0,0.0,0.0,0.0,17245.07132953851,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.43,3955.352654602597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.44,0.0,1583.5200399694684,19844.58640029646,0.0,0.0,4031.462787832767,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.45,0.0,0.0,0.0,0.0,0.0,0.0,6444.952465213334,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.46,0.0,0.0,0.0,0.0,0.0,0.0,1338.8299856062335,0.0,0.0,10688.303491395252,0.0
Stomach-AdenoCA::S.47,1945.7527994651723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11399.910732232926,0.0
Stomach-AdenoCA::S.48,2598.221006015741,0.0,0.0,0.0,0.0,0.0,4971.928981116541,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.49,890.1589467403012,0.0,6315.302656733971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.50,564.0238103149358,0.0,0.0,0.0,0.0,0.0,667.6095320809815,0.0,0.0,2204.5942266058833,0.0
Stomach-AdenoCA::S.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13868.765634039577,0.0
Stomach-AdenoCA::S.52,0.0,0.0,0.0,0.0,0.0,0.0,16531.04315644137,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.53,958.6480347312604,0.0,0.0,0.0,1390.1494948287361,0.0,0.0,0.0,0.0,6984.382778030527,0.0
Stomach-AdenoCA::S.54,840.4494668251951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11106.195458634294,0.0
Stomach-AdenoCA::S.55,0.0,1130.9096485426105,0.0,0.0,0.0,2958.6525464180345,1246.0375273704951,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.56,0.0,0.0,0.0,15067.142314447176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.57,2811.4299934465175,0.0,0.0,0.0,0.0,0.0,3631.0914463095523,0.0,4327.066514454929,0.0,0.0
Stomach-AdenoCA::S.58,1701.0759200877726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20523.408782482988,0.0
Stomach-AdenoCA::S.59,1074.8906611887533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7222.776185283295,0.0
Stomach-AdenoCA::S.60,0.0,1315.9551668320087,8483.256163576276,0.0,0.0,2215.8972083179983,0.0,0.0,0.0,0.0,4902.452433080085
Stomach-AdenoCA::S.61,910.9928990468318,0.0,0.0,8907.23288244582,0.0,0.0,0.0,2231.6728254069044,0.0,0.0,0.0
Stomach-AdenoCA::S.62,1726.9925109856488,0.0,0.0,6364.767216817913,0.0,2125.6110625359674,0.0,2790.2473179319686,0.0,0.0,0.0
Stomach-AdenoCA::S.63,2115.224416069391,0.0,0.0,0.0,0.0,0.0,1759.2049072289392,6318.163979458332,0.0,0.0,0.0
Stomach-AdenoCA::S.64,784.442780587945,515.647592217877,0.0,0.0,0.0,1944.7273601100571,0.0,3763.7990264335463,0.0,0.0,0.0
Stomach-AdenoCA::S.65,0.0,0.0,0.0,0.0,0.0,3488.4895522945144,4694.0312057691,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.66,0.0,0.0,33997.40007854588,0.0,0.0,0.0,8038.793845515165,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.67,0.0,1294.8847297131194,0.0,0.0,0.0,2285.8975011621046,0.0,5039.155796935792,0.0,0.0,12061.316192060562
Stomach-AdenoCA::S.68,0.0,0.0,0.0,12038.702026693476,0.0,0.0,4858.793923110183,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.69,0.0,1419.7396420734422,9373.99148292341,0.0,0.0,3345.5445321690377,2788.1639649156523,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.70,0.0,0.0,0.0,10896.881966471909,0.0,8053.053696911879,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.220062566872,0.0,0.0,4723.616631009872
Stomach-AdenoCA::S.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11903.680984781433,0.0
Stomach-AdenoCA::S.73,0.0,0.0,0.0,25922.417015410174,0.0,7063.922019270406,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.74,0.0,0.0,0.0,22609.98743743709,0.0,4625.328725059105,6665.43850929398,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.75,0.0,0.0,0.0,12441.98310088291,0.0,0.0,9437.710964543903,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.76,0.0,0.0,0.0,18230.289718011478,0.0,0.0,0.0,0.0,0.0,0.0,6527.2196979736445
Stomach-AdenoCA::S.77,0.0,0.0,0.0,7275.5763842045135,0.0,0.0,904.5225930344268,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.78,1435.6101485767679,0.0,0.0,0.0,0.0,676.850547805377,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.79,0.0,0.0,0.0,0.0,0.0,0.0,5394.673906395324,0.0,0.0,29401.287352702067,0.0
Stomach-AdenoCA::S.80,553.079850286022,344.238701723142,0.0,0.0,0.0,0.0,682.1978598315801,1043.561553650454,0.0,0.0,0.0
Stomach-AdenoCA::S.81,0.0,1917.5411548039929,0.0,8134.378115205462,0.0,0.0,3040.2869675221095,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.82,1862.5847207624374,0.0,0.0,7576.990264750844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.83,0.0,0.0,0.0,11264.591261069228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.84,0.0,0.0,0.0,0.0,0.0,477.2361542785478,0.0,2908.1746446856196,0.0,0.0,0.0
Stomach-AdenoCA::S.85,0.0,0.0,21305.54391042671,0.0,0.0,3440.533893776146,10454.251729278154,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.86,1209.3592692734092,0.0,0.0,0.0,0.0,0.0,0.0,1924.6906597333932,0.0,0.0,0.0
Stomach-AdenoCA::S.87,4056.53520249489,0.0,0.0,0.0,0.0,3000.6112925355665,0.0,3474.086331528768,0.0,0.0,0.0
Stomach-AdenoCA::S.88,0.0,0.0,0.0,0.0,0.0,0.0,12560.15762729286,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.89,0.0,0.0,0.0,0.0,0.0,0.0,14376.299897066203,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.90,625.0592938484045,0.0,0.0,0.0,0.0,2887.720271576253,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.91,1646.9445745685287,0.0,0.0,8443.852649009901,0.0,0.0,4025.008495165994,0.0,0.0,0.0,0.0
