Sample,SBS1,SBS2,SBS3,SBS5,SBS13,SBS17a,SBS17b,SBS18,SBS28,SBS40
Eso-AdenoCA::S.31,1416.636536013211,0.0,0.0,15596.221009752915,0.0,2864.431260557517,12542.69488155852,2737.1497362457185,1515.5519904775806,2281.70677224777
Eso-AdenoCA::S.32,873.0952155815545,774.3215207743492,0.0,2590.1716685049637,337.5889417636323,17016.74710848376,15096.904525471411,1971.18609423191,0.0,8821.202610604856
Eso-AdenoCA::S.33,566.754454388254,0.0,0.0,6131.2961147623655,98.04234673001156,1903.2567292389801,489.1658532429994,1800.475623498247,0.0,0.0
Eso-AdenoCA::S.34,908.1473678697749,0.0,0.0,0.0,0.0,1260.5504222914976,6723.437155471492,0.0,312.4644956691214,0.0
Eso-AdenoCA::S.35,2095.4849505735024,178.67813614204303,1282.6407624748124,0.0,1073.9188810355608,5140.602859392787,1805.959648638931,0.0,0.0,12835.612176722283
Eso-AdenoCA::S.36,810.3262240253006,0.0,0.0,27063.83189769825,0.0,9807.056390685924,6321.537491741264,2094.371532536951,0.0,12858.863045932738
Eso-AdenoCA::S.37,973.3847406917591,489.7257268669149,11609.756805206855,2753.815161651994,0.0,344.9444653896163,5258.169818041855,2691.94726120767,0.0,14788.74481474103
Eso-AdenoCA::S.38,2471.0660538121333,180.8653297684295,0.0,11889.999855700005,103.29766417463952,0.0,8140.494409154513,0.0,220.8310746625246,5447.242105160569
Eso-AdenoCA::S.39,3496.3033620380306,0.0,676.7402288929771,4824.601018389242,0.0,0.0,0.0,602.3601580481617,0.0,13677.10900554185
Eso-AdenoCA::S.40,945.0180288042696,0.0,0.0,2058.8159819541193,0.0,1427.4964886019175,11790.772852342094,679.3212494791816,0.0,0.0
Eso-AdenoCA::S.41,1071.961277047187,3390.01981825766,9423.301850987094,5960.506178614077,0.0,685.2821912282121,2447.9158429266495,0.0,0.0,7227.651625771357
Eso-AdenoCA::S.42,2036.1031652670101,0.0,0.0,16546.05806437057,0.0,2581.6743072835607,981.6343620658589,0.0,116.4460594632552,0.0
Eso-AdenoCA::S.43,2696.690290138145,431.5959487096987,921.2165266663441,7475.954411640064,0.0,445.47772245123116,1322.8753050519413,882.2279246669749,589.0408257782892,9970.831227883018
Eso-AdenoCA::S.44,871.3745142531229,577.6480201295709,0.0,5033.62500073426,0.0,179.42765818265775,10955.196419254826,0.0,0.0,0.0
Eso-AdenoCA::S.45,3192.666182977293,0.0,0.0,11840.267425303438,0.0,4838.5133708365765,16024.565062639225,2246.462119294321,7413.1874197507605,2914.068497225491
Eso-AdenoCA::S.46,1083.6200532690764,0.0,0.0,8298.735660509708,275.04650594061314,2439.558317051401,6651.8368872804895,0.0,0.0,2779.5208158621112
Eso-AdenoCA::S.47,1959.2916553709067,0.0,0.0,0.0,1772.5336375614847,5413.062570089598,9080.955119645072,0.0,0.0,0.0
Eso-AdenoCA::S.48,470.432562272379,0.0,0.0,3228.4615395347555,0.0,1469.9241069560574,3083.8388746949117,0.0,0.0,4051.8481584096776
Eso-AdenoCA::S.49,1323.3327740032485,0.0,0.0,35503.75564464582,195.04304758633606,4643.177035475411,5992.127916367978,0.0,0.0,0.0
Eso-AdenoCA::S.50,511.66945448807775,1279.073817730137,0.0,6072.952600424225,1077.1809422582317,6399.125670597755,26477.471652931144,7334.980721935155,0.0,0.0
Eso-AdenoCA::S.51,1417.0819836494543,0.0,0.0,18959.662574996535,985.9871579618746,6968.726113758801,1500.0086836192029,7748.795361827334,0.0,0.0
Eso-AdenoCA::S.52,1859.1342093162248,516.201845210164,0.0,9221.774380208526,2700.789330913477,13488.39715129851,13320.767016542422,4003.5878651604653,923.4130901784383,4731.0838107419195
Eso-AdenoCA::S.53,1461.612178440072,212.6330533742624,0.0,6478.859523477505,0.0,9922.708848797445,5429.635341322893,0.0,0.0,13036.8265686681
Eso-AdenoCA::S.54,1036.8524992622263,0.0,0.0,1962.6001547824276,1551.87343253881,0.0,12638.987950851306,0.0,356.84907807640735,0.0
Eso-AdenoCA::S.55,703.2276463340945,0.0,0.0,10844.367511181408,0.0,985.7461514723295,9532.177419738404,0.0,3352.369765563021,4290.150778742789
Eso-AdenoCA::S.56,1510.9894101064729,0.0,433.44143425885443,7003.799589033168,921.1743926184815,1026.3532059642664,634.9370456173982,0.0,239.28760593949724,0.0
Eso-AdenoCA::S.57,3332.3962559250563,0.0,779.338331827712,0.0,0.0,2549.260820811397,2950.208250097644,0.0,0.0,0.0
Eso-AdenoCA::S.58,2746.8923740455966,0.0,0.0,3181.4862370295123,0.0,3419.693047002119,9135.462381631998,0.0,3487.7402430141856,12787.924866828158
Eso-AdenoCA::S.59,511.64589923931396,640.5966867133966,3757.2108910770553,12219.67949982106,0.0,1892.4379393732506,17872.56275310274,2407.2626317562767,0.0,0.0
Eso-AdenoCA::S.60,1301.6590406669307,0.0,0.0,5833.1648671036755,0.0,12856.948107067918,3103.6202229635437,3989.763945716999,129.16034032155775,0.0
Eso-AdenoCA::S.61,5077.646473616628,0.0,4768.2388388702275,0.0,0.0,11112.724333777705,5830.454506060309,0.0,566.1689053510323,0.0
Eso-AdenoCA::S.62,2378.2481103840546,1050.4846308798274,0.0,747.9620236222191,0.0,7047.232202825202,4714.2442298145215,0.0,144.8843175828924,0.0
Eso-AdenoCA::S.63,1563.3158032962035,0.0,2028.9695591096956,1116.5503606915881,0.0,2655.2599270240903,7327.217662609803,1766.1882560270305,0.0,0.0
Eso-AdenoCA::S.64,968.9470875588761,861.1595937007341,0.0,2638.0314411873437,144.03977198795724,252.6111648895808,14926.923780648727,1131.0602384520837,0.0,0.0
Eso-AdenoCA::S.65,492.76889142106137,385.72619719018275,1488.6251361766845,8995.672483516531,80.19426860675948,138.60486035686338,2201.870139143,0.0,0.0,3207.8426303197216
Eso-AdenoCA::S.66,1850.6979070099815,2007.3529361719566,1923.2047335805842,13703.100007449968,256.4520997867159,1886.8797007649944,11658.388480702331,0.0,0.0,0.0
Eso-AdenoCA::S.67,1160.223973827089,464.48010100254453,14656.328168483415,6161.157867370437,361.22844494505034,3099.9785540488156,21205.078637317914,1822.1747626916379,0.0,0.0
Eso-AdenoCA::S.68,1779.836494221263,848.1645410519153,0.0,5710.772577195911,0.0,4117.437706862425,5898.094533684119,0.0,592.9270133621842,14466.812622244584
Eso-AdenoCA::S.69,1683.8983023560265,0.0,0.0,1481.8778534694911,0.0,10097.365848356232,207.53231909484512,268.85042430520855,136.7470357592373,5652.682415091732
Eso-AdenoCA::S.70,2582.4382847740067,289.67622194734264,2668.8132501198506,2418.415853703238,1730.4641003768565,7132.653262166912,14177.949424712793,1506.1188829649027,2846.029150637255,0.0
Eso-AdenoCA::S.71,627.9720120955235,359.05120439723333,0.0,1994.1447720541319,0.0,1953.4777563814164,3573.5029186569436,5176.998086322273,0.0,4942.317522466928
Eso-AdenoCA::S.72,3125.2978198000014,0.0,0.0,6305.9269549687715,0.0,19294.54369863251,5818.823190641544,623.6526110623156,0.0,0.0
Eso-AdenoCA::S.73,1173.3897151533104,0.0,0.0,2325.931428714569,116.46426320872548,1181.3968134238576,9131.611028667901,1968.1547444138187,0.0,11780.999619019223
Eso-AdenoCA::S.74,1506.734356561306,379.93771098144384,2292.9189685608935,3035.0831262761017,0.0,12555.892072695511,436.21668091602095,0.0,0.0,11179.851739949081
Eso-AdenoCA::S.75,1599.5262876552265,0.0,0.0,0.0,184.41725287023783,18023.54602542384,968.4015405050021,0.0,269.0662049779889,0.0
Eso-AdenoCA::S.76,2277.984513156972,776.4906888383788,907.6305734538378,1703.797087020171,0.0,262.149220607697,1013.4444008517438,734.8998666444076,135.15330410903502,4719.759188470919
Eso-AdenoCA::S.77,1991.236645829289,0.0,6545.3684200259795,3213.0520583646044,0.0,3351.837739507363,700.4400986280832,0.0,0.0,0.0
Eso-AdenoCA::S.78,1121.775032343223,404.96870133136724,0.0,17529.188412454747,299.5592717818671,0.0,148.63715319860677,573.8628828049318,0.0,11302.756668384389
Eso-AdenoCA::S.79,2790.2476524528115,619.2056174940864,0.0,5024.7994285208415,0.0,1248.5558840194449,4078.3683992407114,0.0,0.0,11996.746175060674
Eso-AdenoCA::S.80,1401.1240410321461,0.0,4107.566251211471,6290.250955151719,0.0,2148.6228654100187,9994.851951250432,4051.655369257343,2021.8113808125336,7065.124662617417
Eso-AdenoCA::S.81,1243.0341694161941,803.1465464167127,10261.272248398145,4131.145996061899,0.0,19781.238130924066,2355.6681602464064,3942.516526752421,0.0,0.0
Eso-AdenoCA::S.82,3044.167115143609,0.0,0.0,10240.344161856185,0.0,1187.880503252212,4774.938044974842,484.9153348606155,663.6398337586878,6004.271739902806
Eso-AdenoCA::S.83,788.982635573978,0.0,1322.906858144654,13763.108861671697,164.43619702053903,592.3821035791573,12662.897705450501,675.9926071528548,0.0,0.0
Eso-AdenoCA::S.84,2041.8533925358402,0.0,0.0,2831.9537406100985,0.0,2905.477104988079,36778.943984908874,0.0,0.0,12531.708605473143
Eso-AdenoCA::S.85,0.0,607.6408017249106,0.0,6637.6234090032485,828.0239960143005,3105.398629429782,31398.804961555223,1075.5369912982978,0.0,0.0
Eso-AdenoCA::S.86,1236.555444180471,484.61413869577626,3400.8243709428475,21943.832720271148,594.5536852839967,656.4825316265639,14516.9702693491,0.0,0.0,0.0
Eso-AdenoCA::S.87,4288.742831501837,1862.2761239420968,0.0,7716.230376625288,0.0,3104.4380169057094,16623.761282382085,4611.326047777331,0.0,0.0
Eso-AdenoCA::S.88,694.8479811987478,0.0,0.0,7731.065993705509,0.0,2890.046459638551,683.8487245992662,3411.0953504865897,0.0,0.0
Eso-AdenoCA::S.89,1635.8959944571152,0.0,13851.517310723822,0.0,0.0,885.9786471492529,10483.569279599236,0.0,828.2433195780231,10737.77299701196
Eso-AdenoCA::S.90,1142.6892547146451,551.027450358115,8719.410854211797,17150.819964528222,1519.6594401311474,3208.401120104406,15633.867853689204,5578.751752864714,0.0,0.0
Eso-AdenoCA::S.91,2300.3226624355516,152.1755544099647,0.0,11125.875409188051,0.0,186.51643563712813,0.0,0.0,0.0,4557.377528703168
Eso-AdenoCA::S.92,1365.7838287581255,0.0,0.0,18546.077652577653,0.0,8206.757971631188,9660.685078868659,0.0,0.0,0.0
Eso-AdenoCA::S.93,703.9568202239541,0.0,2769.9342467648175,3783.1610022099826,0.0,0.0,1817.7973505704817,3199.1424305221726,0.0,17909.996167143603
Eso-AdenoCA::S.94,1126.7897609288307,1230.9456469169038,0.0,18990.98107446607,0.0,1401.2138391098865,9374.312916304698,4985.721008855616,218.96374541652474,5730.686028661527
Eso-AdenoCA::S.95,1382.4608980861567,189.56006002025623,0.0,1880.3853168731216,0.0,319.737276726575,338.9881255802139,0.0,0.0,11458.298482386053
Eso-AdenoCA::S.96,1294.8855853301018,1255.9101376776396,0.0,3930.11980932005,210.3869497724843,7478.180964493254,450.4985719212992,0.0,0.0,11405.936623174131
Eso-AdenoCA::S.97,2798.440550769601,196.7876246475784,1326.961927321034,4443.497823266777,0.0,4922.049541015727,4315.560155296963,1256.5009082198192,0.0,3308.3720300889036
Eso-AdenoCA::S.98,3061.4114217780793,0.0,0.0,1032.5122728931874,701.7212348697249,3185.2301403550373,3204.5286969826216,1738.1422218113935,508.23974058025516,3445.1994904828593
Eso-AdenoCA::S.99,1331.988772863841,0.0,7479.194571958482,7770.79498871321,186.98177998627673,5075.241964740287,0.0,3415.1217387530487,0.0,9032.733624023464
Eso-AdenoCA::S.100,1370.3135228695496,0.0,1792.9281184256774,10911.837670743702,0.0,3353.7706723424917,2567.0411922428907,4817.679676362531,389.7207056422281,0.0
