Mutation type,Stomach-AdenoCA::MSI-H.S.1,Stomach-AdenoCA::MSI-H.S.2,Stomach-AdenoCA::MSI-H.S.3,Stomach-AdenoCA::MSI-H.S.4,Stomach-AdenoCA::MSI-H.S.5,Stomach-AdenoCA::MSI-H.S.6,Stomach-AdenoCA::MSI-H.S.7,Stomach-AdenoCA::MSI-H.S.8,Stomach-AdenoCA::MSI-H.S.9,Stomach-AdenoCA::MSI-H.S.10,Stomach-AdenoCA::MSI-H.S.11,Stomach-AdenoCA::MSI-H.S.12,Stomach-AdenoCA::MSI-H.S.13,Stomach-AdenoCA::MSI-H.S.14,Stomach-AdenoCA::MSI-H.S.15,Stomach-AdenoCA::MSI-H.S.16,Stomach-AdenoCA::MSI-H.S.17,Stomach-AdenoCA::MSI-H.S.18,Stomach-AdenoCA::MSI-H.S.19,Stomach-AdenoCA::MSI-H.S.20,Stomach-AdenoCA::MSI-H.S.21,Stomach-AdenoCA::MSI-H.S.22,Stomach-AdenoCA::MSI-H.S.23,Stomach-AdenoCA::MSI-H.S.24,Stomach-AdenoCA::MSI-H.S.25,Stomach-AdenoCA::MSI-H.S.26,Stomach-AdenoCA::MSI-H.S.27,Stomach-AdenoCA::MSI-H.S.28,Stomach-AdenoCA::MSI-H.S.29,Stomach-AdenoCA::MSI-H.S.30,Stomach-AdenoCA::MSI-H.S.31,Stomach-AdenoCA::MSI-H.S.32,Stomach-AdenoCA::MSI-H.S.33,Stomach-AdenoCA::MSI-H.S.34
AT>CC,-0.13671603959676903,-0.038242950814554755,-0.15823149915012014,-0.1410674117925791,0.5908780671618787,2.1482863165522113,-0.2913754849310345,2.9834533551568043,0.07769102127318983,-0.9816967237287427,0.35369028367607835,0.3367383138758697,2.2584326405169852,0.3783204708061011,0.7840544764240609,-0.264676908450995,2.3639251131170878,1.4750722342013793,0.5759841761540448,-1.7868763606118314,-0.22200487678298134,-0.4291851575308042,-0.6354644446544893,-0.7839374075327082,-0.36060397524929333,1.5156356060865213,-1.2905346896397325,0.30342514598706405,-1.0218214683466458,-2.0554243674428303,-1.09076022035732,7.581568960105841,-0.5887620000562407,-0.7669079625959634
AT>CG,-0.5850118396513126,0.7887917578887205,-0.42728976349130166,-0.011758300158692319,-0.04976255210108823,0.40207363450891664,-0.058506354428627616,-1.0050815751834805,0.9897144026507423,-0.8711141132447746,-0.12154920031716449,-0.5538679331011305,-0.7472909198541868,-0.7975182227445676,-0.10032743825673911,1.098628204850039,-0.6115517169149254,-0.12988310056599897,-0.15526599271740726,-1.0029378684327188,-0.06121439542267264,0.7902730698796078,-0.6003629483659201,-0.8114164218595072,-0.06319393486741438,-0.29357688102433777,-1.3287749927061212,-0.10119160818354712,-1.0063523367248692,-2.2671223632328683,0.04920657763248237,-0.26622969487163317,0.2934530854657361,-0.9021741946396223
AT>GA,-2.1169434879232214,-1.1779013872273136,-0.426007871476878,-0.42006166149114554,-0.11429709559203616,1.5929612441791394,1.1280289038397988,3.839195936357516,-1.0294308678580082,0.6507287642787514,-0.6412008532536468,-3.651322787185993,1.1835439057359136,3.525138804754261,-0.4641668439757517,-1.9147455554774644,2.089212260515918,0.7577834021560601,0.034556929417903004,-3.1535740436248374,-0.5463001822117864,0.18882346002492933,1.0602510901289082,1.1398637595358923,-0.8463958082046615,-0.9579602714139215,-1.5751698571733497,-1.7735383990347555,3.6408975565489796,-1.9930893311887785,-1.5671237620017504,-1.2428110694371663,-0.48210098289661435,0.2864634663823631
AT>GC,-1.5718888590333826,-0.16716352517376443,1.0615361720373302,-0.17442429812873064,1.4524853748527493,-0.9405941895270649,-0.3113213774053318,0.0318710071264624,-0.746439067701867,-0.967590106543992,1.1334193981481924,-2.2508284319226735,1.2547987405409518,1.494177862289239,0.7514374246504794,-0.44807352413996626,-1.5685052669318313,-0.7186056003153701,0.4728464304301223,-2.270756593661778,-0.279026162749618,-0.5515410397978392,1.471895598382742,-0.7136044301885718,-0.5306952678396125,-0.6541188074662793,1.8926530975193367,-0.9724124449335406,0.11391207055576369,-1.8123517631484973,-0.6391974315230273,1.904288753019597,0.507121638536676,0.35016582963846077
AT>TA,-2.2002845028085707,0.6192463348072366,29.008630543762415,-0.7465374611870705,10.706542314990388,-0.957499187070622,-0.43946689611302214,-1.5334925938476918,-1.81348239473289,-2.759614028959234,-3.439669255894343,-8.037725916665561,1.100186257646269,3.0669767459756283,-0.9007291698810453,-4.4206554990923,2.816931247841196,-0.8575034163346071,0.04190679944817788,-6.337837659633148,-1.0755958398570957,-0.9377842687550682,-0.6189832102795578,7.1985635618874415,9.025536932768361,-1.9778359001179944,1.0360917794581712,3.252006603059205,0.5798769310489007,1.7614627141725174,-2.992241663041093,-4.654647294802795,-1.0531502201900511,-1.5506427499202808
CC>AA,-0.1232795955129955,-1.9541335225995509,-0.4795236181890452,-4.7474274122016025e-16,0.4475175675982179,0.255434508915684,0.7373865717818244,-0.5811067114319269,-0.6109757602319126,-0.7930636521558299,-0.09209132253614705,-0.5562195964644587,0.039166867151757545,-0.10638577320226128,0.02667697456911,-0.47383152560141756,-0.6629412519103468,-0.5794161994726066,-0.315058546692323,-0.7040760881482067,-0.06933973305741858,-0.11127967236911113,0.09238367015378723,-0.3329536423007067,-0.008207992449942747,-0.5723032494140068,0.20637365753194636,0.47198237527906794,0.5866544681970969,-0.05668620687265813,0.059896024762813305,-0.030739688384128883,1.3469707044655053,0.48018212132593163
CC>AG,3.3088541165319887,-2.0271613414769374,0.14575432818944223,-1.1096034935029573,-2.216520226913241,-1.5465085412762698,-2.893152967779012,-0.500848569354452,0.792703936322599,-1.3029051156621496,-3.1022564198935036,3.4513016255363445,0.8521065714775418,-0.6952227296675966,0.6687311577344961,-0.010497105432959604,4.696209935265966,-0.8539580941813378,-1.0575406967557965,0.47851402522185893,2.6223767516075007,0.6960144015013681,-0.8982961458915844,3.781734552414824,-0.4229189776612745,-0.7196500108314783,-1.7120354283320576,-1.3565503135067138,-3.3398462633515344,0.9616918053475643,0.003030870000453545,0.3733575032051061,-2.1437285230451764,-1.4378524338705438
CC>AT,-1.809552950878486,-0.945704233360698,3.714858555733256,-0.8279690749491092,-1.0209520666843934,-0.28792657500729035,-3.5821495064062256,2.142897489187951,-2.0469087804962194,6.550695844678905,2.952040939239538,1.4508593227051003,-0.6759918448553996,0.9701487118495702,-1.345072911778767,-0.4147328998801313,0.652133196169074,4.68697251168798,2.9917129318243494,0.8525328342424359,-1.3192275465753498,-0.560057737265901,-0.6720798065106224,-0.6394189644991526,0.45654444660189575,-1.7774954486792038,0.10801377078591701,-2.043694639884132,-1.0941792933520516,-0.8404901149076105,0.06578552405969385,-0.030303024120969635,-7.372491273858738,-2.960098044961466
CC>GA,3.5152782201273944,1.3244264629810765,-0.5739367445993757,-0.46516740183194627,-0.9264075855226819,-1.160162325429916,0.499155343150536,0.7268821643092602,1.0306357527098857,0.14508699004369396,-0.21738308821750674,-0.4566371453727889,-0.14275721333102942,1.638910769624202,3.522478419494425,-0.0712781455614471,2.113042886945346,-0.7554514926417903,-0.7950479638708263,0.6220575359441058,-0.5124662443842538,-0.1667465549833232,-1.2548679925426849,1.5468098628967755,-0.1643484708949034,-0.8546426386596011,-0.5591833417920391,-0.9470416595276634,-1.4309894994505323,0.4740164731516989,0.09653703350447596,-0.21584865816063054,-1.2900315883369915,-1.1107934570153248
CC>GG,-0.3155600029281273,-0.39148733026867266,-0.3491839572500152,-0.15022693879327803,0.6846258555353107,-0.32029262920456364,-0.3730770885689324,-0.19171007175002933,-0.3139550396742459,-0.30734561218740775,-0.42392828710900127,-0.7426821559467398,-0.11138387884035773,1.8911687524582714,-0.1361415993645798,-0.26293445533734205,-0.344237260273856,-0.2669171386066817,-0.26182958343146373,-0.47643606765780167,-0.15835238691057194,-0.1272557502726872,-0.3496516505143073,-0.1665791059431013,0.8624368325883902,0.7282050138616039,1.5379907048120813,-0.41735251368331266,-0.43782394195194846,-0.3269513765930311,-0.2619647087115642,-0.46495797672817396,-0.09017544417409767,-0.16798796905469537
CC>GT,0.792960272414941,-2.0769073753779805,-0.1404931474120401,-0.7534750626754575,1.6967197006547328,4.005129993006435,-2.0465157652544064,-0.32814362167051636,-1.4993974436357291,4.958707682911406,-0.5716725502758502,-1.9102089115101535,-0.0461045564437859,-0.43516384555300996,0.42277045298411975,-0.020605817964899156,7.257327164997256,0.25846618134133126,-1.03564287955226,-0.3587850047631487,1.3360918691163812,-0.12205701513434239,-1.853635063865058,0.5656670351247157,-0.14431992674731375,0.8112833827853487,-1.1013902473276818,-1.374124255389874,-2.1355666655737093,-0.5971531162635975,1.4643929745402562,-0.04581691230189197,-0.08221308625738769,4.434293754712671
CC>TA,-0.3666961345338937,-0.8008524161304504,-2.4061133088093243,-0.028852039527498423,-0.08923136772564724,-0.3237899729457969,-0.3304287143171912,0.6572548922770161,-1.4554359045286944,-0.387012506787181,-0.27666358471520636,-0.9753309325369338,-1.1854665507273487,-0.36066094171997154,-0.2458962160198733,-1.084234979772881,2.504114574764934,1.745653816343671,0.6503608154425606,3.511865136168746,-0.17348740795459752,0.7464518606886407,3.0803053167862107,1.7656764718555304,-0.06567583122517831,-1.0987134432703995,-1.0568989311186336,-0.14517962242010482,-1.5772476133674371,0.8767825353926195,-3.007192676863456,-0.15683994986189115,-2.0965948439589273,2.049876911121281
CC>TG,-0.1634616251516337,11.292952486621163,-0.04229718969401849,0.34654472614193776,-1.1353918721425624,-0.8445807054945805,-1.764190853749056,-0.29182125814328175,-1.3027857472514754,2.070820450726883,1.640187654827311,3.3371219390984086,-0.036195490074815845,0.6312155041692685,0.5032016374105038,-0.031346602561507696,6.348589968006252,1.3603648505005022,0.10634771358267692,-0.3138430221767943,-0.5730313803034897,-0.11359533377772986,-0.6057614831804277,-0.3757596400234319,-0.1273620370170359,-1.0007563131281383,-1.8209796066448631,2.805694668616879,1.1512247414211432,-0.5296110523772053,-0.3432919171000357,-0.05593273095302281,-0.025271583848756177,0.5385977308247388
CC>TT,-0.7187040734427085,3.926260033165278,0.08268578119959336,-4.7474274122016025e-16,-1.2373286743210171e-15,-0.07456210542219711,-1.2850762665109976e-15,-1.4898670282194542e-15,-1.736020364170335e-15,-0.05777729313651654,-0.003088497348175871,0.7178187806963432,-0.19129477110511342,-0.22631604657621482,-5.335108526210645e-16,-1.722149368846411e-15,-0.09234274541124926,-0.018412061662405308,-0.0381934028619394,3.6229715996282783,-0.005513561739953683,0.9719097288660635,-1.6562142908600382e-15,-1.2251149042978901e-15,-0.013530636794485486,-0.7068429323589275,-0.04350195740225127,-0.013327408102272452,-0.07656116246967629,4.999999999999997,0.2268633469505259,-2.0834497419744573e-15,-1.054082713291911e-15,-0.13661322765113065
CG>AT,-0.03723383308349374,-0.050087851099367454,-0.024041059679653656,-0.009855475468554736,-0.029565398168586596,-0.05980976207578981,-0.04323313104697772,-0.027528021272025784,-0.039002229998046395,-0.052738161023659184,-0.04119366926397483,-0.05740245687891126,-0.020406882764982592,-0.02286930365163345,-0.017418375075128254,-0.022657821248604007,-0.071664565000054,-0.03530744596721202,-0.02682430935169778,-0.03348260867734598,-0.016808921293142976,-0.015130062760045524,-0.041919507501068945,-0.032491228726162294,-0.009521089069714297,-0.020807526865014515,-0.06858216256013913,-0.027718881523737582,-0.05105597753936997,-0.058486267192666384,-0.03283563539662118,-0.02414693502332754,-0.09648924676549386,-0.07386679797079049
CG>GC,-0.02792316271209815,-0.00788414547497107,-0.0373339113668385,-0.00248503445388924,-0.010271718254133769,-0.024602341937203214,-0.007403576055380425,-0.01232306245320605,-0.005881576966698999,-0.015958073201693953,-0.018739966623256596,-0.04369087922148458,-0.00981196471873604,-0.0037480289588404333,0.9938478605389324,-0.023639860848473686,-0.02536237264783569,-0.016068546707886933,-0.011028238714396264,-0.03891346360372262,-0.00651127534980253,-0.009992799123034555,-0.004252518208071761,-0.011256414164146356,-0.011501800726679013,-0.008271056859230406,-0.01280751969274504,-0.019478838439629047,-0.008683021962332265,-0.021012202931812145,-0.021948101153193924,-0.04514999883504406,-0.03114242271514115,-0.018626692174002576
CG>GT,-0.016814204276032568,-0.01243050455385683,-0.018928784696403647,-0.004395273505595087,-0.018323761134490954,-0.044531177302900245,-0.02603651152904638,-0.0031003026570233056,-0.00884571540143666,-0.05748328965627496,-0.022638328349535466,-0.03965477923040503,-0.0020150556126497113,-0.0036363237148394107,-0.012230290691107076,-0.0026179528007506006,-0.04101847413164325,-0.015167852329177917,-0.015757491081841397,-0.0061226997032689,-0.011675159785206859,-0.008746683744612306,-0.011521876302161619,-0.013562955966973484,-0.00541719087443504,-0.007468363305502235,-0.02500064403073864,-0.01560334057660542,-0.0156448997315311,-0.008430644860992622,-0.010291041693547252,-0.016437431631939954,-0.09224618719848171,-0.047524064273958624
CG>TA,-0.7717783175664366,0.768469560812882,3.6796852263654785,-4.7474274122016025e-16,-1.2373286743210171e-15,0.2752600428574432,-0.32150934050466434,-6.258564155572679,-6.580256117656545,-2.342520142902538,-0.3089253135804132,1.1446943079053105,0.197898738953036,0.028817578285359247,-0.5428812574981342,-5.103202120316136,-1.5769602818499369,-0.6766844197600242,-0.3693386033524986,-1.4346821583695046,-0.34257992340504495,-0.4854613349660797,-2.921165553921008,-1.1232776831425575,-0.23514407427804715,0.6151308241138072,0.7154222934237602,-0.23161223587138396,-0.7648062161430884,-6.416285028386527,0.46864977401340013,-0.11093328187006254,-2.5381583048741545,-0.09766125940328152
CG>TC,-0.1214039104067815,-0.32820205777567074,0.7208171142160229,-0.006101731691029906,-0.016426902885391316,0.8912145400470445,-0.04237646594396013,-0.051661486266199735,-0.06090892255977998,0.9238899295311309,0.9615940811728559,-0.09582155772980921,-0.06150248580863796,-0.07161377027140324,-0.023685184389304517,-0.04379462748887984,-0.12737328843552445,-0.030030878028024677,-0.03518494874073888,2.903244809393449,-0.02043660877571718,-0.014344288300966105,-0.044953638177051045,-0.06036488821775231,-0.011351294251876297,-0.10933679057364107,2.8989945740289937,-0.026589506157812363,-0.07994803184068915,-0.12085364011311904,-0.396945175822145,-0.02966114908234676,0.8130818968585616,-0.13891520667180993
CG>TT,-0.4768693974105597,0.7461983117609807,-0.7921704008807446,-0.003814425586491995,-0.03011006736191045,-0.44998153213101355,-0.10118388864015809,-0.4636961995796785,-0.48966854432625573,-0.482318515981954,-0.09067118161520395,0.6739565156364798,-0.40912469510088606,0.5377784011093613,-0.08074368358869989,-0.3777068773839382,-0.8675625503607263,-0.09659940771258603,0.8859554509358832,-0.5111790218421507,0.9446629195893009,0.9044918794577845,-0.3080616792602121,-0.42416616586512845,-0.024415852586432956,-0.3553464020631875,0.3001409035152164,-0.041130195157828536,-0.5264577353614918,-1.0753868285292179,0.6730697630658522,-0.06179151452673286,0.272975989503901,-0.6772178677706506
CT>AA,-0.8840504402335049,-0.40213660912207455,0.5978452254541293,-4.7474274122016025e-16,-0.5444369123394288,-0.1126097619081876,-0.03683986231661186,-0.006584624419106482,-0.006923075970662869,-1.8827277401401314,-0.032187790090041406,-0.9713085185183032,-0.043058197388496755,-0.05064044698307296,-0.0235741636384257,-0.00536907003935602,-1.2324561473804188,-0.02842421172311315,-0.031191053771289275,-0.07706503474624951,-0.05159171606259691,-0.5131699118022309,-0.0065353307623623,-0.03135952313795561,-0.01144522715398761,-0.13600740372943576,-0.3026511851465594,-0.018145436725862597,-0.029201089825539935,0.9772149485687701,-0.5449135657111668,-0.10844861908636473,-0.31214586027180297,-0.1424725468880761
CT>AC,-1.4628351943100608,-2.149416350042583,-1.2099555243702538,-4.85976245950326e-16,-0.2410916672681654,-1.0662825644345235,-0.09556610593699452,-1.8603086434941467,-1.9559290322496645,5.103744140667644,-0.07782051770885313,1.8456196935078384,-1.451668438761892,-0.6403612431094716,-0.16189470502090592,-1.5168864260133288,0.458658405644651,-0.11764783611145614,-0.23383342939659366,-1.6891974894783282,-0.0913389252171065,0.4585548603542372,-0.16553541534532568,-1.5228537281165984,-0.008538751018066667,-0.7732996814156873,1.3193931123470555,-0.008410499906985437,-0.9608532755221582,-2.2851265847459716,-0.7422331571377363,-0.06958899058637533,0.6150874563563007,-0.787479983434
CT>AG,1.1760300369398182,-3.9815041023976647,0.31477124672273415,-0.03778956178033535,-0.13883010010906655,1.7754837684717089,-0.4638231422469838,-6.381393379802329,-4.743889433537884,-5.56970252404282,-0.4586276642455591,2.9876709213509267,-4.528443399205334,3.806364319157036,-0.676634810056646,-6.1017264059360805,-5.965243700075504,-0.5669960277483531,1.0386760715801955,-5.44201965986666,-0.3480426101167415,-1.3026623048457566,-4.652014517942665,-6.038639548307285,-0.0947204780378062,-0.2761471627274146,0.8593790042566845,-0.17696827645915075,-4.705476490135881,-10.940683264756576,-0.5974907191214722,-0.4221628078748794,2.6356062732642833,-2.9251806560217783
CT>GA,1.6560276653030095,1.6268329885097281,-0.3153025324740618,-0.13908081639215444,0.6772461037126722,-0.2814450751824327,-0.3491236508669891,-0.1756983453006257,-0.28716416280853685,-0.37730440659382625,-0.3987726658433737,0.28799563969606234,-0.10616521677424919,-0.1004632782527445,0.8771694412228012,-0.2372956919833477,0.6406967607464771,-0.2684739984571729,0.7584694804765882,-0.4389740703788485,-0.14550924562586018,0.8543126615183653,-0.3346654520708488,-0.14851638529387834,-0.1274737039764683,1.7467184331317451,-0.4431715529253062,-0.38248066363060773,-0.40418578833873914,0.7076682156236125,-0.25431220155164885,1.5763673120141082,-0.054991782461355235,-0.15850984462801998
CT>GC,-2.206429526971881,0.27700907072530667,0.3810585369599577,-0.29586276878450946,0.0686708666049014,1.7457624514022028,-0.5038950323721489,-0.06530898412601105,2.331409236952377,-0.16111397750505851,-0.4393858414210532,-3.5286116532169323,-0.7864195785276384,2.6762417804186946,3.6282522817145924,-1.9734988026657307,0.27445010351232124,-1.1741765846670338,-0.8142944353107356,-0.25101691380123325,-0.44820400460707344,-0.8338619904344274,0.4569232134199753,1.258906024233841,-0.8877079180786092,2.2307926133021025,-1.0921454432588027,-1.6344088712477127,4.106260674902462,1.248264806530023,-1.533771030662052,-0.5110938944329804,2.570139641807674,-0.5396691160041834
CT>GG,0.3105996175595179,1.7378450424045437,-0.6739849977864786,-0.47914224728518573,0.04817158654854092,-0.8331963469221406,-1.2315991973199014,1.5486669750144806,1.0229229789079723,0.1533506246050731,0.7826575156683888,0.09637441284244908,-0.22866171604434873,0.68489567977551,0.5998907144619154,0.4912106173847288,1.1545565108292901,0.2740164473376019,-0.7606830611665861,-0.008724256375968187,-0.46684240206016814,-0.2913120896913823,-1.1525908583765472,0.5806006293812603,1.6977900309937253,3.1835756330880924,-1.422492059254843,1.854576760113608,0.62352865617494,1.2322449179895378,0.38086907902169154,0.09931650969329808,-0.11648439858138199,1.5509070039702901
CT>TA,-0.15687211091099207,0.5826729544223888,0.5866113613632066,-4.7474274122016025e-16,-0.011100628541717153,-0.12082808303444939,-0.03903897541299415,-0.01176274845237176,-0.012367357039115127,-0.07089990962296028,-0.03407319230399497,-0.09875803645197584,-0.047789598701421514,-0.056022049303595646,-0.024011430887942938,-0.009591286651498639,-0.09493940546369675,-0.03010815123733869,-0.033186904301762216,-0.08293484827689739,-0.020647972381192793,-0.011001856789642122,-0.009907196388211836,-0.03697367277760339,-0.011980337981431121,-0.14034955019382625,-0.049642521592358616,-0.01903645415243959,-0.035310686943156075,-0.0351160273065374,0.43820861620167484,-0.028900102239359148,-0.24827972377892696,-0.15371726716727122
