Sample.ID,Tool,MD,SMD,sens,prec,F1,Combined,spec,scaled_L2,KL,cancer.type
Breast-AdenoCA::S.19,deconstruct_0.00,1394.03543432808,0.369476658979084,0.75,0.5,0.6,1.88052334102092,0.666666666666667,0.781512264047018,0.359785612641533,Breast-AdenoCA
Breast-AdenoCA::S.20,deconstruct_0.00,739.996107099271,0.195301163129921,0.8,0.666666666666667,0.727272727272727,2.27136550353675,0.75,0.892991331914707,0.185436290427568,Breast-AdenoCA
Breast-AdenoCA::S.21,deconstruct_0.00,154.298776561455,0.026867277827173,1,0.8,0.888888888888889,2.77313272217283,0.888888888888889,0.986100827497947,0.00178925612462491,Breast-AdenoCA
Breast-AdenoCA::S.22,deconstruct_0.00,460.842455663315,0.159405899572229,0.75,0.6,0.666666666666667,2.19059410042777,0.777777777777778,0.907958991600514,0.0581098097051129,Breast-AdenoCA
Breast-AdenoCA::S.23,deconstruct_0.00,2915.22947327862,0.278489632525661,0.833333333333333,0.625,0.714285714285714,2.17984370080767,0.571428571428571,0.859576800756833,0.238082756151118,Breast-AdenoCA
Breast-AdenoCA::S.24,deconstruct_0.00,583.189088058241,0.101459479481253,0.8,1,0.888888888888889,2.69854052051875,1,0.937444216267375,0.0157935649853768,Breast-AdenoCA
Breast-AdenoCA::S.25,deconstruct_0.00,136.183852011061,0.0321415747016901,1,1,1,2.96785842529831,1,0.978266787637194,0.00130110342246566,Breast-AdenoCA
Breast-AdenoCA::S.26,deconstruct_0.00,914.021921888557,0.160298478058323,1,0.571428571428571,0.727272727272727,2.41113009337025,0.666666666666667,0.90998739142764,0.152089596774352,Breast-AdenoCA
Breast-AdenoCA::S.27,deconstruct_0.00,3078.37498790187,0.465714824190903,1,0.75,0.857142857142857,2.2842851758091,0.714285714285714,0.747370575762065,0.680945417435197,Breast-AdenoCA
Breast-AdenoCA::S.28,deconstruct_0.00,1611.9670381555,0.173871970462248,1,0.714285714285714,0.833333333333333,2.54041374382347,0.75,0.908641032846939,0.162348501289432,Breast-AdenoCA
Breast-AdenoCA::S.29,deconstruct_0.00,521.196095231537,0.076298652500591,1,0.833333333333333,0.909090909090909,2.75703468083274,0.875,0.960962058941402,0.0304786039588984,Breast-AdenoCA
Breast-AdenoCA::S.30,deconstruct_0.00,2349.89990390568,0.230021525441041,0.8,0.666666666666667,0.727272727272727,2.23664514122563,0.75,0.877097828605933,0.288240014175544,Breast-AdenoCA
Breast-AdenoCA::S.31,deconstruct_0.00,1169.37667995694,0.308298623769297,1,0.8,0.888888888888889,2.4917013762307,0.888888888888889,0.807353357842877,0.30198448055081,Breast-AdenoCA
Breast-AdenoCA::S.32,deconstruct_0.00,81.0627490749591,0.0260903601786157,0.75,1,0.857142857142857,2.72390963982138,1,0.986260040680891,0.0232553808412128,Breast-AdenoCA
Breast-AdenoCA::S.33,deconstruct_0.00,226.045020257939,0.0790367203699088,0.75,0.6,0.666666666666667,2.27096327963009,0.777777777777778,0.954799626722058,0.0403298796420496,Breast-AdenoCA
Breast-AdenoCA::S.34,deconstruct_0.00,662.285890094527,0.174056738526814,0.75,0.5,0.6,2.07594326147319,0.666666666666667,0.907343716459786,0.162714675197667,Breast-AdenoCA
Breast-AdenoCA::S.35,deconstruct_0.00,214.447517047997,0.112452814393286,1,1,1,2.88754718560671,1,0.936229580523829,0.0216474313485539,Breast-AdenoCA
Breast-AdenoCA::S.36,deconstruct_0.00,3516.50092671379,0.395645918847186,0.8,0.666666666666667,0.727272727272727,2.07102074781948,0.75,0.775968193253898,0.373039451156912,Breast-AdenoCA
Breast-AdenoCA::S.37,deconstruct_0.00,2498.26743169863,0.246377458747399,1,0.666666666666667,0.8,2.42028920791927,0.571428571428571,0.864295354578826,0.243406459580151,Breast-AdenoCA
Breast-AdenoCA::S.38,deconstruct_0.00,91.6336643945619,0.0488712876770997,1,1,1,2.9511287123229,1,0.973282166499222,0.00288857079623318,Breast-AdenoCA
Breast-AdenoCA::S.39,deconstruct_0.00,1771.6391802813,0.102960375444953,0.714285714285714,0.714285714285714,0.714285714285714,2.32561105312648,0.666666666666667,0.956921615024672,0.139873802148017,Breast-AdenoCA
Breast-AdenoCA::S.40,deconstruct_0.00,524.770233577842,0.207994543629743,1,0.428571428571429,0.6,2.22057688494169,0.6,0.888426834866341,0.168637844348995,Breast-AdenoCA
Breast-AdenoCA::S.41,deconstruct_0.00,5231.49126601954,0.353813828352464,0.8,0.5,0.615384615384615,1.94618617164754,0.5,0.836001668348767,0.424060975264481,Breast-AdenoCA
Breast-AdenoCA::S.42,deconstruct_0.00,204.345155095259,0.0383674718541605,1,1,1,2.96163252814584,1,0.977711578224431,0.00503343765572515,Breast-AdenoCA
Breast-AdenoCA::S.43,deconstruct_0.00,224.194034122439,0.0474886748829568,1,1,1,2.95251132511704,1,0.97312204248584,0.00279622972913515,Breast-AdenoCA
Breast-AdenoCA::S.44,deconstruct_0.00,1381.7317666591,0.137308135412809,1,1,1,2.86269186458719,1,0.916908704111104,0.0251276893647048,Breast-AdenoCA
Breast-AdenoCA::S.45,deconstruct_0.00,343.278237154492,0.224511600493454,1,0.5,0.666666666666667,2.27548839950655,0.7,0.870686539486063,0.184688232465602,Breast-AdenoCA
Breast-AdenoCA::S.46,deconstruct_0.00,586.521272951337,0.0529446897410486,1,0.833333333333333,0.909090909090909,2.78038864359228,0.875,0.969123798345283,0.00338438458900808,Breast-AdenoCA
Breast-AdenoCA::S.47,deconstruct_0.00,2294.06834021814,0.301335654829653,0.666666666666667,0.571428571428571,0.615384615384615,1.93675958326559,0.571428571428571,0.844701536065662,0.846544451588862,Breast-AdenoCA
Breast-AdenoCA::S.48,deconstruct_0.00,4829.69903466156,0.550393052383083,1,0.75,0.857142857142857,2.19960694761692,0.714285714285714,0.728846148822035,0.540150506213795,Breast-AdenoCA
Breast-AdenoCA::S.49,deconstruct_0.00,2952,0.200829988434587,0.6,0.75,0.666666666666667,2.14917001156541,0.875,0.891712784529898,0.606116043507327,Breast-AdenoCA
Breast-AdenoCA::S.50,deconstruct_0.00,3482.08828295167,0.264495881728194,0.833333333333333,0.5,0.625,2.06883745160514,0.285714285714286,0.881030526852714,0.319787046380915,Breast-AdenoCA
Breast-AdenoCA::S.51,deconstruct_0.00,909.476669336393,0.170186502495583,1,0.714285714285714,0.833333333333333,2.54409921179013,0.75,0.896260563626972,0.153846183910243,Breast-AdenoCA
Breast-AdenoCA::S.52,deconstruct_0.00,3763.11652957139,0.277413677078614,0.833333333333333,0.625,0.714285714285714,2.18091965625472,0.571428571428571,0.835958274622273,0.364954308299333,Breast-AdenoCA
Breast-AdenoCA::S.53,deconstruct_0.00,205.08283383144,0.0924212860889772,1,0.6,0.75,2.50757871391102,0.8,0.947241719831237,0.0735699031021303,Breast-AdenoCA
Breast-AdenoCA::S.54,deconstruct_0.00,1266.5819710485,0.0839129436231947,0.75,0.6,0.666666666666667,2.26608705637681,0.777777777777778,0.957753771525816,0.112097526478514,Breast-AdenoCA
Breast-AdenoCA::S.55,deconstruct_0.00,3365.35096453429,0.315728582844009,1,0.666666666666667,0.8,2.35093808382266,0.571428571428571,0.843521320817572,0.300017398455132,Breast-AdenoCA
Breast-AdenoCA::S.56,deconstruct_0.00,101.046366502571,0.0594390391191594,1,1,1,2.94056096088084,1,0.967992864293988,0.0073438551976484,Breast-AdenoCA
Breast-AdenoCA::S.57,deconstruct_0.00,1489.5857093349,0.362341452039625,1,0.625,0.769230769230769,2.26265854796038,0.625,0.797413558938963,0.432490396183841,Breast-AdenoCA
Breast-AdenoCA::S.58,deconstruct_0.00,1596.67470034452,0.100933984470859,0.6,0.6,0.6,2.09906601552914,0.75,0.951576088295315,0.246196093749334,Breast-AdenoCA
Breast-AdenoCA::S.59,deconstruct_0.00,516.605290259918,0.0937918101415974,1,1,1,2.9062081898584,1,0.941773633361792,0.00982441626032813,Breast-AdenoCA
Breast-AdenoCA::S.60,deconstruct_0.00,4666.38607206533,0.279742585700218,0.75,0.75,0.75,2.22025741429978,0.888888888888889,0.845301301611614,0.438497133073071,Breast-AdenoCA
Breast-AdenoCA::S.61,deconstruct_0.00,1654.35825489602,0.153522480966595,1,0.875,0.933333333333333,2.72147751903341,0.833333333333333,0.922413877466811,0.0390431199286209,Breast-AdenoCA
Breast-AdenoCA::S.62,deconstruct_0.00,263.121716273705,0.200244837346807,1,0.5,0.666666666666667,2.29975516265319,0.7,0.895005089730406,0.189307651338828,Breast-AdenoCA
Breast-AdenoCA::S.63,deconstruct_0.00,3151.60465712649,0.292900061071235,1,0.666666666666667,0.8,2.37376660559543,0.777777777777778,0.836521353291856,0.292631185668036,Breast-AdenoCA
Breast-AdenoCA::S.64,deconstruct_0.00,944.658890555398,0.120323384352999,0.75,0.5,0.6,2.129676615647,0.666666666666667,0.940651846863442,0.25270362793546,Breast-AdenoCA
Breast-AdenoCA::S.65,deconstruct_0.00,2282.89615041446,0.365614373865224,0.5,0.5,0.5,1.63438562613478,0.777777777777778,0.827922888137623,0.869435087023467,Breast-AdenoCA
Breast-AdenoCA::S.66,deconstruct_0.00,1253.16882653297,0.24581577609513,1,0.571428571428571,0.727272727272727,2.32561279533344,0.666666666666667,0.869954541954662,0.221979506318017,Breast-AdenoCA
Breast-AdenoCA::S.67,deconstruct_0.00,1883.63899783834,0.155249237438255,0.666666666666667,0.666666666666667,0.666666666666667,2.17808409589508,0.714285714285714,0.93114210312602,0.331155036710565,Breast-AdenoCA
Breast-AdenoCA::S.68,deconstruct_0.00,592.992694806037,0.112950989486864,0.8,0.666666666666667,0.727272727272727,2.3537156771798,0.75,0.939998727046021,0.154536360379813,Breast-AdenoCA
Breast-AdenoCA::S.69,deconstruct_0.00,996.804470559856,0.12565290187317,0.75,1,0.857142857142857,2.62434709812683,1,0.920095284205789,0.274623351588113,Breast-AdenoCA
Breast-AdenoCA::S.70,deconstruct_0.00,986.893587800515,0.281808563049833,0.8,0.5,0.615384615384615,2.01819143695017,0.5,0.863343488257964,0.294617546157116,Breast-AdenoCA
Breast-AdenoCA::S.71,deconstruct_0.00,1197.3793841799,0.17850020634763,1,0.857142857142857,0.923076923076923,2.67864265079523,0.857142857142857,0.906286510487928,0.181896677483343,Breast-AdenoCA
Breast-AdenoCA::S.72,deconstruct_0.00,307.370270852147,0.107284562252058,1,0.571428571428571,0.727272727272727,2.46414400917651,0.666666666666667,0.949814736880923,0.0953270130205436,Breast-AdenoCA
Breast-AdenoCA::S.73,deconstruct_0.00,19.2061302625582,0.0177834539468132,0.75,0.75,0.75,2.48221654605319,0.888888888888889,0.989515998725761,0.0274749194499026,Breast-AdenoCA
Breast-AdenoCA::S.74,deconstruct_0.00,5120.43066100032,0.33997946092559,0.4,0.5,0.444444444444444,1.56002053907441,0.75,0.817399594073452,0.721115933318411,Breast-AdenoCA
Breast-AdenoCA::S.75,deconstruct_0.00,216.195394548724,0.0486597782013783,1,0.666666666666667,0.8,2.61800688846529,0.777777777777778,0.977029344501259,0.0544057371527229,Breast-AdenoCA
Breast-AdenoCA::S.76,deconstruct_0.00,5673.09131247998,0.407608227653397,0.8,0.8,0.8,2.1923917723466,0.875,0.759489997613185,0.551989431236255,Breast-AdenoCA
Breast-AdenoCA::S.77,deconstruct_0.00,894.24750509827,0.168060046062445,1,0.857142857142857,0.923076923076923,2.68908281108041,0.857142857142857,0.901733723262259,0.168305156203801,Breast-AdenoCA
Breast-AdenoCA::S.78,deconstruct_0.00,3024.76489158002,0.414635351827282,0.8,0.666666666666667,0.727272727272727,2.05203131483939,0.75,0.762685226259642,0.80910486731931,Breast-AdenoCA
Breast-AdenoCA::S.79,deconstruct_0.00,2062.95549194358,0.249994606391612,0.8,0.8,0.8,2.35000539360839,0.875,0.865503664837245,0.443258259654432,Breast-AdenoCA
Breast-AdenoCA::S.80,deconstruct_0.00,1542.80567490614,0.190305374973004,0.5,0.666666666666667,0.571428571428571,1.97636129169366,0.888888888888889,0.885866696095676,0.23173477509118,Breast-AdenoCA
Breast-AdenoCA::S.81,deconstruct_0.00,571.728528947653,0.0924229759048905,1,0.833333333333333,0.909090909090909,2.74091035742844,0.875,0.947657095127702,0.0801282937228985,Breast-AdenoCA
Breast-AdenoCA::S.82,deconstruct_0.00,1000,0.101636345157029,0.5,0.666666666666667,0.571428571428571,2.06503032150964,0.888888888888889,0.949163066108066,0.233474226245347,Breast-AdenoCA
Breast-AdenoCA::S.83,deconstruct_0.00,1433.27458029635,0.130677842842482,0.8,0.571428571428571,0.666666666666667,2.24075072858609,0.625,0.940210880105196,0.194645887517649,Breast-AdenoCA
Breast-AdenoCA::S.84,deconstruct_0.00,183.940843414692,0.06250113605664,0.75,0.6,0.666666666666667,2.28749886394336,0.777777777777778,0.969816106787454,0.0451950164139002,Breast-AdenoCA
Breast-AdenoCA::S.85,deconstruct_0.00,1428.14347962899,0.202114842857201,0.8,0.571428571428571,0.666666666666667,2.16931372857137,0.625,0.914834977004127,0.234503029185996,Breast-AdenoCA
Breast-AdenoCA::S.86,deconstruct_0.00,362.060963980817,0.0484038721899488,0.8,1,0.888888888888889,2.75159612781005,1,0.973845759373792,0.0106356972420336,Breast-AdenoCA
Breast-AdenoCA::S.87,deconstruct_0.00,798.851315394817,0.0515787264588596,0.8,0.8,0.8,2.54842127354114,0.875,0.972975673809718,0.0987276542724435,Breast-AdenoCA
Breast-AdenoCA::S.88,deconstruct_0.00,1708.4787289106,0.141453777853171,0.75,0.6,0.666666666666667,2.20854622214683,0.777777777777778,0.933330667183276,0.277905299727165,Breast-AdenoCA
Breast-AdenoCA::S.89,deconstruct_0.00,699.643494895914,0.213111024945451,1,0.625,0.769230769230769,2.41188897505455,0.625,0.890356534168672,0.160828899891698,Breast-AdenoCA
Breast-AdenoCA::S.90,deconstruct_0.00,2051.53945698738,0.34306679882732,1,0.555555555555556,0.714285714285714,2.21248875672824,0.5,0.83968130722382,0.357481635091831,Breast-AdenoCA
Breast-AdenoCA::S.91,deconstruct_0.00,2542.25769568443,0.164122511019007,0.8,0.571428571428571,0.666666666666667,2.20730606040956,0.625,0.924511209719315,0.223412240537725,Breast-AdenoCA
Breast-AdenoCA::S.92,deconstruct_0.00,1688.47948575888,0.233054449380107,1,0.555555555555556,0.714285714285714,2.32250110617545,0.5,0.871247525669787,0.177485109656113,Breast-AdenoCA
Breast-AdenoCA::S.93,deconstruct_0.00,2111.92164682508,0.174640010487478,0.857142857142857,0.666666666666667,0.75,2.34916951332205,0.5,0.918367345511557,0.16496652092651,Breast-AdenoCA
Breast-AdenoCA::S.94,deconstruct_0.00,2241.24465369807,0.521340928983034,1,0.666666666666667,0.8,2.14532573768363,0.571428571428571,0.707066479806614,0.52919206881042,Breast-AdenoCA
Breast-AdenoCA::S.95,deconstruct_0.00,1231.40704888387,0.164384868359881,0.666666666666667,0.666666666666667,0.666666666666667,2.16894846497345,0.714285714285714,0.915145816660076,0.182119667623362,Breast-AdenoCA
Breast-AdenoCA::S.96,deconstruct_0.00,1162.30776318357,0.159548080052652,1,0.75,0.857142857142857,2.59045191994735,0.9,0.894899732142903,0.035327978389182,Breast-AdenoCA
Breast-AdenoCA::S.97,deconstruct_0.00,1372.97324785663,0.353403667401964,1,0.714285714285714,0.833333333333333,2.36088204688375,0.75,0.781225654314764,0.393567656072811,Breast-AdenoCA
Breast-AdenoCA::S.98,deconstruct_0.00,245.856496050851,0.0936596175431814,1,0.666666666666667,0.8,2.57300704912349,0.777777777777778,0.948611163818082,0.0512437053786342,Breast-AdenoCA
Breast-AdenoCA::S.99,deconstruct_0.00,650.408051163953,0.0652234307224181,1,0.666666666666667,0.8,2.60144323594425,0.777777777777778,0.963389739965567,0.0203203816330867,Breast-AdenoCA
Breast-AdenoCA::S.100,deconstruct_0.00,408.721466331973,0.0843942734528129,1,0.5,0.666666666666667,2.41560572654719,0.555555555555556,0.961359721858638,0.0871616294351595,Breast-AdenoCA
ColoRect-AdenoCA::S.1,deconstruct_0.00,1892.82797199864,0.22816152025056,1,0.666666666666667,0.8,2.43850514641611,0.875,0.855013308815481,0.18668220826157,ColoRect-AdenoCA
ColoRect-AdenoCA::S.2,deconstruct_0.00,3873.96319988884,0.27319909731233,1,1,1,2.72680090268767,1,0.837092440999164,0.117894842014525,ColoRect-AdenoCA
ColoRect-AdenoCA::S.3,deconstruct_0.00,568.60400683593,0.0592049153306883,1,1,1,2.94079508466931,1,0.958187885282334,0.00674064061398608,ColoRect-AdenoCA
ColoRect-AdenoCA::S.4,deconstruct_0.00,48.676337816699,0.0126761296397654,1,0.666666666666667,0.8,2.6539905370269,0.875,0.991259563582426,0.0125285084156225,ColoRect-AdenoCA
ColoRect-AdenoCA::S.5,deconstruct_0.00,3931.78570319928,0.143354566784529,1,0.666666666666667,0.8,2.52331209988214,0.666666666666667,0.927123723864096,0.0698857375476393,ColoRect-AdenoCA
ColoRect-AdenoCA::S.6,deconstruct_0.00,2480.56615361946,0.133335097485458,1,0.8,0.888888888888889,2.66666490251454,0.833333333333333,0.935268921804868,0.0620049811580221,ColoRect-AdenoCA
ColoRect-AdenoCA::S.7,deconstruct_0.00,1526.85389672334,0.171575895799904,1,0.75,0.857142857142857,2.5784241042001,0.857142857142857,0.894947876865446,0.0515280242492728,ColoRect-AdenoCA
ColoRect-AdenoCA::S.8,deconstruct_0.00,439.976715198279,0.0605861629300853,1,0.75,0.857142857142857,2.68941383706991,0.857142857142857,0.965724709480615,0.0551058359390069,ColoRect-AdenoCA
ColoRect-AdenoCA::S.9,deconstruct_0.00,1295.45711979204,0.0742169647546285,1,0.8,0.888888888888889,2.72578303524537,0.833333333333333,0.965220405579099,0.0434544540537778,ColoRect-AdenoCA
ColoRect-AdenoCA::S.10,deconstruct_0.00,2976.54914910639,0.301026410710597,1,0.571428571428571,0.727272727272727,2.27040216071797,0.5,0.856594153567608,0.303163780315432,ColoRect-AdenoCA
ColoRect-AdenoCA::S.11,deconstruct_0.00,2418.79346904288,0.13305426420831,1,0.833333333333333,0.909090909090909,2.70027906912502,0.8,0.920050128075719,0.0693891859238112,ColoRect-AdenoCA
ColoRect-AdenoCA::S.12,deconstruct_0.00,3702.59803029472,0.466146044352854,1,0.5,0.666666666666667,2.03385395564715,0.333333333333333,0.790711003752971,0.844821916286528,ColoRect-AdenoCA
ColoRect-AdenoCA::S.13,deconstruct_0.00,4228.49285256572,0.230234828082637,1,0.714285714285714,0.833333333333333,2.48405088620308,0.6,0.871681920143111,0.0844558397944331,ColoRect-AdenoCA
ColoRect-AdenoCA::S.14,deconstruct_0.00,4610.73781098683,0.199322921104394,1,0.571428571428571,0.727272727272727,2.37210565032418,0.5,0.896089455692104,0.110986652458843,ColoRect-AdenoCA
ColoRect-AdenoCA::S.15,deconstruct_0.00,3879.7136408271,0.4232260980503,1,0.8,0.888888888888889,2.3767739019497,0.833333333333333,0.750988949948044,0.298608706646438,ColoRect-AdenoCA
ColoRect-AdenoCA::S.16,deconstruct_0.00,6375.24415416417,0.688694410085791,1,0.8,0.888888888888889,2.11130558991421,0.833333333333333,0.587760662376387,0.732681793090648,ColoRect-AdenoCA
ColoRect-AdenoCA::S.17,deconstruct_0.00,4011.65131344287,0.245781847411033,0.75,0.75,0.75,2.25421815258897,0.833333333333333,0.849987310569643,0.670708886586035,ColoRect-AdenoCA
ColoRect-AdenoCA::S.18,deconstruct_0.00,2786.52089460916,0.175961157780321,1,0.571428571428571,0.727272727272727,2.39546741364825,0.5,0.897166375194814,0.0709393828347084,ColoRect-AdenoCA
ColoRect-AdenoCA::S.19,deconstruct_0.00,3174.53033682776,0.198830661206799,1,0.8,0.888888888888889,2.6011693387932,0.833333333333333,0.89472991660173,0.164430255654041,ColoRect-AdenoCA
ColoRect-AdenoCA::S.20,deconstruct_0.00,1057.63187827899,0.0675156002731561,1,1,1,2.93248439972684,1,0.953711560109009,0.00661802314897333,ColoRect-AdenoCA
ColoRect-AdenoCA::S.21,deconstruct_0.00,3349.1946498389,0.219331673204905,1,0.666666666666667,0.8,2.44733499346176,0.666666666666667,0.884397229086846,0.119418523998806,ColoRect-AdenoCA
ColoRect-AdenoCA::S.22,deconstruct_0.00,147.679997957464,0.0604255310791588,1,0.333333333333333,0.5,2.27290780225417,0.777777777777778,0.961247521350518,0.0624807263438174,ColoRect-AdenoCA
ColoRect-AdenoCA::S.23,deconstruct_0.00,2425.59689376629,0.176278844023713,1,0.5,0.666666666666667,2.32372115597629,0.571428571428571,0.913874516625559,0.147402217293277,ColoRect-AdenoCA
ColoRect-AdenoCA::S.24,deconstruct_0.00,4545.3666957419,0.544877331064721,0.666666666666667,0.4,0.5,1.52178933560195,0.571428571428571,0.666506785727322,1.41913336068726,ColoRect-AdenoCA
ColoRect-AdenoCA::S.25,deconstruct_0.00,2664.7448809066,0.206745665366328,1,0.666666666666667,0.8,2.45992100130034,0.666666666666667,0.881048057486898,0.211349279414551,ColoRect-AdenoCA
ColoRect-AdenoCA::S.26,deconstruct_0.00,4310.19697066044,0.253735030944866,1,0.571428571428571,0.727272727272727,2.31769354048371,0.5,0.883852823798813,0.297908866497201,ColoRect-AdenoCA
ColoRect-AdenoCA::S.27,deconstruct_0.00,4435.40342001834,0.299365781588711,0.75,0.5,0.6,1.95063421841129,0.5,0.813653783805911,0.989191309511695,ColoRect-AdenoCA
ColoRect-AdenoCA::S.28,deconstruct_0.00,2743.23280830738,0.164383557544785,0.75,0.6,0.666666666666667,2.18561644245521,0.666666666666667,0.922508230989969,0.290218742495339,ColoRect-AdenoCA
ColoRect-AdenoCA::S.29,deconstruct_0.00,1046.69769983192,0.110143922954006,1,0.75,0.857142857142857,2.63985607704599,0.857142857142857,0.942182026246068,0.0679514934615479,ColoRect-AdenoCA
ColoRect-AdenoCA::S.30,deconstruct_0.00,8953.75964609893,0.39562387973219,1,1,1,2.60437612026781,1,0.7662860706185,0.192964021990645,ColoRect-AdenoCA
ColoRect-AdenoCA::S.31,deconstruct_0.00,3313.3010487996,0.207600316340827,1,0.8,0.888888888888889,2.59239968365917,0.833333333333333,0.875620330938937,0.0748329086664875,ColoRect-AdenoCA
ColoRect-AdenoCA::S.32,deconstruct_0.00,846.329836442718,0.154920343482101,1,0.666666666666667,0.8,2.51174632318457,0.875,0.904470289123264,0.0805449238545392,ColoRect-AdenoCA
ColoRect-AdenoCA::S.33,deconstruct_0.00,2892.27738136848,0.20385377652724,0.75,0.75,0.75,2.29614622347276,0.833333333333333,0.882646391950282,0.29287004215379,ColoRect-AdenoCA
ColoRect-AdenoCA::S.34,deconstruct_0.00,3259.07209748387,0.241860638032198,1,0.625,0.769230769230769,2.3831393619678,0.4,0.866065698042907,0.129591862259,ColoRect-AdenoCA
ColoRect-AdenoCA::S.35,deconstruct_0.00,285.80366582604,0.0266483604499804,1,1,1,2.97335163955002,1,0.98364440344117,0.000976628386280837,ColoRect-AdenoCA
ColoRect-AdenoCA::S.36,deconstruct_0.00,6748.3451869711,0.39867343220719,0.8,0.666666666666667,0.727272727272727,2.06799323445948,0.6,0.813238019095478,0.9667503789431,ColoRect-AdenoCA
ColoRect-AdenoCA::S.37,deconstruct_0.00,3400.62555558323,0.172384323799018,1,0.8,0.888888888888889,2.62761567620098,0.833333333333333,0.919287971092066,0.103874493378372,ColoRect-AdenoCA
ColoRect-AdenoCA::S.38,deconstruct_0.00,4126.39341792387,0.381402478780282,0.8,0.666666666666667,0.727272727272727,2.08526418788638,0.6,0.804936846949173,0.758266840262724,ColoRect-AdenoCA
ColoRect-AdenoCA::S.39,deconstruct_0.00,7610.96572364198,0.368551921148708,0.8,0.8,0.8,2.23144807885129,0.8,0.812079020272861,0.526654110670469,ColoRect-AdenoCA
ColoRect-AdenoCA::S.40,deconstruct_0.00,824.509130414352,0.110066630678728,1,0.75,0.857142857142857,2.63993336932127,0.857142857142857,0.93237331833554,0.0798086731825303,ColoRect-AdenoCA
ColoRect-AdenoCA::S.41,deconstruct_0.00,3149.84326138443,0.177666154965561,0.8,1,0.888888888888889,2.62233384503444,1,0.908604516664902,0.274444962729039,ColoRect-AdenoCA
