"tool_name","cancer_type","cpu_seconds"
"fitms_0.100","Eso-AdenoCA",8.41300000000003
"fitms_0.100","Kidney-RCC",16.6270000000001
"fitms_0.100","Liver-HCC",29.1610000000001
"fitms_0.100","Lung-AdenoCA",16.2399999999999
"fitms_0.100","Ovary-AdenoCA",13.337
"fitms_0.100","Skin-Melanoma",12.72
"fitms_0.100","Stomach-AdenoCA",11.2499999999998
"fitms_0.200","Breast-AdenoCA",16.109
"fitms_0.200","ColoRect-AdenoCA",12.6770000000001
"fitms_0.200","Eso-AdenoCA",10.1189999999999
"fitms_0.200","Kidney-RCC",11.4740000000001
"fitms_0.200","Liver-HCC",24.7000000000001
"fitms_0.200","Lung-AdenoCA",16.3510000000001
"fitms_0.200","Ovary-AdenoCA",13.1719999999998
"fitms_0.200","Skin-Melanoma",15.898
"fitms_0.200","Stomach-AdenoCA",19.181
"mp","Breast-AdenoCA",2.71
"mp","ColoRect-AdenoCA",2.21799999999985
"mp","Eso-AdenoCA",2.13200000000006
"mp","Kidney-RCC",2.51300000000015
"mp","Liver-HCC",4.379
"mp","Lung-AdenoCA",2.47999999999982
"mp","Ovary-AdenoCA",2.38599999999997
"mp","Skin-Melanoma",2.48800000000003
"mp","Stomach-AdenoCA",2.3820000000002
"musical","Breast-AdenoCA",51.1640000000027
"musical","ColoRect-AdenoCA",98.8430000000018
"musical","Eso-AdenoCA",50.4960000000029
"musical","Kidney-RCC",99.5199999999991
"musical","Liver-HCC",103.186
"musical","Lung-AdenoCA",50.853999999996
"musical","Ovary-AdenoCA",99.4939999999977
"musical","Skin-Melanoma",99.3970000000034
"musical","Stomach-AdenoCA",99.4750000000045
"mutsig","Breast-AdenoCA",1.38200000000002
"mutsig","ColoRect-AdenoCA",0.788999999999991
"mutsig","Eso-AdenoCA",0.86899999999998
"mutsig","Kidney-RCC",1.98100000000004
"mutsig","Liver-HCC",1.36900000000003
"mutsig","Lung-AdenoCA",1.03100000000002
"mutsig","Ovary-AdenoCA",1.91200000000002
"mutsig","Skin-Melanoma",1.07699999999998
"mutsig","Stomach-AdenoCA",0.936000000000001
"pasa","Breast-AdenoCA",6538.986
"pasa","ColoRect-AdenoCA",6312.803
"pasa","Eso-AdenoCA",8593.429
"pasa","Kidney-RCC",5420.302
"pasa","Liver-HCC",7077.211
"pasa","Lung-AdenoCA",5364.716
"pasa","Ovary-AdenoCA",5379.536
"pasa","Skin-Melanoma",7566.829
"pasa","Stomach-AdenoCA",7041.387
"sigest","Breast-AdenoCA",0.0349999999998545
"sigest","ColoRect-AdenoCA",0.0119999999997162
"sigest","Eso-AdenoCA",0.00900000000001455
"sigest","Kidney-RCC",0.0100000000002183
"sigest","Liver-HCC",0.0109999999999673
"sigest","Lung-AdenoCA",0.00999999999976353
"sigest","Ovary-AdenoCA",0.00900000000001455
"sigest","Skin-Melanoma",0.0100000000002183
"sigest","Stomach-AdenoCA",0.00999999999976353
"sigfit","Breast-AdenoCA",117.262
"sigfit","ColoRect-AdenoCA",108.028
"sigfit","Eso-AdenoCA",106.85
"sigfit","Kidney-RCC",109.822
"sigfit","Liver-HCC",120.521
"sigfit","Lung-AdenoCA",111.518
"sigfit","Ovary-AdenoCA",107.692
"sigfit","Skin-Melanoma",109.905
"sigfit","Stomach-AdenoCA",112.826
"siglasso_wprior","Breast-AdenoCA",45.076
"siglasso_wprior","ColoRect-AdenoCA",53.328
"siglasso_wprior","Eso-AdenoCA",85.162
"siglasso_wprior","Kidney-RCC",45.384
"siglasso_wprior","Liver-HCC",41.183
"siglasso_wprior","Lung-AdenoCA",40.835
"siglasso_wprior","Ovary-AdenoCA",39.023
"siglasso_wprior","Skin-Melanoma",38.571
"siglasso_wprior","Stomach-AdenoCA",38.996
"siglasso","Breast-AdenoCA",40.504
"siglasso","ColoRect-AdenoCA",39.251
"siglasso","Eso-AdenoCA",39.898
"siglasso","Kidney-RCC",38.778
"siglasso","Liver-HCC",40.528
"siglasso","Lung-AdenoCA",53.589
"siglasso","Ovary-AdenoCA",88.132
"siglasso","Skin-Melanoma",42.4410000000001
"siglasso","Stomach-AdenoCA",39.683
"sigpro","Breast-AdenoCA",29.496
"sigpro","ColoRect-AdenoCA",50.224
"sigpro","Eso-AdenoCA",27.642
"sigpro","Kidney-RCC",52.17
"sigpro","Liver-HCC",58.682
"sigpro","Lung-AdenoCA",28.359
"sigpro","Ovary-AdenoCA",59.006
"sigpro","Skin-Melanoma",68.308
"sigpro","Stomach-AdenoCA",72.037
"sigspack","Breast-AdenoCA",0.0270000000000437
"sigspack","ColoRect-AdenoCA",0.0139999999998963
"sigspack","Eso-AdenoCA",0.00999999999999091
"sigspack","Kidney-RCC",0.0109999999999673
"sigspack","Liver-HCC",0.0139999999998963
"sigspack","Lung-AdenoCA",0.0109999999999673
"sigspack","Ovary-AdenoCA",0.0119999999999436
"sigspack","Skin-Melanoma",0.0109999999999673
"sigspack","Stomach-AdenoCA",0.0250000000001478
"yapsa_0.00","Breast-AdenoCA",0.0439999999999987
"yapsa_0.00","ColoRect-AdenoCA",0.0309999999999988
"yapsa_0.00","Eso-AdenoCA",0.0279999999999987
"yapsa_0.00","Kidney-RCC",0.0259999999999962
"yapsa_0.00","Liver-HCC",0.0279999999999987
"yapsa_0.00","Lung-AdenoCA",0.027000000000001
"yapsa_0.00","Ovary-AdenoCA",0.0259999999999962
"yapsa_0.00","Skin-Melanoma",0.0269999999999939
"yapsa_0.00","Stomach-AdenoCA",0.0260000000000034
"yapsa_0.01","Breast-AdenoCA",0.027000000000001
"yapsa_0.01","ColoRect-AdenoCA",0.0260000000000034
"yapsa_0.01","Eso-AdenoCA",0.027000000000001
"yapsa_0.01","Kidney-RCC",0.027000000000001
"yapsa_0.01","Liver-HCC",0.0290000000000035
"yapsa_0.01","Lung-AdenoCA",0.027000000000001
"yapsa_0.01","Ovary-AdenoCA",0.0259999999999962
"yapsa_0.01","Skin-Melanoma",0.0260000000000034
"yapsa_0.01","Stomach-AdenoCA",0.027000000000001
"yapsa_0.03","Breast-AdenoCA",0.0280000000000058
"yapsa_0.03","ColoRect-AdenoCA",0.027000000000001
"yapsa_0.03","Eso-AdenoCA",0.0259999999999962
"yapsa_0.03","Kidney-RCC",0.0269999999999939
"yapsa_0.03","Liver-HCC",0.0290000000000035
"yapsa_0.03","Lung-AdenoCA",0.027000000000001
"yapsa_0.03","Ovary-AdenoCA",0.027000000000001
"yapsa_0.03","Skin-Melanoma",0.027000000000001
"yapsa_0.03","Stomach-AdenoCA",0.027000000000001
"yapsa_0.06","Breast-AdenoCA",0.0269999999999939
"yapsa_0.06","ColoRect-AdenoCA",0.0260000000000034
"yapsa_0.06","Eso-AdenoCA",0.0260000000000034
"yapsa_0.06","Kidney-RCC",0.0260000000000034
"yapsa_0.06","Liver-HCC",0.0279999999999987
"yapsa_0.06","Lung-AdenoCA",0.027000000000001
"yapsa_0.06","Ovary-AdenoCA",0.027000000000001
"yapsa_0.06","Skin-Melanoma",0.027000000000001
"yapsa_0.06","Stomach-AdenoCA",0.0259999999999962
"yapsa_0.10","Breast-AdenoCA",0.027000000000001
"yapsa_0.10","ColoRect-AdenoCA",0.0259999999999962
"yapsa_0.10","Eso-AdenoCA",0.0259999999999962
"yapsa_0.10","Kidney-RCC",0.027000000000001
"yapsa_0.10","Liver-HCC",0.0290000000000106
"yapsa_0.10","Lung-AdenoCA",0.027000000000001
"yapsa_0.10","Ovary-AdenoCA",0.027000000000001
"yapsa_0.10","Skin-Melanoma",0.0269999999999939
"yapsa_0.10","Stomach-AdenoCA",0.0259999999999962
"msa_default","Breast-AdenoCA",155160
"msa_default","ColoRect-AdenoCA",126000
"msa_default","Eso-AdenoCA",95760
"msa_default","Kidney-RCC",137520
"msa_default","Liver-HCC",281880
"msa_default","Lung-AdenoCA",142560
"msa_default","Ovary-AdenoCA",134280
"msa_default","Skin-Melanoma",155520
"msa_default","Stomach-AdenoCA",165240
"msa_thresholdx10","Breast-AdenoCA",167760
"msa_thresholdx10","ColoRect-AdenoCA",133560
"msa_thresholdx10","Eso-AdenoCA",106200
"msa_thresholdx10","Kidney-RCC",149040
"msa_thresholdx10","Liver-HCC",309240
"msa_thresholdx10","Lung-AdenoCA",149040
"msa_thresholdx10","Ovary-AdenoCA",143280
"msa_thresholdx10","Skin-Melanoma",159840
"msa_thresholdx10","Stomach-AdenoCA",178920
"msa_thresholdx100","Breast-AdenoCA",172440
"msa_thresholdx100","ColoRect-AdenoCA",137520
"msa_thresholdx100","Eso-AdenoCA",110880
"msa_thresholdx100","Kidney-RCC",155160
"msa_thresholdx100","Liver-HCC",318240
"msa_thresholdx100","Lung-AdenoCA",155520
"msa_thresholdx100","Ovary-AdenoCA",149040
"msa_thresholdx100","Skin-Melanoma",162360
"msa_thresholdx100","Stomach-AdenoCA",183960
"msa_thresholdx1000","Breast-AdenoCA",177480
"msa_thresholdx1000","ColoRect-AdenoCA",143280
"msa_thresholdx1000","Eso-AdenoCA",118440
"msa_thresholdx1000","Kidney-RCC",164160
"msa_thresholdx1000","Liver-HCC",326880
"msa_thresholdx1000","Lung-AdenoCA",158040
"msa_thresholdx1000","Ovary-AdenoCA",153720
"msa_thresholdx1000","Skin-Melanoma",165600
"msa_thresholdx1000","Stomach-AdenoCA",190440
