Sample,SBS1,SBS2,SBS3,SBS5,SBS13,SBS17a,SBS17b,SBS18,SBS28,SBS40,SBS41
Stomach-AdenoCA::S.79,1345.7406815131974,432.5190775443175,4839.288348844272,12511.966535421978,394.1651628220622,1593.8645258764136,5627.053750741764,2751.7817577120486,269.367794744831,7575.264622766459,735.0832759338089
Stomach-AdenoCA::S.80,504.5866188379176,289.5696019762788,0.0,1104.5772634115474,0.0,179.25007801337424,543.586409921838,809.1944585333358,292.1940654314264,0.0,0.0
Stomach-AdenoCA::S.81,850.1146523526079,1968.7320819531096,955.8587732302309,6566.558268832497,0.0,293.0845737283519,3038.88994009295,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.82,1930.1897640284483,103.73574482338323,0.0,5867.4539450774,616.2759287352624,0.0,0.0,0.0,0.0,1490.997355727662,0.0
Stomach-AdenoCA::S.83,1045.7624488996066,0.0,904.8166796981889,8222.528086123682,726.2464952198626,0.0,0.0,0.0,0.0,0.0,1689.0102754218112
Stomach-AdenoCA::S.84,251.7241788085858,44.2566194137048,659.3150305131952,0.0,0.0,419.8320128364453,257.7927867883279,2660.095625090851,66.7587072726539,0.0,0.0
Stomach-AdenoCA::S.85,657.4034714298557,0.0,12670.545463200779,4206.596571354788,0.0,3489.05007936987,10058.811439753821,0.0,803.6198133947328,4806.504454731858,0.0
Stomach-AdenoCA::S.86,1213.558548873176,0.0,0.0,0.0,0.0,0.0,0.0,1757.5327268871067,0.0,528.7744830165736,0.0
Stomach-AdenoCA::S.87,4079.154351211686,0.0,0.0,0.0,0.0,2872.306461321665,0.0,2599.737146313277,0.0,2789.5978974596073,0.0
Stomach-AdenoCA::S.88,1181.0392566391536,0.0,3625.94150276506,0.0,0.0,2849.2666162704713,11490.092460765933,6291.272493148733,2089.908806651134,0.0,0.0
Stomach-AdenoCA::S.89,0.0,382.0863960913562,0.0,2498.2448521122033,0.0,435.5447548438235,14300.574208002978,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.90,625.0592938484045,0.0,0.0,0.0,0.0,2887.720271576253,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.91,1624.6335680010473,0.0,0.0,7930.36995508625,0.0,0.0,4025.829345460133,855.8924773358561,0.0,0.0,0.0
