Sample,SBS1,SBS2,SBS3,SBS4,SBS5,SBS9,SBS13,SBS17a,SBS17b,SBS18,SBS28,SBS40
Lung-AdenoCA::S.20,287.37622006008235,0.0,1020.7828640495071,0.0,6255.993739993352,0.0,4385.233059196309,0.0,0.0,459.6614104503961,0.0,0.0
Lung-AdenoCA::S.21,377.14631437183647,528.2179483884049,214.6692430582359,0.0,222.91934572062502,0.0,822.8124966903498,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.22,335.2416638466085,68.8819899890658,309.4548290849058,0.0,8438.654952172094,0.0,0.0,1727.910719792941,0.0,0.0,80.24386509730185,0.0
Lung-AdenoCA::S.23,583.7459353072888,0.0,0.0,14324.49012662515,17221.574259739267,0.0,4608.739242273322,140.97962667928718,0.0,2250.1599499859185,0.0,0.0
Lung-AdenoCA::S.24,579.7416914031162,3934.776309660477,0.0,46135.68876710991,0.0,0.0,934.5089607017051,0.0,0.0,0.0,0.0,8672.689540512853
Lung-AdenoCA::S.25,469.6681666659552,10473.757280410082,12669.118853770313,4010.4558706282146,2893.4649502396187,0.0,0.0,0.0,0.0,1007.9838359172728,0.0,0.0
Lung-AdenoCA::S.26,1273.8274764378798,1728.440024851232,2600.3882541308635,50247.543479247,0.0,0.0,609.6035215762136,0.0,0.0,0.0,412.43464074909787,0.0
Lung-AdenoCA::S.27,244.75548557769275,391.56307187920737,7487.813130446999,15463.14968994785,1615.6839638008214,0.0,785.810047181308,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.28,175.18738559781534,0.0,0.0,0.0,21532.36664274456,0.0,5568.583259098414,0.0,0.0,900.5053204575796,0.0,0.0
Lung-AdenoCA::S.29,296.1647645525128,0.0,425.1895010100107,0.0,7316.850066115964,0.0,0.0,74.80932449190058,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.30,287.5176950342376,356.39341624401834,0.0,8742.761660448483,46633.18630361001,0.0,7364.780652855701,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.31,589.6559458044809,4170.097006971148,0.0,0.0,2122.985444830069,0.0,3526.3923605727514,0.0,1784.1744751680822,0.0,0.0,2631.1508935219777
Lung-AdenoCA::S.32,362.89911315065893,4588.173400918714,2180.9894718829514,11085.878601015711,808.1023220613323,671.0732738094264,0.0,0.0,0.0,1341.3331154886941,147.701545613715,0.0
Lung-AdenoCA::S.33,511.21939325838116,3010.568624805595,0.0,24993.69178689103,7593.848268344905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.34,826.7475702282153,175.6934537616819,0.0,0.0,3658.447890172244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.35,522.3856257370207,0.0,3211.5573995701243,0.0,0.0,0.0,14538.70128380901,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.36,857.3322103839455,197.94814753163283,0.0,0.0,12147.602000187118,0.0,79.0218512951245,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.37,334.17601550544697,0.0,0.0,13176.324069002603,2446.6046405699853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.38,441.21057063069026,624.631086083785,0.0,83967.7405363513,14055.418505696443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.39,0.0,1267.4720973766166,11251.620036013392,32835.13271898365,13276.272393391546,1133.2772691764453,0.0,407.4290827373757,0.0,4233.478885963809,0.0,0.0
Lung-AdenoCA::S.40,391.0525660313159,0.0,295.17211768568643,228.2249344387824,0.0,0.0,1527.045240018486,0.0,0.0,1652.0888406188217,0.0,0.0
Lung-AdenoCA::S.41,171.5829556505496,22.53952700683163,0.0,0.0,3658.9444337641926,0.0,0.0,0.0,0.0,0.0,82.92664623310971,0.0
Lung-AdenoCA::S.42,636.2577072257945,7188.407225081518,0.0,0.0,0.0,0.0,4951.893402852142,1952.1894006780155,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.43,756.4907286739485,2165.910381214113,0.0,44709.53833870872,38131.068730014114,0.0,0.0,615.9561811491975,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.44,0.0,0.0,23819.062609775625,157483.36112175195,0.0,0.0,932.8976147644794,0.0,0.0,4819.988601912516,0.0,0.0
Lung-AdenoCA::S.45,210.5288812554155,529.9893618850915,0.0,10177.106148740022,10086.082177102942,0.0,1609.3043743848825,0.0,90.41426780705251,939.0030000820117,0.0,2211.6947949902246
Lung-AdenoCA::S.46,609.6843265391136,2141.1541595244353,0.0,53445.32863286199,0.0,0.0,1421.4255485664266,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.47,0.0,0.0,0.0,0.0,0.0,0.0,7659.7751316762315,0.0,0.0,0.0,0.0,712.8520387525414
Lung-AdenoCA::S.48,499.1368722783785,0.0,0.0,3558.0036351966723,6117.40082596059,0.0,1868.4037623905376,466.3231130635168,0.0,190.5114449779481,0.0,0.0
Lung-AdenoCA::S.49,637.7067372071239,936.8551553683075,0.0,26658.862414258234,0.0,0.0,3810.615684701984,0.0,0.0,3585.8551412005195,0.0,6351.28561299738
Lung-AdenoCA::S.50,439.6854655765976,1930.8310964402942,5417.634582806497,56906.816102416175,9109.279809319967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.51,689.635379043702,2674.1375242583863,0.0,521.3065566987947,3707.0219554065675,0.0,3039.2568064828,0.0,3908.2288868883643,0.0,0.0,0.0
Lung-AdenoCA::S.52,1130.1791835252504,4141.6883620194985,0.0,0.0,839.5236553147013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.53,899.5978599357811,0.0,0.0,69157.6102053186,2286.8362193636863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.54,588.5302555475258,3780.008681215894,0.0,0.0,6837.674053948625,0.0,0.0,114.3884116824989,6317.836389049419,0.0,0.0,0.0
Lung-AdenoCA::S.55,461.0824631893869,4137.566986663519,0.0,10234.906938047889,966.5258624375666,0.0,0.0,0.0,0.0,0.0,116.01912062223121,10622.95197219117
Lung-AdenoCA::S.56,336.1071756608402,4804.329479249837,0.0,13572.146006331188,6044.871716859479,0.0,1824.456770548123,0.0,0.0,2460.1180892178004,0.0,1333.5855799919752
Lung-AdenoCA::S.57,471.7373841224445,142.0599386681525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.58,0.0,13567.940807733296,5299.76252837266,34064.84888832962,7507.426156299799,0.0,3744.8727714612573,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.59,0.0,0.0,0.0,2381.905132453673,7203.807433763367,0.0,399.2402854363668,196.5584133399147,0.0,863.3343042149576,205.33521872539407,13565.704199785438
Lung-AdenoCA::S.60,0.0,0.0,0.0,19194.80625088176,10929.41268494981,0.0,203.5128148687915,0.0,0.0,4413.53641785082,0.0,4965.149503808035
Lung-AdenoCA::S.61,498.1484506328418,0.0,0.0,0.0,593.1415991433121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.62,0.0,6282.91649358574,0.0,21672.663765957546,9265.69389090271,0.0,2833.802517703786,0.0,0.0,5908.5262735312845,0.0,0.0
Lung-AdenoCA::S.63,0.0,896.795079411116,4619.723562798131,45573.56926858973,14824.15241571634,0.0,1793.6295261049254,0.0,0.0,2791.0352841517515,425.86417108934967,4763.418783409401
Lung-AdenoCA::S.64,291.91343493416315,0.0,539.8730528883865,0.0,7295.110232017034,0.0,2882.5564447236925,0.0,88.42392557677522,809.8559030712443,0.0,5596.399009689635
Lung-AdenoCA::S.65,0.0,0.0,0.0,0.0,8928.09296247804,0.0,0.0,57.945190324944825,0.0,0.0,67.183525228226,933.2543233243005
Lung-AdenoCA::S.66,0.0,0.0,1853.6265685011927,25406.57499083562,12763.697960260184,0.0,1712.804896219199,0.0,0.0,8841.973356956292,0.0,0.0
Lung-AdenoCA::S.67,883.75095748195,1024.256061240979,0.0,0.0,13133.393233640641,0.0,0.0,0.0,6338.444884286562,0.0,800.421242546726,0.0
Lung-AdenoCA::S.68,436.76867362775914,913.3462965828674,0.0,0.0,825.0561284509247,0.0,0.0,0.0,0.0,0.0,0.0,148.42299858811927
Lung-AdenoCA::S.69,586.9932722332305,0.0,0.0,0.0,29478.534690535602,0.0,1189.3928849215363,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.70,0.0,10469.168933420791,16054.989418451867,30805.80722031091,19411.438448287146,0.0,798.180313052217,483.9629415867678,0.0,4133.442703832042,374.0390981056156,19020.07858369256
Lung-AdenoCA::S.71,1569.7285378405427,0.0,0.0,16317.395394600382,1660.3768878779642,0.0,1082.817302967395,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.72,0.0,0.0,0.0,6979.034295798379,15199.290937082305,0.0,0.0,97.10800079357723,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.73,0.0,7546.995262350956,1390.8268007837723,0.0,2714.88258214294,0.0,0.0,0.0,0.0,854.1204021532571,0.0,13050.324927797963
Lung-AdenoCA::S.74,317.7141984155003,1938.5193283094557,0.0,27530.87753993127,12364.938444522486,0.0,1202.0999919104156,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.75,0.0,1739.1322348789404,2753.3897103995787,107696.0171747963,0.0,0.0,894.903903203847,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.76,217.82208992156725,117.70021020596863,0.0,0.0,756.5189268491678,362.06085837169906,0.0,0.0,6514.552427925492,0.0,322.61368865126184,8972.490738132366
Lung-AdenoCA::S.77,595.8042695665507,4293.7756712636865,14709.12116067296,38970.737863251394,8222.862156797979,0.0,0.0,0.0,0.0,6072.879847856883,0.0,7482.44547349802
Lung-AdenoCA::S.78,911.9919893299269,2746.2967268349025,0.0,17982.438377031187,1047.3604547271314,0.0,17058.963114626975,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.79,280.73022724469723,0.0,0.0,0.0,0.0,0.0,665.2683175154981,0.0,3287.0523531848835,0.0,0.0,0.0
Lung-AdenoCA::S.80,267.0587952251486,4489.236385343269,0.0,0.0,0.0,0.0,12621.273465292292,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.81,0.0,0.0,0.0,95802.63222252452,0.0,2072.3634573946706,0.0,0.0,0.0,2309.2218805152597,0.0,0.0
Lung-AdenoCA::S.82,403.69628738779227,3868.233388124555,3111.620579140423,0.0,918.8282004723071,0.0,0.0,0.0,121.48008163529512,852.2234360104767,0.0,18125.07760266938
Lung-AdenoCA::S.83,1138.404719331849,8952.821142208451,0.0,0.0,4611.910995606529,0.0,0.0,0.0,0.0,2896.1901377102845,0.0,2299.437231984014
Lung-AdenoCA::S.84,0.0,0.0,0.0,5593.548030512968,6152.390150478473,0.0,4344.762285176792,0.0,0.0,0.0,0.0,13599.761866519935
Lung-AdenoCA::S.85,208.22144823923009,6497.792799658659,0.0,25884.638325828313,0.0,0.0,468.5373146799874,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.86,791.987152086217,0.0,0.0,46397.05243112617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8489.336985650547
Lung-AdenoCA::S.87,255.8969013678196,7944.368675983348,0.0,0.0,5757.33400333389,0.0,0.0,0.0,0.0,0.0,0.0,4547.498797162118
Lung-AdenoCA::S.88,803.9036059929194,0.0,0.0,11660.688415972976,631.9061872573261,0.0,2182.9816322814463,0.0,0.0,553.2558570776331,0.0,871.9082761978842
Lung-AdenoCA::S.89,145.91906295340002,0.0,12490.798898585776,0.0,16894.546766411742,0.0,147.15037738019333,558.6884598626107,99.14881264505236,1289.3592332262356,0.0,6687.4696967139325
Lung-AdenoCA::S.90,419.65909615775905,371.9229984887894,1794.623084613076,0.0,16115.56255684904,0.0,305.20196514829865,323.14699363796433,0.0,0.0,606.5553695082025,16391.43247313592
Lung-AdenoCA::S.91,354.4139383367375,0.0,5660.550061582293,518.1477269734703,3957.2456398655895,489.49333670350705,0.0,51.66881726183465,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.92,0.0,3849.151989051576,7376.091103176784,64584.33298672163,0.0,0.0,580.4598128585101,0.0,4311.2891807233955,10961.198503933436,0.0,0.0
Lung-AdenoCA::S.93,516.6157888618932,0.0,0.0,0.0,4924.691640883596,134.07068181797422,1769.5466076825844,56.15608038073392,0.0,135.91569194099625,0.0,1592.9409590430241
Lung-AdenoCA::S.94,216.45865797111097,22432.61601842175,0.0,30819.746000949093,2683.972862552741,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.95,792.6116728859474,5891.758084887776,0.0,0.0,19477.969650317707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.96,685.2849073336504,118.07926315830385,959.5731348100852,15381.650990832835,2950.8168443520613,0.0,1087.525043708081,1064.3447351616696,0.0,413.34317184598194,0.0,0.0
Lung-AdenoCA::S.97,688.4092123960806,1232.0672988967076,0.0,0.0,7958.733491155505,0.0,65.61314513150647,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.98,0.0,0.0,0.0,20931.19256642599,35409.932133121976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.99,0.0,0.0,6965.92238271151,20638.691489591383,2505.563632145933,0.0,0.0,199.70002505693907,5269.721735966857,8188.876214385051,2627.5364192786124,0.0
Lung-AdenoCA::S.100,409.3843293502321,121.4389822233716,693.3750915370903,19475.37250135121,0.0,0.0,1035.689043408697,0.0,0.0,0.0,0.0,0.0
