Sample,SBS1,SBS2,SBS5,SBS7a,SBS7b,SBS7c,SBS7d,SBS13,SBS17a,SBS17b,SBS38,SBS40
Skin-Melanoma::S.27,0.0,0.0,4046.3489433343857,19061.524852515584,0.0,4524.920336483252,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.28,0.0,2306.069280425377,0.0,0.0,39941.45095611259,6981.520245533891,3873.0082983291927,0.0,1387.0305768062533,0.0,0.0,0.0
Skin-Melanoma::S.29,0.0,0.0,0.0,47342.67749603918,2501.7216257334976,18997.087474659864,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.30,0.0,0.0,0.0,0.0,186806.57566898412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.31,671.5730349715203,0.0,659.126377896583,0.0,0.0,373.0431596420608,1685.494049724445,547.0124369014692,0.0,0.0,88.81217719940899,2264.129167147613
Skin-Melanoma::S.32,0.0,0.0,9705.412723856954,2333.435671390562,0.0,2534.3632516495754,23286.76624047959,996.8902829028182,0.0,0.0,0.0,0.0
Skin-Melanoma::S.33,0.0,20577.391170746032,0.0,53641.77407573185,30452.80874338332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.34,0.0,0.0,0.0,4531.317126595716,26217.194799483113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.35,1264.36775514725,0.0,9332.263819473617,61523.35970330872,0.0,0.0,2659.260902595373,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.36,0.0,1225.2679379157116,0.0,44427.50170247475,0.0,14382.419229796484,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.37,0.0,0.0,2021.8953442970387,0.0,2481.2754571878427,1395.3057137690082,5193.863577007903,0.0,0.0,0.0,0.0,2824.6143992010107
Skin-Melanoma::S.38,0.0,0.0,0.0,40914.26414524271,27695.716386538057,11712.154673563246,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.39,3443.7880099546937,5023.142799295744,0.0,87381.64993750415,0.0,13653.231669643894,5423.724363959591,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.40,0.0,0.0,0.0,11291.895296343358,69836.58677467509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.41,0.0,0.0,0.0,49265.40953122943,32089.6956978703,0.0,7966.562276686043,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.42,2398.416833892541,0.0,0.0,21909.737081345454,52700.23465282686,0.0,6364.937957517213,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.43,0.0,0.0,3418.51708536207,0.0,444.1652879975999,7003.274335156796,0.0,0.0,0.0,0.0,0.0,3545.2334037004507
Skin-Melanoma::S.44,0.0,0.0,0.0,169037.11696905608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.45,0.0,20460.90129290243,27178.861073754626,114768.55657765018,60744.94716839698,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.46,0.0,0.0,0.0,0.0,57940.15445485517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.47,0.0,0.0,0.0,116318.7886710249,32440.921472914077,12054.893964137924,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.48,0.0,0.0,13821.479272434528,32512.88396408046,14514.553460772184,4900.914998995957,1637.5146665000786,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.49,1034.8779505465325,6624.508196007744,7076.956218423894,13815.212387859932,0.0,0.0,0.0,0.0,0.0,0.0,2606.769978730038,11267.858205686087
Skin-Melanoma::S.50,0.0,0.0,0.0,19727.668214408157,0.0,6850.168651782196,2661.1840092694397,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.51,0.0,0.0,0.0,134583.28399034074,74066.78599188225,0.0,9232.672042489945,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.52,0.0,0.0,0.0,31212.16826998501,70015.55882081533,0.0,17330.856023222266,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.53,0.0,0.0,0.0,88431.60183294017,74411.09610380618,6453.442837378869,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.54,0.0,0.0,0.0,2913.8689382453954,33525.53753520451,0.0,5609.969111809674,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.55,0.0,9444.92818531896,16490.552965395433,121968.48484139408,27647.793320970446,0.0,4698.0564599287745,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.56,0.0,0.0,0.0,53425.094000071585,0.0,2211.7210980702584,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.57,0.0,0.0,0.0,39146.52108715373,28741.793049655527,0.0,4118.211159791663,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.58,0.0,0.0,0.0,169972.20523055355,54643.64988120578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.59,0.0,0.0,0.0,293255.31215926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.60,0.0,0.0,0.0,95356.624133843,7763.279543456674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.61,0.0,0.0,0.0,104172.07799991577,25602.994064693703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.62,0.0,14725.694477210436,7483.095792094541,30070.69564889249,16019.081590737345,11472.549267928844,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.63,0.0,0.0,0.0,99953.8229392788,0.0,11301.784762769998,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.64,0.0,0.0,0.0,68998.31713799188,33080.442840272786,14422.789687396575,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.65,0.0,0.0,0.0,67955.9433573357,5881.589093012769,0.0,3606.521778016926,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.66,0.0,19022.196380301273,0.0,85601.47939336447,34566.61045429734,8422.407962593614,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.67,1116.1611858641845,236.267989586313,1821.257459406674,0.0,0.0,0.0,2164.247489069429,528.2371920425329,0.0,0.0,0.0,1636.1616312720141
Skin-Melanoma::S.68,0.0,0.0,6460.054850366383,0.0,13972.65126660868,799.7170113542318,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.69,0.0,9299.36440493062,0.0,41538.01857079639,0.0,2174.5610761384405,3718.9666209446714,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.70,0.0,0.0,3218.4672938210674,10008.10882516243,2590.6715325217756,0.0,5395.960982804197,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.71,0.0,2132.271472775837,0.0,6060.623679241098,3763.8814733663507,2633.902509896838,7654.619861986499,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.72,0.0,0.0,0.0,17336.478745953413,43588.77324466775,3742.740212026982,6261.826537083484,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.73,132.9076523273649,449.65248315172124,0.0,1852.9952323539253,2361.7921849132545,1640.821749690896,198.04928699894063,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.74,0.0,0.0,0.0,48949.76748047368,15786.789889571475,0.0,2553.4466939712966,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.75,0.0,0.0,0.0,0.0,27741.500968523826,0.0,1467.1174583667655,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.76,0.0,0.0,0.0,92328.3377962615,37344.94879604819,7798.558734898057,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.77,0.0,14016.261576925985,0.0,90009.77678242126,18647.853169326714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.78,0.0,0.0,0.0,42615.32827078208,52849.15281824024,8507.274739103314,7471.423200914926,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.79,0.0,107.06307047252992,4585.410495322202,0.0,1059.6553661372097,2720.0066808308698,594.7691691161396,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.80,0.0,40846.32031608898,0.0,147719.38375034826,0.0,33663.12937553993,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.81,1604.854389004838,6541.622809228075,11728.82517635605,7422.537738479885,31416.928938214587,0.0,3709.5410386819935,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.82,0.0,0.0,0.0,154185.7846464647,40530.89721797687,22039.617386761172,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.83,0.0,5602.162663612799,0.0,72885.23013030557,8102.509953407166,4871.118181904956,0.0,0.0,0.0,10255.768487813286,0.0,0.0
Skin-Melanoma::S.84,0.0,6800.621485432208,0.0,12555.507675589211,42057.02627473851,5628.347817149279,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.85,0.0,40247.2425757198,0.0,157356.93989726767,0.0,0.0,8518.03886111303,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.86,0.0,8699.794094873476,12197.212363580744,46869.80390334765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.87,0.0,0.0,0.0,102021.61433546671,19672.098658989536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.88,0.0,0.0,11314.821914930599,2668.015735001346,29281.215103339226,4668.639046021834,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.89,0.0,18690.981902303356,11417.05543313757,34309.156885240205,8339.690702771837,7049.186297981369,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.90,0.0,7730.359130806117,0.0,43008.09095786404,60850.51487060078,10255.013350973803,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.91,0.0,0.0,0.0,60308.205265474644,34444.17726932995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.92,322.2252629105282,0.0,849.0231559807703,0.0,0.0,10113.091347537615,2306.295730148435,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.93,0.0,3580.0750035724996,12177.88219355331,42820.613204730806,5148.883629959446,15133.700126824877,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.94,0.0,0.0,0.0,156073.42140105634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.95,0.0,3176.3112954481935,0.0,35156.644875897684,0.0,19009.974715358534,0.0,0.0,2017.8982206409328,0.0,0.0,7655.542525192742
Skin-Melanoma::S.96,0.0,0.0,0.0,119191.7381077244,8074.845305272603,0.0,7313.218328778738,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.97,0.0,5312.600388409379,4561.23144176422,32407.173695345096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.98,509.3450041693918,0.0,0.0,0.0,2889.7932809439617,0.0,1299.8216936989966,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.99,0.0,0.0,0.0,0.0,0.0,31688.56121362666,0.0,0.0,0.0,0.0,0.0,0.0
