Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
Liver-HCC::S.56	553	0.958	272.823	49.335%	65.386	39.67%	0.62298	0.955
Liver-HCC::S.57	584	0.922	287.423	49.216%	58.794	38.852%	0.23719	0.904
Liver-HCC::S.58	492	0.956	205.166	41.7%	39.899	29.814%	0.18426	0.947
Liver-HCC::S.59	588	0.99	146.09	24.845%	28.083	13.98%	0.08503	0.989
Liver-HCC::S.60	497	0.983	171.673	34.542%	34.041	18.574%	0.14903	0.982
Liver-HCC::S.61	840	0.988	251.587	29.951%	45.549	16.091%	0.1351	0.987
Liver-HCC::S.62	590	0.926	275.685	46.726%	60.619	38.484%	0.2199	0.911
Liver-HCC::S.63	917	0.972	343.513	37.461%	75.395	24.499%	0.22011	0.969
Liver-HCC::S.64	782	0.947	279.042	35.683%	62.993	32.34%	0.12384	0.934
Liver-HCC::S.65	619	0.973	163.979	26.491%	35.069	24.673%	0.08927	0.966
Liver-HCC::S.66	609	0.956	255.183	41.902%	58.48	31.364%	0.20273	0.951
Liver-HCC::S.67	638	0.947	264.867	41.515%	58.669	34.686%	0.20913	0.938
Liver-HCC::S.68	609	0.994	167.456	27.497%	30.171	11.204%	0.15196	0.994
Liver-HCC::S.69	480	0.994	122.891	25.602%	24.961	10.582%	0.0913	0.994
Liver-HCC::S.70	443	0.939	188.704	42.597%	36.328	34.788%	0.17929	0.921
Liver-HCC::S.71	634	0.919	318.627	50.257%	66.965	41.671%	0.28534	0.902
Liver-HCC::S.72	505	0.976	169.628	33.59%	34.124	23.179%	0.13218	0.973
Liver-HCC::S.73	453	0.941	197.865	43.679%	42.508	33.849%	0.23942	0.93
Liver-HCC::S.74	830	0.988	303.861	36.61%	73.342	18.943%	0.22821	0.987
Liver-HCC::S.75	489	0.903	304.938	62.36%	70.288	47.645%	0.62977	0.891
Liver-HCC::S.76	494	0.978	179.803	36.397%	36.39	22.025%	0.19345	0.975
Liver-HCC::S.77	690	0.95	332.764	48.227%	69.993	33.967%	0.21345	0.943
Liver-HCC::S.78	572	0.902	275.619	48.185%	63.39	45.166%	0.20875	0.879
Liver-HCC::S.79	771	0.984	259.915	33.711%	56.644	17.742%	0.17893	0.983
Liver-HCC::S.80	344	0.985	109.446	31.816%	18.619	18.816%	0.17251	0.983
Liver-HCC::S.81	401	0.893	241.428	60.206%	59.368	65.137%	0.65633	0.881
Liver-HCC::S.82	871	0.961	251.579	28.884%	59.113	27.728%	0.08647	0.951
Liver-HCC::S.83	188	0.911	94.805	50.428%	21.481	41.744%	0.22817	0.894
Liver-HCC::S.84	360	0.983	110.244	30.623%	21.209	22.635%	0.14586	0.981
Liver-HCC::S.85	513	0.995	144.575	28.182%	31.339	13.884%	0.21106	0.995
Liver-HCC::S.86	328	0.944	121.116	36.926%	28.066	33.044%	0.14388	0.932
Liver-HCC::S.87	547	0.907	274.191	50.126%	60.461	45.179%	0.22108	0.886
Liver-HCC::S.88	955	0.991	285.619	29.908%	57.83	14.879%	0.14732	0.99
Liver-HCC::S.89	513	0.935	204.122	39.79%	41.904	36.069%	0.16429	0.916
Liver-HCC::S.90	262	0.946	95.116	36.304%	19.49	32.583%	0.16466	0.93
Liver-HCC::S.91	801	0.991	195.458	24.402%	41.842	13.262%	0.10566	0.99
Liver-HCC::S.92	276	0.971	98.592	35.722%	16.721	24.789%	0.18748	0.964
Liver-HCC::S.93	483	0.98	163.492	33.849%	31.144	20.124%	0.13882	0.977
Liver-HCC::S.94	629	0.949	236.451	37.592%	48.54	31.65%	0.15206	0.935
Liver-HCC::S.95	657	0.987	147.314	22.422%	30.43	16.202%	0.10524	0.984
Liver-HCC::S.96	429	0.925	170.138	39.659%	38.261	37.975%	0.13672	0.903
Liver-HCC::S.97	472	0.945	184.918	39.178%	40.0	32.752%	0.16815	0.933
Liver-HCC::S.98	653	0.955	221.637	33.941%	44.77	29.758%	0.14635	0.941
Liver-HCC::S.99	581	0.914	289.066	49.753%	61.168	41.062%	0.25199	0.894
