Sample,DBS2,DBS4,DBS5,DBS6,DBS11
Lung-AdenoCA::S.57,709.6303329091186,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.58,1125.4950840807755,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.59,5551.093972150408,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.60,395.9304307163192,0.0,174.07548804676136,74.2655056948538,0.0
Lung-AdenoCA::S.61,497.306369177346,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.62,470.67907127024233,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.63,1617.196502999477,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.64,47.33032728648352,0.0,0.0,137.75294527370156,0.0
Lung-AdenoCA::S.65,29.830964939173455,0.0,0.0,88.78377636245257,0.0
Lung-AdenoCA::S.66,1025.758722043792,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.67,0.0,0.0,0.0,0.0,37.65889119769053
Lung-AdenoCA::S.68,271.4253848440424,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.69,430.8936412301832,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.70,91.88042126595928,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.71,694.8181388898373,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.72,5343.78085541575,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.73,51.97184219692737,4.664726276169728,0.0,0.0,0.0
Lung-AdenoCA::S.74,33.89034065832277,21.47056760949879,63.616730115633146,0.0,0.0
Lung-AdenoCA::S.75,3220.0799449071333,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.76,9.30045135215047,0.0,0.0,12.141586442503362,0.0
Lung-AdenoCA::S.77,417.5735968597599,0.0,0.0,0.0,101.78345658994292
Lung-AdenoCA::S.78,1092.6623514787973,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.79,564.0883743219766,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.80,2686.4212285971057,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.81,708.1713160896203,71.90105760816432,0.0,467.94104986022086,120.78584599040312
Lung-AdenoCA::S.82,0.0,0.0,0.0,0.0,179.44075876269085
Lung-AdenoCA::S.83,3819.1146594885413,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.84,35.59972323357592,21.67579885779311,13.03341245036723,20.809623274003656,0.0
Lung-AdenoCA::S.85,134.1284693259327,0.0,372.51768313184016,131.2418215915123,0.0
Lung-AdenoCA::S.86,1820.7665911739086,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.87,2165.2093344265127,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.88,630.250642384301,0.0,0.0,417.5493905092881,0.0
Lung-AdenoCA::S.89,381.1731535651647,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.90,11.0971330273126,0.0,0.0,0.0,17.989242141438382
Lung-AdenoCA::S.91,478.8813714012905,0.0,0.0,0.0,100.07282926081709
Lung-AdenoCA::S.92,572.5465703609977,81.8342808118715,0.0,0.0,0.0
Lung-AdenoCA::S.93,91.58243237237892,0.0,0.0,69.8273912343887,0.0
Lung-AdenoCA::S.94,1147.159774850794,0.0,180.82066809757202,391.7481119407714,0.0
Lung-AdenoCA::S.95,1545.7056694614985,0.0,0.0,301.7317704161642,0.0
Lung-AdenoCA::S.96,65.53459496090431,0.0,0.0,843.1733198795869,0.0
Lung-AdenoCA::S.97,5476.636317766532,0.0,778.933171928516,0.0,0.0
Lung-AdenoCA::S.98,4864.5162066346375,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.99,1013.2774587533746,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.100,4156.319390436773,0.0,0.0,0.0,0.0
