Sample,SBS1,SBS2,SBS3,SBS4,SBS5,SBS9,SBS13,SBS17a,SBS17b,SBS18,SBS28,SBS40
Lung-AdenoCA::S.21,391.1128715175996,543.3652738709275,0.0,0.0,0.0,0.0,846.0732391042116,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.22,323.4826302717902,0.0,0.0,0.0,8796.616328502283,0.0,0.0,1728.7831652680459,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.23,0.0,0.0,0.0,14034.218046996935,17771.99402213675,0.0,4588.807743405851,0.0,0.0,2476.8901202237453,0.0,0.0
Lung-AdenoCA::S.24,0.0,3847.35644512548,0.0,45733.70568576013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10416.61422046389
Lung-AdenoCA::S.25,0.0,10596.194560510863,15620.998488449424,4505.305983994719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.26,0.0,1790.8859019217518,0.0,51563.82363462627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.27,0.0,451.86703202893466,9254.817360586216,15198.811493795201,0.0,0.0,743.3262980988005,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.28,0.0,0.0,0.0,0.0,22198.278458840643,0.0,5594.921613500919,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.29,282.8725702889334,0.0,0.0,0.0,7685.314903255093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.30,0.0,0.0,0.0,8630.323227890642,47334.18755619108,0.0,7349.560417517492,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.31,681.8008626960104,4150.734610562336,0.0,0.0,0.0,0.0,3466.6500267259485,0.0,1751.9252760955428,0.0,0.0,4623.250932311526
Lung-AdenoCA::S.32,0.0,4614.051208932339,3876.336440689847,10377.444306086301,0.0,0.0,0.0,0.0,0.0,1783.5277415841974,0.0,0.0
Lung-AdenoCA::S.33,0.0,2997.306531421494,0.0,24913.92188915243,8017.69279193805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.34,826.7475702282153,175.6934537616819,0.0,0.0,3658.447890172244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.35,0.0,0.0,3332.136435298506,0.0,0.0,0.0,14533.898501876869,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.36,847.7574935747364,0.0,0.0,0.0,12438.40184489459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.37,0.0,0.0,0.0,13125.911982624148,2712.3691683865663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.38,0.0,0.0,0.0,83776.37172857662,15220.194784465892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.39,0.0,1239.8506864390893,12442.6334296978,32349.212799366724,13710.492665738779,0.0,0.0,0.0,0.0,4418.425999210941,0.0,0.0
Lung-AdenoCA::S.40,385.31212589823514,0.0,0.0,0.0,0.0,0.0,1544.1690137571488,0.0,0.0,1852.9656668085695,0.0,0.0
Lung-AdenoCA::S.41,169.3673509052314,0.0,0.0,0.0,3736.34952874409,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.42,636.2577072257945,7188.407225081518,0.0,0.0,0.0,0.0,4951.893402852142,1952.1894006780155,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.43,0.0,2120.484185236109,0.0,44537.25674100253,39278.54134716113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.44,0.0,0.0,24859.83455692,161646.9962007163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.45,0.0,593.9813920984564,0.0,11454.636968947492,11763.502814294472,0.0,1708.9521781328583,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.46,0.0,2163.7980656241903,0.0,53879.02420640571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.47,0.0,0.0,0.0,0.0,0.0,0.0,7712.319472897512,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.48,507.389937042645,0.0,0.0,3721.381506767834,6140.434687559983,0.0,1872.1935740868219,464.25587185063836,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.49,0.0,1312.332430706983,0.0,28162.85920638094,0.0,0.0,4152.808386511999,0.0,0.0,4680.336958900714,0.0,0.0
Lung-AdenoCA::S.50,0.0,1830.7581104408139,0.0,58173.34475078498,12721.580140171689,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.51,679.04022341624,2665.508543950327,0.0,0.0,4002.9298165589876,0.0,3047.609458410432,0.0,3903.872848606599,0.0,0.0,0.0
Lung-AdenoCA::S.52,1173.1757937336286,4185.164742838386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.53,0.0,0.0,0.0,69824.47634440535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.54,0.0,3761.472650759388,0.0,0.0,7367.868247660992,0.0,0.0,0.0,6312.32235976128,0.0,0.0,0.0
Lung-AdenoCA::S.55,0.0,4112.136726364404,0.0,9983.18174558468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11965.563980676263
Lung-AdenoCA::S.56,0.0,4834.950333532042,0.0,13625.048182552904,7089.529757700385,0.0,1865.123283978959,0.0,0.0,2703.354902970425,0.0,0.0
Lung-AdenoCA::S.57,471.7373841224445,142.0599386681525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.58,0.0,13484.375472620579,0.0,35345.63577944901,10584.190846752952,0.0,3928.6907722513174,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.59,0.0,0.0,0.0,2515.008975436173,6085.18190884492,0.0,0.0,0.0,0.0,0.0,0.0,16231.080914229111
Lung-AdenoCA::S.60,0.0,0.0,0.0,19980.030887309913,14226.391402646961,0.0,0.0,0.0,0.0,4883.689375748129,0.0,0.0
Lung-AdenoCA::S.61,498.1484506328418,0.0,0.0,0.0,593.1415991433121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.62,0.0,6282.91649358574,0.0,21672.663765957546,9265.69389090271,0.0,2833.802517703786,0.0,0.0,5908.5262735312845,0.0,0.0
Lung-AdenoCA::S.63,0.0,0.0,0.0,49943.60947316482,22318.01749262464,0.0,2163.399306054845,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.64,363.20648903569656,0.0,0.0,0.0,6563.962545411098,0.0,2842.95457195836,0.0,0.0,0.0,0.0,7674.935341649233
Lung-AdenoCA::S.65,0.0,0.0,0.0,0.0,9741.978897485407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.66,0.0,0.0,0.0,26011.258552003943,13827.411445467289,0.0,1781.2602705127863,0.0,0.0,8664.758694977027,0.0,0.0
Lung-AdenoCA::S.67,883.75095748195,1024.256061240979,0.0,0.0,13133.393233640641,0.0,0.0,0.0,6338.444884286562,0.0,800.421242546726,0.0
Lung-AdenoCA::S.68,432.1450684539879,917.0817585248161,0.0,0.0,940.1477781404959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.69,0.0,0.0,0.0,0.0,29905.872043798943,0.0,1175.6039647879004,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.70,0.0,9659.308094734253,0.0,34127.31536104014,19917.31132143597,0.0,0.0,0.0,0.0,0.0,0.0,36550.06404777958
Lung-AdenoCA::S.71,1652.7661903138355,0.0,0.0,16741.74477081274,0.0,0.0,1133.9921346495844,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.72,0.0,0.0,0.0,6971.295927374058,15276.014616226763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.73,0.0,7429.580149900708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17724.370278463313
Lung-AdenoCA::S.74,0.0,1930.1585177718168,0.0,27482.24819233232,12632.103398463702,0.0,1195.2249104359719,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.75,0.0,0.0,0.0,109318.85553508528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6641.700450501519,0.0,0.0,10443.464070261221
Lung-AdenoCA::S.77,0.0,4558.824987255303,18561.865930464865,38679.61473893382,10852.382290330817,0.0,0.0,0.0,0.0,7287.042134742138,0.0,0.0
Lung-AdenoCA::S.78,0.0,2810.9570574049408,0.0,18299.231839240176,0.0,0.0,17094.179520903108,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.79,280.73022724469723,0.0,0.0,0.0,0.0,0.0,665.2683175154981,0.0,3287.0523531848835,0.0,0.0,0.0
Lung-AdenoCA::S.80,0.0,4493.38079192354,0.0,0.0,0.0,0.0,12622.898741288953,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.81,0.0,0.0,0.0,98275.33477833692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.82,0.0,3685.153064681266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22941.310528896654
Lung-AdenoCA::S.83,1055.9682694699736,9014.417220399875,0.0,0.0,6138.833499739783,0.0,0.0,0.0,0.0,3315.831469833779,0.0,0.0
Lung-AdenoCA::S.84,0.0,0.0,0.0,5593.548030512968,6152.390150478473,0.0,4344.762285176792,0.0,0.0,0.0,0.0,13599.761866519935
Lung-AdenoCA::S.85,0.0,6505.364265244873,0.0,26028.02714045092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.86,0.0,0.0,0.0,46393.83818808767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8616.737624902793
Lung-AdenoCA::S.87,0.0,8056.143847209272,0.0,0.0,9368.354041642116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.88,868.2492956958582,0.0,0.0,12654.955972015776,0.0,0.0,2266.4697596301944,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.89,0.0,0.0,12648.74921072293,0.0,16274.432978789511,0.0,0.0,0.0,0.0,0.0,0.0,9186.768138396661
Lung-AdenoCA::S.90,0.0,0.0,0.0,0.0,16199.551256018023,0.0,0.0,0.0,0.0,0.0,0.0,19865.745596549586
Lung-AdenoCA::S.91,359.2170864285414,0.0,6593.074637819511,0.0,3951.8302543279497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.92,0.0,3952.715569706821,0.0,67819.6946936684,0.0,0.0,0.0,0.0,4464.988917595403,10836.248196728346,0.0,0.0
Lung-AdenoCA::S.93,528.1151391212867,0.0,0.0,0.0,4851.236520094544,0.0,1756.3760418994018,0.0,0.0,0.0,0.0,1967.6801875082613
Lung-AdenoCA::S.94,0.0,22567.763109808664,0.0,31530.527168474924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.95,0.0,5873.199182964725,0.0,0.0,20066.020421579648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.96,679.8039370547749,0.0,0.0,15945.511485443785,3700.2372668848457,0.0,1126.2378682630053,1074.8390680064197,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.97,686.6800770102867,1230.7482509654128,0.0,0.0,8000.876399257846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.98,0.0,0.0,0.0,20931.19256642599,35409.932133121976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.99,0.0,0.0,9877.888863590946,19867.203328519725,0.0,0.0,0.0,0.0,5266.360338104333,8512.403689242967,2633.555851181641,0.0
Lung-AdenoCA::S.100,0.0,0.0,0.0,19787.79131428894,0.0,0.0,1075.548292933527,0.0,0.0,0.0,0.0,0.0
