Sample,SBS1,SBS2,SBS3,SBS5,SBS13,SBS17a,SBS17b,SBS18,SBS28,SBS40,SBS41
Stomach-AdenoCA::S.60,978.5587434602124,1178.1183931450546,5575.26767674169,3636.1754485372226,0.0,2202.407285460112,0.0,0.0,0.0,0.0,4359.052426633268
Stomach-AdenoCA::S.61,934.6753379433677,360.25374004180145,0.0,8164.64384934557,0.0,344.13160140312107,0.0,2293.131027430212,0.0,0.0,0.0
Stomach-AdenoCA::S.62,1740.8771308783855,0.0,0.0,6130.669838427726,444.6734572969979,2136.6552227865127,0.0,2708.3448334606223,0.0,0.0,0.0
Stomach-AdenoCA::S.63,1994.173777453254,747.1098340966818,0.0,2816.2585567689557,800.0619719336773,0.0,1705.07619065555,5417.724256120656,0.0,0.0,0.0
Stomach-AdenoCA::S.64,739.1170756238025,462.3132889941045,0.0,1121.32722780673,0.0,1885.0289768068646,0.0,3558.7822431027835,0.0,0.0,0.0
Stomach-AdenoCA::S.65,971.4143144734398,0.0,0.0,0.0,0.0,3336.117006616263,4577.508911164301,0.0,0.0,3055.245249518063,0.0
Stomach-AdenoCA::S.66,1262.3332387763537,0.0,33718.021248506135,0.0,0.0,0.0,8042.793474100972,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.67,704.3473145159918,1039.8571388941534,0.0,0.0,0.0,2113.3047406788087,0.0,3574.2615069407902,0.0,4897.299485376395,10560.68329887644
Stomach-AdenoCA::S.68,868.86386810364,0.0,0.0,7480.003511044882,781.6341544828584,0.0,4745.35419079747,1696.242213657449,0.0,0.0,3434.4978776371354
Stomach-AdenoCA::S.69,745.2795437471759,1411.1404060363188,9209.05618724393,0.0,0.0,3350.0970783079706,2790.3324254248464,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.70,849.4528948196257,0.0,0.0,10000.26709648471,0.0,8052.809867061413,664.4346878376921,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4217.151105391831,719.0281803602394,0.0,3787.685834570692
Stomach-AdenoCA::S.72,357.6777648270092,0.0,0.0,2101.7535190510853,0.0,276.99589992402065,386.28840623739967,1800.3780724410776,0.0,7522.116327283445,0.0
Stomach-AdenoCA::S.73,0.0,0.0,0.0,21849.461500648606,0.0,7145.940946402699,1028.9165666416231,5762.638319672121,0.0,0.0,0.0
Stomach-AdenoCA::S.74,1322.8463331086311,0.0,0.0,20521.73331160465,798.491515821636,4725.8419180482315,6200.750478208638,0.0,1345.51016350133,0.0,0.0
Stomach-AdenoCA::S.75,693.4794410972825,0.0,0.0,10577.933417226364,0.0,1205.64255760425,9007.820448552742,0.0,1112.9558016623444,0.0,0.0
Stomach-AdenoCA::S.76,1605.6164263795222,0.0,0.0,17101.113243792734,0.0,0.0,0.0,0.0,0.0,0.0,6503.423641144968
Stomach-AdenoCA::S.77,459.6941932319497,0.0,0.0,6944.5337508962875,0.0,0.0,911.0527244669373,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.78,1435.6101485767679,0.0,0.0,0.0,0.0,676.850547805377,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.79,1629.9366709455064,0.0,0.0,9990.148234682636,0.0,1533.2770015904625,5512.186303484624,0.0,0.0,19072.901281013623,0.0
Stomach-AdenoCA::S.80,504.5866188379176,289.5696019762788,0.0,1104.5772634115474,0.0,179.25007801337424,543.586409921838,809.1944585333358,292.1940654314264,0.0,0.0
Stomach-AdenoCA::S.81,815.1152243471663,1936.905545221423,0.0,7524.025485712118,0.0,0.0,3052.354106096385,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.82,1933.7110619491718,0.0,0.0,5806.162951901899,602.9621651588302,0.0,0.0,0.0,0.0,1734.5228485951482,0.0
Stomach-AdenoCA::S.83,1023.5234828679079,0.0,0.0,8828.381272040679,757.6601967537472,0.0,0.0,0.0,0.0,0.0,1739.2796223511286
Stomach-AdenoCA::S.84,253.12454000968958,0.0,713.1718105846917,0.0,0.0,416.6777009620724,281.71335389310275,2660.626807388883,0.0,0.0,0.0
Stomach-AdenoCA::S.85,0.0,0.0,14950.084697210013,6737.051904622206,0.0,3448.9501858529366,10084.502817477805,0.0,969.0356074472121,0.0,0.0
Stomach-AdenoCA::S.86,1213.558548873176,0.0,0.0,0.0,0.0,0.0,0.0,1757.5327268871067,0.0,528.7744830165736,0.0
Stomach-AdenoCA::S.87,4079.154351211686,0.0,0.0,0.0,0.0,2872.306461321665,0.0,2599.737146313277,0.0,2789.5978974596073,0.0
Stomach-AdenoCA::S.88,1179.281842895659,0.0,0.0,0.0,0.0,3054.147620230171,11520.11686719619,7095.282767742221,2174.6819039874354,0.0,0.0
Stomach-AdenoCA::S.89,0.0,0.0,0.0,3279.0235953614274,0.0,0.0,14303.559473321446,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.90,625.0592938484045,0.0,0.0,0.0,0.0,2887.720271576253,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.91,1624.6335680010473,0.0,0.0,7930.36995508625,0.0,0.0,4025.829345460133,855.8924773358561,0.0,0.0,0.0
