Sample,DBS2,DBS4,DBS6,DBS9,DBS11
Breast-AdenoCA::S.32,27.420997083816868,2.4456463642655324,0.0,17.66184741173486,58.06161306406898
Breast-AdenoCA::S.33,14.236376663801774,18.057033697092994,17.54912984980724,16.061490549983468,0.4119145092275475
Breast-AdenoCA::S.34,87.85778997064007,57.59881166928798,12.655911013662385,43.080183567377084,2.9729938675795355
Breast-AdenoCA::S.35,1.6864962052952719,32.55778665264358,21.09514881223264,53.24053029491611,14.079805637880064
Breast-AdenoCA::S.36,53.73418235103101,54.11084478112207,41.40247278628684,93.08775251592571,54.25259526184865
Breast-AdenoCA::S.37,39.250316845368566,34.90890106909624,25.395495240995473,52.81063520524926,10.432459098062113
Breast-AdenoCA::S.38,123.94856840920195,13.324072463458712,30.349508906432053,0.0,0.0
Breast-AdenoCA::S.39,223.19958374608473,8.127280445444097,0.0,0.0,0.0
Breast-AdenoCA::S.40,2.648947032540265,40.90459819780172,22.344620608226652,4.895935140944003,0.0
Breast-AdenoCA::S.41,11.474513277318502,0.0,0.0,29.259148090392813,11.005499479186838
Breast-AdenoCA::S.42,11.85083210177655,53.14036616354837,121.75565768296433,33.63474202494341,0.0936012400405222
Breast-AdenoCA::S.43,33.28437259406678,11.171900153086982,6.033746318533163,28.61913335969382,3.760482566681615
Breast-AdenoCA::S.44,3.868050958767867,11.305439414020597,17.201241703339782,15.790935090923677,38.274387433595244
Breast-AdenoCA::S.45,22.59714818715891,40.3717584734846,31.855401563470974,5.749836100332045,83.9937017281559
Breast-AdenoCA::S.46,4.200960314067433,10.97497204858573,44.48437259852316,32.34607209290841,11.564685574744988
Breast-AdenoCA::S.47,13.313979539361062,38.28268579493708,6.714667470494563,15.725584332708177,0.0
Breast-AdenoCA::S.48,4.383126652311655,59.118372019654764,20.34155956363118,9.29423181871933,32.89980985348771
Breast-AdenoCA::S.49,51.372050016085495,55.34378309470611,3.463225304583047,41.716867519002406,17.30622298295917
Breast-AdenoCA::S.50,10.618927106346057,26.737249438772007,9.123854408398028,63.04562135590465,0.0
Breast-AdenoCA::S.51,4.767548223890601,10.487245682563929,84.14729932206212,2.725003774926709,15.421793091647844
Breast-AdenoCA::S.52,31.150099209483383,41.20091129049469,10.52270326882291,37.43133467096665,0.0
Breast-AdenoCA::S.53,21.735514386113916,22.14076918984653,8.605776436135427,62.913494367396765,10.159843462518424
Breast-AdenoCA::S.54,0.3056604003832129,22.02608299206443,15.532437825372465,28.868655550817955,218.6639244815814
Breast-AdenoCA::S.55,45.40763331744708,19.78487478936091,8.09746434135327,24.22736138496487,0.0
Breast-AdenoCA::S.56,15.955597076973326,6.649898846821247,40.81137565957104,83.42647121785392,0.0
Breast-AdenoCA::S.57,0.0,7.902482989711219,48.10761250241853,29.342822143305956,0.6605520979128013
Breast-AdenoCA::S.58,2.9697194071227,5.4094086817059495,8.479236741183994,21.21506722177493,16.95711892041712
Breast-AdenoCA::S.59,35.41603521062003,16.683982624598038,43.79876802449764,31.68075569871803,0.41963983803530186
Breast-AdenoCA::S.60,8.049198399782606,74.16584329938149,20.95250470356531,53.70128624784439,0.0
Breast-AdenoCA::S.61,35.71778342605705,49.158512330685575,5.234278410309054,65.69857587441675,1.9047657665928581
Breast-AdenoCA::S.62,1.9984112955167022,0.0,52.239520394090825,49.318363413633634,0.0
Breast-AdenoCA::S.63,62.178287490169545,37.99294731567713,0.0,20.16308346520998,0.4778173820906715
Breast-AdenoCA::S.64,24.263666392723263,6.975112245594511,82.09154265748181,55.744563257381635,8.481989950059615
Breast-AdenoCA::S.65,9.979383510749177,2.9000783795051475,21.149960000337806,12.403578807265028,25.56269527631814
Breast-AdenoCA::S.66,14.499544626381788,34.505592819369554,9.41507849124603,38.95213915946909,39.22924683507163
Breast-AdenoCA::S.67,21.492207358744206,0.23794880974254512,19.475605323136435,8.529081278640529,1.548085537119397
Breast-AdenoCA::S.68,3.059025765252924,5.82455732690766,15.3202559105788,22.929312584544228,22.679095279795444
Breast-AdenoCA::S.69,22.868072643378497,98.00047058319724,37.92993869593547,18.02520394668699,20.085743712420992
Breast-AdenoCA::S.70,4.519135691527124,24.878384122610665,23.36922302797626,38.682752165480466,2.6380796616813686
Breast-AdenoCA::S.71,28.02760283493915,8.847441426787224,30.531434949837312,6.491134159263513,4.401785012620388
Breast-AdenoCA::S.72,33.85130298604118,41.11859220848419,10.312531222556775,33.981575522105864,0.3317100785928439
Breast-AdenoCA::S.73,4.60034340643611,35.31310748766637,7.2535875638999565,36.21788077713773,21.3588343227554
Breast-AdenoCA::S.74,30.10507892916004,19.478540288567284,12.814059576676144,24.432836842415472,6.3659406515625685
Breast-AdenoCA::S.75,22.178975691850997,8.394985111015204,44.41229098726049,24.31097018174599,19.16545804899551
Breast-AdenoCA::S.76,1.8759736845862822,19.41566838848994,49.71655670186238,42.15679254653675,37.54147426234756
Breast-AdenoCA::S.77,21.459396145085954,12.3907313578668,5.689792798959544,72.62861157182188,0.0
Breast-AdenoCA::S.78,2.972496295402257,59.46997989659296,51.15323141224566,5.436833331070429,5.037845311947213
Breast-AdenoCA::S.79,60.26647350167179,55.15524416627686,10.373409089342108,43.34201368318681,0.456726538809533
Breast-AdenoCA::S.80,47.19655945590739,15.866820013179028,4.9653182733516745,59.11924214832196,5.061332235801996
Breast-AdenoCA::S.81,85.70499579232005,52.02972625318408,0.0,0.0,16.28098683934652
Breast-AdenoCA::S.82,7.700652052249481,95.27688529692438,18.926175487212138,23.599926753919735,0.14093270148950623
Breast-AdenoCA::S.83,25.38673566660744,40.476480218501734,15.472313764026433,47.33251824330549,0.0
Breast-AdenoCA::S.84,56.37624906723205,97.71094916524036,39.861148250915605,24.128781279945844,0.0
Breast-AdenoCA::S.85,51.79990408975629,0.0,15.904582135883041,9.17274389912267,0.0
Breast-AdenoCA::S.86,1.1316802189171804,15.756370737847382,9.04320490387112,0.8552734749177692,85.72304625601362
Breast-AdenoCA::S.87,28.923913883963998,27.12030423353367,42.47968773864098,25.304790482718982,3.7418764941768323
Breast-AdenoCA::S.88,12.981571092191896,34.750359055549886,16.744488108290476,29.07590089153832,3.4222385511945133
Breast-AdenoCA::S.89,34.739730597455214,16.219914160524578,24.148205369968977,23.69791857651146,0.0
Breast-AdenoCA::S.90,54.74699644746493,0.0,71.58960097601594,62.52264548851275,0.0
Breast-AdenoCA::S.91,29.216246733394975,21.25643352491299,21.097075599824343,65.47876086294345,24.88672072848478
Breast-AdenoCA::S.92,3.667358550541388,12.519401984796847,19.55803146856381,39.27744227367983,32.722460028399986
Breast-AdenoCA::S.93,18.867172436152284,14.246066601906872,15.733113483194009,56.31105379211788,26.06721933048843
Breast-AdenoCA::S.94,9.744391445881675,31.213582445782077,45.586283971346255,23.99642020326193,26.899437076457488
Breast-AdenoCA::S.95,34.483604765688874,12.829631509968772,62.019963699724364,23.62606430916479,0.0
Breast-AdenoCA::S.96,2.0227192236521545,17.38137357129248,17.11415222800511,75.9745566130488,16.16947132338012
Breast-AdenoCA::S.97,0.8975599651897583,49.25520911046379,43.02416781669459,4.1891294572283195,38.24851342140373
Breast-AdenoCA::S.98,8.546660116967121,35.5569269535402,54.701366861391584,0.0,3.195113340379954
Breast-AdenoCA::S.99,3.546335764764203,27.26184292299836,32.0597072181843,22.822169422821702,22.622869120108675
Breast-AdenoCA::S.100,0.534492817341647,11.195314413714447,47.17410007690533,49.30956687234652,1.8302922509251522
