Sample,SBS1,SBS2,SBS3,SBS5,SBS8,SBS9,SBS13,SBS17a,SBS17b,SBS18,SBS37,SBS40,SBS41
Breast-AdenoCA::S.69,0.0,0.0,0.0,0.0,0.0,0.0,5478.146257770655,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.70,672.9745004688318,0.0,0.0,1813.4734710010227,0.0,0.0,0.0,0.0,0.0,853.1370689721009,0.0,0.0,0.0
Breast-AdenoCA::S.71,0.0,913.1063361015032,0.0,3803.4968313128456,0.0,0.0,1537.5087626244444,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.72,680.0369186208633,0.0,0.0,1709.2467253532207,0.0,0.0,441.5848089146492,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.73,520.8166205650654,148.15201361577417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.74,0.0,3842.492666964419,0.0,0.0,0.0,0.0,9142.737814929014,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.75,0.0,0.0,0.0,4146.615541461638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.76,0.0,0.0,7750.737336611486,0.0,0.0,0.0,5613.897788814123,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.77,0.0,0.0,0.0,4601.3141703946885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.78,0.0,974.7934612585003,0.0,0.0,0.0,0.0,4216.6374458331165,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.79,0.0,3118.5188381672824,0.0,0.0,0.0,0.0,3257.533808007558,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.80,0.0,3110.981648566782,0.0,4764.375320658463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.81,0.0,0.0,0.0,3618.2949039181217,0.0,0.0,2333.7142378610997,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.82,0.0,0.0,0.0,0.0,0.0,0.0,9011.166066792748,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.83,0.0,1390.7418311349206,7602.91109105344,0.0,0.0,0.0,1422.4111897511928,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.84,333.00169569099546,0.0,0.0,2536.334937658796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.85,688.323644427833,460.7479668643018,0.0,3616.2377183598273,2226.230922821971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.86,0.0,5643.118727269919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.87,0.0,0.0,12441.286192090927,0.0,0.0,0.0,2863.3029740346087,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.88,0.0,5735.581246888493,0.0,0.0,0.0,0.0,5295.384191163609,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.89,453.096236773117,273.37726071502027,0.0,1678.1685667134245,0.0,0.0,0.0,0.0,0.0,719.5808604429116,0.0,0.0,0.0
Breast-AdenoCA::S.90,0.0,0.0,0.0,0.0,0.0,3476.4539626379133,1231.1853298191782,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.91,0.0,3719.073444168119,8979.929827193986,0.0,0.0,0.0,2201.6039595536213,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.92,0.0,458.32850740898357,6498.659660249237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.93,0.0,1412.1687805273689,0.0,7304.281097751853,0.0,0.0,1358.5007739426915,1280.216189719506,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.94,0.0,0.0,0.0,3295.276566746786,0.0,0.0,599.1172141587675,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.95,0.0,0.0,5083.681277397146,0.0,0.0,0.0,0.0,0.0,0.0,1997.091799701777,0.0,0.0,0.0
Breast-AdenoCA::S.96,0.0,0.0,0.0,0.0,0.0,0.0,4190.94737645707,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.97,0.0,491.1991517458021,0.0,0.0,0.0,0.0,1339.99309119087,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.98,0.0,1547.8338611769832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.99,0.0,2604.49910364384,0.0,4432.895628600102,0.0,0.0,2769.036359419112,0.0,0.0,0.0,0.0,0.0,0.0
Breast-AdenoCA::S.100,430.7175456546275,1087.0185075515517,0.0,2563.672325714466,0.0,0.0,830.3445765769295,0.0,0.0,0.0,0.0,0.0,0.0
