,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09266026807733717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3425364954731108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287016777994655,0,0,0,0,0,0,0.12106687505252194,0,0.156719583402375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13261738026761596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14714221201003655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2988211171131174,0,0,0,0,0,0,0.18236470498605764,0,0.23905458562317253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05351312652678504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18879533106953128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3281318293620224,0,0,0,0,0,0,0.21901488875283828,0,0.21054482428882287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08899616392218823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2858388041594028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26209200321485254,0,0,0,0,0,0,0.1672823444949312,0,0.19579068420862522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08838745792289732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30860527994735637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2340651696453723,0,0,0,0,0,0,0.22301908650507796,0,0.14592300597929622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09849445222318702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283228650204688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2987347638058984,0,0,0,0,0,0,0.12611515241986004,0,0.19342698134636668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09285726214254722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3150353786296331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2454523290534042,0,0,0,0,0,0,0.17454089918136287,0,0.1721141309930525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08283953678664781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25713506542492204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25146169061272394,0,0,0,0,0,0,0.22001170589254787,0,0.18855200128315835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12492937034566132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2250042342224474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2701865243179164,0,0,0,0,0,0,0.20470481749377173,0,0.17517505362020314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10006383196821418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272029169431025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24903633006143028,0,0,0,0,0,0,0.22184486887661142,0,0.1570257996627192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1056564415607563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20748562882803548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26737349807734084,0,0,0,0,0,0,0.21698508916653692,0,0.20249934236733041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13296248593504803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2990504783124479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26314450199052075,0,0,0,0,0,0,0.10627430108079174,0,0.1985682326811915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10031157040347888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2698758796157539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3000717765490245,0,0,0,0,0,0,0.1453248516333948,0,0.18441592179834804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12277068942620954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22185411736269464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3270830041384842,0,0,0,0,0,0,0.13920752725238442,0,0.18908466182022718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10415779452427515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3101327760571837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25038213465734876,0,0,0,0,0,0,0.17464210525421744,0,0.16068518950697497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11039900668581214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25680222684330195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25052494579969553,0,0,0,0,0,0,0.20506311499779825,0,0.17721070567339214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040416378211588215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2818688454542471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3197090691812081,0,0,0,0,0,0,0.15966320884684365,0,0.19834249830611286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06829763843062728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321277006455101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2299027427239434,0,0,0,0,0,0,0.20770547814675747,0,0.17281713424357104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981189864039088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1797638260027617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3559509649964982,0,0,0,0,0,0,0.16889356468281277,0,0.19727265791401852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06512977488907376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2765634493087897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24449309662311947,0,0,0,0,0,0,0.19528830457762691,0,0.21852537460139018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1386549978245183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1626354362455321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3087738293273729,0,0,0,0,0,0,0.23453704260950492,0,0.15539869399307193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07645314740410732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2762942345392914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3690489820481088,0,0,0,0,0,0,0.10207639532979644,0,0.17612724067869603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08318508331764447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34228585004085055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2266008336905493,0,0,0,0,0,0,0.13462899822540864,0,0.21329923472554688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09598269417782877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2817413519045809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29043961185263717,0,0,0,0,0,0,0.11187178994949175,0,0.21996455211546143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11805039192570538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26119716939900384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2725921554236088,0,0,0,0,0,0,0.15442696215082255,0,0.19373332110085956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12938518580853825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32157065468223417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2646028418466939,0,0,0,0,0,0,0.0713875913298833,0,0.2130537263326505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10772580871926028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35363565310265227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28438769371875877,0,0,0,0,0,0,0.10539867862566389,0,0.14885216583366462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06311861218652284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2737007430506121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23016118573539496,0,0,0,0,0,0,0.22141205734713598,0,0.2116074016803341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04949171963035266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3154252609141217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28766512919838283,0,0,0,0,0,0,0.1402220636918347,0,0.207195826565308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11686616565523521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25070980392184566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2647257090659646,0,0,0,0,0,0,0.17826298970385873,0,0.18943533165309584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07407161763440624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14687378505250082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32420852015612417,0,0,0,0,0,0,0.2651418783682794,0,0.1897041987886893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09383409167160756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23359294884715237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3226080459646246,0,0,0,0,0,0,0.11217180279926292,0,0.23779311071735262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03794107140077663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2183858343976304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2845616292456959,0,0,0,0,0,0,0.26952259736135076,0,0.18958886759454643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15351040354169032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2798049104547198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27468792868791236,0,0,0,0,0,0,0.11707002958880887,0,0.17492672772686874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10940479641627343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2845180442120767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2722950107382827,0,0,0,0,0,0,0.21525055950483823,0,0.11853158912852899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08255774137358925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3274701487493862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2648412349101248,0,0,0,0,0,0,0.1560637007753052,0,0.1690671741915945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11038186609610666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3005683914668095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2863242828423573,0,0,0,0,0,0,0.1391063094286729,0,0.16361915016605355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12317373247915687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29326210283100346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29698096201571855,0,0,0,0,0,0,0.09517133860992734,0,0.19141186406419375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543433799210761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3167064353042346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29694674930914217,0,0,0,0,0,0,0.11031871696478869,0,0.2216847185007586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
