Sample,DBS2,DBS4,DBS6,DBS9,DBS11
Breast-AdenoCA::S.24,18.496430259478473,9.708337822998809,38.78913797633872,46.256761004836804,0.0
Breast-AdenoCA::S.25,26.878861033014957,21.02831941985854,3.4817105183839034,66.91668503229972,2.873271072486015
Breast-AdenoCA::S.26,1.6457045660321734,67.94779283685199,14.82580005578934,36.172733743795916,1.9780125761734106
Breast-AdenoCA::S.27,13.523544556180003,34.470487361210864,8.781725665296847,16.480282759840694,8.709568301293904
Breast-AdenoCA::S.28,8.106390453295448,37.31740009367788,14.888061736184637,40.275770148906524,4.890938466846903
Breast-AdenoCA::S.29,45.73821925457668,8.914082410202598,4.528724979352412,131.92117540370242,0.0
Breast-AdenoCA::S.30,16.785479237689707,6.888532293663315,7.275477047225062,37.17934123096049,6.059584125765363
Breast-AdenoCA::S.31,5.410092569678891,43.4055758083694,5.759728373083923,0.0,135.14104639114402
Breast-AdenoCA::S.32,27.420997144443916,2.445646956279348,0.0,17.66184781511818,58.061613231570924
Breast-AdenoCA::S.33,14.236376642538533,18.057033164872962,17.549131169823614,16.061492586998714,0.4119148676533907
Breast-AdenoCA::S.34,87.8577899431494,57.598810557286356,12.655915982590994,43.08018571430005,2.972995367177006
Breast-AdenoCA::S.35,1.6864960899316435,32.557787439169275,21.095151049652205,53.24053045495448,14.079806373515869
Breast-AdenoCA::S.36,53.73418245514863,54.1108450071533,41.40247705271181,93.08775324073615,54.25259681936757
Breast-AdenoCA::S.37,39.250316852783044,34.9089003629467,25.395498118627362,52.81063578218106,10.432460142282144
Breast-AdenoCA::S.38,123.948568459568,13.324071695942006,30.34951051537575,0.0,0.0
Breast-AdenoCA::S.39,223.19958383103875,8.12728066617911,0.0,0.0,0.0
Breast-AdenoCA::S.40,2.6489470091184386,40.90459825202237,22.344623975633652,4.8959358949527125,0.0
Breast-AdenoCA::S.41,11.474513267773347,0.0,0.0,29.259148184218088,11.005499504610198
Breast-AdenoCA::S.42,11.850832190515476,53.14036301179099,121.7556621657948,33.63474326523969,0.09360322298806088
Breast-AdenoCA::S.43,33.284372517550324,11.171900160511237,6.033747113969037,28.619133722486286,3.760482921076443
Breast-AdenoCA::S.44,3.868050936002636,11.305439717826543,17.201242656191923,15.79093489580554,38.274387775305904
Breast-AdenoCA::S.45,22.59714817513476,40.371758108703396,31.855405571635583,5.749836708831081,83.99370293539508
Breast-AdenoCA::S.46,4.200960327614598,10.97497336503012,44.48437311944917,32.34607172462837,11.564686118923351
Breast-AdenoCA::S.47,13.313979426761026,38.28268579381147,6.71467061168475,15.725585277274416,0.0
Breast-AdenoCA::S.48,4.38312655005988,59.118371846842514,20.34156465081728,9.294233531412681,32.899811080258935
Breast-AdenoCA::S.49,51.37205002029067,55.34378244371805,3.4632300579904505,41.71686861396272,17.306224293854413
Breast-AdenoCA::S.50,10.61892706993834,26.737249069697747,9.12385653169987,63.04562195238122,0.0
Breast-AdenoCA::S.51,4.767548187177369,10.487245029184503,84.14730024199633,2.7250035446118224,15.421794023049747
Breast-AdenoCA::S.52,31.150099119445205,41.20091112444735,10.522706619660234,37.43133675773399,0.0
Breast-AdenoCA::S.53,21.73551441151493,22.14076908727789,8.605777822798123,62.913495401627564,10.159843937523945
Breast-AdenoCA::S.54,0.30566061611286743,22.026083990778368,15.532440315536634,28.868657753996374,218.66392479244342
Breast-AdenoCA::S.55,45.40763327410659,19.78487471542411,8.097465955542456,24.22736277649064,0.0
Breast-AdenoCA::S.56,15.955597027535013,6.649899561977648,40.81137579423682,83.4264717342423,0.0
Breast-AdenoCA::S.57,0.0,7.902482420067382,48.107613090017644,29.342821970275278,0.6605526382979692
Breast-AdenoCA::S.58,2.969719371228132,5.409408460081437,8.479237292528584,21.215067236949505,16.957119043402564
Breast-AdenoCA::S.59,35.41603509464751,16.6839829242736,43.798769196266115,31.680757150443725,0.4196404761290221
Breast-AdenoCA::S.60,8.049198389504355,74.16584269796738,20.952510510612566,53.70128836511147,0.0
Breast-AdenoCA::S.61,35.71778335648819,49.15851155791002,5.234282326971463,65.69857688992956,1.904766834994391
Breast-AdenoCA::S.62,1.998411263980492,0.0,52.239519776278456,49.31836441607193,0.0
Breast-AdenoCA::S.63,62.1782875039654,37.992947158548326,0.0,20.163084840238803,0.47781850116880686
Breast-AdenoCA::S.64,24.26366638719667,6.975112436165142,82.09154266702775,55.74456401729711,8.481990677597837
Breast-AdenoCA::S.65,9.979383502645028,2.9000778614636364,21.1499600653154,12.403580501057885,25.56269534818473
Breast-AdenoCA::S.66,14.499544613198973,34.50559326509044,9.415080799104778,38.95213995688991,39.22924760199889
Breast-AdenoCA::S.67,21.49220737850688,0.23794849327987128,19.47560543928614,8.52908133524051,1.5480857809962716
Breast-AdenoCA::S.68,3.059025736495896,5.8245566749317925,15.32025630090986,22.929312777075364,22.67909550712289
Breast-AdenoCA::S.69,22.868072541462645,98.00046969630966,37.92994585943745,18.025206823294994,20.085745831581963
Breast-AdenoCA::S.70,4.519135667864488,24.87838372839797,23.369224919936656,38.68275243068397,2.6380803500310552
Breast-AdenoCA::S.71,28.027602850695054,8.847441880627223,30.531435559135424,6.491134200949651,4.401785521714395
Breast-AdenoCA::S.72,33.851302918715305,41.11859203621613,10.312534536736173,33.981577418419086,0.3317109309187196
Breast-AdenoCA::S.73,4.600343304809264,35.31310681634008,7.253590447623523,36.21788138345263,21.358835050808736
Breast-AdenoCA::S.74,30.105078915296573,19.47853980462656,12.814061271145098,24.432837275540443,6.365941212914128
Breast-AdenoCA::S.75,22.178975463540805,8.39498665513749,44.4122915082795,24.310970483408997,19.16545851526897
Breast-AdenoCA::S.76,1.8759736877830333,19.415669257973704,49.716557745621685,42.15679214379903,37.541475082623236
Breast-AdenoCA::S.77,21.45939611033341,12.390731204698069,5.689793429174096,72.62861205792676,0.0
Breast-AdenoCA::S.78,2.9724962731205204,59.46997859254172,51.15323653727091,5.436834773274111,5.037846754382852
Breast-AdenoCA::S.79,60.266473476492145,55.15524409581484,10.373413627176884,43.34201479278262,0.45672790527949525
Breast-AdenoCA::S.80,47.19655947638021,15.866819157828195,4.9653194406411245,59.11924335530727,5.061332661722557
Breast-AdenoCA::S.81,85.70499585433231,52.02972570291939,0.0,0.0,16.280988669454235
Breast-AdenoCA::S.82,7.700652024348737,95.27688506285695,18.92618320842619,23.599928230817685,0.14093462251891842
Breast-AdenoCA::S.83,25.386735624077108,40.4764794093657,15.472317007994883,47.33251945994831,0.0
Breast-AdenoCA::S.84,56.37624904234445,97.71094887315496,39.861156452920454,24.128783645003892,0.0
Breast-AdenoCA::S.85,51.799904111596184,0.0,15.904582098328104,9.172744829011995,0.0
Breast-AdenoCA::S.86,1.1316801347235415,15.756371479126265,9.043206585439258,0.855274028595414,85.72304657286485
Breast-AdenoCA::S.87,28.923913775246156,27.120303934330913,42.479689926216594,25.304790838464235,3.741877461009885
Breast-AdenoCA::S.88,12.981571008564124,34.750358305952126,16.74449085254551,29.07590284123337,3.4222392313097205
Breast-AdenoCA::S.89,34.739730549427236,16.219913715756093,24.148206756227694,23.697919727327452,0.0
Breast-AdenoCA::S.90,54.746996461782715,0.0,71.58960063463722,62.522647314227136,0.0
Breast-AdenoCA::S.91,29.216246686853303,21.25643325433726,21.097077173019056,65.47876336921439,24.88672114729831
Breast-AdenoCA::S.92,3.6673585428817486,12.519402435322718,19.558031867457856,39.27744214961468,32.72246042017341
Breast-AdenoCA::S.93,18.867172395312107,14.246066683415233,15.733114428159244,56.311054000826594,26.067219700530927
Breast-AdenoCA::S.94,9.744391436240965,31.213581483491744,45.58628630702118,23.9964205569503,26.899438065047402
Breast-AdenoCA::S.95,34.48360481428407,12.82963016287101,62.01996493879691,23.626064703968986,0.0
Breast-AdenoCA::S.96,2.02271920592772,17.381373912176553,17.114153155643983,75.9745579190865,16.16947161127049
Breast-AdenoCA::S.97,0.8975599047228644,49.25520780554913,43.02417173791078,4.1891305994032315,38.24851469285759
Breast-AdenoCA::S.98,8.546660118374442,35.55692921526549,54.70136947776026,0.0,3.195114416094538
Breast-AdenoCA::S.99,3.546335763601498,27.26184266862072,32.059709511196445,22.82217021527849,22.622869784722806
Breast-AdenoCA::S.100,0.5344928095960373,11.195313686641228,47.17410086885673,49.30956678511267,1.830292824748814
