Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
Lung-AdenoCA::S.89	1147	0.97	364.714	31.797%	91.817	24.376%	0.17258	0.966
Lung-AdenoCA::S.90	2741	0.937	1025.45	37.412%	305.208	36.762%	0.22533	0.928
Lung-AdenoCA::S.91	518	0.928	244.901	47.278%	65.033	47.34%	0.39336	0.92
Lung-AdenoCA::S.92	2621	0.941	976.011	37.238%	296.307	40.583%	0.21147	0.934
Lung-AdenoCA::S.93	1801	0.906	854.216	47.43%	319.488	43.654%	0.1758	0.899
Lung-AdenoCA::S.94	1340	0.974	375.711	28.038%	89.162	23.225%	0.08688	0.969
Lung-AdenoCA::S.95	2425	0.961	824.327	33.993%	220.905	27.61%	0.11216	0.956
Lung-AdenoCA::S.96	678	0.966	221.062	32.605%	62.497	26.957%	0.18901	0.962
Lung-AdenoCA::S.97	487	0.922	193.934	39.822%	44.749	38.662%	0.17992	0.9
Lung-AdenoCA::S.98	1175	0.952	444.192	37.804%	135.771	36.509%	0.15145	0.948
Lung-AdenoCA::S.99	1469	0.97	441.11	30.028%	121.444	28.403%	0.12291	0.966
Lung-AdenoCA::S.100	2750	0.937	1005.945	36.58%	311.386	37.836%	0.1613	0.929
