Sample,SBS1,SBS2,SBS3,SBS5,SBS13,SBS17a,SBS17b,SBS18,SBS28,SBS40,SBS41
Stomach-AdenoCA::S.26,744.2077056800241,276.060130626349,0.0,7991.019464225979,0.0,0.0,0.0,3934.2289317643117,0.0,0.0,0.0
Stomach-AdenoCA::S.27,1614.5538813838884,932.7817219489016,0.0,2499.3593452059977,0.0,523.6888003178765,0.0,1850.2306433913857,0.0,0.0,0.0
Stomach-AdenoCA::S.28,0.0,0.0,0.0,7380.306153183948,0.0,5801.606556927569,0.0,2694.281737006635,0.0,0.0,0.0
Stomach-AdenoCA::S.29,1425.1460824782584,0.0,0.0,1745.3832684306728,0.0,1198.2541986317503,0.0,7214.914269166649,699.3189140658429,0.0,5176.828983652395
Stomach-AdenoCA::S.30,2387.4776948243853,0.0,0.0,0.0,0.0,7459.544864626438,1159.329186849265,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.31,890.9902199353266,2466.4027670480655,0.0,12735.655056734977,0.0,0.0,0.0,937.3494369528987,0.0,0.0,0.0
Stomach-AdenoCA::S.32,1748.809253167483,0.0,0.0,5531.086648620516,0.0,0.0,2859.5988492468246,4211.909329654177,0.0,0.0,0.0
Stomach-AdenoCA::S.33,643.1507497345866,0.0,0.0,3905.533470154341,524.0209058912299,0.0,7562.847459190927,3206.485829272814,0.0,0.0,0.0
Stomach-AdenoCA::S.34,1051.5017023768028,0.0,0.0,6252.018045658693,0.0,2411.166283987753,9122.43606798211,1928.3785458451032,0.0,0.0,0.0
Stomach-AdenoCA::S.35,868.5761843432388,141.061040619144,0.0,1444.342203413221,0.0,522.8904072041828,0.0,2605.325259166811,0.0,3815.4143080483386,0.0
Stomach-AdenoCA::S.36,3209.8922906677644,0.0,0.0,0.0,0.0,0.0,0.0,3645.4605464011415,0.0,1521.6946779839388,0.0
Stomach-AdenoCA::S.37,1454.2925080937036,0.0,6710.115570755478,0.0,0.0,375.13835034097013,3695.1887776241647,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.38,1382.201526123874,0.0,0.0,0.0,0.0,560.7368553338532,483.93915292749375,4420.742643149643,0.0,12473.332165419619,1253.427647598843
Stomach-AdenoCA::S.39,1202.858979020057,0.0,0.0,19496.781531085242,0.0,3621.1956569680365,0.0,3849.7543000405826,0.0,8435.632779072614,0.0
Stomach-AdenoCA::S.40,2554.119320266263,0.0,0.0,11769.203555248205,0.0,5595.765646051473,17959.959647901327,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.41,0.0,0.0,29599.379522696712,0.0,0.0,9988.793862148435,14307.950874930088,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.42,2490.455100466424,0.0,20167.392180648763,8492.528530649199,0.0,8352.272808031503,2906.2182869357425,2425.5124983326427,0.0,0.0,0.0
Stomach-AdenoCA::S.43,914.1685144080539,0.0,0.0,0.0,0.0,1965.2234033604839,3497.3552795626256,1464.6134683693067,0.0,0.0,0.0
Stomach-AdenoCA::S.44,1513.677413791907,1181.7126407805567,0.0,2552.7354097635625,0.0,433.6051082777363,0.0,2193.307796520897,0.0,0.0,4347.228596300632
Stomach-AdenoCA::S.45,600.3266599465707,1153.861561619291,0.0,0.0,0.0,0.0,2339.1419451048414,5439.976575663136,0.0,3799.996361963894,0.0
Stomach-AdenoCA::S.46,581.5147786627155,0.0,0.0,1759.397350068219,533.7366834493097,0.0,0.0,1000.7601556661058,900.0259551431081,0.0,10043.556432198504
Stomach-AdenoCA::S.47,406.29067962101124,0.0,0.0,2778.8490617066486,0.0,2481.2990630619656,373.0859887534138,0.0,0.0,3965.275349631276,0.0
Stomach-AdenoCA::S.48,735.7752701802435,0.0,0.0,3122.6871240825385,355.3634922580211,0.0,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.49,1702.7913885688404,0.0,0.0,12964.86541229688,0.0,1107.9483324685893,13977.06534147001,2291.1462228416613,0.0,0.0,0.0
Stomach-AdenoCA::S.50,0.0,0.0,0.0,0.0,0.0,964.4330004275696,16070.468600392936,0.0,5680.092934219022,8282.253756232143,0.0
Stomach-AdenoCA::S.51,1018.5917493214592,0.0,0.0,3792.987025845732,0.0,0.0,3151.1396982443775,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.52,735.8492394079054,0.0,0.0,3984.1561021542875,241.82097203204978,0.0,2386.4644032927736,0.0,216.75512198561734,0.0,0.0
Stomach-AdenoCA::S.53,1460.7246189598286,0.0,0.0,6015.989875582061,0.0,6955.828458976654,0.0,0.0,0.0,7782.114888708992,0.0
Stomach-AdenoCA::S.54,1272.6779468184372,0.0,0.0,2577.809690770943,0.0,0.0,7516.1762491918225,8690.773531222078,1712.1721181867324,0.0,0.0
Stomach-AdenoCA::S.55,2115.721961836786,0.0,0.0,0.0,0.0,0.0,5270.368367658355,2105.2661726774886,0.0,11000.26349683034,0.0
Stomach-AdenoCA::S.56,1832.081538096185,0.0,0.0,0.0,0.0,767.9610535935186,0.0,5173.161107473738,0.0,0.0,0.0
Stomach-AdenoCA::S.57,367.4371730006836,893.1464717485665,0.0,3305.8923134624038,0.0,1334.3592495731891,0.0,1587.1980356732554,0.0,5534.96249750647,2445.8351586687995
Stomach-AdenoCA::S.58,148.59734280600628,0.0,0.0,0.0,0.0,0.0,396.45090188062744,0.0,248.49760825892957,5803.3727015440645,0.0
Stomach-AdenoCA::S.59,765.3924391995319,0.0,0.0,7555.422482158389,0.0,6037.842878428359,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.60,1072.365719637825,0.0,4928.622439767198,4539.815170131852,0.0,3559.0114276288014,0.0,3629.341979884614,796.4144231558765,0.0,7015.258432715322
Stomach-AdenoCA::S.61,1388.2282135313867,0.0,0.0,7877.21697037362,0.0,0.0,8895.608470487532,0.0,1004.0025009639553,0.0,0.0
Stomach-AdenoCA::S.62,0.0,0.0,0.0,24298.4365406164,0.0,2026.1357387705114,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.63,470.82705727881887,0.0,0.0,0.0,1202.9680860435396,0.0,0.0,0.0,0.0,0.0,8667.64381921188
Stomach-AdenoCA::S.64,2260.936010996826,478.95265518062536,0.0,14422.767606342482,0.0,704.8750636651218,1629.8718512455184,5071.7320852623625,0.0,8331.278334977966,0.0
Stomach-AdenoCA::S.65,698.8205945042224,0.0,0.0,2475.550397910193,0.0,6227.196585927882,3295.6194217668335,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.66,880.4077311429207,0.0,0.0,10020.095463483192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.67,1260.1543094334513,0.0,0.0,6987.1142250871835,0.0,0.0,14081.458134241682,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.68,643.679300595744,1223.0161970154315,0.0,2220.468858114561,213.63974165631035,0.0,0.0,2029.029547186279,0.0,0.0,0.0
Stomach-AdenoCA::S.69,2589.1560918011965,317.5722904601638,0.0,4218.207291322633,0.0,4671.611599097613,2140.042716357379,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.70,511.9737337451093,0.0,0.0,0.0,188.6787978613958,0.0,4363.6264949638835,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.71,1260.6043190109622,0.0,0.0,4114.316163606305,0.0,0.0,2759.6457162677757,0.0,0.0,3816.9426446727343,3720.3605184944045
Stomach-AdenoCA::S.72,1212.9519532464647,0.0,0.0,5415.295586947407,0.0,3716.19451429302,4321.007662110358,2569.293119310328,0.0,8855.573258455282,0.0
Stomach-AdenoCA::S.73,401.3523146916042,515.2268221044595,0.0,3800.650421537662,0.0,984.7929747782573,513.288667936929,0.0,0.0,3291.214805493258,0.0
Stomach-AdenoCA::S.74,1894.8457456484912,0.0,0.0,0.0,0.0,0.0,23152.12987978804,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.75,917.1851827117897,0.0,0.0,6941.9187675029125,420.33532213461655,0.0,0.0,0.0,757.9695915070122,0.0,6098.8598413286645
Stomach-AdenoCA::S.76,377.37250574585505,0.0,0.0,1766.2816857320383,0.0,0.0,0.0,1296.7328453009138,0.0,6820.285151366185,0.0
Stomach-AdenoCA::S.77,2022.6968295233376,0.0,0.0,5470.299597708721,0.0,0.0,8368.56919015818,4408.060730081203,955.4719904439834,0.0,0.0
Stomach-AdenoCA::S.78,1731.3486505938324,1085.6926026002168,0.0,9509.154248606887,0.0,4634.106437279994,4797.390142678856,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.79,562.3781524776889,0.0,0.0,0.0,0.0,0.0,753.6342063435458,0.0,0.0,0.0,6655.514209361162
Stomach-AdenoCA::S.80,953.7933941790917,713.230183700103,0.0,11442.728777177272,0.0,2623.07906593285,0.0,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.81,939.3313362864697,819.5467668423115,0.0,4221.3682270997015,0.0,0.0,0.0,1936.6309574412398,0.0,14023.876293657155,0.0
Stomach-AdenoCA::S.82,0.0,0.0,0.0,10208.674741307825,0.0,5073.27519286314,7581.933418346354,0.0,0.0,8968.053719484606,0.0
Stomach-AdenoCA::S.83,2033.2609421792254,951.2245185440357,0.0,0.0,0.0,5963.086572737447,21621.18098652767,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.84,2357.790576903209,599.441255847269,11974.086367011289,6812.9653253142615,0.0,0.0,0.0,2925.3518452375174,0.0,6944.576753791994,0.0
Stomach-AdenoCA::S.85,997.2415141688401,0.0,0.0,3087.942435389656,752.4637212666217,432.800820823315,1904.1262694063735,0.0,575.9533063225331,15948.058460829565,0.0
Stomach-AdenoCA::S.86,0.0,0.0,0.0,14658.070716132957,0.0,2881.2190262556815,0.0,0.0,0.0,5936.35243550438,0.0
Stomach-AdenoCA::S.87,807.4469836769078,257.5301650215423,0.0,2625.1924405048994,0.0,3663.0312460008995,0.0,1721.0855962336855,0.0,0.0,0.0
Stomach-AdenoCA::S.88,770.8985020151962,0.0,0.0,0.0,819.2244432675434,0.0,6442.016893711829,2545.3553727373187,0.0,2473.438212345382,0.0
Stomach-AdenoCA::S.89,1618.4616097601831,0.0,0.0,10768.946207818377,0.0,0.0,6475.16659608561,4878.972966428099,0.0,0.0,0.0
Stomach-AdenoCA::S.90,1479.9569385046204,0.0,0.0,0.0,0.0,0.0,4368.027882906923,0.0,0.0,0.0,0.0
Stomach-AdenoCA::S.91,2271.69728057445,0.0,0.0,8489.285722311417,0.0,0.0,3242.308326814843,2840.145211600703,0.0,0.0,0.0
